Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_ABK,OWID_CZS,OWID_GDR,OWID_GFR,OWID_KOS,OWID_SOS,OWID_WRL,OWID_YGS,OWID_YPR,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2014,11772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145.0,0.0,0.0,0.0,0.0,0.0,1034.0,1462.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,0.0,212.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,15423.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3303.0,0.0,0.0,280.0,0.0,140.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143947.0,0.0,0.0,3568.0,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,2319.0,0.0,0.0,174.0,0.0,0.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0,0.0,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76004.0,6.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,4816.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,2331.0,0.0,0.0,0.0
2015,16920.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,56.0,262.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,719.0,0.0,0.0,0.0,5.0,0.0,1263.0,559.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,977.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,11206.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,128.0,0.0,1496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771.0,0.0,0.0,211.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,8913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125148.0,0.0,0.0,2364.0,0.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,120.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,0.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57234.0,388.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,118.0,1044.0,0.0,0.0,0.0,0.0,1738.0,0.0,14.0,0.0,0.0,32.0,0.0,0.0,0.0,7571.0,0.0,0.0,0.0
2016,17559.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,137.0,62.0,34.0,0.0,25.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,628.0,0.0,0.0,0.0,0.0,49.0,485.0,1425.0,73.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,81.0,0.0,391.0,0.0,0.0,0.0,0.0,509.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,0.0,22.0,11770.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4275.0,0.0,0.0,162.0,0.0,153.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,300.0,3832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109950.0,0.0,0.0,1086.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,26.0,125.0,1886.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51985.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,71.0,1521.0,0.0,0.0,0.0,30.0,488.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3931.0,0.0,0.0,0.0
2017,18884.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,37.0,0.0,0.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045.0,0.0,0.0,0.0,0.0,1634.0,0.0,0.0,0.0,0.0,0.0,387.0,5533.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,787.0,0.0,0.0,16.0,0.0,431.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,0.0,27.0,11168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9715.0,0.0,0.0,514.0,0.0,2256.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,243.0,3449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107790.0,0.0,0.0,952.0,0.0,0.0,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,56.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.0,0.0,1229.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,36357.0,88.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,1.0,0.0,422.0,0.0,8.0,0.0,0.0,76.0,0.0,0.0,0.0,3396.0,0.0,0.0,0.0
2018,25109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,90.0,4.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2634.0,0.0,0.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,937.0,2139.0,358.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,538.0,0.0,0.0,0.0,0.0,599.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,25.0,890.0,0.0,49.0,1429.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10877.0,0.0,0.0,1177.0,0.0,69.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,180.0,2801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82378.0,0.0,0.0,485.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,36.0,9.0,9.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,2107.0,0.0,1118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20166.0,168.0,0.0,52.0,56.0,0.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,4824.0,0.0,0.0,0.0
2019,28504.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,823.0,2177.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,286.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,21.0,700.0,0.0,153.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10385.0,0.0,0.0,1117.0,0.0,430.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,470.0,2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71361.0,0.0,0.0,294.0,0.0,0.0,318.0,0.0,28.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,26.0,19.0,2.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10668.0,251.0,0.0,54.0,24.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,6.0,0.0,259.0,0.0,4.0,0.0,0.0,78.0,0.0,0.0,0.0,2307.0,0.0,0.0,0.0
2020,19271.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,7538.0,99.0,0.0,0.0,834.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2578.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,737.0,3581.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,225.0,0.0,0.0,0.0,0.0,24018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,20.0,694.0,0.0,205.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.0,0.0,0.0,1417.0,0.0,159.0,0.0,0.0,1212.0,0.0,0.0,0.0,0.0,0.0,793.0,2506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85719.0,0.0,0.0,341.0,0.0,5.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,0.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5135.0,202.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,22.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4132.0,0.0,0.0,0.0
2021,34258.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,62.0,0.0,0.0,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2582.0,0.0,0.0,0.0,0.0,914.0,0.0,0.0,0.0,0.0,0.0,760.0,3288.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,111.0,0.0,0.0,0.0,0.0,128295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,24.0,457.0,0.0,24.0,916.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,108.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5461.0,0.0,0.0,1213.0,0.0,1617.0,0.0,0.0,1446.0,0.0,0.0,0.0,0.0,0.0,931.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217080.0,0.0,0.0,409.0,0.0,0.0,266.0,0.0,26.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,2.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,2242.0,0.0,677.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1875.0,666.0,0.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,9.0,0.0,167.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,22181.0,123.0,0.0,0.0
2022,984.0,1.0,0.0,0.0,3.0,0.0,154.0,0.0,0.0,0.0,154.0,38.0,0.0,30.0,2426.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1650.0,0.0,0.0,0.0,0.0,767.0,0.0,0.0,0.0,0.0,0.0,549.0,5287.0,358.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,218.0,0.0,0.0,0.0,0.0,164688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,38.0,351.0,0.0,203.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3294.0,0.0,0.0,3522.0,0.0,2562.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,538.0,2203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272829.0,0.0,0.0,640.0,0.0,0.0,217.0,0.0,73.0,2.0,0.0,0.0,0.0,81.0,0.0,0.0,62.0,4.0,0.0,1175.0,0.0,0.0,0.0,0.0,88.0,0.0,3068.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.0,90.0,47.0,23.0,83.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.0,69880.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,2355.0,0.0,0.0,0.0
2023,205.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,442.0,61.0,2.0,46.0,5820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2385.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0,1.0,0.0,557.0,3586.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,2.0,0.0,2253.0,0.0,0.0,48.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,414.0,0.0,67.0,340.0,0.0,34.0,498.0,0.0,1237.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3712.0,0.0,0.0,2034.0,0.0,2929.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,412.0,3298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134602.0,0.0,0.0,1039.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,26119.0,0.0,0.0,151.0,0.0,9.0,7632.0,0.0,0.0,0.0,0.0,0.0,0.0,4156.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.0,112.0,76.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,57.0,59597.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,814.0,0.0,0.0,0.0
2024,268.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,79.0,3693.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,354.0,4617.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,3552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1188.0,0.0,39.0,508.0,0.0,217.0,398.0,0.0,59.0,0.0,0.0,3.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.0,0.0,0.0,1758.0,0.0,2763.0,0.0,0.0,409.0,3.0,0.0,0.0,0.0,0.0,1074.0,2333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139101.0,0.0,0.0,1759.0,0.0,0.0,165.0,0.0,120.0,0.0,0.0,0.0,0.0,21343.0,0.0,0.0,6455.0,1.0,0.0,5983.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3538.0,175.0,68.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,62559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,0.0,0.0,0.0
