Date,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NZL,OMN,OWID_CZS,OWID_ERE,OWID_MNS,OWID_PYA,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1975,847000.0,147500.0,282730.0,16650.0,5649880.0,,3300.0,6698000.0,3289172.0,,57170.0,,14895.0,80200.0,1179188.0,1802839.0,6022.0,1920.0,,,3650.0,90900.0,10054500.0,5744.0,112.0,24873.0,72425.0,8925.0,7751230.0,3396000.0,995698.0,2315200.0,8500.0,72700.0,5600.0,750.0,2096447.0,2950.0,1990.0,258550.0,800000.0,43180.0,,28746100.0,3310.0,1400.0,4918400.0,320000.0,672860.0,791635.0,1772300.0,,5674648.0,,,3160700.0,52000.0,24716100.0,,93.75,13933900.0,,17550.0,38610.0,1030.0,4987.5,9945.0,1689899.0,1870.0,270095.0,330.0,11720.0,4649.0,200436.0,,41800.0,1876209.0,187600.0,25600000.0,3593000.0,2400000.0,573510.0,126175.0,644820.0,10031018.0,49000.0,45800.0,4961017.0,,1147068.0,,17850.0,163748.0,15799.8,2500.0,81000.0,663.0,99020.0,826.0,185270.0,16820.0,,,,513320.0,,370000.0,6235710.0,,302207.0,29966.0,265154.0,,231300.0,74280.0,182350.0,3800.0,22400.0,25214.0,30740.0,62000.0,1200.0,275495.0,253000.0,446210.0,52.0,10221000.0,1841900.0,714520.0,6096615.0,24389.0,5562042.0,738400.0,57005.0,2604.0,,90700000.0,424717060.0,3802328.0,8193000.0,72806.0,831604.0,31179.0,965.0,16382563.0,379673.0,26000.0,796550.0,120627.0,,1700.0,7500.0,4820.0,3811900.0,,28342.0,173289.0,,90488.0,1040.0,16750.0,235300.0,1777000.0,,,74.8,7790.0,,,3168000.0,32000.0,392.0,566756.0,125900.0,6345.0,14000.0,,,1125.0,252.0,7981.0,245000.0,8235700.0,46189.0,370680.0,282170.7,,745413.0,52343376.0,,1340.0,1223633.0,30000.0,1800.0,600.0,100990.0,2500000.0,49800.0,410000.0
1976,870000.0,137500.0,289730.0,15235.0,5799375.0,,3300.0,6442000.0,3313641.0,,56760.0,,15020.0,81400.0,1278063.0,1816336.0,6122.0,1920.0,,,3700.0,94900.0,10756700.0,6350.0,104.0,25941.0,77750.0,10710.0,7692736.0,3473000.0,1063560.0,2412000.0,9000.0,76200.0,5800.0,800.0,2275958.0,3050.0,2430.0,280170.0,820000.0,48971.0,,29299404.0,4580.0,1800.0,5045000.0,340000.0,721250.0,816501.0,1804400.0,,5903947.0,,,3274500.0,50000.0,24684800.0,,112.5,14418683.0,,16120.0,40160.0,1030.0,5040.0,10245.0,1704967.0,1800.0,239820.0,188.0,12247.0,4782.0,206407.0,,42800.0,1987333.0,206000.0,27300000.0,3862700.0,2500000.0,631100.0,125700.0,722125.0,10232864.0,49224.0,34659.0,5262419.0,,1124964.0,,17850.0,200469.0,16796.4,2600.0,67400.0,689.0,102790.0,842.0,215700.0,17400.0,,,,547620.0,,375000.0,6344238.0,,319260.0,31906.0,268880.0,,238500.0,67610.0,203150.0,3710.0,24720.0,33135.0,32195.0,65000.0,1200.0,301060.0,262000.0,461540.0,52.0,10490000.0,1896500.0,721100.0,6563124.0,26211.0,5484624.0,735930.0,55003.0,2607.0,,89058000.0,433538980.0,3991001.0,8348000.0,75393.0,840200.0,31267.0,798.0,16526903.0,407273.0,30000.0,828183.0,127947.0,,1700.0,7750.0,5150.0,4185300.0,,38200.0,203858.0,,95259.0,1105.0,17000.0,294100.0,1831000.0,,,81.6,8350.0,,,3247000.0,33000.0,410.0,664703.0,131055.0,6390.0,17500.0,,,925.0,255.0,6515.0,259031.0,8463750.0,45111.0,385200.0,282689.4,,765000.0,54512450.0,,1350.0,1198218.0,33400.0,1900.0,600.0,97298.0,2539000.0,54000.0,440000.0
1977,792000.0,140000.0,315330.0,17756.0,5308619.0,,3400.0,5952000.0,3369495.0,,56990.0,,14422.0,83660.0,1308617.0,1928686.0,6192.0,1850.0,,,3750.0,97800.0,9952172.0,6604.0,104.0,26495.0,83075.0,11900.0,7749048.0,3511000.0,1044505.0,2496800.0,9500.0,79550.0,5900.0,900.0,2302518.0,3100.0,2510.0,299300.0,870000.0,54255.0,,29526136.0,5050.0,2100.0,5138500.0,382500.0,746460.0,854008.0,1831500.0,,6059350.0,,,3231000.0,56000.0,25165308.0,,116.25,15200000.0,,14820.0,41340.0,1051.0,5075.0,10545.0,1668721.0,1700.0,233632.0,235.0,12655.0,4518.0,210176.0,,44132.0,2215632.0,220700.0,28500000.0,4157200.0,2600000.0,609750.0,131600.0,741630.0,10515000.0,48052.0,39610.0,5734988.0,,1181400.0,,18700.0,263489.0,20958.0,2700.0,58500.0,702.0,95490.0,900.0,228600.0,17980.0,,,,608640.0,,386000.0,6636120.0,,332362.0,33657.0,283020.0,,234700.0,68940.0,213600.0,4640.0,24178.0,30663.0,31695.0,67000.0,1200.0,311410.0,269000.0,462430.0,52.0,10612000.0,1890900.0,727800.0,6648788.0,28908.0,5600592.0,776150.0,60836.0,2612.0,,94929010.0,446283400.0,4213174.0,8509000.0,85950.0,838900.0,30606.0,536.0,16943464.0,436451.0,36000.0,791243.0,136195.0,,1700.0,7950.0,5330.0,4574300.0,,49000.0,224260.0,,95149.0,1300.0,17250.0,243770.0,1981582.0,,,85.0,8070.0,,,3249000.0,34000.0,429.0,646415.0,144640.0,6727.5,18000.0,,,875.0,260.0,6050.0,279954.0,8738375.0,45727.0,393780.0,285123.66,,730000.0,55634624.0,,1350.0,1235840.0,35000.0,1800.0,600.0,92088.0,2529000.0,56100.0,460000.0
1978,801700.0,145000.0,339640.0,21173.0,5212736.0,,4300.0,5660000.0,3394596.0,,57120.0,,15685.0,85780.0,1438435.0,2002990.0,6142.0,1750.0,,,3800.0,102100.0,10178416.0,7178.0,104.0,27306.0,86625.0,13744.0,7622033.0,3542000.0,1018173.0,2761600.0,10000.0,81700.0,5200.0,1000.0,1937250.0,3150.0,2650.0,310130.0,900000.0,61468.0,,30541568.0,5400.0,2400.0,5323700.0,314700.0,780500.0,871073.0,1858700.0,,6240333.0,,,3224900.0,53850.0,25779000.0,,120.0,15903000.0,,14560.0,42490.0,1288.0,5092.5,10885.0,1665289.0,1660.0,274900.0,293.0,10000.0,3987.0,224637.0,,39900.0,2369623.0,229800.0,29000000.0,4697000.0,2700000.0,585250.0,132900.0,741400.0,10823840.0,50396.0,44059.0,6116615.0,,1216862.0,,15300.0,324167.0,33363.6,2800.0,83500.0,728.0,98330.0,920.0,228820.0,18560.0,,,,672280.0,,427000.0,6978240.0,,360498.0,37289.0,291494.0,,240400.0,69903.0,219400.0,4640.0,15000.0,33475.0,35450.0,68000.0,1320.0,321660.0,277000.0,465160.0,50.0,11367000.0,1925300.0,734500.0,6081133.0,28840.0,5706846.0,786940.0,58704.0,2703.0,,94627010.0,452706460.0,4276279.0,8670000.0,93435.0,840950.0,30961.0,434.0,17112904.0,439880.0,42000.0,811399.0,149186.0,,1743.0,8200.0,4615.0,4721400.0,,59180.0,241450.0,,103177.0,1300.0,17500.0,252960.0,2125922.0,,,88.4,8030.0,,,3298000.0,35000.0,448.0,792204.0,148445.0,6615.0,25000.0,,,800.0,310.0,6110.0,277118.0,9011750.0,45262.0,406320.0,380776.2,,752630.0,55093490.0,,1360.0,1239187.0,37400.0,1800.0,600.0,94604.0,2370000.0,57300.0,440000.0
1979,820600.0,150000.0,354829.0,21450.0,5348828.0,,5000.0,5823000.0,3361049.0,,58650.0,,16005.0,88100.0,1497283.0,2205419.0,6042.0,1750.0,,,3850.0,107300.0,10599032.0,7481.0,112.0,27474.5,90175.0,21840.0,7104747.0,3671000.0,993058.0,2601600.0,11000.0,99200.0,6000.0,950.0,2064060.0,3200.0,2750.0,315622.0,1000000.0,65989.0,,31123896.0,5400.0,2600.0,5225200.0,409200.0,788200.0,909780.0,1884800.0,,6349311.0,,,3241600.0,55400.0,27086008.0,,150.0,15913000.0,,15210.0,43680.0,1227.0,5110.0,11160.0,1685291.0,1250.0,268000.0,338.0,8000.0,3810.0,221364.0,,37740.0,2498623.0,236200.0,30400000.0,4788200.0,2700000.0,611850.0,128843.0,759600.0,11230300.0,46880.0,38708.0,6462822.0,,1328236.0,,11900.0,383755.0,43668.4,2950.0,111000.0,741.0,107848.0,930.0,223100.0,19140.0,,,,800200.0,,430000.0,7121110.0,,370782.5,34868.0,323197.0,,248300.0,70452.0,224900.0,4500.0,9050.0,33576.0,37345.0,68500.0,1260.0,333920.0,284000.0,386330.0,50.0,11562000.0,1896100.0,740200.0,6374250.0,30020.0,5723252.0,818160.0,60254.0,3026.0,,93387010.0,459728480.0,4432517.0,8841000.0,93530.0,842870.0,31000.0,494.0,16950060.0,437928.0,50000.0,801404.0,162207.0,,1850.0,8400.0,4975.0,4724900.0,,59760.0,253414.0,,100950.0,1300.0,17750.0,263550.0,2187782.0,,,91.8,7110.0,,,3394000.0,36000.0,475.0,838850.0,152320.0,6727.5,34000.0,,,750.0,326.0,6446.0,211370.0,9468275.0,45403.0,411440.0,366940.0,,783560.0,55950610.0,,1360.0,1279172.0,39800.0,1800.0,800.0,97084.0,2450000.0,59700.0,450000.0
1980,838000.0,155000.0,367530.0,23958.0,5306557.0,,6000.0,5565000.0,3450481.0,,49820.0,,17297.0,89360.0,1162335.0,2217354.0,6022.0,1700.0,,,3900.0,113650.0,12060761.0,7500.0,108.0,27900.0,93750.0,23660.0,7412270.0,3679000.0,1123480.0,2874400.0,11700.0,113640.0,6200.0,800.0,2163040.0,3250.0,2660.0,317819.0,1000000.0,71883.0,,32100300.0,5610.0,2800.0,5117000.0,431300.0,819050.0,929564.0,1908900.0,,6549224.0,,,3275200.0,56300.0,27887600.0,,176.25,15974000.0,,15600.0,45260.0,1339.0,5127.5,11460.0,1652608.0,1160.0,240750.0,372.0,6580.0,4280.0,224113.0,,36600.0,2593221.0,246400.0,31560000.0,4717400.0,2800000.0,580250.0,120163.0,733600.0,11437600.0,48000.0,45968.0,6504457.0,,1195500.0,,14450.0,455023.0,49958.8,3200.0,143824.0,760.5,113370.0,950.0,242730.0,19720.0,,,,779220.0,,440000.0,7231890.0,,402825.0,30840.0,333028.0,,243100.0,71505.0,228850.0,4500.0,8500.0,33900.0,37225.0,68000.0,1140.0,343460.0,290000.0,164960.0,48.0,11785000.0,1970100.0,746700.0,6700470.0,31224.0,5965655.0,839130.0,61072.0,3490.0,,90888010.0,465797060.0,4486503.0,9014000.0,94380.0,798850.0,30000.0,482.0,16487900.0,407307.0,54000.0,880398.0,163013.0,,2035.0,6201.0,5265.0,4342800.0,,78260.0,262540.0,,97724.0,1300.0,18250.0,290714.0,2167162.0,,,95.2,7326.0,,,3465000.0,36500.0,505.0,907732.0,156070.0,6457.5,30000.0,,,650.0,407.0,5857.0,237300.0,9614900.0,49012.0,417680.0,333900.0,,819645.0,58244000.0,,1400.0,1351138.0,41400.0,1850.0,1000.0,97536.0,2500000.0,58800.0,430000.0
1981,862100.0,155000.0,388130.0,24722.0,5278720.0,,5500.0,5406000.0,3544400.0,,41130.0,,17724.0,90870.0,1187477.0,2295638.0,5602.0,1720.0,,,4100.0,115975.0,11780010.0,7146.0,96.0,29867.5,93825.0,24280.0,7545367.0,3680000.0,1247200.0,3127600.0,12200.0,115200.0,6240.0,875.0,2392950.0,3350.0,2936.0,319920.0,1134200.0,76809.0,,32076008.0,6675.0,3000.0,5037000.0,440000.0,827800.0,949380.0,1935650.0,,6592221.0,,,3190000.0,50000.0,28019676.0,,202.5,15865000.0,,16120.0,46265.0,1339.0,5162.5,11695.0,1691283.0,1160.0,242860.0,371.0,6800.0,4470.0,225299.0,,37600.0,2737799.0,253800.0,34300010.0,4682800.0,2900000.0,543500.0,115000.0,747150.0,11341400.0,48000.0,41970.0,6610232.0,,1175700.0,,15300.0,515462.0,27800.0,3300.0,145000.0,780.0,125064.0,970.0,265101.0,20300.0,,,,832720.0,,450000.0,7365140.0,,421302.0,28476.0,376247.0,,219100.0,72513.0,230600.0,4800.0,7500.0,37300.0,38275.0,68000.0,1140.0,348830.0,292000.0,152000.0,48.0,12148000.0,1990200.0,753400.0,6683970.0,32614.0,5972895.0,846570.0,54676.0,3408.0,,88874000.0,469799200.0,4616637.0,9195000.0,92695.0,803770.0,32000.0,366.0,15334391.0,415840.0,60000.0,930874.0,163829.0,,1806.0,6500.0,5827.0,3935000.0,,76480.0,255692.0,,92072.0,1300.0,19000.0,248320.0,2207371.0,,,98.6,7416.0,,,3495975.0,36500.0,538.0,1097410.0,160020.0,6952.5,25000.0,,,625.0,554.0,6022.0,264100.0,9838780.0,52007.0,459285.0,332150.0,,829955.0,60223010.0,,1420.0,1438057.0,44000.0,1870.0,1000.0,104090.0,2500000.0,62700.0,410000.0
1982,857000.0,157000.0,391930.0,25900.0,5403471.0,,5800.0,5431000.0,3602065.0,,41430.0,,18116.0,92680.0,1195933.0,2422860.0,6402.0,1720.0,,,4400.0,120875.0,11924513.0,7041.0,96.0,30010.3,97375.0,27300.0,7815368.0,3687000.0,1098740.0,3509800.0,13400.0,106000.0,6370.0,950.0,2567190.0,3400.0,4302.0,307270.0,1126500.0,83870.0,,32221280.0,6810.0,3200.0,5217000.0,450000.0,901850.0,1030307.0,1941100.0,,6681104.0,,,3170000.0,40000.0,28548700.0,,232.5,16759000.0,,18070.0,47475.0,1339.0,5197.5,12015.0,1678235.0,1000.0,247800.0,484.0,7250.0,5110.0,230954.0,,37400.0,2803662.0,289600.0,35800000.0,5105600.0,3119000.0,584450.0,118000.0,789400.0,11488100.0,48052.0,47178.0,6747400.0,,1393460.0,,15640.0,579428.0,28187.0,3400.0,141200.0,780.0,117550.0,980.0,232010.0,20880.0,,,,843760.0,,454000.0,7440860.0,,429643.5,28349.0,426012.0,,229400.0,69435.0,230450.0,4800.0,7600.0,38000.0,38145.0,68000.0,1020.0,365800.0,297000.0,146000.0,50.0,12708000.0,2047600.0,792020.0,6781920.0,55130.0,5986174.0,865085.0,44450.0,3178.0,,91009000.0,480000960.0,4736380.0,9462000.0,92883.0,824000.0,33500.0,250.0,15285706.0,398876.0,62000.0,937367.0,164548.0,,1758.0,6900.0,4500.0,3712000.0,,83100.0,250104.0,,95380.0,1300.0,19500.0,206200.0,2286758.0,,,102.0,8549.0,,,3654188.0,37000.0,460.0,1132210.0,163895.0,7200.0,28500.0,,,575.0,370.0,8091.0,248000.0,9044305.0,58483.0,454895.0,337400.0,,843358.0,61464000.0,,1420.0,1470706.0,46400.0,1880.0,1000.0,120997.0,2550000.0,66300.0,420000.0
1983,909100.0,159000.0,401630.0,27600.0,5654004.0,,5800.0,5695000.0,3683960.0,,40740.0,,18555.0,94540.0,1213935.0,2528230.0,7322.0,1770.0,,,5000.0,125400.0,11926372.0,7758.0,96.0,30076.0,100925.0,35910.0,7417160.0,3754600.0,937900.0,3866000.0,14000.0,103775.0,6495.0,1000.0,2729060.0,3450.0,2524.0,337395.0,1138700.0,93100.0,,34127496.0,7230.0,3400.0,5427000.0,460000.0,885900.0,868468.0,1976000.0,,6844507.0,,,3236150.0,35000.0,28982900.0,,212.5,17261008.0,,19500.0,48807.5,1257.0,5250.0,12335.0,1678526.0,800.0,293000.0,485.0,7480.0,4210.0,237024.0,,38400.0,2889537.0,371600.0,38802000.0,5498300.0,3150000.0,568950.0,119439.0,824800.0,11648900.0,48872.0,45550.0,7042300.0,,1562534.4,,15980.0,716827.0,23922.32,3600.0,125000.0,819.0,141830.0,1000.0,249156.0,21460.0,,,,854780.0,,460000.0,7275480.0,,375462.0,29842.0,508944.0,,232700.0,66312.0,233650.0,4800.0,8000.0,38900.0,33270.0,68000.0,1260.0,421250.0,301000.0,107000.0,50.0,13231000.0,2024600.0,825640.0,6915950.0,54340.0,6553907.0,873265.0,39668.0,2724.0,,96415010.0,498517470.0,4747801.0,9662000.0,87898.0,771000.0,34000.0,208.0,16088957.0,383081.0,68000.0,943744.0,168937.0,,1364.0,8200.0,3349.0,4217900.0,,79720.0,252667.0,,94880.0,1300.0,18500.0,161100.0,2286758.0,,,105.4,8961.0,,,3713968.0,37500.0,400.0,1161071.0,164440.0,6525.0,36029.0,,,500.0,310.0,9297.0,300100.0,8776640.0,59777.0,462500.0,340900.0,,866040.0,63316000.0,,1440.0,1509713.0,47600.0,1900.0,1000.0,138110.0,2550000.0,63000.0,430000.0
1984,867100.0,161000.0,402330.0,28614.0,5538532.0,,5800.0,6107000.0,3781387.0,,41290.0,,20055.0,96570.0,1250530.0,2590043.0,8807.0,1770.0,,,5500.0,129925.0,12416828.0,8730.0,96.0,30223.94,97500.0,35860.0,7641567.0,3874600.0,917280.0,4308600.0,15300.0,107040.0,6600.0,925.0,2854840.0,3640.0,2568.0,356873.0,1132700.0,100200.0,,33826800.0,7830.0,3634.0,5234000.0,430646.0,888700.0,913697.0,2034000.0,,7046591.0,,,3223700.0,34000.0,29060614.0,,232.5,16225000.0,,21060.0,47695.0,1611.0,4900.0,12545.0,1659815.0,600.0,258200.0,501.0,8620.0,3676.0,246738.0,,39280.0,2885529.0,376000.0,41470000.0,5736500.0,3200000.0,580050.0,121211.0,857100.0,11696100.0,49313.0,49956.0,7137500.0,,1647005.0,,16150.0,845384.0,36188.0,3800.0,115500.0,819.0,142060.0,1000.0,279750.0,22040.0,,,,745540.0,,465000.0,7140525.0,,340250.0,30010.0,632571.0,,249400.0,68238.0,202860.0,4300.0,9150.0,40600.0,33155.0,68000.0,1260.0,305250.0,304000.0,156000.0,50.0,12782000.0,2020800.0,795300.0,7624250.0,54730.0,6823131.0,831985.0,38696.0,3440.0,,97906000.0,503380380.0,4717850.0,10242000.0,96033.0,799400.0,33000.0,186.0,16738584.0,351052.0,70000.0,941295.0,175071.0,,2100.0,9750.0,3428.0,4457260.0,,76640.0,290584.0,,88000.0,1300.0,17250.0,212600.0,2273355.0,,,108.8,9819.0,,,3795000.0,37500.0,360.0,1006122.0,133525.0,7200.0,46197.0,,,475.0,290.0,10377.0,314100.0,9387531.0,68610.0,471680.0,349650.0,,861916.0,61439000.0,,1450.0,1496880.0,49200.0,1950.0,1000.0,155098.0,2400000.0,59700.0,420000.0
1985,720110.0,164000.0,375130.0,30212.0,5642663.0,,6200.0,6225000.0,3809730.0,,37790.0,,20120.0,95351.0,1310635.0,2537225.0,9862.0,1820.0,,,5600.0,135000.0,12572830.0,9331.0,96.0,30284.5,99325.0,37400.0,7478905.0,3866600.0,1053370.0,4665000.0,16300.0,126190.0,6650.0,950.0,2903300.0,3500.0,3119.0,377138.0,1112100.0,107400.0,,33625696.0,8915.0,4360.0,5098600.0,378968.0,882700.0,758626.0,2107000.0,,6904305.0,,,3083100.0,44000.0,28397924.0,,410.0,16022000.0,,22074.0,46685.0,1723.0,5075.0,12780.0,1659694.0,550.0,237336.0,834.0,11110.0,3000.0,259500.0,,42200.0,2792618.0,402400.0,44020000.0,5830300.0,3250000.0,562125.0,125104.0,848200.0,11759200.0,45297.0,56465.0,7380400.0,,1723400.0,,16320.0,1010118.0,41353.0,4000.0,103200.0,819.0,129475.0,1020.0,288450.0,22330.0,,,,779860.0,,450000.0,7474350.0,,320928.0,30010.0,650672.0,,258000.0,68815.0,221205.0,3157.0,10700.0,43700.0,30310.0,68400.0,1260.0,238520.0,309000.0,165000.0,50.0,12525000.0,1980000.0,805177.0,7884000.0,55060.0,6942298.0,880230.0,48763.0,3595.0,,98603010.0,511705660.0,4827100.0,10856000.0,97773.0,827800.0,33000.0,203.0,16442208.0,327758.0,75000.0,996012.0,182075.0,,2160.0,10880.0,3734.0,4317000.0,,88764.0,319099.0,,93754.0,1300.0,17250.0,240660.0,2334184.0,,,112.2,10536.0,,,3674938.0,39000.0,420.0,1115507.0,137550.0,6660.0,57895.0,,,450.0,285.0,10884.0,336900.0,9670123.0,90379.0,499640.0,350000.0,,921714.0,64930000.0,,1450.0,1579643.0,53600.0,2000.0,1100.0,163015.0,2200000.0,66600.0,420000.0
1986,468110.0,164000.0,382130.0,31450.0,5386975.0,,6200.0,6225000.0,3790052.0,,45310.0,,20630.0,102064.0,1361997.0,2600310.0,10980.0,1820.0,,,6500.0,130500.0,13005055.0,10571.0,40.0,28953.0,101125.0,38940.0,7521802.0,3866600.0,1136880.0,5182200.0,16000.0,142575.0,6850.0,1000.0,3109600.0,2800.0,3678.0,390664.0,1110700.0,112500.0,,34577496.0,9695.0,5117.0,5110600.0,337281.0,880600.0,777478.0,2132500.0,,6787077.0,,,3070800.0,51000.0,28926636.0,,695.0,16234000.0,,22126.0,46685.0,2055.0,5250.0,13148.77,1661157.0,500.0,241048.0,1082.0,14060.0,2400.0,269338.0,,45080.0,2841978.0,451200.0,46100000.0,5621000.0,3300000.0,565100.0,123348.0,907400.0,11674500.0,48228.0,51720.0,7456940.0,,2084800.0,,16490.0,1157100.0,53356.04,4200.0,96800.0,819.0,127175.0,1000.0,155300.0,22620.0,,,,791140.0,,460000.0,6906323.0,,337877.5,30000.0,645285.0,,281700.0,69415.0,237100.0,2890.0,11000.0,43300.0,31390.0,68800.0,1320.0,252020.0,315000.0,180000.0,50.0,12710000.0,1982500.0,816176.0,8235000.0,64020.0,7074808.0,999000.0,55860.0,3554.0,,102140200.0,521277570.0,4809640.0,11818000.0,115078.0,838300.0,30000.0,190.0,15786028.0,340163.0,80000.0,1076746.0,187529.0,,2216.0,12800.0,4580.0,4199000.0,,100432.0,358414.0,,98915.0,1300.0,17250.0,231900.0,2385734.0,,,113.9,12372.0,,,3516716.0,40000.0,440.0,1107897.0,141175.0,6750.0,69175.0,,,475.0,288.0,11676.0,345300.0,9840337.0,119223.0,522000.0,364000.0,,928931.0,64920000.0,,1480.0,1628559.0,53600.0,2050.0,1000.0,167855.0,2200000.0,68100.0,430000.0
1987,538990.0,161000.0,411130.0,33900.0,6443680.0,,6200.0,6363000.0,3737955.0,,41410.0,,19685.0,104251.0,1415181.0,2589616.0,12506.0,1770.0,,,6300.0,141000.0,13528388.0,11735.0,40.0,29061.5,102950.0,41811.0,7583895.0,3782600.0,1144100.0,5741400.0,15600.0,149850.0,7100.0,1000.0,3240120.0,3300.0,4043.0,399085.0,1128400.0,118200.0,,32555400.0,9950.0,5890.0,4859600.0,313671.0,927100.0,757764.0,2159000.0,,6655107.0,,,2938000.0,51000.0,27960146.0,,785.0,15508000.0,,22750.0,46685.0,2364.0,5425.0,13745.0,1736720.0,500.0,244966.0,799.0,15650.0,2200.0,282697.0,,46920.0,2898473.0,463400.0,46700000.0,5528200.0,3350000.0,554800.0,119000.0,945700.0,11714800.0,48200.0,61535.0,7334943.0,,2384500.0,,16830.0,1415106.0,52034.0,4300.0,91009.0,819.0,128500.0,1020.0,191841.0,22910.0,,,,850300.0,,466000.0,6541971.0,,338235.0,28970.0,655556.0,,283900.0,70060.0,242000.0,3090.0,11250.0,45300.0,33005.0,69200.0,1320.0,269160.0,321000.0,178000.0,50.0,11717000.0,2015200.0,829297.0,7292000.0,68172.0,6982316.0,859360.0,55905.0,3678.0,,103791600.0,520913440.0,4895150.0,12482000.0,117147.0,849200.0,28000.0,185.0,15540037.0,379455.0,83000.0,1380306.0,194186.0,,2037.0,14200.0,5260.0,4200800.0,,97838.0,388399.0,,98251.0,1300.0,17250.0,236150.0,2431452.0,,,115.6,12888.0,,,3370229.0,40000.0,440.0,1108150.0,144950.0,6885.0,89912.0,,,500.0,291.0,10199.0,377100.0,9798515.0,156190.0,549360.0,341950.0,,987700.0,64731010.0,,1350.0,1647833.0,55200.0,2100.0,1300.0,172453.0,2300000.0,70200.0,450000.0
1988,562100.0,156000.0,442130.0,36600.0,6168000.0,,6200.0,6319000.0,3367847.0,,42100.0,,20155.0,106474.0,1471920.0,2569768.0,17053.0,1720.0,,,6500.0,144550.0,14082059.0,11840.0,40.0,29030.0,104750.0,43176.0,7827325.0,3796760.0,1130000.0,6194600.0,16000.0,158450.0,7300.0,950.0,3461380.0,3630.0,6315.0,408065.0,1121900.0,122500.0,,32064948.0,10755.0,6030.0,4739200.0,317122.0,922200.0,898807.0,2187407.0,,6477472.0,,,2752860.0,49470.0,27290304.0,,885.0,15133000.0,,22295.0,46685.0,1741.0,5600.0,14305.0,1769614.0,480.0,252389.0,623.0,17240.0,2017.0,298662.0,,51720.0,2952311.0,501900.0,48400000.0,5330300.0,3355000.0,548530.0,115000.0,1000230.0,11551100.0,48200.0,66425.0,7606774.0,,2614600.0,,17000.0,1633546.0,40489.0,4500.0,91631.0,819.0,136350.0,1020.0,195165.0,23200.0,,,,951080.0,,470000.0,6475598.0,,348581.0,27970.0,673715.0,,283600.0,70490.0,249650.0,2680.0,12500.0,36800.0,36790.0,72000.0,1380.0,291080.0,329000.0,161000.0,50.0,11430000.0,2014024.0,870321.0,7751000.0,68854.0,7023639.0,895040.0,54430.0,3464.0,,106707400.0,528357700.0,4781800.0,13319000.0,110381.0,868700.0,25000.0,180.0,15639636.0,365216.0,85000.0,1454190.0,200011.0,,1820.0,14800.0,6320.0,4402000.0,,95872.0,392317.0,,96840.0,1300.0,17250.0,248085.0,2554818.0,,,117.3,14846.0,,,3355478.0,40000.0,460.0,1316981.0,149375.0,7425.0,99450.0,,,500.0,294.0,9964.0,384000.0,9889746.0,186507.0,566800.0,372750.0,,959861.0,65786000.0,,1420.0,1768605.0,56000.0,2100.0,1300.0,182331.0,2350000.0,71100.0,440000.0
