Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_ABK,OWID_CZS,OWID_GDR,OWID_GFR,OWID_KOS,OWID_SOS,OWID_WRL,OWID_YGS,OWID_YPR,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2014,15994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055.0,0.0,0.0,0.0,0.0,0.0,1098.0,1869.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,147.0,0.0,212.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,0.0,0.0,17931.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943.0,0.0,0.0,385.0,0.0,461.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,12554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171693.0,0.0,0.0,3772.0,0.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,2329.0,0.0,0.0,302.0,0.0,0.0,4561.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,3887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82773.0,6.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,5680.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2902.0,0.0,0.0,0.0
2015,21755.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,99.0,290.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,746.0,0.0,0.0,0.0,5.0,0.0,1662.0,696.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,1171.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,677.0,0.0,0.0,12764.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,491.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,297.0,0.0,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4544.0,0.0,0.0,282.0,0.0,3189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,10986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149304.0,0.0,0.0,2452.0,0.0,0.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,158.0,3812.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.0,0.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61952.0,428.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,120.0,1238.0,0.0,0.0,0.0,0.0,1947.0,0.0,14.0,0.0,0.0,39.0,0.0,0.0,0.0,9163.0,0.0,0.0,0.0
2016,26200.0,176.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,256.0,101.0,34.0,0.0,30.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0,49.0,509.0,3852.0,73.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,90.0,0.0,397.0,0.0,0.0,0.0,0.0,1129.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,0.0,129.0,12718.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0,0.0,0.0,225.0,0.0,232.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,307.0,4304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134634.0,0.0,0.0,1091.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,27.0,151.0,2957.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.0,0.0,1744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56173.0,4.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,72.0,1617.0,0.0,0.0,0.0,30.0,766.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,4142.0,0.0,0.0,0.0
2017,21739.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,59.0,0.0,0.0,36.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.0,0.0,0.0,0.0,0.0,2027.0,0.0,0.0,0.0,0.0,0.0,476.0,7966.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1082.0,0.0,0.0,16.0,0.0,488.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,0.0,27.0,13609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9840.0,0.0,0.0,780.0,0.0,2526.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,250.0,4341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127615.0,0.0,0.0,987.0,0.0,0.0,1814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,64.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,2748.0,0.0,1471.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,43015.0,256.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,1.0,1.0,497.0,0.0,8.0,0.0,0.0,113.0,0.0,0.0,0.0,4087.0,0.0,0.0,0.0
2018,31397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,114.0,4.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.0,0.0,0.0,0.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,1249.0,2335.0,699.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,37.0,0.0,691.0,0.0,0.0,0.0,0.0,830.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,45.0,955.0,0.0,98.0,1505.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12655.0,0.0,0.0,1498.0,0.0,216.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,258.0,4056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101727.0,0.0,0.0,522.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,36.0,9.0,20.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,3428.0,0.0,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23167.0,216.0,0.0,64.0,67.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,7158.0,1.0,0.0,0.0
2019,35334.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,1.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,996.0,2788.0,2.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,682.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,42.0,726.0,0.0,429.0,1109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10505.0,0.0,0.0,1417.0,0.0,1134.0,0.0,0.0,637.0,0.0,0.0,0.0,0.0,0.0,524.0,3319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88536.0,0.0,0.0,319.0,0.0,0.0,376.0,0.0,32.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,27.0,19.0,78.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,2687.0,0.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12158.0,286.0,0.0,55.0,75.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,6.0,0.0,311.0,0.0,4.0,0.0,0.0,96.0,0.0,0.0,0.0,3854.0,0.0,0.0,0.0
2020,22205.0,83.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,9066.0,201.0,0.0,0.0,1291.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2578.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,923.0,4244.0,5.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,557.0,0.0,0.0,0.0,0.0,26783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,33.0,721.0,0.0,228.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13937.0,0.0,0.0,1707.0,0.0,206.0,0.0,0.0,2066.0,0.0,0.0,0.0,0.0,0.0,924.0,4082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123593.0,0.0,0.0,398.0,0.0,5.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,2409.0,0.0,956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6279.0,802.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,26.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16771.0,0.0,0.0,0.0
2021,41086.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,33.0,79.0,0.0,0.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2589.0,0.0,0.0,0.0,0.0,1142.0,0.0,0.0,0.0,0.0,0.0,1036.0,3661.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,216.0,30.0,0.0,0.0,0.0,134455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,59.0,485.0,0.0,60.0,1253.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,210.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16398.0,0.0,0.0,1519.0,0.0,6095.0,0.0,0.0,2276.0,0.0,0.0,0.0,0.0,0.0,1249.0,4651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264130.0,0.0,0.0,462.0,0.0,0.0,266.0,0.0,38.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,6.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,2834.0,0.0,927.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,2179.0,893.0,0.0,38.0,17.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,12.0,1.0,213.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,33727.0,161.0,0.0,0.0
2022,2847.0,108.0,0.0,0.0,3.0,0.0,153.0,0.0,0.0,0.0,157.0,44.0,0.0,33.0,3009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1661.0,0.0,0.0,0.0,0.0,893.0,0.0,0.0,0.0,0.0,0.0,776.0,6165.0,365.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,237.0,504.0,0.0,0.0,0.0,173108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,47.0,355.0,0.0,321.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13624.0,0.0,0.0,4444.0,0.0,11184.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,732.0,3899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410263.0,0.0,0.0,821.0,0.0,0.0,220.0,0.0,105.0,2.0,0.0,0.0,0.0,84.0,0.0,0.0,65.0,4.0,0.0,1587.0,0.0,0.0,0.0,0.0,88.0,0.0,3500.0,0.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,122.0,87.0,29.0,102.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,28.0,168555.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,3884.0,0.0,0.0,0.0
2023,583.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,442.0,130.0,2.0,59.0,7503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2419.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,1.0,0.0,737.0,4705.0,801.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,0.0,0.0,0.0,2.0,0.0,7830.0,0.0,0.0,48.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,423.0,0.0,103.0,435.0,0.0,34.0,614.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11649.0,0.0,0.0,2844.0,0.0,10041.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,867.0,5091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247916.0,0.0,0.0,1269.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,26167.0,0.0,0.0,280.0,0.0,9.0,9714.0,0.0,0.0,0.0,0.0,0.0,0.0,5333.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.0,130.0,95.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,64.0,135738.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4731.0,0.0,0.0,0.0
2024,571.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,89.0,5262.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,0.0,392.0,7516.0,303.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,11812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1293.0,0.0,63.0,560.0,0.0,220.0,566.0,0.0,61.0,0.0,0.0,3.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11102.0,0.0,0.0,2612.0,0.0,5092.0,0.0,0.0,770.0,3.0,0.0,0.0,0.0,0.0,1649.0,3391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223810.0,0.0,0.0,2313.0,0.0,0.0,176.0,0.0,167.0,0.0,0.0,0.0,0.0,21466.0,0.0,0.0,5964.0,1.0,0.0,7356.0,0.0,0.0,0.0,0.0,0.0,0.0,2602.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3632.0,196.0,75.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,115424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0
