Date,AFG,AGO,ALA,ALB,AND,ARE,ARG,ARM,ASM,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_AKD,OWID_CYN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SJM,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
2012,0.0,2530310.5,0.0,944.498,0.0,0.0,58043.707,171.727,0.0,0.0,0.0,273904.47,42.932,21.466,107.33,0.0,1888.996,0.0,0.0,11698.898,214.65999,0.0,2339.779,3219.8801,6139.2383,2125.123,0.0,564487.94,1489151.6,0.0,0.0,13137.112,21.466,3881007.5,127206.73,0.0,21530.262,61220.66,10711.469,131006.195,4842313.0,61714.367,19662.736,0.0,0.0,6740.2827,5044.478,0.0,0.0,0.0,42.932,0.0,0.0,0.0,601.044,31254.303,6268.0356,0.0,0.0,0.0,4636.628,64.398,231874.31,0.0,0.0,9101.527,0.0,0.0,5280.607,85.864006,64.398,0.0,4572.229,45228.586,0.0,0.0,95308.445,0.0,1631.4059,0.0,0.0,10668.54,107.329,0.0,1223.557,0.0,7856.5093,729.839,0.0,407.85098,198623.67,0.0,1635978.1,0.0,343.454,0.0,0.0,0.0,6074.842,0.0,0.0,0.0,772.771,321.98898,1395.281,0.0,896886.9,0.0,558.113,0.0,301938.9,0.0,7749.178,0.0,0.0,0.0,171.727,0.0,0.0,0.0,0.0,0.0,901.567,64.398,74894.41,177887.66,536.646,150.261,0.0,2136004.2,622.511,1502.611,0.0,4005294.8,0.0,0.0,0.0,0.0,108424.09,4808.357,0.0,21.466,0.0,0.0,22753.82,3863.856,0.0,0.0,175032.7,0.0,279.057,0.0,0.0,0.0,343.45502,32420588.0,1373.816,965.96606,27326.05,1931.932,0.0,5194.743,300.522,21.466,4872.754,4894.219,35289.895,0.0,0.0,0.0,0.0,5366.4688,1495956.2,0.0,0.0,558.112,20972.154,0.0,0.0,0.0,0.0,4293.1733,321.98798,0.0,0.0,0.0,1395.28,209485.39,0.0,536.648,64.397995,536.647,21.466,3627.73,0.0,1416.748,0.0,329050.28,450.78296,463641.28,0.0,0.0,0.0,1073.294,0.0,0.0,236.125,558.11304,0.0,0.0,1556103.6,16571.652,14296.268,0.0,107.33,193707.98,0.0,0.0,9444.981,0.0,0.0,142297.23,0.0,0.0,0.0,0.0,23784.184,3451926.2,43275.188
2013,0.0,2307108.5,0.0,0.0,0.0,0.0,179948.38,0.0,0.0,0.0,0.0,480599.3,128.795,21.466,1266.4861,0.0,2854.961,0.0,0.0,48641.656,64.398,0.0,13630.828,193.193,1116.226,20778.959,0.0,231230.31,432258.16,0.0,0.0,1738.737,0.0,3449092.8,121818.805,0.0,9960.162,66393.93,2039.259,147062.66,4958250.5,61435.312,24986.271,107.329,0.0,7770.643,6847.614,21.466,0.0,85.863,21.466,0.0,0.0,0.0,1330.886,1996.327,257.591,0.0,0.0,0.0,837.17004,42.932,176749.95,85.863,0.0,171.728,0.0,0.0,7985.3027,0.0,1030.361,0.0,1416.7471,40205.57,0.0,0.0,52741.637,0.0,64.398,0.0,0.0,36105.59,64.398,0.0,1438.2161,85.864,58430.094,0.0,0.0,0.0,91895.38,0.0,951496.06,0.0,0.0,0.0,0.0,0.0,751.30597,0.0,0.0,0.0,1030.3619,0.0,128.79599,0.0,818772.56,0.0,1287.952,0.0,337314.62,0.0,12128.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.398,0.0,0.0,558.11304,127850.7,404288.16,0.0,0.0,0.0,1703295.1,0.0,64.398,0.0,4058229.5,0.0,0.0,0.0,0.0,70343.65,5967.512,0.0,0.0,0.0,0.0,38187.78,16314.06,0.0,0.0,181987.62,0.0,257.591,0.0,0.0,0.0,0.0,28365170.0,85.863,321.99,20456.973,5709.921,0.0,11140.787,21.466,0.0,5345.003,4786.89,57442.668,0.0,0.0,0.0,0.0,987.43,512068.28,837.169,0.0,386.386,17365.889,0.0,0.0,0.0,0.0,3885.324,5538.196,0.0,0.0,0.0,0.0,290154.12,0.0,236.125,0.0,21.466,0.0,3563.335,0.0,21.466,0.0,198666.6,429.318,235437.64,0.0,0.0,0.0,21.466,0.0,21.466,429.317,407.85202,0.0,193.193,1242981.0,9530.849,22646.492,0.0,42.932,217513.64,0.0,0.0,49285.637,0.0,0.0,66651.52,0.0,0.0,0.0,0.0,21058.016,3539249.5,39497.19
2014,0.0,2370261.0,0.0,0.0,0.0,0.0,16035.006,0.0,0.0,0.0,0.0,360047.0,279.057,150.261,0.0,64.398,429.318,0.0,0.0,42287.758,1202.089,0.0,2318.313,450.78302,9831.366,2962.288,0.0,143112.94,957442.06,0.0,257.591,5988.9785,0.0,2980535.5,110398.95,343.45502,23505.127,128022.44,1781.6691,84747.25,4695057.5,30996.715,55789.79,64.397995,0.0,2919.359,2940.825,0.0,0.0,858.635,665.442,0.0,0.0,0.0,1180.622,3820.928,1094.759,0.0,0.0,0.0,1330.884,0.0,176427.97,0.0,1867.531,3305.745,0.0,0.0,5452.332,0.0,150.261,0.0,1159.157,38810.29,0.0,0.0,73649.39,42.932,257.591,0.0,0.0,3005.2239,128.795,0.0,1674.34,42.932,73456.195,171.727,0.0,987.429,492040.62,0.0,779833.5,0.0,0.0,0.0,0.0,0.0,686.90796,21.466,0.0,0.0,6074.84,21.466,107.33,0.0,789579.0,0.0,1073.293,0.0,326667.6,0.0,64462.0,0.0,0.0,0.0,128.796,0.0,0.0,0.0,0.0,0.0,150.261,2189.52,58988.207,34130.73,171.727,107.329,0.0,2138987.8,21.466,343.454,0.0,3758351.2,0.0,0.0,0.0,0.0,90607.42,27046.996,0.0,0.0,0.0,0.0,25587.316,20049.121,0.0,42.932,176707.02,0.0,0.0,0.0,0.0,0.0,0.0,29494316.0,128.795,257.591,16958.04,9273.261,0.0,10024.56,0.0,0.0,66458.33,343.454,16743.383,0.0,0.0,0.0,0.0,343.45398,1833313.8,107.33,0.0,708.373,10539.741,0.0,0.0,0.0,0.0,9015.666,128.795,0.0,0.0,0.0,21.466,268559.47,0.0,364.92102,128.795,64.398,5946.0454,3370.1401,0.0,0.0,0.0,184563.53,321.98798,581896.75,0.0,0.0,0.0,1974.8608,0.0,42.932,901.567,214.659,0.0,0.0,1193996.0,11269.583,38209.25,0.0,21.466,216912.58,0.0,0.0,39668.92,21.466,0.0,130169.02,0.0,0.0,0.0,0.0,29730.227,3570525.0,27132.857
2015,0.0,2528765.0,0.0,64.397995,0.0,0.0,41600.85,21.466,0.0,0.0,0.0,228718.83,0.0,21.466,171.728,0.0,2490.041,0.0,0.0,5752.852,665.443,0.0,2876.427,171.726,3176.948,8736.608,0.0,459240.75,1918726.5,0.0,85.863,6697.351,85.863,3423205.0,305802.75,0.0,90027.85,84296.46,2382.714,94943.53,5138027.0,71481.336,53128.023,321.988,0.0,10754.398,10496.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5774.323,601.044,2769.0981,0.0,0.0,0.0,3434.54,21.466,162174.62,21.466,1931.928,858.63495,0.0,0.0,6053.374,0.0,1309.418,0.0,2940.823,59460.453,0.0,0.0,93848.77,0.0,64.397995,0.0,0.0,26102.498,343.45502,0.0,5345.004,0.0,43575.715,729.839,0.0,0.0,769637.2,0.0,573224.5,42.932,0.0,0.0,0.0,0.0,150.26201,794.236,0.0,0.0,1888.9971,622.511,6031.912,0.0,1005096.3,0.0,64.397995,0.0,309215.8,0.0,174581.9,0.0,0.0,0.0,0.0,0.0,64.398,0.0,236.125,0.0,42.932,150.261,182395.48,188212.73,21.466,64.397995,0.0,2271968.8,493.715,6117.7725,0.0,3534612.5,0.0,0.0,0.0,0.0,86528.914,7641.849,0.0,21.466,343.454,0.0,21723.459,9852.833,0.0,0.0,23719.785,0.0,0.0,0.0,0.0,0.0,42.932,32527208.0,0.0,3219.8809,20070.586,13802.557,0.0,204011.61,85.864006,0.0,14961.712,3391.6082,10625.609,0.0,0.0,0.0,0.0,0.0,575650.2,0.0,0.0,708.374,8586.348,0.0,0.0,0.0,21.466,46666.797,5216.207,0.0,0.0,0.0,85.863,169816.47,0.0,1116.226,0.0,0.0,0.0,1846.065,0.0,193.19301,0.0,203603.75,1159.157,482380.97,0.0,0.0,0.0,1159.1589,0.0,64.397995,193.192,450.78403,0.0,64.398,1655018.4,10325.084,46087.22,0.0,150.262,394027.44,0.0,0.0,49242.703,0.0,0.0,113597.375,751.30505,0.0,0.0,0.0,16163.8,4339497.0,47289.3
2016,0.0,2384814.8,0.0,128.795,0.0,0.0,34517.117,0.0,0.0,0.0,0.0,298139.44,42.932,0.0,64.397995,0.0,2769.097,0.0,0.0,3005.221,493.715,0.0,7105.2017,21.466,1738.735,7470.1235,0.0,622660.44,1589933.9,0.0,107.329,2833.495,171.727,4558470.0,162625.4,64.397995,16228.195,94986.47,9595.244,155026.48,5246987.5,109604.71,61263.59,0.0,0.0,10732.935,2683.2341,0.0,0.0,42.932,64.398,0.0,0.0,0.0,21.466,6912.0083,1781.67,0.0,0.0,0.0,3928.2542,0.0,180077.17,42.932,21.466,751.30597,0.0,0.0,10003.095,0.0,193.19301,0.0,19598.334,30181.01,0.0,0.0,44799.266,0.0,2897.892,0.0,0.0,38252.18,386.38602,0.0,7255.467,0.0,64805.46,21.466,0.0,0.0,54287.18,0.0,769143.5,0.0,64.398,0.0,0.0,0.0,987.431,0.0,0.0,0.0,686.90796,193.19301,64.397995,0.0,775712.06,0.0,21.466,0.0,515137.88,0.0,12643.397,0.0,0.0,0.0,364.91998,0.0,0.0,0.0,0.0,0.0,536.646,21.466,132186.8,222601.05,0.0,364.92,0.0,1282692.9,0.0,128.795,0.0,4015942.0,0.0,0.0,0.0,0.0,124416.17,20499.904,0.0,0.0,42.932,0.0,65127.44,22882.617,0.0,0.0,441660.25,0.0,0.0,0.0,0.0,0.0,0.0,33213514.0,2511.508,7620.385,23870.047,17194.164,0.0,7749.1826,0.0,0.0,772.77203,25093.602,25716.12,0.0,0.0,0.0,0.0,150.261,1419344.6,579.578,0.0,1137.69,9788.436,0.0,0.0,0.0,0.0,5430.8647,85.864006,0.0,0.0,0.0,42.932,281095.53,0.0,472.25,0.0,64.398,0.0,2404.1768,0.0,107.329,0.0,358222.38,2597.369,486201.88,0.0,0.0,0.0,193.193,0.0,622.511,0.0,193.19301,0.0,0.0,1494732.8,10947.594,3026.6902,0.0,42.932,241211.95,0.0,0.0,121432.414,0.0,0.0,137832.33,0.0,0.0,0.0,0.0,23526.592,4208705.0,38058.984
2017,0.0,2863310.5,0.0,407.852,0.0,0.0,120616.71,171.727,0.0,0.0,0.0,187976.6,150.262,751.305,42.932,0.0,6590.021,0.0,0.0,622.51,407.852,0.0,17280.023,901.567,85.863,15777.413,0.0,323855.56,2413622.2,0.0,0.0,1974.8589,107.329,3750495.0,218994.78,64.398,212705.28,52226.457,2060.725,149080.45,4975015.0,50509.188,35676.277,0.0,0.0,3327.2102,8006.772,0.0,0.0,300.523,579.579,0.0,0.0,0.0,171.727,47267.84,214.659,0.0,0.0,0.0,10410.946,85.863,177265.12,0.0,150.261,11849.161,0.0,0.0,9724.041,42.932,429.31802,0.0,6096.308,15369.5625,0.0,0.0,31833.88,42.932,1867.531,0.0,0.0,33014.508,42.932,0.0,450.784,0.0,19898.861,901.56604,0.0,64.397995,12858.057,0.0,1230573.8,279.057,1137.691,0.0,0.0,0.0,9809.9,0.0,0.0,0.0,1974.86,0.0,300.523,0.0,741044.7,0.0,429.317,0.0,168592.92,0.0,11570.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.125,193.193,143027.08,345235.53,85.864,150.261,0.0,1480136.0,2511.5059,3949.7202,0.0,3690841.5,0.0,0.0,0.0,0.0,52569.91,107.328995,0.0,21.466,772.77094,0.0,46924.39,3563.3357,0.0,0.0,105547.67,0.0,386.38602,0.0,0.0,0.0,0.0,30575574.0,493.715,579.578,8157.0317,3777.9958,0.0,8264.362,407.851,0.0,4658.094,87881.266,104173.86,0.0,0.0,0.0,0.0,1416.749,765709.0,21.466,0.0,579.579,5216.2065,0.0,0.0,0.0,0.0,8114.0967,4851.288,0.0,0.0,0.0,236.124,182459.88,0.0,236.125,42.932,0.0,0.0,1266.4869,0.0,0.0,0.0,229019.34,3520.404,509685.56,0.0,0.0,0.0,386.385,0.0,279.056,4443.435,1695.804,0.0,0.0,236296.27,11226.65,6826.1514,0.0,171.727,438461.8,0.0,0.0,16571.652,0.0,0.0,66544.195,2103.655,0.0,0.0,0.0,36084.125,3966892.2,21100.95
2018,0.0,1823718.5,0.0,42.932,0.0,0.0,27175.79,343.454,0.0,0.0,0.0,307198.03,386.38498,558.112,21.466,0.0,5516.729,0.0,0.0,8801.005,85.864,0.0,1287.952,21.466,9638.175,4014.1182,0.0,381899.25,710412.9,0.0,0.0,1030.363,85.864,3685281.5,592522.3,21.466,6310.9663,94965.01,686.90906,107243.47,4291885.5,89018.95,172199.17,0.0,0.0,5044.4795,2125.123,0.0,0.0,0.0,42.932,0.0,0.0,0.0,0.0,0.0,1931.93,0.0,0.0,0.0,536.64703,107.328995,180356.22,42.932,643.976,300.522,0.0,0.0,7620.3853,236.124,0.0,0.0,6461.226,9745.507,0.0,64.398,30417.133,21.466,472.25,0.0,0.0,4207.314,42.932,0.0,1330.884,0.0,41042.734,21.466,0.0,0.0,94986.47,0.0,1005718.9,85.864,300.522,0.0,0.0,0.0,1309.419,0.0,0.0,0.0,3670.662,42.932,0.0,0.0,715307.1,0.0,21.466,0.0,141975.25,0.0,5023.013,0.0,0.0,0.0,0.0,0.0,42.932,0.0,343.454,0.0,0.0,21.466,106685.36,155391.42,0.0,21.466,0.0,1214710.5,0.0,729.839,0.0,3829789.8,0.0,0.0,0.0,0.0,73456.2,6332.4307,0.0,0.0,150.261,0.0,16442.854,17215.629,0.0,343.454,74658.28,0.0,0.0,0.0,0.0,0.0,21.466,27801884.0,1137.692,279.057,21487.336,4486.37,0.0,22410.37,85.864,0.0,15863.277,4765.424,28935.994,0.0,0.0,0.0,0.0,601.04297,1272711.2,0.0,0.0,1416.748,7749.177,0.0,0.0,0.0,0.0,2683.2341,1395.282,0.0,0.0,0.0,150.261,212104.23,0.0,279.057,171.727,150.261,1695.803,815.70404,0.0,0.0,0.0,223030.36,1652.8711,246814.53,0.0,0.0,0.0,1051.828,0.0,0.0,0.0,214.659,0.0,0.0,1158491.5,9015.667,19297.818,0.0,236.125,409032.1,0.0,0.0,39711.86,0.0,0.0,87645.14,0.0,0.0,0.0,0.0,86700.64,3801175.8,36449.043
2019,0.0,2440604.8,0.0,0.0,0.0,0.0,24750.15,107.329,0.0,0.0,0.0,3326114.5,21.466,128.795,128.796,0.0,17172.693,0.0,64.397995,3885.3208,579.58,0.0,4593.695,472.25,1459.681,14553.857,0.0,2120806.2,2027365.2,0.0,21.466,450.78397,64.397995,3435161.2,269825.97,0.0,25308.258,104774.9,2447.1108,216569.12,4651911.0,92474.95,38230.71,42.932,0.0,8457.553,665.44403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.10205,5216.208,2940.8252,0.0,0.0,0.0,2790.561,0.0,193235.73,21.466,257.59,8736.608,0.0,0.0,8843.936,300.523,6697.35,0.0,15455.426,15670.085,0.0,0.0,34323.92,0.0,1674.338,0.0,0.0,22710.893,42.932,0.0,7877.974,0.0,37715.53,407.851,0.0,42.932,525742.0,0.0,578569.56,0.0,64.398,0.0,0.0,0.0,536.64703,0.0,0.0,0.0,3262.812,42.932,1502.613,0.0,515137.9,0.0,558.112,0.0,305995.94,21.466,43532.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.852,236.124,87773.94,431893.25,729.83997,107.329,0.0,1454892.1,300.523,21.466,0.0,3002173.2,0.0,0.0,0.0,0.0,48469.934,10088.959,0.0,85.863,1867.531,0.0,49221.23,19727.133,0.0,0.0,233827.69,0.0,1631.407,0.0,0.0,0.0,686.908,34405236.0,364.92,4443.436,27154.326,10926.128,0.0,10003.096,0.0,0.0,14596.789,2060.723,203131.52,0.0,0.0,0.0,0.0,1094.76,1116804.8,0.0,0.0,1867.531,7384.2593,0.0,0.0,0.0,0.0,3498.938,3219.882,0.0,0.0,0.0,1631.406,134848.58,0.0,1223.556,0.0,0.0,0.0,5860.1816,0.0,42.932,0.0,175977.17,3885.3208,737288.1,0.0,0.0,0.0,2940.825,0.0,257.591,214.659,4185.845,0.0,0.0,1138893.1,14983.177,34195.13,0.0,1073.294,217062.86,0.0,0.0,132058.02,0.0,0.0,92689.625,0.0,0.0,0.0,0.0,35805.066,3721387.2,28012.959
2020,0.0,2058512.2,0.0,64.398,0.0,0.0,224704.7,794.237,0.0,0.0,0.0,1830373.0,21.466,1738.7361,493.716,0.0,9316.1875,0.0,21.466,37672.598,236.125,0.0,4207.311,2812.028,4507.832,27562.174,0.0,1374781.5,3161750.5,0.0,193.192,987.429,0.0,3353247.5,44584.61,0.0,31941.213,105676.46,10303.615,291227.44,4773966.0,76332.625,64483.47,0.0,0.0,8264.359,18203.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.727,17516.146,1974.8611,0.0,0.0,0.0,965.965,0.0,257118.16,0.0,0.0,2125.1218,0.0,0.0,6246.569,107.33,3370.142,0.0,50852.637,14510.93,0.0,0.0,35633.34,386.386,1352.35,0.0,0.0,53364.15,21.466,0.0,4915.683,0.0,157044.28,2146.587,0.0,0.0,27068.463,0.0,289896.53,128.795,343.454,0.0,0.0,0.0,923.03204,0.0,0.0,0.0,3370.142,0.0,236.125,0.0,545168.6,0.0,772.77203,0.0,690771.6,0.0,8521.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.884,21.466,92839.875,367860.6,42.932,321.988,0.0,2204823.5,965.963,21.466,0.0,2785733.0,0.0,0.0,0.0,0.0,66672.99,2554.4387,0.0,407.851,0.0,0.0,172199.17,35268.418,0.0,0.0,35805.066,0.0,686.908,0.0,0.0,0.0,1094.759,33229506.0,0.0,236.126,26338.623,13373.242,0.0,4636.629,601.044,0.0,601.045,20435.506,84575.52,0.0,0.0,0.0,0.0,1567.0089,597159.0,0.0,0.0,3477.471,13716.689,0.0,0.0,0.0,0.0,1674.3391,1159.157,0.0,0.0,0.0,321.988,554763.9,0.0,1223.556,0.0,0.0,0.0,1245.021,0.0,493.715,0.0,181128.98,5023.012,754696.94,0.0,0.0,0.0,2404.177,0.0,0.0,236.125,4808.358,0.0,0.0,947138.5,1931.9321,50315.996,0.0,364.92102,892615.2,0.0,0.0,144551.16,0.0,0.0,94106.36,0.0,0.0,0.0,0.0,30610.33,3319310.0,8006.7695
2021,0.0,2173011.2,0.0,1695.8041,0.0,0.0,77019.53,515.181,0.0,0.0,0.0,63367.24,128.79599,450.784,214.66,0.0,6826.144,0.0,0.0,30782.055,128.795,0.0,3026.686,579.578,472.248,5988.977,0.0,1486532.9,1617517.5,0.0,0.0,1416.7471,107.328995,3517053.5,712280.44,0.0,24277.895,78608.01,4379.035,147427.58,4924313.0,51711.277,41579.387,0.0,0.0,1245.019,7920.9062,0.0,0.0,42.932,21.466,0.0,0.0,0.0,429.31702,42395.09,1803.1339,0.0,0.0,0.0,9015.664,0.0,238206.73,150.262,0.0,3091.0852,0.0,0.0,8500.485,0.0,0.0,0.0,7362.793,12171.146,0.0,0.0,22174.242,21.466,38917.617,0.0,0.0,6461.23,128.795,0.0,386.38602,0.0,13308.839,0.0,0.0,0.0,16721.914,0.0,1646990.2,0.0,1910.4629,0.0,0.0,0.0,10475.344,0.0,0.0,0.0,837.16797,450.783,150.261,0.0,628692.3,0.0,0.0,0.0,180764.06,128.795,2854.9622,0.0,0.0,0.0,0.0,0.0,42.932,0.0,21.466,0.0,386.38602,343.454,96381.74,244023.97,2511.507,21.466,0.0,1988318.9,300.522,0.0,0.0,3039845.8,0.0,0.0,0.0,0.0,40463.156,3112.553,0.0,42.932,21.466,0.0,56219.11,3713.5938,0.0,0.0,224983.75,0.0,300.522,0.0,0.0,0.0,0.0,30783578.0,472.25003,107.33,24943.34,4550.766,0.0,7513.055,0.0,0.0,64.398,515.181,117675.89,0.0,0.0,0.0,0.0,257.59003,1033259.5,0.0,0.0,3198.414,12171.146,0.0,0.0,0.0,0.0,1738.735,107.329,0.0,0.0,0.0,321.988,382586.12,0.0,64.397995,21.466,0.0,0.0,2382.711,0.0,0.0,0.0,190531.05,2382.711,475404.56,0.0,0.0,0.0,107.329,0.0,0.0,1245.0199,37028.625,0.0,0.0,1067519.0,3627.735,2060.725,0.0,3262.813,691952.2,0.0,0.0,12299.944,0.0,0.0,81763.49,0.0,0.0,0.0,0.0,20456.973,3022888.0,2897.894
2022,0.0,2010407.2,0.0,1137.6909,0.0,0.0,323791.16,107.33,0.0,0.0,0.0,68197.06,42.932,343.454,236.126,0.0,4443.434,0.0,21.466,2962.29,364.91998,0.0,128.795,2017.792,107.33,3456.0042,0.0,1119702.5,2338642.0,0.0,0.0,2103.655,21.466,3824809.8,205707.4,21.466,52333.79,47997.68,5709.921,197636.23,4812497.5,87215.82,136351.19,21.466,0.0,16636.045,2726.168,0.0,0.0,729.839,343.45502,0.0,0.0,0.0,1330.884,14811.45,1974.8599,0.0,0.0,0.0,37050.086,0.0,195360.86,0.0,0.0,17687.877,0.0,0.0,10453.88,64.398,815.70197,0.0,21058.016,14747.051,0.0,0.0,31490.426,42.932,3005.222,0.0,0.0,10561.21,42.932,0.0,193.193,0.0,10046.028,1524.0769,0.0,85.864,9616.711,0.0,771139.8,0.0,1695.804,0.0,0.0,0.0,2683.2349,0.0,0.0,0.0,4099.981,3563.334,923.033,0.0,512841.06,0.0,16700.445,0.0,118877.98,0.0,4615.1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6332.431,515.18,158461.03,220712.05,579.578,85.863,0.0,1113370.2,772.771,21.466,0.0,3964595.5,0.0,0.0,0.0,0.0,92410.56,193.193,0.0,236.125,0.0,0.0,80303.81,3069.6199,0.0,0.0,75066.13,0.0,214.659,0.0,0.0,0.0,21.466,29307928.0,5967.5107,364.91998,34517.117,2575.906,0.0,19963.262,0.0,0.0,364.92,11419.841,35096.695,0.0,0.0,0.0,0.0,10861.7295,597545.4,85.864006,0.0,1760.2,14789.982,0.0,0.0,0.0,0.0,4507.832,751.305,0.0,0.0,0.0,794.237,421632.56,0.0,85.864006,0.0,2704.699,0.0,257.591,0.0,0.0,0.0,118234.0,3649.197,68583.445,0.0,0.0,0.0,0.0,0.0,0.0,1824.599,1245.022,0.0,0.0,1084713.2,7319.863,11784.76,0.0,11720.365,390034.8,21.466,0.0,26596.215,0.0,0.0,68733.71,0.0,0.0,0.0,0.0,9809.905,3521432.5,11140.786
