Date,ABW,AFG,AGO,AIA,ALB,AND,ANT,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_SRM,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SJM,SLB,SLE,SLV,SOM,SPM,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2001,4000.0,37752996.0,57300000.0,0.0,1139000.0,22750.0,8000.0,262000.0,128605630.0,1328000.0,7500.0,9000.0,408095200.0,2916100.0,4745600.0,1851000.0,1531458.5,3265000.0,10570000.0,9403000.0,5498000.0,9200.0,13000.0,2126000.0,9128000.0,149000.0,37156000.0,229976400.0,18000.0,11000.0,535000.0,25801000.0,5149000.0,61307864.0,1562600.0,15150000.0,519913730.0,19600000.0,9159981.0,25550000.0,10539966.0,41713920.0,120240.31,73000.0,1832998.2,6655921.0,140000.0,4278000.0,17034048.0,1681000.0,14497.313,2675497.8,2514989.2,40152984.0,6058000.0,3337982.5,7532000.0,4999999.5,29520000.0,889999.75,30605400.0,2222000.0,428000.0,0.0,29713310.0,111952.8,5159990.0,16953000.0,3003000.0,14510000.0,13540000.0,48000.0,540000.0,1628000.0,333999.97,8438005.0,13000.0,0.0,4494986.5,23000.0,1707981.8,0.0,2936000.0,1178000.0,1670000.0,5865000.0,65578784.0,179942050.0,4409999.5,46968110.0,8490000.0,1889000.0,560429.1,15501998.0,416771.34,1018810.25,5221000.0,214489660.0,26839000.0,10776000.0,4889993.0,9299.965,1945000.0,151000.0,1841000.0,597366.1,2610000.0,15450000.0,13899.996,6900.0,2351000.0,2334000.0,2896000.0,148340.9,1581000.0,30370000.0,2529000.0,40842990.0,106549600.0,1241999.9,39274000.0,10000.0,10939000.0,128726980.0,45166276.0,39711990.0,3000.0,33000.0,15851.369,4830000.0,6946992.0,0.0,39639784.0,248000.0,38000000.0,69500000.0,5174992.0,1931000.0,1047000.0,4259000.0,15417962.0,1173599.4,5592000.0,4812225500.0,36971876.0,2240400.0,21506332.0,11184000.0,1010000.0,17788036.0,234699.16,2550000.0,3810592.5,20199996.0,66300.0,48999.984,14798000.0,213550960.0,1749000.0,138014660.0,126498090.0,8799000.0,0.0,0.0,77000.0,3001520.0,1102581.5,44071000.0,4300.0,51989.727,86000.0,2255000.0,510000.0,3154000.0,1224000.0,13722430.0,1000.0,48930000.0,3480000.0,19828000.0,4573000.0,35500000.0,361998.94,29996.049,60000.0,9499000.0,40968120.0,1003875.1,34100000.0,12611998.0,41385000.0,14962000.0,414941900.0,27324992.0,10000.0,21638000.0,7000.0,9483000.0,177000.0,48000.0,23594996.0,98013000.0,22555000.0,15240000.0
2002,4000.0,37753000.0,57390000.0,0.0,1140000.0,22850.0,8000.0,266000.0,128709640.0,1391000.0,7500.0,9000.0,403952060.0,2902200.0,4744900.0,1834000.0,1518758.6,3365000.0,10770000.0,9353000.0,5325000.0,9200.0,13000.0,2123000.0,9025000.0,152000.0,37311000.0,233472980.0,17000.0,11000.0,535000.0,25846000.0,5149000.0,62091000.0,1559500.0,15565000.0,518529900.0,19600000.0,9159965.0,25550000.0,10539965.0,41601172.0,120705.3,74000.0,1825998.5,6653922.0,140000.0,4272000.0,16967002.0,1701000.0,14494.751,2664501.2,2514808.5,39271388.0,5763000.0,3424000.0,7532000.0,4999999.5,29419000.0,698199.75,30498000.0,2236000.0,428000.0,0.0,29610720.0,111941.36,5159990.0,16976000.0,3004000.0,14630998.0,13740000.0,47000.0,517000.0,1609000.0,323999.97,8343021.5,13000.0,0.0,4524988.0,23000.0,1707984.0,0.0,3028000.0,1181000.0,1670000.0,5849000.0,66207330.0,180005890.0,4373000.0,47189104.0,8840000.0,1887000.0,562348.4,15272994.0,417033.2,1088218.8,5191000.0,213471200.0,26818000.0,10776000.0,4999994.5,8100.0,1919000.0,151000.0,1876000.0,615308.1,2610000.0,15450000.0,13099.996,6900.0,2356000.0,2304000.0,2885000.0,148340.9,1595000.0,30283000.0,2533000.0,40842996.0,106549630.0,1333999.9,39684000.0,10000.0,10925000.0,128725896.0,45535188.0,39661990.0,3000.0,33000.0,15615.703,4830000.0,7037493.0,0.0,39639736.0,250000.0,38000000.0,70600000.0,5277993.0,1949000.0,1046000.0,4241000.0,12099000.0,1273400.0,5586000.0,4797968400.0,36883896.0,2237800.0,21083652.0,11135000.0,1000000.0,16899034.0,221999.0,2550000.0,3834764.0,19581000.0,64500.0,48999.99,14818000.0,213336820.0,1831000.0,138001000.0,118770056.0,8750000.0,0.0,0.0,79000.0,3230080.0,1037181.8,44226000.0,4200.0,51990.902,74000.0,2237000.0,505000.0,3170000.0,1224000.0,13758364.0,1000.0,48730000.0,3505000.0,19689000.0,4571000.0,35350000.0,361996.5,29995.783,60000.0,9763000.0,41196068.0,1003875.6,34200000.0,12811998.0,41396000.0,14923000.0,413062000.0,27045996.0,10000.0,21540000.0,6000.0,9455000.0,178000.0,47000.0,23655994.0,98028000.0,22616000.0,15470000.0
2003,4000.0,37910000.0,57590000.0,0.0,1121000.0,22860.0,8000.0,254000.0,130883120.0,1444000.0,8040.0,9000.0,400315070.0,2885230.0,4754600.0,1833000.0,1521858.8,3467000.0,11170000.0,9328000.0,5326000.0,8900.0,13000.0,2169000.0,8986000.0,152000.0,36647000.0,238046830.0,17000.0,11000.0,537000.0,25796000.0,5195000.0,61946000.0,1556200.0,15425000.0,516132540.0,19600000.0,9159994.0,25550000.0,10539956.0,42027108.0,120560.37,74000.0,1828998.6,6637957.0,154000.0,4269000.0,17001008.0,1701000.0,14492.189,2657503.2,2434967.0,39959740.0,5523000.0,3409000.0,7567000.0,4999999.5,29153000.0,828700.0,31607000.0,2245999.8,428000.0,0.0,29534598.0,111929.7,5159992.0,16956000.0,3005999.5,14835000.0,13845000.0,46000.0,507000.0,1600000.0,323997.84,8252011.0,12000.0,0.0,5063638.0,23000.0,1707986.2,0.0,3153000.0,1196000.0,1670000.0,5865000.0,66323850.0,179690660.0,4370000.0,47410064.0,8690000.0,1885000.0,550294.25,14906998.0,415594.78,926603.1,5164000.0,213004910.0,26874000.0,10840000.0,5099995.0,8100.0,1902000.0,151000.0,1911000.0,626279.9,2610000.0,15449998.0,12399.997,6900.0,2370000.0,2304000.0,2541000.0,148340.9,1582000.0,30875996.0,2523000.0,40842996.0,106549690.0,1301000.0,40726000.0,10400.0,10982000.0,113796000.0,45567388.0,39661996.0,3000.0,32000.0,15566.845,4980000.0,7116234.5,0.0,39639700.0,243600.0,38412000.0,71750000.0,5335993.0,1923000.0,1040000.0,4227000.0,11858000.0,1373000.0,5595000.0,4796301000.0,36841830.0,2235200.0,21106824.0,11240000.0,1005000.0,16169050.0,215999.6,2550000.0,3771010.8,19345998.0,64600.0,47999.984,14800000.0,212957000.0,1804000.0,137987070.0,128106160.0,8632000.0,0.0,0.0,81111.5,3566670.0,1017340.8,44276000.0,4200.0,53992.375,80500.0,2236000.0,510000.0,3163000.0,1224000.0,13812193.0,1000.0,48830000.0,3480000.0,19554000.0,4596000.0,35190000.0,364999.34,29995.541,60000.0,9784000.0,40644090.0,1003875.75,34270000.0,13111999.0,41355000.0,14927000.0,413020320.0,26864996.0,10000.0,21540000.0,6000.0,9537000.0,180000.0,45000.0,23494996.0,97928000.0,22909000.0,15650000.0
2004,4000.0,37911000.0,57590000.0,0.0,1122000.0,22810.0,8000.0,254000.0,134344740.0,1505000.0,8000.0,9000.0,372548030.0,2867400.0,4754900.0,1848000.0,1526958.8,3467000.0,10670000.0,9323000.0,5330000.0,8700.0,13000.0,2169400.0,8957000.0,152000.0,36616996.0,241591340.0,16000.0,11000.0,584000.0,25827000.0,5215000.0,61801000.0,1553200.0,15935000.0,516432450.0,20000000.0,9209992.0,25550000.0,10544954.0,42350796.0,120552.34,75000.0,1821998.9,6527921.5,156000.0,4265000.0,17013046.0,1701000.0,14489.714,2645479.0,2416868.0,41217544.0,5800000.0,3478000.0,7500000.0,4999999.5,29071000.0,770399.8,33101000.0,2252999.8,428000.0,0.0,29458500.0,111917.836,5158537.5,17051000.0,2492000.0,15100000.0,13930000.0,45000.0,515000.0,1610000.0,323999.97,8080022.0,12000.0,0.0,4799979.0,23000.0,1707987.0,0.0,3140000.0,1176000.0,1670000.0,5864000.0,66860670.0,179822540.0,4305000.0,47631040.0,8690000.0,1884000.0,513004.34,14882999.0,411683.88,1108076.9,5142000.0,212672020.0,26992000.0,10770000.0,5229994.5,8030.0005,1893000.0,150000.0,1946000.0,637527.1,2615000.0,15384999.0,11099.997,6900.0,2310000.0,2314000.0,2604300.0,148340.9,1642000.0,30041000.0,2519000.0,40842996.0,106569730.0,1262000.0,39791000.0,10000.0,11082000.0,113681800.0,45673736.0,39660996.0,3000.0,30000.0,15845.116,4980000.0,7131694.5,0.0,39639548.0,236600.0,38472000.0,71800000.0,5236995.0,1949400.0,1040000.0,4218000.0,11890000.0,1472000.0,5591000.0,4779412500.0,36044950.0,2232600.0,21064728.0,11470000.0,1020000.0,16327038.0,209999.66,2550000.0,3828532.0,19640000.0,64600.0,46999.984,14130000.0,212660160.0,1815880.0,137972800.0,128817450.0,8687000.0,0.0,0.0,83000.0,3772730.0,1024034.8,44377000.0,4100.0,49994.816,77500.0,1934000.0,492000.0,3184000.0,1224000.0,13903829.0,1000.0,48830000.0,3454999.2,19555000.0,4650000.0,35050000.0,385000.0,29995.33,55000.0,9830000.0,41210090.0,1003875.9,35160000.0,13262000.0,41354000.0,14829000.0,412978940.0,26683994.0,10000.0,21590000.0,6000.0,9795600.0,149802.62,43000.0,23556994.0,97608000.0,22897000.0,16000000.0
2005,4000.0,37910000.0,57590000.0,0.0,1077000.0,21800.0,8000.0,257000.0,137797330.0,1605000.0,9000.0,9000.0,384535230.0,2856800.0,4758600.0,1819000.0,1529658.8,3484000.0,10970000.0,9311000.0,5265000.0,8700.0,13000.0,2157000.0,8949000.0,152000.0,36962000.0,244353630.0,16000.0,11000.0,593000.0,25841500.0,5215000.0,61656000.0,1550000.0,15885000.0,517430270.0,20200000.0,9212993.0,25550000.0,10546955.0,42505960.0,118544.32,75000.0,1804998.5,6636983.5,167000.0,4260000.0,17031048.0,1701000.0,14487.378,2706458.0,2416806.0,41231364.0,5773000.0,3523000.0,7522000.0,4999999.5,29164000.0,881899.8,33591000.0,2273800.0,428000.0,0.0,29390424.0,111905.75,5159994.5,16956000.0,2520000.0,15100000.0,14121000.0,44000.0,527000.0,1610000.0,323999.97,8005012.5,7000.0,0.0,4561995.0,23000.0,1677991.9,0.0,3150000.0,1211000.0,1670000.0,5863000.0,67631864.0,179569680.0,4302000.0,47852064.0,9390000.0,1882000.0,514003.88,14735999.0,410991.3,1003153.4,5120000.0,212289380.0,27002000.0,10745000.0,5355995.0,5000.0,1881000.0,150000.0,1985000.0,652205.75,2615000.0,15384999.0,10899.998,6900.0,2510000.0,2327000.0,2837000.0,147340.9,1734000.0,29989000.0,2487000.0,40892996.0,106569690.0,1228000.0,40392000.0,9300.0,11263000.0,113449410.0,45994844.0,39660996.0,3000.0,28000.0,21942.371,5180000.0,7134404.5,0.0,39639616.0,230100.0,42965000.0,72700000.0,5305996.0,1937700.0,1036000.0,4202000.0,11712000.0,1465000.0,5590000.0,4812186000.0,35964960.0,2230000.0,21268884.0,11355000.0,1030000.0,15906005.0,200999.69,2600000.0,3781521.2,19940000.0,64200.0,46999.99,14180000.0,212357040.0,1782900.0,137958430.0,133736024.0,8776000.0,0.0,0.0,86912.21,3812020.0,983062.75,44377000.0,4000.0,48995.6,72800.0,1941000.0,509000.0,3216000.0,1224000.0,13826660.0,1000.0,48930000.0,3250000.0,19610000.0,4672000.0,34880000.0,385000.0,29995.15,54000.0,9824000.0,41223050.0,1003875.7,35360000.0,13262000.0,41304000.0,14832000.0,412937730.0,26502994.0,10000.0,21595000.0,6000.0,10054100.0,151089.8,42000.0,23522996.0,97483000.0,22762000.0,16100000.0
2006,4000.0,37910000.0,57590000.0,0.0,1120000.0,21780.0,8000.0,238600.0,141103840.0,1756400.0,9000.0,9000.0,383149860.0,2843300.0,4756000.0,1783000.0,1528659.0,3340000.0,10770000.0,9280000.0,5190000.0,8550.0,13000.0,2159000.0,8958000.0,152000.0,37112000.0,245846430.0,16000.0,10300.0,577000.0,25803000.0,5210000.0,60584000.0,1546800.0,15800000.0,514132900.0,20300000.0,9212994.0,25586000.0,10549959.0,42154910.0,118473.01,76000.0,1814998.9,6629991.5,157000.0,4254000.0,16946048.0,1701300.0,14485.207,2709473.0,2416833.8,41195540.0,5717000.0,3533000.0,7572000.0,4999999.5,28613000.0,898500.0,34219000.0,2300800.0,428000.0,0.0,29312726.0,111897.62,5159992.5,17838000.0,2518000.0,15300000.0,14130000.0,44000.0,495000.0,1610000.0,313999.97,7863005.0,7000.0,0.0,4299998.0,23600.0,1677993.6,0.0,3160000.0,1230000.0,1670000.0,5809000.0,68315220.0,179356430.0,4260000.0,48073096.0,8990000.0,1881000.0,508344.62,14203000.0,408623.94,1180505.5,5099000.0,211879800.0,27054000.0,10731100.0,5354996.5,5010.0,1858000.0,150000.0,2025000.0,678111.7,2615000.0,15385000.0,10099.998,6800.0,2440000.0,2307000.0,2790700.0,147340.9,1855000.0,29946000.0,2485000.0,40892996.0,106569656.0,1224000.0,40466000.0,9200.0,11597000.0,114248000.0,45924220.0,39660996.0,3000.0,28000.0,14729.021,5285000.0,7075195.5,0.0,40203916.0,224600.0,42989000.0,73300000.0,5199997.0,1919600.0,1035000.0,4185000.0,11375000.0,1463000.0,4883100.0,4808308000.0,36134944.0,2224400.0,21335228.0,11580000.0,1040000.0,15957036.0,194899.77,2600000.0,3716379.5,20234998.0,65600.0,46999.984,14039000.0,212158140.0,1802950.0,137949000.0,131065330.0,8488000.0,0.0,0.0,91760.19,4029880.0,910672.6,44168000.0,3800.0,48996.492,72800.0,1939000.0,491000.0,3163000.0,1224000.0,13875556.0,1000.0,48930000.0,3280000.0,19700000.0,4735000.0,34700000.0,385000.0,30775.758,54000.0,9806000.0,40493170.0,1003875.75,35360000.0,13462749.0,41284000.0,14695000.0,412897100.0,26321996.0,10000.0,21555000.0,4000.0,10078000.0,157759.95,40200.0,23626996.0,96888000.0,23048000.0,16300000.0
2007,4000.0,37910000.0,57690000.0,0.0,1119000.0,20770.0,8000.0,232600.0,144032830.0,1751900.0,8800.0,9000.0,374605950.0,2830100.0,4756500.0,1733000.0,1525559.0,3350000.0,10970000.0,9266000.0,5116000.0,8400.0,13000.0,2149000.0,8916000.0,152000.0,37390000.0,246486320.0,16000.0,11400.0,563000.0,25784000.0,5210000.0,60008000.0,1543500.0,15732000.0,514567900.0,20600000.0,9212994.0,25649976.0,10549952.0,42396776.0,118473.01,76000.0,1799999.2,6619994.5,147200.0,4249000.0,16950016.0,1701500.0,14483.166,2662441.0,2416995.5,41268132.0,5685000.0,3538000.0,7572000.0,4999999.5,28004000.0,914599.8,35077000.0,2294900.0,427000.0,0.0,29206154.0,111889.41,5159996.5,17647000.0,2517000.0,15400000.0,14180000.0,59799.938,495000.0,1610000.0,313998.03,7753024.5,7000.0,0.0,4413997.0,23500.0,1677994.0,0.0,3160000.0,1202000.0,1820000.0,5807000.0,68836056.0,179067340.0,4276000.0,46706056.0,9140000.0,1876000.0,517600.6,14162000.0,424457.75,939273.4,5078000.0,211438780.0,27070000.0,10728600.0,5354997.0,5090.0,1840000.0,151000.0,2063000.0,676261.5,2615000.0,15385000.0,9899.999,6800.0,2390000.0,2329000.0,2695900.0,148340.9,1839000.0,29960000.0,2484000.0,40892996.0,106699430.0,1076000.0,40597000.0,9300.0,11984000.0,114208010.0,46181930.0,39660996.0,3000.0,37800.0,14512.017,4985000.0,7107196.0,0.0,39615720.0,218100.0,43782000.0,73698640.0,5184998.0,1914400.0,1032000.0,4166000.0,11487000.0,1465000.0,4878200.0,4804600300.0,36012944.0,2231800.0,21418408.0,11790000.0,1040000.0,15469096.0,188998.83,2600000.0,3618690.8,20529998.0,65600.0,48699.66,13630000.0,212127570.0,1804880.0,137939230.0,134042910.0,8503000.0,0.0,0.0,91755.734,3623720.0,929207.4,44028000.0,3600.0,48997.375,70000.0,1930000.0,498000.0,3137000.0,1224000.0,13895492.0,1000.0,48931000.0,3494999.5,19800000.0,4729000.0,34550000.0,375000.0,30764.291,54000.0,9805000.0,39505150.0,1003875.44,35650000.0,13663499.0,41266000.0,14550000.0,412855940.0,26140996.0,10000.0,21559000.0,4000.0,10062600.0,162489.75,38500.0,23626996.0,96890000.0,22984000.0,16200000.0
2008,4000.0,37910000.0,57690000.0,0.0,1181000.0,20760.0,8000.0,239600.0,144260900.0,1748800.0,9800.0,9000.0,367787650.0,2809400.0,4756700.0,1783000.0,1530958.8,3550000.0,12070000.0,9253000.0,5101000.0,8200.0,13000.0,2130000.0,8917000.0,152000.0,37485000.0,247224140.0,16000.0,11400.0,521300.0,25881000.0,5210000.0,59432000.0,1540600.0,15784000.0,514548860.0,20600000.0,9262994.0,25699978.0,10549930.0,42560260.0,118495.27,78000.0,1792997.8,6566996.0,115600.0,4244000.0,16921000.0,1701200.0,14481.147,2667405.2,2396994.5,41310480.0,5718000.0,3542000.0,7572000.0,4999999.5,28142000.0,906799.75,34513000.0,2296400.0,428000.0,0.0,29108830.0,111881.12,5159996.5,17684000.0,2514000.0,15600000.0,14240000.0,59899.684,552000.0,1610000.0,309000.0,7657013.0,7000.0,0.0,4137970.8,23800.0,1677997.0,0.0,3184000.0,1289100.0,1770000.0,5790000.0,68994380.0,179194190.0,4200100.0,46712256.0,8190000.0,1876000.0,515122.5,14457200.0,448996.8,836013.7,5056000.0,210853300.0,27085000.0,10727200.0,5354997.0,5100.0,1817000.0,151000.0,2104000.0,662205.25,2630000.0,15385000.0,10099.999,6800.0,2595000.0,2362000.0,2672100.0,149340.9,1825000.0,29981000.0,2475000.0,40894976.0,103807820.0,1063000.0,40551000.0,9300.0,12277000.0,114144024.0,46317296.0,39661000.0,3000.0,37700.0,14296.462,5435000.0,7150397.0,0.0,39615796.0,210600.0,43782000.0,72653870.0,5119999.0,1929300.0,1024800.0,4152000.0,11374000.0,1457200.0,4867700.0,4795025400.0,35312976.0,2229200.0,21498024.0,12010000.0,1190000.0,15601020.0,190599.62,2650000.0,3683599.5,20837000.0,67060.0,48699.992,13634000.0,212140450.0,1807440.0,137927230.0,131324904.0,9275000.0,0.0,0.0,94663.164,3712230.0,956803.25,44128000.0,3600.0,47998.22,70800.0,1937000.0,618560.0,3093000.0,1224000.0,13896556.0,1000.0,48931000.0,3544999.5,20050000.0,4727000.0,34350000.0,380000.0,30752.781,54000.0,9881000.0,39122120.0,1003875.4,36974400.0,13914250.0,41292000.0,14674000.0,412025800.0,25959996.0,9999.996,21600000.0,4000.0,10240800.0,156820.38,37000.0,23516998.0,97108000.0,23087000.0,16450000.0
2009,4000.0,37910000.0,58290000.0,0.0,1201300.0,20770.0,8000.0,87899.98,143791940.0,1746300.0,9900.0,9000.0,364143970.0,2795000.0,4757300.0,1833000.0,1527258.8,3650000.0,11770000.0,9246000.0,5030000.0,8360.0,15000.0,2128000.0,8927000.0,155000.0,37673000.0,247608980.0,16000.0,13400.0,520000.0,25918000.0,5230000.0,58855970.0,1537500.0,15782000.0,514552770.0,20600000.0,9313000.0,26886996.0,10562870.0,42493548.0,118022.266,78000.0,1815991.6,6513799.0,127600.0,4239000.0,16886048.0,1701300.0,14478.988,2633402.5,2396998.5,41397856.0,5807400.0,3689000.0,7592000.0,5000000.0,27970000.0,931799.7,34985000.0,2296500.0,427600.0,0.0,29018594.0,111872.74,5159995.5,17325000.0,2498000.0,15600000.0,14250000.0,59699.844,603000.0,1610000.0,294000.0,7560005.0,8000.0,0.0,4043536.2,24100.0,1677998.1,0.0,3198000.0,1299600.0,1796330.0,5783000.0,69339200.0,179499100.0,4188999.8,46539492.0,7850000.0,1875000.0,522092.25,13982388.0,448966.8,1094185.8,5037000.0,210786510.0,27285000.0,10617300.0,5354999.5,5500.0,1795000.0,151500.0,2168000.0,662291.3,2650000.0,15385000.0,10600.0,6500.0,2510000.0,2339000.0,2689000.0,148670.9,1833000.0,30002600.0,2466000.0,40894964.0,103366940.0,1013000.0,41045400.0,9300.0,12441000.0,113676000.0,46413680.0,39650996.0,3000.0,37400.0,14079.033,5485000.0,7219998.5,0.0,39569050.0,205600.0,43782000.0,69000000.0,5104860.0,1917400.0,1014259.94,4140000.0,11490000.0,1454400.0,4825000.0,4760550000.0,35276984.0,2231600.0,21656284.0,12100000.0,1190000.0,15619009.0,192199.64,2670000.0,3653335.5,21099998.0,65100.0,48599.996,13621000.0,212000060.0,1808870.0,137917220.0,102396100.0,9488000.0,0.0,0.0,98561.28,3800970.0,947918.9,44128000.0,3600.0,47999.08,80400.0,1930000.0,625120.0,3078999.8,1222000.0,13906542.0,1000.0,49035000.0,3605000.0,20879000.0,4759400.0,34205000.0,382000.0,30744.268,54000.0,9789000.0,38911216.0,1003874.94,37300000.0,14115000.0,41276000.0,14814000.0,411195650.0,25779000.0,10000.0,21500000.0,4000.0,10292000.0,155864.25,34900.0,23452000.0,96988000.0,23586000.0,16300000.0
2010,4000.0,37911000.0,58390000.0,0.0,1201300.0,19770.0,8000.0,92300.0,147480930.0,1735000.0,9900.0,9000.0,357619460.0,2779200.0,4766800.0,1833000.0,1521359.0,3650000.0,12080000.0,9241000.0,5052000.0,8600.0,15000.0,2144000.0,8898000.0,157000.0,37516000.0,248641490.0,15000.0,13400.0,519999.62,25861000.0,5080000.0,58279890.0,1534600.0,15743000.0,514549600.0,20600000.0,9699999.0,28429000.0,10575774.0,42464636.0,118053.45,78000.0,1818997.6,6461197.0,114500.0,4234000.0,16700031.0,1701600.0,10174.068,2625373.0,2397000.0,41390510.0,5770800.0,3670997.0,7592000.0,5000000.0,27545000.0,948800.0,35683000.0,2291900.0,425000.0,0.0,28924986.0,111864.305,5160000.0,17224000.0,2460000.0,15620000.0,14300000.0,58900.0,615000.0,1630000.0,294000.0,7488998.5,8000.0,0.0,3962079.5,24300.0,1678000.0,0.0,3259999.5,1333800.0,1870000.0,5343000.0,69521610.0,179002980.0,4568000.0,46392616.0,8220000.0,1874000.0,504054.5,14327800.0,443957.2,1006163.6,5021000.0,217165740.0,27320000.0,10611900.0,5455000.0,5700.0,1773000.0,152000.0,2220000.0,639284.1,2660000.0,15351000.0,10600.0,6300.0,2620000.0,2326000.0,2772300.0,148790.88,1805000.0,29988300.0,2463000.0,40894990.0,102843890.0,1119000.0,41051000.0,10330.0,12526000.0,113588000.0,46558468.0,39710990.0,3000.0,37400.0,15716.533,5685000.0,7389300.0,0.0,39617970.0,198600.0,43982000.0,70000000.0,5025901.0,1872300.0,1005900.0,4126000.0,11408000.0,1443200.0,4779200.0,4766074000.0,35241960.0,2266389.5,21694132.0,12100000.0,1190000.0,14449101.0,193699.73,2680000.0,3611950.0,21230000.0,66500.0,48800.0,14156000.0,213273820.0,1803919.9,137906930.0,100156000.0,9458000.0,0.0,0.0,104415.05,3930380.0,937283.44,44128000.0,3600.0,47000.0,78300.0,1944700.0,623860.0,3085000.0,1222000.0,13906586.0,1000.0,49235000.0,3665000.0,21060000.0,4755700.0,34000000.0,372000.0,30729.652,54000.0,10038000.0,39012176.0,1003875.1,37450000.0,14265000.0,41267000.0,14433000.0,410365500.0,25598000.0,10000.0,21500000.0,4000.0,10760100.0,152088.97,35000.0,23579000.0,96891000.0,23436000.0,16200000.0
2011,4000.0,37910000.0,58990000.0,0.0,1201000.0,19770.0,8000.0,88500.0,148280930.0,1698100.0,9900.0,9000.0,374308670.0,2757300.0,4768700.0,1883000.0,1512359.0,3650000.0,11790000.0,9128000.0,5088000.0,8600.0,14000.0,2151000.0,8875000.0,157000.0,37557000.0,248925870.0,14000.0,13400.0,519599.56,25926000.0,5080000.0,57699650.0,1531600.0,15789000.0,514553000.0,20600000.0,9749998.0,29636000.0,10595747.0,41717348.0,120324.84,78000.0,1818992.6,6407800.0,116300.0,4229000.0,16719029.0,1702000.0,10173.829,2689387.8,2396992.5,41398252.0,5619200.0,3619998.0,7592000.0,5000000.0,27014000.0,946000.0,36325200.0,2286600.0,425000.0,0.0,28877272.0,111856.34,5159989.5,17164000.0,2442400.0,15720000.0,14300000.0,57800.0,615000.0,1630000.0,284000.0,7396024.0,8000.0,0.0,3890619.5,23800.0,1678000.0,0.0,3290000.0,1326100.0,1830000.0,5337000.0,69818880.0,179097460.0,4555000.0,46245868.0,8550000.0,1873200.0,516522.1,13852600.0,444000.0,901288.0,4989000.0,216993700.0,27630000.0,10608500.0,5455000.0,6000.0,1756100.0,152500.0,2276500.0,650261.6,2705000.0,15351000.0,10600.0,6000.0,2730000.0,2312000.0,2805900.0,148970.81,1816000.0,30103800.0,2461000.0,40894996.0,103072984.0,1118000.0,41651000.0,10330.0,12558000.0,113510000.0,46550024.0,39660996.0,3000.0,36800.0,14868.18,5585000.0,7530600.0,0.0,39617892.0,190300.0,44482000.0,71000000.0,5070726.0,1858400.0,999000.0,4126600.0,11371000.0,1436800.0,4808100.0,4767245300.0,35935920.0,2262998.0,21718766.0,12260000.0,1190000.0,14779093.0,195272.48,2630000.0,3607147.0,21390000.0,65030.0,49400.0,13982000.0,212937440.0,1816439.8,137895300.0,81547870.0,8965000.0,0.0,0.0,104432.52,4017630.0,944289.56,44028000.0,2600.0,45000.0,80000.0,1929700.0,620610.0,3066000.0,1222000.0,13913636.0,1000.0,49335000.0,3665000.0,21060000.0,4752800.0,33838000.0,373000.0,30720.217,54000.0,10072000.0,38247150.0,1003874.6,38300000.0,14365000.0,41281000.0,14526000.0,409535360.0,25417000.0,10000.0,21500000.0,4000.0,10768600.0,151825.98,35000.0,23452000.0,96374000.0,23636000.0,16400000.0
