Date,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_CZS,OWID_ERE,OWID_MNS,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,YEM,ZAF,ZMB,ZWE
1985,1.3317,0.44910002,2.9006002,1.3402001,2.4395,,1.9000001,1.4531001,5.2694,,1.1525,,0.85580003,0.7088,2.1485002,2.9150002,1.3443002,,,1.5159001,1.3364,1.8278002,2.5,1.2394,1.3861,0.2007,1.0769001,2.2221003,5.7206006,2.9491003,3.8205001,0.98670006,1.1541001,0.7996,0.76780003,2.6626003,1.0888001,0.4009,2.3236003,2.6156,2.0977,,5.0727005,1.7500001,1.3333001,4.9708,3.6172001,0.9125,1.9293002,4.5392003,,2.7622,,,2.9043002,2.4082,5.7428,,1.4532,5.5921,,0.89070004,1.5015001,,1.2624,1.2441001,3.0156002,0.95120007,1.6596,3.8023002,3.2615001,2.5,1.4330001,,1.0097001,5.1588,3.5133002,1.5922,5.2382007,1.2233001,0.98510003,,2.2405002,3.7393003,1.8568001,0.61520004,5.8472004,,1.6338001,,1.2393001,5.7985,5.2606006,2.0692,1.3389001,1.2525,0.595,,2.9606001,0.7206,,,,1.1085,,1.7493001,1.0,2.4311001,,1.0840001,3.6259,2.8967001,,1.3956001,0.5313,0.63870007,4.7406,1.169,2.6424,0.32170004,2.5485,0.425,1.2479001,1.6580001,6.1741004,3.8859,1.6591,4.6118,1.0377,4.6986003,0.88060004,2.3017,,1.5231,2.5288002,3.7457001,1.6019001,1.6231,2.3281002,1.8410001,2.088,2.8935,2.8728,3.7133002,1.4373001,1.7483001,,3.2197,4.4729,3.1026003,,1.2263001,3.4711003,,0.81990004,2.7438002,1.2537,1.8094001,0.7469001,,,1.5167,3.9902,,,3.7791002,2.0455,0.9351,0.62420005,0.84040004,2.1254,,,1.3348001,2.3585,1.0848001,1.9310001,4.8206005,1.3668001,1.4695001,,1.8409001,4.7633,,3.3000002,2.0291002,2.6918,0.51970005,0.5183,1.5759001,1.8428001,1.8670001
1986,1.314,0.3798,2.9903002,1.1857,2.5822,,1.9048002,1.5219,4.8249,,1.2135,,0.83620006,0.6995,2.1466002,4.0470004,1.3443002,,,1.7530001,1.2879001,1.6647,2.561,2.1359,1.3719001,0.1985,1.1893001,2.5704,5.0907006,3.3553002,3.8899,0.85150003,1.3815001,0.78990006,0.8546,2.4951003,1.1178001,0.5343,2.2535002,2.6815002,1.3011,,5.0848002,1.6667,1.2,5.0490003,3.7548003,0.83720005,1.3796,4.6962004,,2.1431003,,,2.9414,2.1818001,5.3016005,,1.4738001,6.0831003,,0.98480004,1.5172,,1.2762,1.3752,3.6028001,0.98,1.7794001,3.3602002,3.2471004,2.2,1.363,,0.99120003,4.9608,3.4762,1.5854001,5.3630004,1.3570001,0.8212001,,2.46,3.8554,1.3590001,0.61770004,5.8989,,1.8862001,,1.3717,5.8762007,5.6721005,2.2212,1.5015001,1.2355001,0.6721,,2.9905002,0.6794001,,,,1.5097001,,1.7822,1.0,2.3324,,1.0898001,3.6568003,2.8637002,,1.3806001,0.544,0.6991,4.4075003,1.0761,2.6194,0.40160003,2.0691001,0.4189,1.1567,1.9057001,7.4199004,3.2516003,1.5247,4.4518,1.9234002,4.3016005,0.9656,2.1198,,1.7038001,2.5567,4.3834,1.8333001,1.6348001,2.3000002,1.9147,2.0101001,3.0391002,3.1251001,3.9923003,1.7715001,1.6789001,,3.2624002,4.5833,3.1811001,,1.2438002,3.8403003,,0.76170003,2.7601001,1.4775001,1.6201,0.92020005,,,1.5000001,3.9855,,,3.9077,1.4870001,1.167,0.58400005,0.7879001,2.089,,,1.335,2.4086003,0.75850004,2.1355002,4.6252003,1.1266,1.1813002,,1.8706001,4.6989,,3.0000002,1.9470001,2.7151003,0.51540005,0.804,1.5894,1.9306,1.6926
1987,1.3598001,0.38120002,2.9656003,1.1063001,2.3826003,,1.9200001,1.4360001,4.9629,,1.2282,,0.7251,0.6417,2.2021003,3.6947002,1.3636,,,1.7066001,1.3329,1.8821001,2.561,1.0630001,1.1819,0.19070001,0.9584001,2.3966002,5.0432005,3.2226002,3.9731002,0.84760004,1.228,0.82180005,0.77030003,2.7241,1.1555,0.6072,2.256,2.4304001,2.3313003,,4.8984003,1.5000001,1.3846,4.7926,3.7058003,0.75990003,1.5198001,4.8916,,2.6268,,,1.9200001,1.9228002,5.7062006,,1.58,5.5061,,0.9386,1.5286001,,1.1177,1.5300001,3.7145002,1.0,1.6088002,4.0898004,3.1892002,1.25,1.5632,,0.96970004,4.9803,3.6047,1.5837001,6.2863,1.3027,0.8917,,3.5667002,3.9201002,1.3558002,0.9186,5.6835003,,1.5685,,1.3142,5.585,5.5528,2.1929,1.8246001,1.2623001,0.6208,,2.9974,0.6018,,,,0.85370004,,1.8846,1.25,2.3218002,,1.0334,3.5741003,2.8859,,1.1066,0.39820004,1.0108,3.5436003,1.0018001,2.4509,0.3554,1.3333001,0.32650003,1.2030001,1.6654001,6.268,3.8140001,1.6841,4.4533,1.9128002,4.6990004,1.1529001,1.7470001,,1.7007,2.5397,3.6529,1.6282,1.7757001,2.5528002,1.8473002,1.5021,3.1088002,2.0515,3.8212001,1.8046001,1.9980001,,3.2543,4.5192003,2.821,,1.2829001,4.1060004,,0.8414001,,1.2838001,1.5551001,0.6937,,,1.6,3.8127,,,3.8208003,1.2889001,0.81470007,0.5543,0.7213,2.0063002,,,1.4204001,2.5624,1.1549001,2.1374,4.7475004,1.2743001,1.4275,,2.1001003,4.7354,,3.3333,1.9941001,2.6068,0.5077,0.84020007,1.6287,1.6103002,0.85300004
1988,1.2857,0.33240002,2.8750002,0.8083,2.5279,,2.0357,1.6294001,5.5460005,,1.1943,,0.83470005,0.72690004,2.2358003,3.7055001,1.4000001,,,1.6866001,1.3210001,1.8588002,2.6190002,2.1685002,1.0197,0.3756,1.1123002,1.7544001,6.3289003,3.5316002,3.9306002,0.8851,1.1659001,0.7979001,0.8019001,2.5144,1.1573001,0.4819,2.5183,2.5491002,2.6799,,5.1737003,1.5385001,1.3333001,5.0842004,3.4992,0.5741,1.7084001,5.0288,,3.0179,,,2.3268,2.3782,6.0808,,1.6151,5.3994,,1.0958,1.5369,,1.1966001,1.7694001,3.8627002,1.008,1.8852,3.9424,3.0065002,3.0000002,1.2894001,,0.9577001,5.2246003,3.5683002,1.7758001,6.4110003,1.2871001,1.0522,,2.8466003,3.8070002,1.6031001,1.0106,5.4692006,,1.7456001,,1.3552,6.142,5.2747006,1.8737,1.8389001,1.2766,0.65990007,,2.9171002,0.83100003,,,,1.4954001,,1.8233001,1.0,2.1805,,0.9620001,3.3036003,2.7546003,,1.2691001,0.3933,0.86320007,3.8455002,1.1564001,2.5056002,0.39510003,2.0388002,0.47520003,1.3055,1.7638001,6.1940002,3.1048002,1.7804002,4.6111,1.9524001,4.8021,1.2141,2.1789,,1.5891,2.4599,3.5873003,1.7024001,1.7387,2.4808002,1.8772,1.8239001,2.9037,2.358,3.8712,1.6420001,1.9266001,,3.2272,4.4689,3.2659001,,1.2162,4.1272006,,0.7121,,1.2229,1.9310001,0.6991,,,1.7647,3.8111002,,,3.6815002,1.3139001,1.6606001,0.73440003,0.8438,2.2035,,,1.5237,2.7218,0.93570006,2.2502,4.8554,1.2201,1.4383001,,2.539,3.7069001,,2.9980001,2.1237001,2.8498,0.5,0.97050005,1.6715001,2.4574,1.5899001
1989,1.2376001,0.27740002,2.9617002,1.9247,2.1294,,2.1429,1.6764001,5.2897005,,1.3690001,,0.85370004,0.6729001,2.5003002,4.4021,1.4000001,,,1.6124,1.3540001,1.9997001,2.6190002,2.2286003,1.0152,0.28890002,1.0786,2.1936002,6.7809,3.9147,4.0147,0.8827,1.1184001,0.80200005,0.8349001,2.4869,1.2813001,0.27380002,2.6218002,2.516,2.4804,,5.2036004,1.3333001,1.3333001,5.6323,3.7262,0.76040006,1.7561,5.3377004,,2.4915001,,,3.1902,2.3706002,6.0991006,,1.4594,5.8667006,,1.0129001,1.4928001,,1.1129,1.5207,4.0220003,1.0039,2.042,4.083,3.3207002,3.0000002,1.4246,,0.97230005,5.4728003,3.7786002,1.9164001,5.9963,1.1403002,0.92090005,,2.7765002,3.7027001,1.2957,0.91450006,5.6737003,,1.723,,1.4272,6.0860004,3.5774,2.3111002,1.9608002,1.1661,0.6657,,2.8808002,0.9194001,,,,1.3429,,1.9557,1.3750001,2.1982,,0.93970007,3.6296003,2.7476003,,1.2483001,0.39570004,0.9498,3.7384,1.1794001,2.6019,0.44160002,1.2375001,0.35270002,1.2529001,1.5491,6.7506003,3.4089,1.8869001,4.2758,2.0705001,4.8508,1.1722,2.1693,,1.7943001,2.6292,3.8385003,1.7797,1.9034001,2.5238001,1.9454001,2.1605,3.2182002,1.2381,3.9644,2.0180001,1.7659001,,3.0500002,6.4093003,3.0493002,,1.1546,4.0867,,0.84730005,,1.2381,1.9487001,0.7921,,,2.0,3.7315001,,,4.3251004,1.0532,0.33470002,0.54920006,0.9179001,2.1431003,,,1.6014001,2.5655,0.64280003,1.7421,4.8899,1.4892,1.5158001,,2.6337001,4.4739003,,3.3256001,2.3434,3.0892,0.5077,1.005,2.2819,1.7173002,1.508
1990,1.2006,0.32090002,2.7944,4.3612003,2.2508001,,2.381,1.7161001,5.5773,,1.3485,,0.8479001,0.60020006,2.4906,3.9537,1.5000001,,,2.0138001,1.3608001,1.7551,2.6744,1.5500001,1.2798,0.2655,0.80990005,2.6363,5.9839,3.6197002,4.3065004,1.1125001,1.2593001,0.79980004,0.6243,2.4754,1.2670001,0.33460003,3.0968,2.3421001,1.886,,5.4111004,1.6667,1.3636,6.1179004,3.9962,0.68770003,1.7236,5.7029004,,2.4827,,,3.5431004,2.181,6.0826006,,1.5882,6.1709003,,0.98920006,1.4551,,1.0039,1.5307,3.0358002,0.99230003,1.9976001,4.2416005,2.9804,2.0,1.4685,,1.0267,4.5208,3.8002002,1.8912001,6.5774,1.4453001,1.0610001,,3.486,3.9449,1.1157,1.22,5.8463,,1.5618001,,1.3621,5.853,3.6527002,2.2680001,1.8783002,1.0286,0.67450005,,2.9650002,1.0369,,,,1.12,,1.9453001,1.0,2.4244,,0.7264001,3.7431002,2.7625,,1.0982,0.47670004,0.86980003,4.1908,0.9915,2.7403002,0.45710003,1.8651,0.3103,1.1479001,1.5245001,6.9901004,4.3993,1.9201001,5.0340004,2.1597002,5.1889,1.2381,2.158,,2.0125,2.7576003,3.4034002,1.7664001,1.8667,2.6031003,2.0995002,2.6027,3.2838001,1.08,3.9234002,1.8777001,1.9793001,,2.8974001,4.3074,3.0108001,,1.0426,4.2448,,0.795,4.9189,1.2017,1.9393002,0.6276,,,1.9286001,3.7651002,,,4.9637003,1.284,0.75000006,0.55920005,0.7468,2.0092,,,1.6081,3.3261003,1.1446,2.2142,4.9446,1.5065001,1.4976001,,2.1823,4.7551003,,3.5668,2.4861002,3.0729,0.5109,0.90770006,1.8773001,1.3519001,1.6240001
1991,1.1604,0.41750002,2.0719,3.4941003,2.4331002,,1.8333001,1.6910001,5.4565,,1.3689001,,0.8786,0.8766,2.5858002,3.9908001,1.6667,,,2.4851003,1.3581,1.8507,2.6250002,0.81250006,1.0275,0.3813,0.8934001,2.5805001,6.1036005,4.0509,4.2314,1.0528,1.1793001,0.80240005,0.6352,2.4507,0.77830005,0.2529,3.2990003,2.1759,1.3359001,,5.9861,1.6433002,1.3402001,5.9116006,3.9796002,1.1146001,1.7042,5.6130004,,2.4889,,,3.3477,2.3168,6.5362005,1.2004001,1.7015,6.466,,1.2208002,1.4219,,1.1127,1.6145,4.124,1.1132,1.8100001,4.0077,3.2856002,,1.3169001,,0.98770005,5.4862003,3.8621004,1.9263002,6.5210004,1.6115,0.7996,,2.6441002,4.3663,1.2851,0.93770003,5.4156003,,1.7124001,,1.3906001,5.6390004,2.9303002,2.1866002,2.0249002,0.9091,0.70100003,,2.9258,0.4603,,,,1.5759001,,1.9275001,1.0,2.4269,,1.0553001,3.1364,2.6995,,0.9703,0.34420002,0.67370003,3.7238002,1.141,2.8178003,0.54700005,2.3311002,0.33320004,1.0941,1.4171001,7.0634003,4.0155,1.7210001,5.1441,5.2515,4.8993,1.3075,2.2517002,,1.5168002,2.6832001,4.6524,1.8058001,1.8173001,2.296,2.0423002,2.3893,3.1908002,1.1494001,5.6079,2.1621003,1.6497,,2.7812002,5.9594,3.1917002,,1.2372,4.2007003,,0.8226,4.8237004,1.2337,1.6335001,0.56090003,,,2.1176002,3.8134,,,4.4926004,1.0504,0.92240006,0.6186,0.7627,2.2954,,,1.7375001,3.0944002,1.5463002,2.2405002,5.2747006,1.2341,1.4341,,2.4194,4.5076003,,3.3333,2.5587,3.0064,0.4638,0.69970006,1.9861001,1.6406001,1.3360001
1992,1.0978001,0.39710003,2.1586,4.3683,2.9286003,1.8428001,1.7136,1.6662,5.1527004,2.1139,1.3914001,,0.91340005,0.8715,2.6257,2.9536002,1.6667,3.5528002,2.7411003,2.2897,1.3997,2.1425002,2.5714,0.7857,1.0636001,0.2887,1.0059,2.4603002,5.8774004,4.1774,4.3616004,1.0508001,1.0722001,0.78220004,0.63920003,2.5500002,0.795,0.30210003,3.1690001,1.7511001,2.7898002,,5.3356004,1.6473001,1.3399001,4.3142004,6.0902004,0.9433,1.7686001,5.8985004,,1.955,1.4038001,,2.8458002,2.154,6.4854,1.2089001,1.5500001,6.3269,1.9962001,1.0421001,1.3926,,1.2381,1.4417,3.6068003,1.0212001,1.8396001,3.2500002,3.4381003,,1.3285,3.9721003,0.9761,3.6460001,3.8171003,2.0248,6.7412004,1.7066001,0.75500005,,3.2669,4.7074003,1.4935001,1.1975001,5.8767004,1.3384001,1.6611,2.7826002,1.3159001,5.9376006,5.9391003,2.611,2.0999,0.91670007,0.70210004,,2.9577,0.6121,1.9332,,1.6412001,0.58770007,2.9282,1.9342,1.0,2.7082,2.6515002,0.73800004,3.0260003,2.7484,,0.8334001,0.17760001,0.8621,4.4346004,0.48160002,2.9918003,0.15900001,3.0037,0.30920002,1.164,1.6881001,7.4592004,2.8105001,1.9193002,5.3001003,5.2777004,4.2451005,1.1558001,2.1737,2.926,,2.7828002,,1.8847001,1.7720001,2.5002,2.1052,2.6560001,2.3990002,1.0698001,5.5938,1.8054001,1.7533002,,3.1454,5.9773,2.1283002,1.7432001,0.9511,4.1916003,,0.7986,4.7284,1.2340001,2.0393002,0.50470006,,,2.2222002,3.7951002,,3.2301002,3.3594,1.5543001,1.1748002,0.72990006,0.8633,2.2541003,0.9937001,2.2106001,1.7354001,3.5946002,1.5168002,2.1244,5.1407003,1.0876,1.5301001,2.8341002,2.7334,5.3578,2.0048,3.3743002,2.5928001,3.2126002,0.46940002,1.1103001,0.94470006,0.7631,0.41210002
1993,1.1329001,0.268,2.6850002,4.1647005,3.0545,1.6889001,1.6901001,1.8331001,5.0888,1.6179001,1.3941001,,0.91920006,0.9362001,2.6477,2.5127,1.6,3.5040002,2.7911003,2.1853,1.5370001,2.3546002,2.6667001,0.8,1.1642,0.42430001,0.9897001,2.647,6.209,4.2460003,4.5621004,1.2354001,0.95930004,0.7906,0.64650005,2.5055,0.80740005,0.3591,3.4193003,1.3244001,2.9644,4.0195003,5.7117004,1.6519,1.3333001,5.6776004,4.0152,0.74170005,1.9516001,5.9951005,0.25660002,2.7174,2.1613002,1.3130001,3.6065001,2.2755,6.5126004,1.2061,1.5885,6.4286003,1.7680001,1.3402001,1.4053001,,1.1892,1.4316001,3.5532,0.9897001,1.8136001,3.7049,3.2584,,1.3286,4.2557006,0.94920003,3.0853002,3.9163003,2.0849,5.7281003,1.7734001,0.7061,,3.0149,4.8509,1.5728002,1.3704001,4.4294,0.98850006,1.4612,2.4716003,1.3012,5.3221,4.6023,2.2428002,2.1546001,1.0833001,0.6965,,3.0242002,0.97260004,2.102,,1.7744001,0.56040007,3.8324,1.9244001,1.0,2.6394,2.0115001,0.76280004,2.7037,2.8828,,0.85840005,0.56470007,0.84900004,4.243,1.4888002,3.0348003,0.35610002,2.8692,0.32620004,1.1531,1.7871001,7.9984,3.9234002,1.7143002,5.2779,5.2549,,,2.2609,2.9998002,,2.7382002,,1.9595001,1.8989002,2.6962001,2.2125,2.68,2.753,1.7328001,6.1268,2.049,2.0097,,3.0483003,5.9117002,2.4227002,1.6358001,1.4461,4.4624,,0.83650005,4.6331005,1.1878,1.9869001,0.45250002,,,2.1935,3.6940002,3.7758002,3.7651002,4.7589,1.3812001,1.4893001,0.50100005,0.8776,2.1199,0.9638,2.3336003,2.0317001,3.2622,1.2103001,2.2559,5.5673,1.2274001,1.5410001,3.2893002,2.4786003,4.2988,1.7853001,3.4657001,2.9396002,3.3616002,0.47510004,1.1093001,2.1601002,2.3029,1.5020001
1994,1.1404,0.2984,2.4609,6.4145,2.7598002,1.4399,1.6684,2.0151,5.3917003,1.6227,1.2748001,,0.95690006,0.7879001,2.4759,2.7989001,1.7931001,3.6060002,2.2683,1.8981,1.4267,2.285,2.6000001,0.8,1.2811,0.22380002,0.87640005,2.5945,5.8076005,4.4893003,4.5049,1.131,0.96870005,0.79340005,0.65440005,2.5061002,0.8223,0.25030002,3.8154001,1.7891,2.5535002,4.0917,5.8262005,1.6575,1.3413001,5.5306005,3.6367002,0.7494001,2.075,5.8611,0.767,2.3483002,1.5971,0.97440004,3.5872002,2.301,6.5426006,1.2132,1.6584,6.5568,2.0156,1.3275001,1.4223001,,1.1635001,1.3948001,3.8868003,0.99140006,1.8945001,3.2440002,3.6642,,1.3108001,4.1369,0.92390007,3.9688003,3.8655002,2.1155002,5.9883003,1.8174001,0.7925,,1.8856001,4.6753,1.4058001,1.2469001,6.4487004,0.83930004,1.9182,1.8132,1.4811001,5.8721004,9.1481,2.5552,2.0679,1.1111001,0.67620003,,2.9020002,0.81820005,1.7534001,,1.8427,1.5849001,2.1816,1.9263002,0.99990004,2.5183,2.6957002,0.81780005,2.6071002,2.9903002,,0.73200005,0.52030003,0.6678,3.7288003,0.8964001,3.0614,0.3345,2.2591002,0.26790002,1.1323001,1.7252,7.1645,3.1296003,1.9139001,5.5934,5.2123,,,2.299,3.371,,2.8226001,,1.8409001,1.9433001,2.9079,2.2610002,2.8639,2.5661001,1.6070001,4.7338,2.4069,2.1748002,1.1125001,3.1698003,6.1274004,2.7729,1.4578001,1.0287,4.5465,,0.7577,4.5379,1.1611,1.6096001,0.4104,,,2.2632,3.6269,4.3047004,5.024,3.8914,1.2719,1.5365001,0.7465,0.7217001,2.4094,0.8808,2.6107001,2.0252001,3.5821002,0.8939001,1.9223001,5.4791,1.1517,1.4950001,2.7246003,2.9694,5.5600004,1.7205001,3.5808003,2.9628003,3.4587002,0.4808,1.0916001,2.585,1.4175,1.1345
1995,1.2145001,0.40150002,2.8415,6.4740005,2.9002001,1.8590001,1.6071,1.2700001,5.5020003,1.5070001,1.3319001,,1.0865,0.8511,2.5932,3.0695002,1.7931001,3.5863001,2.0632,1.9177,1.5612,2.5131001,2.7500002,0.8,1.3658001,0.4584,0.86920005,2.6998003,6.0688,4.4725003,4.6593,1.1417,1.1721001,0.7658,0.7356,2.6439,0.83930004,0.2629,3.7776003,1.9646001,2.3849,4.1793,6.1078,1.6667,1.3442,6.2912006,3.8563,0.8295,1.9843001,5.9037004,0.416,1.7297001,1.6874001,1.0335001,3.4090002,2.651,6.4565005,1.1935,1.5577,6.8726006,2.1509,1.3541,1.4548001,,1.0352,1.4022,3.7510002,0.98330003,1.9120001,3.1466002,3.8991003,,1.5404001,4.3657002,0.9258,4.0641003,3.8428001,2.1117,6.5787005,1.9091,0.80120003,,3.1337001,4.6674004,1.3623002,1.1864,6.0032005,0.58070004,1.7531,1.6308001,1.7789001,5.7653003,6.7388,2.4927,2.5689,1.1240001,0.67910004,,3.0526001,0.7764001,1.8528001,,1.687,0.44650003,2.9895,1.968,1.0,2.5196002,3.0068002,0.8101,2.5085,2.8202,,0.735,0.6524001,0.7723,3.8533003,1.3092,3.1619,0.22010002,3.1813002,0.3123,1.2105,1.6813002,7.769201,3.6293,1.9237001,5.6254,5.1564,,,2.5705001,3.7848003,,2.7637,,2.0504,1.9569001,2.6414,2.2734,2.9838002,3.0224001,1.6613002,2.5112002,2.0636003,2.0923002,1.7994001,3.1880002,7.5994,3.0851002,1.2554001,1.1395,3.7844,,0.87200004,4.4426003,1.195,2.0513,0.49460003,,,2.2222002,3.5157,4.1164002,4.9983,4.3586,2.1696002,1.6611,0.58180004,0.8493,2.5074,0.91590005,1.7007,2.0174,3.604,1.1098001,2.0573,5.5329003,1.7028002,1.5712,2.5123003,3.1878002,4.6448,2.0525,3.7581003,2.9741004,3.5700002,0.4864,1.105,1.4192001,1.3314,0.5482
1996,1.2044001,0.6531,2.4509,6.5021005,2.7151003,1.8772,1.639,1.8735001,5.3910003,1.6084001,1.3863001,,1.0096,0.91650003,2.6942,1.9086001,1.7931001,3.5368001,2.1910002,2.5049,1.6136,2.4222,2.6667001,0.7778,1.4675001,0.32340002,0.8827,2.8442001,6.7068,4.2643,4.8916,1.389,1.3440001,0.78090006,0.74630004,2.6839,0.84920007,0.31720003,3.4833002,2.0073001,2.3955002,4.1927004,6.282,1.6833001,1.3473002,6.0526004,3.8356004,1.3378001,2.0293002,6.4991,0.2649,3.3030002,2.1785002,1.2136,3.4380002,2.105,7.0824003,1.2179,1.5910001,7.2999,2.4929001,1.3892,1.4589001,,1.1043001,1.3665,3.7103002,1.0,1.7857001,3.4667,3.9581003,,1.5790001,4.5078,0.97400004,3.9996002,3.9449,2.181,7.3220005,1.8492,0.89970005,,2.7970002,4.9483,1.3745,1.3253001,6.1545005,0.7225,1.4026,2.1582,1.8009001,6.4031005,6.4962006,2.5233002,2.4497,1.2493001,0.67800003,,3.0085,1.1836001,2.4172,,2.1533,1.6872001,2.2885,2.0079002,1.0,2.5529,2.4547,1.1006,3.5000002,2.8981001,,0.66050005,0.82180005,0.8496,4.8667006,1.3906001,3.2510002,0.27400002,3.7545002,0.291,1.2204001,1.6893002,8.292901,4.0263004,1.9394001,5.7743,5.1481004,,,2.3343,3.2233002,,2.9421003,,2.0463002,2.0299,2.8583002,2.3075001,3.4293003,2.9011002,1.7205001,1.8587,2.4624,2.2275002,1.6226001,3.3778002,7.6033,2.4303002,1.4273001,1.263,3.4295,,0.75850004,4.5337005,1.2533001,2.1193001,0.50450003,,,2.25,3.7007,4.0141,4.8579,4.8936005,1.7566,1.8532001,0.6013,0.81140006,2.5257,1.0388001,0.82420003,2.0466,3.4244,1.4471,2.1123002,5.5086,1.5881001,1.2049,2.0102,3.2901003,5.1753,2.0091,3.3333,3.0343,3.6663003,0.49210003,0.9371,2.4902,1.9117,1.2587
1997,1.3488001,0.56740004,2.8333,15.894001,3.0107,1.3658001,1.6342,2.1752,5.9009004,1.6694001,1.434,,1.1170001,0.7045,2.6824,3.0115001,1.7400001,3.5237002,2.4057,2.3942,1.3882,2.5218003,2.6000001,0.7778,1.5410001,0.2768,0.94790006,2.5846002,6.4070005,4.5075,4.8132005,1.2867,1.4003001,0.80170006,0.74630004,2.9067001,0.8547,0.1469,3.7907002,2.1886003,1.1106,4.1327004,6.4849,1.7047,1.3504001,6.2072005,3.9507,0.7798,2.0587,6.6055,0.2655,2.7644,1.9920001,1.2639,3.4101002,2.2133002,6.8903003,1.2209,1.5624001,6.6958003,2.2035,1.3217,1.4632,,0.94060004,1.1103001,3.7990003,1.0,1.4919001,3.3546002,3.9640002,1.9226,1.57,5.0079,1.0041,4.7857003,4.0114,2.2286003,6.2971005,1.8573002,0.79990005,,1.9692,4.7476006,1.1598,0.89970005,6.0615,0.8761,1.3972,2.3730001,1.7614001,6.6029,6.1184,2.7191002,1.6391001,1.2456,0.83690006,,3.1432002,1.0158,2.5294,,2.1442,0.83390003,3.4326003,2.0008001,1.217,2.6787,2.7481003,1.0639001,3.9048002,2.8130002,,0.75670004,0.82140005,0.7821,5.0435004,1.0544001,3.0676003,0.44660002,3.7041004,0.28770003,1.1828,1.6864,7.1761003,3.8859,1.9599001,5.8922005,5.1282005,,,2.4846003,4.3439,,2.9945002,,2.0442,1.8376001,2.7655,2.3747,4.0851,2.8541002,1.7792001,1.9945,2.1872,2.4161003,1.353,3.377,7.6604004,3.5414,1.7882,1.1291001,3.5628002,,0.7167,3.8544002,1.2056,1.7363001,0.48110002,,,2.2222002,3.9808002,4.3882003,5.6323,4.7183,1.9060001,1.2732,0.582,0.9811,2.4564,1.3142,1.1864,1.7794001,2.4680002,1.0612,2.1513002,5.5504003,1.1012,1.2181001,2.4903002,3.078,5.2753,2.1671002,4.2922006,3.084,3.7583003,0.49780002,0.89540005,2.2718,1.4134,1.0542
