Date,ABW,AFG,AGO,AIA,ALB,AND,ANT,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CZS,OWID_ERE,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
2050,555.35,117.880325,59.5936,161.37778,81.756424,174.81915,,216.38063,17.652311,87.64127,187.63,215.9341,4.226057,105.72329,135.81195,939.7069,392.03653,216.68819,107.80124,136.34628,1649.4512,49.762012,2708.1252,42.37922,47.951817,36.725815,22.647085,1054.037,14.871324,26.021252,614.36743,98.57742,23.13293,6.065301,17.041811,5.190964,236.46243,27.329367,134.24167,175.30486,108.09223,96.26874,32.229618,38.825,53.524376,702.5841,140.46973,104.85917,90.384895,390.66443,432.99167,163.25043,127.295,224.08931,66.02679,84.21733,153.11948,273.42685,25.009224,85.912315,162.36893,47.05865,2.9221203,89.905,27.467134,199.38646,17.606968,54.746197,0.25981924,124.589096,45.98832,180.53429,15.8516245,312.0929,52.72652,222.17877,4976.4,95.248825,201.40926,425.0843,122.28158,112.07436,68.36328,332.94705,0.121483736,230.22409,5.6983337,354.45926,4.778019,5800.54,132.69044,57.793156,533.77435,95.60923,169.46024,136.73685,564.9115,86.659615,62.780865,165.68547,4.2937818,605.02185,175.47539,226.67451,184.32893,288.40363,9.832285,146.87631,50.275845,124.2432,225.41112,170.12692,462.53162,357.33475,42.275745,684.18463,92.50909,5.263063,282.03772,268.6125,401.1258,98.584816,36.075993,307.4093,24.325357,20266.697,375.34,97.33447,17629.08,71.33021,91.415306,1966.35,76.6204,139.85,59.977837,37.825283,1673.9906,89.82056,39.64632,2.890163,92.886955,80.789085,9.13511,36.71,266.06415,554.4071,396.28366,134.80357,1725.639,5.4807453,18.629375,41.457195,394.37564,72.763725,7.4884615,563.0656,16.196177,241.66006,786.75,21.857237,25.289038,,,,,74.257904,,482.38864,75.90505,31.706106,450.66034,33.671738,32.916462,107.2004,282.293,214.16066,106.65528,21.747837,1402.7974,82.02795,362.43768,375.04782,69.6593,8.3125,920.4643,22.186398,45.61367,157.71513,8470.258,10.110256,46.769024,179.38885,321.5883,561.13336,59.30829,18.452173,65.79635,29.02525,380.28333,4.704192,102.6714,98.40403,27.768324,87.516396,1499.5883,308.05435,205.81236,53.657894,30.858994,286.53674,129.93538,112.216995,380.3,20.512962,127.04802,146.05695,272.85498,84.61056,118.57389,325.0,548.8437,146.33217,426.048,55.21244,18.593899,41.634346,118.48484,1586.3636,227.96666,35.252922,268.72,203.44,350.98495,43.834538,72.307144,98.08813,134.43256,65.26908,51.229282,66.864
2051,552.08887,119.82736,60.874928,160.45555,80.947334,173.69574,,218.86266,17.647978,87.04963,186.835,215.16591,4.253245,105.3882,135.80644,953.9905,391.64322,220.18254,107.63043,138.0745,1657.4519,49.319244,2731.4165,42.374027,47.387383,36.405655,22.72433,1044.6666,14.967454,25.967533,611.2279,98.71461,23.160278,6.114654,17.391111,5.207984,236.48552,27.26063,133.11296,178.48901,109.98068,98.37804,32.797676,38.525,53.522236,711.7915,140.48537,104.66124,89.58085,388.81982,436.67084,163.35963,126.90328,223.3847,66.46363,84.04266,153.0331,274.03357,25.181398,86.1585,163.8088,47.716908,2.9381804,89.472206,27.308187,202.63422,17.55907,54.778816,0.25809368,124.55361,46.10365,181.17,16.096468,312.55487,52.595856,224.63748,4989.6,96.51588,199.83333,430.3682,123.87305,113.72859,67.94394,331.6588,0.12088196,231.85231,5.7769957,355.78333,4.7889156,5719.22,133.77591,57.32986,536.8009,95.265396,169.70444,135.93333,566.13293,86.71498,62.830368,167.77853,4.2936826,612.0319,174.15117,224.365,186.10622,286.56354,9.911277,148.38461,50.688843,124.891136,227.42346,169.07307,457.6956,360.33682,42.472927,686.74896,93.64713,5.2914615,280.5246,268.725,401.14307,99.25958,35.70131,308.11548,24.119492,20125.879,375.3,97.50639,17665.068,70.70483,92.84413,1971.9634,76.74158,139.23889,59.447502,38.542515,1667.4343,89.78915,39.329964,2.9121563,92.80652,82.2084,9.306252,36.51,263.5396,549.4166,402.6759,135.45143,1763.2379,5.544643,18.67396,42.27274,399.13873,73.14204,7.4884615,562.35,16.19608,242.6017,794.0,21.900658,25.590084,,,,,74.56382,,488.18878,76.279724,31.809622,451.4625,33.45,33.22524,106.37516,278.1762,213.36565,106.26828,21.867077,1420.6128,81.73437,366.63263,374.83505,69.14015,8.296832,932.6187,22.420904,46.348515,160.06343,8446.346,9.992308,47.35834,181.39944,321.35773,560.2167,60.4995,18.208696,65.28643,29.343374,385.2531,4.7156925,102.10622,98.010864,27.811224,87.83355,1499.4412,307.5739,207.50607,53.609474,31.477112,291.0705,129.15717,113.39165,382.6,20.630272,127.96032,146.34723,271.177,84.629944,118.42102,327.66666,543.1362,149.33438,432.46954,54.602997,18.527798,41.728527,119.8672,1611.3636,226.83333,35.28411,267.59332,202.36858,350.83908,44.50599,71.87857,98.94928,136.6501,65.66055,52.097607,67.77134
2052,548.75555,121.823944,62.165657,159.57777,80.138504,172.4383,,221.3592,17.638945,86.449,185.945,214.35,4.2800035,105.03953,135.77548,968.5012,391.15793,223.66805,107.41304,139.7753,1665.1388,48.87978,2754.7,42.36334,46.827736,36.07851,22.794827,1035.1666,15.060548,25.908443,608.06976,98.811195,23.172812,6.1634746,17.74104,5.225222,236.4859,27.182919,131.92686,181.67484,111.8776,100.49932,33.36602,38.233334,53.508995,720.94037,140.47246,104.432274,88.76156,386.95947,440.0375,163.40346,126.49781,222.67618,66.91717,83.84534,152.94078,274.5697,25.34158,86.38296,165.22069,48.39702,2.9537406,89.00889,27.146923,205.88078,17.509634,54.80082,0.25735414,124.50891,46.191242,181.79286,16.340633,312.96304,52.451805,227.04646,5002.8,97.77081,198.2821,435.5743,125.41238,115.402885,67.51071,330.23822,0.12021683,233.43466,5.8554645,357.04816,4.7989283,5635.01,134.83473,56.87189,539.6902,94.922104,169.90958,135.21228,567.2385,86.74847,62.858093,169.83295,4.2928195,619.02704,172.80719,222.00572,187.82011,284.71353,9.98953,149.8651,51.085896,125.51321,229.41234,168.1077,452.65158,363.3353,42.65947,689.1346,94.80091,5.3189764,278.9295,268.83124,401.10214,99.915085,35.32185,308.74667,23.90781,19957.787,375.06,97.65241,17707.295,70.06639,94.26821,1976.7467,76.84544,138.68889,58.907375,39.258667,1660.75,89.73992,39.008923,2.9334366,92.776085,83.63332,9.478672,36.35,260.96982,544.3741,409.08505,136.05696,1801.1685,5.6070447,18.716412,43.08823,403.8381,73.49946,7.5115385,561.5999,16.19386,243.4823,801.95,21.93927,25.89242,,,,,74.85635,,493.91992,76.636734,31.906631,452.10788,33.17826,33.53041,105.54157,274.0549,212.54147,105.871346,21.982851,1438.0234,81.40276,370.87216,374.5486,68.61306,8.280484,944.4753,22.655031,47.08163,162.398,8426.506,9.915384,47.941444,183.37454,321.05585,558.73334,61.68732,17.9,64.780624,29.67797,390.16458,4.7263975,101.530785,97.59932,27.847704,88.133255,1498.9412,307.01956,209.14468,53.505264,32.097515,295.6105,128.34996,114.55145,385.0,20.739664,128.7501,146.65695,269.46198,84.62083,118.23191,329.86667,537.3758,152.34511,438.8324,53.98597,18.457726,41.819847,121.23643,1643.1819,225.62308,35.31128,266.65332,201.27429,350.57718,45.17588,71.46429,99.797844,138.84651,66.04241,52.963547,68.66676
2053,545.3222,123.91615,63.466278,158.56667,79.31668,171.10425,,223.8801,17.625195,85.8654,185.13,213.46136,4.306478,104.66127,135.71793,983.08014,390.594,227.12227,107.18012,141.45297,1672.4935,48.440014,2777.9304,42.347553,46.277187,35.743973,22.859053,1025.4814,15.15057,25.8437,604.96277,98.863945,23.16324,6.210954,18.093111,5.242068,236.42131,27.095451,130.68837,184.85292,113.76983,102.62893,33.934593,37.979168,53.484863,729.9764,140.4139,104.17184,87.92785,385.01578,443.10416,163.38777,126.07287,221.92911,67.44047,83.63734,152.83647,275.041,25.491793,86.58658,166.60797,49.083843,2.9688458,88.50683,26.983135,209.08081,17.45966,54.815216,0.2553821,124.45624,46.28686,182.39429,16.58384,313.30408,52.303078,229.41902,5017.2,99.0221,196.70802,440.6906,126.88354,117.0836,67.06939,328.83237,0.11960775,234.96837,5.9342713,358.27036,4.8099008,5553.719,135.86679,56.41474,542.44165,94.5792,170.07973,134.49123,568.2332,86.76149,62.863678,171.86665,4.290876,626.06903,171.42175,219.58061,189.46399,282.85556,10.067196,151.31761,51.469944,126.10108,231.34074,167.10385,447.459,366.33832,42.834213,691.2998,95.978035,5.3457217,277.27377,268.8625,400.9833,100.535866,34.9429,309.266,23.687916,19780.848,374.94,97.77199,17753.36,69.41898,95.68769,1980.7234,76.93236,138.13889,58.35706,39.972973,1654.1781,89.67463,38.68706,2.9539077,92.71522,85.04691,9.651102,36.12,258.41226,539.2689,415.51248,136.63042,1839.4011,5.6684184,18.756893,43.902958,408.4718,73.835014,7.5346155,560.8632,16.188177,244.30022,809.8,21.97409,26.195322,,,,,75.13566,,499.59357,76.97678,31.997614,452.60376,32.9,33.828533,104.69785,269.99097,211.68869,105.45807,22.094355,1455.0405,81.03947,375.17014,374.18008,68.08276,8.262412,955.9178,22.888626,47.811634,164.72925,8407.369,9.779488,48.519722,185.26947,320.7144,557.13336,62.87892,17.613043,64.282196,30.004526,395.0479,4.736455,100.94345,97.172485,27.877783,88.39721,1498.3529,306.4587,210.86852,53.393684,32.718193,300.07596,127.52184,115.68544,388.2,20.841566,129.72717,146.92778,267.7037,84.58677,118.00769,332.03333,531.5351,155.36633,445.13977,53.362244,18.383911,41.909008,122.58873,1693.1819,224.4282,35.336235,265.82,200.29715,350.23157,45.842167,70.98572,100.61403,141.02089,66.406425,53.82745,69.54813
2054,541.88336,126.02417,64.77313,157.66667,78.49343,169.64894,,226.4348,17.606882,85.28352,184.225,212.54773,4.33322,104.263794,135.63731,997.65704,389.99323,230.56146,106.891304,143.09995,1679.5099,47.999622,2801.1633,42.325676,45.727833,35.403362,22.914862,1015.7037,15.237824,25.773659,601.89764,98.9,23.162035,6.255845,18.445427,5.2582483,236.26505,26.999739,129.40201,188.04274,115.65404,104.76533,34.505775,37.704166,53.450153,738.8775,140.2876,103.88283,87.08041,382.9527,446.12082,163.35152,125.62273,221.12462,67.96083,83.42,152.72133,275.4496,25.634266,86.76988,167.96803,49.72519,2.9830828,87.98522,26.815884,212.26152,17.408703,54.82337,0.25365654,124.39064,46.367153,182.98286,16.82733,313.59467,52.15844,231.7585,5030.1,100.25229,195.08025,445.74545,128.35957,118.77337,66.614876,327.3412,0.11897186,236.44527,6.013863,359.41852,4.819868,5473.337,136.87148,55.958076,545.0556,94.231316,170.21652,133.75789,569.1087,86.75422,62.845535,173.90315,4.288922,633.2303,169.99857,217.08412,190.96593,280.97565,10.14241,152.7443,51.84524,126.6621,233.21481,166.08076,442.18655,369.34793,42.996788,693.50696,97.1183,5.3710227,275.6,268.90625,400.82272,101.12184,34.562595,309.75308,23.465628,19604.848,374.92,97.865166,17803.264,68.7613,97.10142,1983.7034,77.002464,137.58888,57.791,40.683372,1647.7906,89.591415,38.362232,2.973555,92.56739,86.44772,9.822723,35.91,255.83018,534.11615,421.83282,137.15965,1877.7406,5.7282877,18.793272,44.71687,413.03223,74.1519,7.5923076,560.0872,16.178541,245.0641,816.85,22.010342,26.497747,,,,,75.4018,,505.2078,77.30099,32.082317,452.97876,32.619564,34.121033,103.84107,265.94183,210.80772,105.04525,22.201618,1471.4218,80.65169,379.51697,373.71396,67.54955,8.242558,967.4738,23.121563,48.541233,167.05669,8382.234,9.64359,49.08896,187.06335,320.2685,555.18335,64.11145,17.31739,63.786514,30.320724,399.8948,4.74625,100.344406,96.73258,27.900137,88.62285,1497.5588,305.8326,212.67891,53.294735,33.33502,304.51932,126.67497,116.796906,390.4,20.935448,130.54749,147.2264,265.9043,84.52188,117.75092,333.73334,525.59283,158.41187,451.35577,52.732574,18.305834,41.994995,123.92258,1729.5454,223.1923,35.35342,264.56,199.29428,349.80215,46.50689,70.49286,101.40827,143.1775,66.766815,54.691376,70.40845
2055,538.67224,128.14319,66.0882,156.72223,77.673355,168.10638,,229.01762,17.584085,84.693535,183.3,211.575,4.3602667,103.86068,135.53447,1011.87213,389.36826,234.00212,106.590065,144.71684,1686.2366,47.560806,2824.3708,42.296505,45.165115,35.056572,22.965849,1006.05554,15.322103,25.69853,598.79535,98.917076,23.160803,6.2993155,18.796926,5.2746162,236.06676,26.896236,128.0694,191.24448,117.528786,106.905975,35.073837,37.329166,53.40497,747.68994,140.10373,103.567215,86.22343,380.8784,449.02917,163.30682,125.1491,220.29897,68.39875,83.21067,152.59586,275.7969,25.766308,86.9331,169.30196,50.356415,2.9963045,87.45203,26.64489,215.41472,17.356375,54.81921,0.25143796,124.3114,46.438686,183.51143,17.06981,313.81396,52.006405,234.06279,5041.2,101.456055,193.45123,450.7244,129.83205,120.466736,66.14281,325.81766,0.11836033,237.86241,6.0930324,360.51666,4.827681,5390.532,137.84691,55.502396,547.53094,93.87738,170.321,132.99649,569.8688,86.715965,62.802505,175.89986,4.2857485,640.4058,168.5478,214.5302,192.5262,279.07077,10.21569,154.14856,52.20833,127.19298,235.06914,165.05,436.80963,372.3674,43.1456,695.70624,98.25719,5.392702,273.88034,268.91876,400.6485,101.68804,34.175148,310.20444,23.242022,19430.121,374.38,97.933334,17845.97,68.097664,98.509766,1986.2633,77.05676,136.97223,57.22292,41.392384,1641.1594,89.490875,38.033234,2.9922292,92.41304,87.86295,9.993605,35.63,253.29057,528.9519,428.05972,137.63362,1916.5695,5.7875414,18.825218,45.52806,417.5241,74.45065,7.6153846,559.2823,16.166214,245.77382,823.0,22.044893,26.799143,,,,,75.65525,,510.77148,77.6094,32.160374,453.2283,32.354347,34.407093,102.9731,261.9018,209.89984,104.62978,22.304747,1487.2811,80.24345,383.91653,373.16812,67.005104,8.221877,979.3026,23.353725,49.270786,169.38188,8355.412,9.48718,49.652267,188.82053,319.7249,553.51666,65.37158,17.047827,63.290867,30.635374,404.72708,4.756192,99.73182,96.27535,27.917967,88.815056,1495.4706,305.09348,214.3895,53.158947,33.95379,309.0335,125.8088,117.903786,392.8,21.021854,131.25414,147.5389,264.06335,84.42426,117.46101,336.03333,519.5658,161.49173,457.4561,52.096607,18.223717,42.07681,125.234634,1763.6364,221.87436,35.370316,263.24667,198.34572,349.29227,47.169647,69.96429,102.19892,145.31673,67.12393,55.55381,71.25196
2056,535.54443,130.29239,67.40367,155.66667,76.862114,166.57446,,231.62473,17.556728,84.10822,182.31,210.62045,4.387053,103.453285,135.40532,1025.8306,388.69687,237.39183,106.391304,146.30804,1692.6412,47.12429,2847.5723,42.265835,44.581505,34.704567,23.010565,995.87036,15.403361,25.618599,595.6558,98.90987,23.137651,6.341718,19.147573,5.291351,235.87137,26.784945,126.695145,194.42262,119.39258,109.04821,35.63903,37.066666,53.349525,756.4132,139.8866,103.22544,85.35975,378.77704,451.93332,163.2565,124.652435,219.48813,68.8604,82.956,152.45802,276.0844,25.889482,87.07633,170.61139,50.975727,3.0080526,86.883705,26.469122,218.57762,17.303398,54.804817,0.24872638,124.22834,46.494892,184.05429,17.310898,313.96146,51.841,236.33415,5051.0,102.64387,191.86296,455.60297,131.23727,122.13412,65.658615,324.25,0.11775125,239.22438,6.1722255,361.5926,4.833721,5304.1895,138.79192,55.043137,549.8707,93.51636,170.39595,132.2193,570.5242,86.663055,62.734737,177.87987,4.2814937,647.38336,167.05579,211.9326,194.08583,277.1432,10.288255,155.5326,52.5646,127.69417,236.88765,163.94615,431.30167,375.40515,43.28258,697.91113,99.4819,5.408919,272.14917,268.8,400.37793,102.234055,33.78596,310.4977,23.015667,19265.363,373.76,97.97464,17891.076,67.42669,99.91353,1988.2067,77.09544,136.38333,56.653606,42.10001,1634.0969,89.37284,37.698067,3.0101457,92.14783,89.29525,10.163545,35.45,250.76132,523.7371,434.22195,138.0697,1955.9252,5.845912,18.853008,46.334812,421.95135,74.73052,7.6538463,558.41077,16.151218,246.43779,829.9,22.0738,27.09901,,,,,75.89685,,516.299,77.90252,32.23169,453.34656,32.086956,34.684105,102.09256,257.86154,208.96326,104.21463,22.403557,1503.1886,79.80956,388.36057,372.57172,66.45022,8.200674,990.75903,23.585287,49.99057,171.71194,8330.669,9.425641,50.208324,190.56703,319.12,551.48334,66.60886,16.756521,62.79509,30.94029,409.51355,4.7650514,99.10019,95.811615,27.933027,88.98675,1492.8823,304.32175,216.03513,52.978947,34.573895,313.54526,124.92725,119.001686,395.2,21.101603,132.1534,147.83888,262.19202,84.29706,117.13023,338.03333,513.5182,164.60127,463.4491,51.455566,18.137917,42.158585,126.522514,1790.909,220.56154,35.38399,261.75333,197.39714,348.7247,47.82584,69.41428,102.98561,147.43251,67.468056,56.411766,72.08219
2057,532.4611,132.45882,68.724915,154.5,76.05584,164.97447,,234.26459,17.525024,83.51121,181.35,209.68182,4.4135356,103.02774,135.2537,1039.5603,387.9704,240.74951,106.145966,147.8776,1698.6807,46.689526,2870.7822,42.23147,44.014668,34.3498,23.048399,986.1852,15.481807,25.5337,592.593,98.88463,23.120766,6.3834667,19.497837,5.3086042,235.71019,26.666754,125.286705,197.5842,121.25998,111.19137,36.206028,36.791668,53.284023,765.0134,139.62755,102.85938,84.492004,376.6419,454.6,163.17879,124.13044,218.68988,69.40803,82.712,152.32515,276.32117,26.001907,87.20005,171.89963,51.585133,3.0188608,86.289185,26.291204,221.72867,17.251093,54.784565,0.24700083,124.14894,46.542336,184.63571,17.550556,314.06992,51.673077,238.5645,5061.7,103.80479,190.31296,460.408,132.61977,123.78146,65.164345,322.61472,0.11715191,240.53242,6.251624,362.5889,4.839614,5215.6865,139.7046,54.58488,552.0891,93.15033,170.44144,131.40175,571.0767,86.588356,62.64363,179.82903,4.276416,654.23315,165.53917,209.31653,195.66013,275.18433,10.356847,156.90344,52.916813,128.17451,238.69507,162.90384,425.66635,378.46628,43.410065,700.1633,100.679985,5.42475,270.38852,268.825,400.01382,102.75682,33.39834,310.65192,22.786388,19122.031,372.78,97.99398,17950.098,66.75384,101.31018,1989.03,77.11946,135.97223,56.085487,42.80498,1627.1062,89.24028,37.36431,3.027635,91.858696,90.72445,10.333397,35.11,248.2783,518.4912,440.29803,138.47974,1995.1844,5.90206,18.878283,47.137558,426.30746,74.991936,7.6769233,557.4929,16.134323,247.04431,836.8,22.0971,27.397099,,,,,76.12703,,521.7574,78.18191,32.296307,453.36316,31.823914,34.955658,101.20154,253.79176,208.00098,103.8109,22.498062,1519.1772,79.35955,392.84995,371.88846,65.89046,8.179724,1001.5767,23.816261,50.701447,174.03065,8306.627,9.323077,50.756912,192.2445,318.46097,549.15,67.8134,16.434782,62.29938,31.245356,414.22916,4.7735,98.45181,95.33432,27.946129,89.14581,1490.1471,303.51523,217.61757,52.777893,35.186672,317.97278,124.032234,120.10032,397.6,21.17495,133.03006,148.15,260.27737,84.14111,116.75859,340.13333,507.41696,167.71759,469.3549,50.811165,18.048977,42.24417,127.79121,1815.909,219.29231,35.386868,260.22665,196.5057,348.09656,48.480064,68.9,103.789925,149.52446,67.80411,57.26571,72.902824
2058,529.33887,134.57446,70.05373,153.4,75.25208,163.34894,,236.9415,17.489311,82.915,180.34,208.67955,4.4405465,102.59056,135.09187,1052.903,387.26678,244.0939,105.972046,149.42494,1704.3558,46.255924,2894.0962,42.1977,43.471405,33.993748,23.081455,976.46295,15.5572815,25.443813,589.55817,98.82922,23.101835,6.424862,19.847046,5.326855,235.53499,26.543064,123.849236,200.76604,123.12968,113.33687,36.774315,36.516666,53.20836,773.5234,139.3186,102.47053,83.62367,374.6216,456.8875,163.05302,123.58808,217.89136,69.92791,82.42667,152.20364,276.51474,26.103336,87.30388,173.16695,52.22689,3.0287933,85.6945,26.11076,224.80678,17.200956,54.754787,0.24502876,124.070724,46.61314,185.21428,17.789032,314.14856,51.50413,240.75325,5072.6,104.9499,188.79506,465.12213,134.01224,125.44973,64.66107,321.02353,0.116542816,241.78162,6.3308177,363.57224,4.846289,5125.7524,140.58662,54.1292,554.1937,92.78375,170.45927,130.62982,571.52594,86.46848,62.530426,181.72594,4.2708616,661.0096,164.0078,206.67212,197.29335,273.2056,10.422129,158.26103,53.26201,128.63177,240.45186,161.83461,419.9231,381.55432,43.52646,702.2665,101.783066,5.441285,268.58362,268.875,399.60223,103.263504,33.011932,310.80807,22.55822,18975.121,371.66,97.99714,18005.28,66.08601,102.69873,1988.7267,77.13019,135.55556,55.524582,43.507202,1619.9844,89.097786,37.035763,3.0445802,91.55652,92.13721,10.504793,34.96,245.8415,513.2549,446.3427,138.86021,2034.1069,5.95711,18.907057,47.93689,430.5924,75.23843,7.7115383,556.59937,16.1175,247.59377,843.25,22.118773,27.693241,,,,,76.34622,,527.1268,78.44794,32.354134,453.2997,31.541304,35.221523,100.30144,249.70349,207.01624,103.394936,22.588337,1534.7217,78.88735,397.39417,371.1287,65.32706,8.158088,1013.6,24.046747,51.407974,176.33635,8279.7295,9.210257,51.30111,193.8752,317.79135,546.75,68.98899,16.147825,61.806732,31.543983,418.97083,4.780718,97.78567,94.85826,27.957443,89.30052,1487.4412,302.6348,219.12599,52.573685,35.7975,322.35754,123.12994,121.19519,400.0,21.24257,133.81325,148.48056,258.33276,83.96334,116.36015,342.0,501.23297,170.83026,475.1733,50.162563,17.957245,42.334743,129.0426,1836.3636,217.98718,35.384533,258.68668,195.62857,347.3928,49.131912,68.28571,104.64461,151.59416,68.13881,58.11817,73.719444
2059,526.2778,136.58018,71.38168,152.37778,74.45007,161.67659,,239.65295,17.450016,82.3176,179.48,207.66591,4.4673038,102.157295,134.92082,1066.3616,386.58658,247.4195,105.74844,150.93877,1709.5518,45.819473,2917.5354,42.151947,42.93889,33.636345,23.108286,966.7222,15.629857,25.349028,586.4581,98.76281,23.06796,6.4630795,20.193428,5.345739,235.30219,26.412703,122.38777,203.94875,124.99182,115.48513,37.3469,36.220833,53.122692,781.96075,138.95856,102.060616,82.755104,372.56305,459.17084,162.90584,123.02709,217.12509,70.39051,82.15867,152.08405,276.6457,26.19624,87.38797,174.416,52.872646,3.0371993,85.087524,25.927439,227.89684,17.151527,54.719486,0.24346754,123.9924,46.659855,185.76,18.027563,314.18515,51.325787,242.9056,5079.9,106.075035,187.30185,469.75137,135.39314,127.11148,64.15086,319.34412,0.11594591,242.96751,6.4103613,364.46295,4.8533807,5037.5493,141.4385,53.673927,556.1625,92.40611,170.45155,129.8386,571.8659,86.313866,62.392776,183.58519,4.2647824,667.6854,162.46,203.98347,198.90543,271.19022,10.487111,159.59114,53.594975,129.06155,242.16667,160.74231,414.14938,384.66696,43.62999,704.2494,102.98605,5.457279,266.73444,268.7875,399.143,103.75385,32.62699,310.9242,22.331448,18786.06,370.38,97.97706,18073.418,65.414406,104.08055,1987.3667,77.126755,135.25555,54.965027,44.205246,1612.3063,88.940704,36.706024,3.060968,91.21957,93.53993,10.676668,34.76,243.45943,507.9945,452.4354,139.22093,2072.7996,6.010951,18.93058,48.73056,434.80716,75.46847,7.7384615,555.73926,16.100494,248.08353,849.05,22.137932,27.987082,,,,,76.55501,,532.4102,78.69989,32.405075,453.13425,31.293478,35.481804,99.387726,245.65907,206.01132,102.97617,22.672913,1550.0365,78.4091,401.98694,370.39044,64.758446,8.1358385,1025.7665,24.276617,52.106316,178.61458,8250.684,9.102564,51.841908,195.45476,317.09628,544.55,70.21235,15.856522,61.317623,31.843008,423.65,4.7860575,97.10114,94.382065,27.964981,89.430466,1483.7354,301.7065,220.71745,52.36316,36.414135,326.68802,122.22339,122.2779,402.9,21.304228,134.54182,148.86806,256.3493,83.766716,115.92657,344.13333,494.97745,173.94691,480.88007,49.51251,17.862604,42.4265,130.27344,1861.3636,216.67949,35.379395,257.10666,194.84572,346.63214,49.782116,67.65,105.51007,153.63681,68.46713,58.96899,74.51427
