Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CIS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2014,45971.0,8062698.0,17038222.0,1630119.0,65214.0,6880747.0,39314105.0,1902069.0,46669.0,22347.0,20095657.0,4916377.0,5189181.0,1271783.0,10966157.0,4981812.0,4909923.0,52973539.0,5320503.0,1168843.0,316038.0,1669766.0,7246350.0,158184.0,63529.0,7382343.0,171056777.0,87201.0,318114.0,277992.0,1441542.0,1847377.0,28778840.0,6034707.0,15595978.0,744357517.0,12021857.0,11907048.0,33070487.0,3238551.0,36979935.0,201626.0,326915.0,3620198.0,8674360.0,139450.0,60160.0,805579.0,7723921.0,62510392.0,775241.0,48754.0,4932961.0,8012071.0,27530165.0,10143980.0,41780300.0,1163476.0,36890017.0,897427.0,19209944.0,4651843.0,497478.0,52647802.0,24280.0,1734087.0,53209683.0,2122558.0,14979538.0,32813.0,3996708.0,1266855.0,726309.0,981041.0,8463623.0,41017.0,48308.0,7783467.0,156300.0,199222.0,7229500.0,4940670.0,2349660.0,5336407.0,6928924.0,136260119.0,43760.0,424967846.0,2903635.0,59357939.0,25496590.0,306653.0,7566988.0,42109853.0,1524940.0,7912539.0,116208079.0,10176306.0,11614634.0,2104549.0,3356342.0,58554.0,14543.0,41463573.0,3665876.0,2177659.0,5581987.0,2254624.0,5078108.0,32184.0,5331.0,3785336.0,551265.0,1967853.0,500042.0,1354815.0,621700.0,20610432.0,36128.0,1214457.0,8552120.0,157613.0,94621181.0,37538.0,1098453.0,7063224.0,409992.0,15027104.0,407105.0,2019747.0,47624.0,8736620.0,1932069.0,518495.0,2681387.0,22585297.0,1059561.0,193851.0,3116628.0,87338089.0,3500366.0,15126226.0,4145335.0,5031390.0,10742.0,3896881.0,3207755.0,50437.0,3916437736.0,76747454.0,2583226.0,23241286.0,47829383.0,13732.0,1107025.0,22960228.0,3310445.0,15550212.0,6546012.0,3670658.0,3134764.0,170346.0,2127387.0,10730940.0,106663426.0,1928258.0,23485373.0,13079188.0,6430149.0,5469724.0,135078.0,2780260.0,4244674.0,31531.0,5693161.0,3964061.0,2092645.0,136188.0,380258.0,2926070.0,1104335.0,8362604.0,263042.0,36672.0,50219.0,10440934.0,32194.0,3174291.0,2957521.0,32961669.0,2245831.0,3032842.0,344324.0,24870.0,718588.0,7640810.0,56402205.0,6457.0,15560631.0,7826497.0,31706231.0,3186671.0,259430732.0,15368392.0,54368.0,26667155.0,15234.0,102718.0,30359692.0,64698.0,38305.0,10326818.0,35754152.0,6577799.0,4617960.0
2015,46516.0,8391292.0,17864997.0,1654503.0,63762.0,7286777.0,39782770.0,1895452.0,46130.0,22352.0,20410546.0,4988134.0,5279540.0,1334327.0,11034732.0,5191263.0,5169442.0,54681181.0,5310996.0,1219573.0,318858.0,1659801.0,7302153.0,161797.0,63464.0,7533287.0,172977104.0,87182.0,323680.0,286456.0,1479608.0,1864551.0,29013118.0,6105617.0,15766405.0,765822300.0,12482801.0,12423816.0,34634586.0,3341108.0,37465103.0,206886.0,329469.0,3703240.0,8670074.0,141158.0,61642.0,816408.0,7748928.0,63062064.0,789896.0,48991.0,4974525.0,8198228.0,28353036.0,10312461.0,42612723.0,1186505.0,36971015.0,899949.0,20179307.0,4669930.0,502701.0,53009026.0,24413.0,1798479.0,53802927.0,2140097.0,15520555.0,33193.0,4135066.0,1317544.0,752509.0,1026702.0,8445266.0,41280.0,48298.0,7981240.0,155891.0,200629.0,7291300.0,5095759.0,2331401.0,5517020.0,6939335.0,139573034.0,43673.0,435286590.0,2940510.0,60607912.0,26262702.0,309974.0,7724692.0,42247229.0,1536713.0,8614691.0,116182717.0,10342517.0,12081974.0,2160944.0,3466487.0,60299.0,14516.0,41645542.0,3834574.0,2251889.0,5702634.0,2321329.0,5177773.0,32384.0,5363.0,3828283.0,566309.0,1952971.0,513663.0,1344323.0,642900.0,21044528.0,36757.0,1205007.0,8948419.0,164963.0,95992178.0,36996.0,1097888.0,7435535.0,420192.0,15254170.0,409418.0,2065229.0,47062.0,9132365.0,2026169.0,517780.0,2787172.0,23178796.0,1113547.0,196459.0,3239570.0,91213613.0,3560205.0,15275237.0,4207493.0,5163231.0,10954.0,3979802.0,3404412.0,50609.0,3997675392.0,78281214.0,2641185.0,23561086.0,48743065.0,13889.0,1137671.0,22897449.0,3251779.0,15671807.0,6578828.0,3741655.0,3218283.0,171396.0,2319822.0,10678041.0,107106450.0,1979269.0,24801267.0,13565881.0,6692793.0,5535002.0,142973.0,2873404.0,4310022.0,31824.0,5970821.0,3951845.0,2093997.0,140552.0,384200.0,2922832.0,1109788.0,8481489.0,266275.0,37471.0,51754.0,10133435.0,33748.0,3297912.0,3072941.0,33643727.0,2311536.0,3127589.0,355393.0,24694.0,719629.0,7759925.0,57577405.0,6548.0,16447468.0,8279437.0,31619507.0,3201132.0,261950744.0,15605293.0,54511.0,26952179.0,16070.0,102703.0,31382614.0,66421.0,38165.0,10836297.0,36772735.0,6872366.0,4663120.0
2016,46961.0,8682093.0,18720648.0,1680247.0,63698.0,7681054.0,40224540.0,1887603.0,45557.0,22354.0,20755798.0,5058968.0,5368846.0,1392343.0,11095615.0,5407795.0,5439668.0,56417650.0,5298039.0,1268397.0,321434.0,1650302.0,7354014.0,165923.0,63449.0,7684922.0,174852930.0,87215.0,329182.0,294869.0,1518150.0,1914596.0,29358083.0,6174416.0,15969570.0,787376534.0,12963775.0,12941771.0,36359005.0,3446926.0,38001242.0,212279.0,332053.0,3783361.0,8666635.0,142535.0,63100.0,827393.0,7773650.0,63592936.0,804472.0,48641.0,5020143.0,8381634.0,29191517.0,10486375.0,43434766.0,1213226.0,37112875.0,902145.0,21200630.0,4686120.0,507701.0,53323902.0,24570.0,1860010.0,54382825.0,2155877.0,16072523.0,33658.0,4281096.0,1368389.0,779159.0,1072893.0,8446960.0,41530.0,48503.0,8186277.0,155392.0,202203.0,7336600.0,5253332.0,2316396.0,5698131.0,6946267.0,142869697.0,43689.0,445947596.0,2983355.0,61920474.0,26964900.0,314424.0,7884198.0,42351339.0,1548207.0,9056363.0,116219897.0,10515732.0,12566865.0,2219663.0,3579880.0,62142.0,14494.0,41774264.0,4004096.0,2330753.0,5581112.0,2389883.0,5275193.0,32596.0,5395.0,3883580.0,581967.0,1932212.0,526490.0,1332897.0,652500.0,21490393.0,37276.0,1191662.0,9358399.0,172686.0,97283958.0,36368.0,1097331.0,7826783.0,430220.0,15490935.0,411597.0,2109596.0,46428.0,9547757.0,2123509.0,516999.0,2898080.0,23791400.0,1169871.0,197889.0,3369709.0,95147856.0,3620556.0,15435425.0,4265348.0,5295324.0,11150.0,4072982.0,3622474.0,50689.0,4079139680.0,79765118.0,2700575.0,23933571.0,49605425.0,14020.0,1169504.0,22849639.0,3188713.0,15797018.0,6617169.0,3813592.0,3302741.0,172348.0,2452713.0,10619522.0,107549266.0,2032936.0,25816111.0,14078288.0,6960382.0,5607283.0,151175.0,2970613.0,4371626.0,32078.0,6287044.0,3939250.0,2067683.0,144807.0,388155.0,2922095.0,1115536.0,8618398.0,269663.0,38249.0,52859.0,10141062.0,35448.0,3427550.0,3192666.0,34330176.0,2380511.0,3226322.0,366651.0,24505.0,720949.0,7879388.0,58771924.0,6628.0,17402918.0,8777920.0,31545864.0,3215185.0,264473000.0,15845634.0,54635.0,27124597.0,15908.0,102656.0,32439440.0,68190.0,38016.0,11364663.0,37413963.0,7178143.0,4715311.0
2017,47075.0,9011456.0,19603967.0,1706345.0,65022.0,7954847.0,40634617.0,1880091.0,44968.0,22357.0,21126017.0,5110858.0,5453517.0,1462049.0,11143219.0,5630764.0,5718249.0,58156709.0,5283539.0,1338785.0,323810.0,1641516.0,7390686.0,170184.0,63578.0,7836841.0,176677496.0,87298.0,334585.0,302994.0,1557255.0,1964381.0,29729419.0,6234162.0,16237154.0,809246214.0,13453837.0,13458210.0,38212195.0,3556228.0,38719527.0,217800.0,334719.0,3859792.0,8658241.0,142881.0,64535.0,838307.0,7805452.0,63861626.0,819063.0,48071.0,5059173.0,8563022.0,30037974.0,10670786.0,44283401.0,1242843.0,37311863.0,905267.0,22273262.0,4699884.0,512135.0,53654868.0,24751.0,1919123.0,54923317.0,2170854.0,16626729.0,34245.0,4433199.0,1419343.0,806109.0,1119394.0,8466513.0,41747.0,48630.0,8396337.0,154823.0,203939.0,7393200.0,5413175.0,2290144.0,5879017.0,6955524.0,146129010.0,43860.0,456844886.0,3026107.0,63254803.0,27645505.0,322016.0,8045513.0,42462869.0,1559314.0,9287253.0,116223820.0,10694271.0,13067911.0,2278924.0,3693661.0,64061.0,14479.0,41861498.0,4154812.0,2411997.0,5447340.0,2458260.0,5378684.0,32821.0,5434.0,3942265.0,598167.0,1909625.0,541038.0,1322185.0,648400.0,21944152.0,37678.0,1172526.0,9783650.0,180473.0,98555924.0,35657.0,1096436.0,8236665.0,442474.0,15735583.0,413735.0,2152694.0,45727.0,9986395.0,2224207.0,516592.0,3015158.0,24411363.0,1228483.0,199208.0,3504695.0,99164065.0,3682300.0,15602670.0,4320306.0,5416257.0,11324.0,4162127.0,3791448.0,50798.0,4159862103.0,81365499.0,2761094.0,24345508.0,50472435.0,14136.0,1202595.0,22824769.0,3112035.0,15923847.0,6659350.0,3885599.0,3380930.0,173049.0,2522348.0,10565369.0,107941269.0,2089603.0,25903884.0,14680907.0,7233016.0,5612253.0,159666.0,3072445.0,4428696.0,32835.0,6621641.0,3927608.0,1984736.0,148952.0,392094.0,2923642.0,1121491.0,8764881.0,273624.0,38996.0,53922.0,10285197.0,37046.0,3571050.0,3316480.0,35010812.0,2451570.0,3328557.0,378165.0,24410.0,721797.0,7997135.0,59948610.0,6688.0,18394950.0,9319547.0,31462641.0,3227148.0,266788716.0,16084594.0,54717.0,26953419.0,15479.0,102564.0,33514669.0,70081.0,37903.0,11918026.0,37952754.0,7495582.0,4775100.0
2018,47278.0,9367638.0,20504018.0,1728969.0,66189.0,8086953.0,41024440.0,1874894.0,44368.0,22367.0,21471397.0,5153759.0,5534464.0,1545523.0,11198627.0,5858809.0,6000273.0,59901783.0,5269340.0,1342065.0,326053.0,1634058.0,7418413.0,173855.0,63831.0,7989684.0,178424995.0,87433.0,339868.0,310703.0,1596661.0,2018008.0,30181191.0,6283319.0,16543634.0,829760595.0,13946032.0,13984350.0,40035183.0,3669083.0,39600982.0,223491.0,337478.0,3933533.0,8649035.0,142040.0,65941.0,848979.0,7844036.0,64096118.0,833678.0,48051.0,5091100.0,8741442.0,30870982.0,10881191.0,45130481.0,1279658.0,37588424.0,910578.0,23392458.0,4709266.0,515895.0,54024861.0,24953.0,1977149.0,55426598.0,2184950.0,17175430.0,34854.0,4591505.0,1470255.0,833452.0,1166135.0,8485202.0,41963.0,48637.0,8600396.0,154187.0,210601.0,7452600.0,5575544.0,2271488.0,6059774.0,6974963.0,149350859.0,44071.0,467796479.0,3074684.0,64500658.0,28376393.0,330898.0,8209306.0,42559879.0,1570061.0,9518501.0,116179166.0,10872686.0,13570981.0,2342487.0,3806285.0,65995.0,14467.0,42020672.0,4323515.0,2495101.0,5301511.0,2529277.0,5486230.0,33063.0,5484.0,4003749.0,614750.0,1896056.0,553119.0,1313215.0,658900.0,22383005.0,38154.0,1154054.0,10225638.0,188331.0,99853304.0,34883.0,1094951.0,8658426.0,458518.0,15984330.0,415729.0,2195845.0,44963.0,10443230.0,2328122.0,516267.0,3138101.0,25024183.0,1289488.0,200415.0,3644390.0,103174367.0,3745455.0,15765213.0,4368945.0,5542931.0,11477.0,4240881.0,3886999.0,50992.0,4238877472.0,83205748.0,2822016.0,24850451.0,51346882.0,14239.0,1237163.0,22806875.0,2988277.0,16051121.0,6706183.0,3958303.0,3479999.0,173021.0,2558411.0,10515554.0,108224172.0,2149309.0,25317770.0,15322363.0,7510370.0,5638676.0,168404.0,3177071.0,4479692.0,33564.0,6949138.0,3916682.0,1985622.0,153022.0,396038.0,2926332.0,1131123.0,8896291.0,278193.0,39712.0,54855.0,10603752.0,38691.0,3725534.0,3444076.0,35651638.0,2525452.0,3433784.0,390163.0,24419.0,722873.0,8111734.0,61171815.0,6707.0,19399970.0,9881861.0,31353281.0,3236145.0,268844029.0,16341490.0,54769.0,26292681.0,16539.0,102422.0,34567483.0,72096.0,37869.0,12489492.0,38892657.0,7822277.0,4842447.0
2019,47554.0,9749465.0,21425222.0,1747593.0,67285.0,8197902.0,41371540.0,1872863.0,43756.0,22390.0,21819366.0,5196085.0,5616706.0,1638048.0,11263911.0,6091152.0,6284393.0,61685728.0,5256027.0,1326389.0,328101.0,1626799.0,7445754.0,176964.0,64107.0,8143476.0,180121128.0,87618.0,345034.0,318259.0,1636469.0,2065402.0,30652302.0,6332759.0,16825479.0,848982855.0,14445816.0,14530312.0,41869105.0,3784113.0,40477372.0,229398.0,340311.0,4003442.0,8638403.0,140277.0,67327.0,859561.0,7888753.0,64294010.0,848268.0,48050.0,5116342.0,8914378.0,31686845.0,11095186.0,45957464.0,1319148.0,37974181.0,916236.0,24565260.0,4717991.0,519205.0,54383388.0,25158.0,2035062.0,55909924.0,2196346.0,17726010.0,35494.0,4757536.0,1521548.0,861398.0,1212999.0,8511650.0,42212.0,48945.0,8798025.0,153489.0,215558.0,7507900.0,5740459.0,2260710.0,6240213.0,7000436.0,152553180.0,44275.0,478826529.0,3128618.0,65629108.0,29113803.0,338406.0,8375041.0,42249963.0,1580608.0,9733085.0,116119928.0,11053178.0,14084362.0,2411424.0,3923374.0,67952.0,14461.0,42152095.0,4442316.0,2579855.0,5143166.0,2603317.0,5588144.0,33319.0,5542.0,4052088.0,631558.0,1895962.0,565584.0,1305648.0,672000.0,22810693.0,38109.0,1138316.0,10684205.0,196253.0,101168773.0,34069.0,1092135.0,9088067.0,477236.0,16240713.0,417692.0,2239761.0,44138.0,10916166.0,2435214.0,516091.0,3267483.0,25617837.0,1352865.0,201655.0,3790281.0,107166569.0,3809797.0,15935776.0,4418218.0,5726286.0,11587.0,4312734.0,3922894.0,51234.0,4317201037.0,85181688.0,2882094.0,25342581.0,52243300.0,14322.0,1273194.0,22793332.0,2988531.0,16178222.0,6764658.0,4031453.0,3581448.0,172714.0,2617231.0,10476962.0,108489246.0,2211927.0,25273133.0,15912710.0,7792658.0,5703569.0,176284.0,3284859.0,4526487.0,33751.0,7302749.0,3907389.0,2074149.0,157052.0,400382.0,2930459.0,1144894.0,9015406.0,282946.0,40385.0,55762.0,11158011.0,40300.0,3884153.0,3575477.0,36256070.0,2602538.0,3541317.0,402603.0,24417.0,725463.0,8223969.0,62454830.0,6689.0,20415337.0,10475142.0,31233295.0,3241818.0,270737596.0,16625088.0,54806.0,25534978.0,17512.0,102223.0,35592811.0,74147.0,37878.0,13087075.0,39838076.0,8159419.0,4918908.0
2020,47449.0,10168092.0,22353719.0,1762645.0,68029.0,8183416.0,41626771.0,1875014.0,43368.0,22441.0,22120168.0,5238479.0,5692217.0,1729543.0,11316947.0,6327922.0,6573983.0,63487597.0,5248079.0,1317711.0,329536.0,1617341.0,7455467.0,179871.0,64382.0,8285943.0,181687255.0,87864.0,350094.0,325836.0,1676875.0,2121136.0,31016918.0,6384901.0,16993267.0,866810508.0,14951022.0,15086797.0,43807915.0,3902061.0,41225475.0,235675.0,343044.0,4066271.0,8627475.0,137999.0,68684.0,870174.0,7922941.0,64410589.0,862732.0,48038.0,5138400.0,9086251.0,32473555.0,11258608.0,46768290.0,1360842.0,38276186.0,920415.0,25799189.0,4728699.0,523789.0,54739999.0,25436.0,2092422.0,56283168.0,2213266.0,18287340.0,36173.0,4930624.0,1574396.0,889778.0,1254738.0,8528388.0,42508.0,49198.0,8997343.0,153950.0,216292.0,7481000.0,5905721.0,2252743.0,6418888.0,7014452.0,155657888.0,44468.0,489878256.0,3173345.0,66559285.0,29857725.0,344101.0,8531985.0,42224765.0,1594017.0,9932774.0,115884871.0,11235532.0,14618243.0,2479154.0,4052917.0,70103.0,14456.0,42201956.0,4400267.0,2666057.0,5070857.0,2682304.0,5685003.0,33584.0,5608.0,4101702.0,648987.0,1901807.0,576537.0,1298292.0,685400.0,23242679.0,38050.0,1129127.0,11156963.0,204206.0,102366144.0,33223.0,1085498.0,9534328.0,488246.0,16509875.0,419307.0,2284358.0,43630.0,11412744.0,2545114.0,516027.0,3404171.0,26149183.0,1419857.0,203237.0,3943290.0,111188136.0,3874295.0,16087342.0,4463566.0,5960162.0,11643.0,4413152.0,3901830.0,51471.0,4395641624.0,87338399.0,2937192.0,25711622.0,53135486.0,14409.0,1309911.0,22755739.0,3070914.0,16304093.0,6827994.0,4106403.0,3685020.0,173040.0,2772773.0,10440610.0,108576558.0,2277637.0,26594664.0,16494608.0,8079308.0,5685807.0,183668.0,3396307.0,4578993.0,33900.0,7683026.0,3894281.0,2160983.0,161672.0,405042.0,2934665.0,1158811.0,9108648.0,288295.0,41008.0,56661.0,11677171.0,41548.0,4051245.0,3710640.0,36845215.0,2681645.0,3649816.0,415320.0,24417.0,727289.0,8330112.0,63459911.0,6657.0,21478888.0,11093838.0,31100864.0,3246524.0,274053424.0,16932905.0,54902.0,25110147.0,18016.0,101974.0,36622770.0,76284.0,37915.0,13698004.0,40791186.0,8506017.0,5006179.0
2021,47244.0,10525708.0,23295577.0,1770478.0,68849.0,8359012.0,41791064.0,1879017.0,42909.0,22515.0,22182436.0,5283472.0,5755809.0,1822687.0,11368027.0,6568819.0,6871314.0,65296417.0,5228804.0,1348242.0,330436.0,1603795.0,7433696.0,182654.0,64648.0,8412854.0,182973030.0,88160.0,354845.0,333502.0,1718471.0,2180208.0,31223996.0,6441016.0,17085969.0,882894483.0,15466014.0,15650975.0,45841509.0,4023359.0,41841213.0,242286.0,346682.0,4120095.0,8596546.0,135666.0,70108.0,880700.0,7796754.0,64513567.0,877007.0,47979.0,5167981.0,9256178.0,33240040.0,11380604.0,47558393.0,1406574.0,38433346.0,923866.0,27083011.0,4742889.0,529309.0,55116857.0,25749.0,2149103.0,56403965.0,2220419.0,18855948.0,36858.0,5109086.0,1628605.0,918593.0,1293781.0,8459382.0,42817.0,49575.0,9194415.0,155568.0,219340.0,7413100.0,6069175.0,2245077.0,6593165.0,7014911.0,158554689.0,44640.0,500529185.0,3216796.0,67531342.0,30631815.0,349960.0,8684851.0,42189154.0,1607604.0,10139659.0,115459909.0,11415949.0,15163737.0,2544956.0,4187222.0,72321.0,14453.0,42147652.0,4360865.0,2753135.0,5094446.0,2764984.0,5779064.0,33812.0,5670.0,4178622.0,666703.0,1911545.0,586759.0,1289387.0,682500.0,23674863.0,38527.0,1116146.0,11640983.0,212150.0,103415424.0,32333.0,1079966.0,10002568.0,491624.0,16789176.0,419986.0,2327506.0,43169.0,11931011.0,2657827.0,516348.0,3547362.0,26636053.0,1489731.0,205140.0,4104353.0,115265457.0,3938803.0,16230689.0,4506374.0,6192110.0,11709.0,4436046.0,3917349.0,51710.0,4464635019.0,89660489.0,2988552.0,26027367.0,53931057.0,14490.0,1347335.0,22216672.0,3053620.0,16432584.0,6926780.0,4177346.0,3790664.0,173656.0,2486825.0,10388823.0,108464539.0,2346252.0,26015266.0,17108460.0,8369341.0,5453566.0,191624.0,3510791.0,4636661.0,33437.0,8071112.0,3871714.0,2229006.0,166633.0,409165.0,2931708.0,1168445.0,9190703.0,294035.0,41571.0,57542.0,12138970.0,42453.0,4239742.0,3849488.0,37415128.0,2763425.0,3758641.0,427927.0,24372.0,728430.0,8420541.0,64430760.0,6604.0,22590046.0,11731620.0,30901402.0,3247342.0,275178949.0,17268069.0,54971.0,24941060.0,18496.0,101678.0,37646783.0,78501.0,37929.0,14316073.0,41727671.0,8859262.0,5102973.0
2022,47272.0,10800465.0,24260684.0,1772138.0,69990.0,8819937.0,41932837.0,1887610.0,42152.0,22603.0,22499333.0,5357839.0,5798042.0,1920503.0,11464477.0,6815631.0,7175206.0,67264436.0,5073042.0,1368305.0,331912.0,1597305.0,7412540.0,186852.0,64749.0,8554248.0,184133782.0,88433.0,359077.0,341150.0,1762188.0,2198274.0,31833457.0,6503120.0,17189465.0,897578430.0,16006312.0,16229555.0,47959668.0,4148289.0,42450983.0,249122.0,351059.0,4169182.0,8560411.0,133534.0,71591.0,890833.0,7937601.0,65067459.0,891256.0,47914.0,5216337.0,9416746.0,34004353.0,11508890.0,48388683.0,1453277.0,38830081.0,938914.0,28413333.0,4760527.0,535370.0,55479113.0,26030.0,2205538.0,57214248.0,2238527.0,19430375.0,37609.0,5294289.0,1683439.0,948351.0,1334804.0,8386765.0,43103.0,49707.0,9399763.0,157071.0,222023.0,7346100.0,6236468.0,2244716.0,6766421.0,6997188.0,161537679.0,44818.0,511327815.0,3315501.0,68760888.0,31446101.0,359052.0,8865824.0,42287423.0,1618539.0,10336289.0,115058684.0,11618070.0,15734299.0,2612987.0,4320041.0,74443.0,14476.0,42075423.0,4589643.0,2841582.0,5127646.0,2851338.0,5873098.0,34058.0,5741.0,4220157.0,684530.0,1938682.0,600078.0,1288129.0,677300.0,24113082.0,38931.0,1091696.0,12138988.0,217693.0,104562464.0,31468.0,1082872.0,10483515.0,504271.0,17079069.0,420717.0,2366882.0,42384.0,12470441.0,2775359.0,515236.0,3698257.0,27136733.0,1559146.0,207662.0,4276205.0,119432591.0,4008508.0,16441734.0,4565651.0,6374258.0,11801.0,4446028.0,4150773.0,51965.0,4538431007.0,91950699.0,3042738.0,26347848.0,54676670.0,14555.0,1385794.0,22142391.0,3014348.0,16565056.0,7030757.0,4246788.0,3898258.0,174311.0,2639210.0,10379338.0,108359438.0,2419099.0,27261746.0,17756276.0,8664220.0,5637022.0,199828.0,3627807.0,4695606.0,32989.0,8424570.0,3790272.0,2297475.0,171437.0,413201.0,2928203.0,1177503.0,9280104.0,299561.0,42139.0,70004.0,12751551.0,43118.0,4440903.0,3992304.0,37940098.0,2847764.0,3867719.0,439188.0,24291.0,728520.0,8509469.0,65453229.0,6547.0,23737590.0,12376534.0,28700887.0,3244697.0,276895219.0,17632293.0,54977.0,24934100.0,18903.0,101340.0,38642203.0,80816.0,37920.0,14978781.0,42626286.0,9222186.0,5205571.0
2023,47511.0,11165011.0,25242775.0,1773980.0,70971.0,9202532.0,42106172.0,1906370.0,41455.0,22706.0,23091181.0,5436137.0,5846344.0,2023848.0,11573953.0,7069628.0,7487982.0,69397835.0,4944604.0,1417287.0,334032.0,1601104.0,7409732.0,191608.0,64698.0,8716127.0,185356223.0,88724.0,363254.0,348762.0,1807279.0,2247177.0,32824829.0,6595143.0,17302134.0,910895447.0,16564233.0,16829259.0,50190880.0,4277814.0,43088562.0,256239.0,355091.0,4218287.0,8542981.0,131631.0,73038.0,900959.0,8099361.0,64762692.0,905661.0,47891.0,5262755.0,9568800.0,34746884.0,11649655.0,49364918.0,1501534.0,39428688.0,956597.0,29801135.0,4789488.0,542593.0,55843458.0,26332.0,2261879.0,57852807.0,2256301.0,20015284.0,38471.0,5486322.0,1739355.0,979037.0,1375463.0,8394500.0,43389.0,50007.0,9623926.0,158457.0,224454.0,7536100.0,6409478.0,2260811.0,6942406.0,6989250.0,164698646.0,45013.0,522939628.0,3421597.0,70001569.0,32272568.0,369913.0,9059393.0,42459374.0,1629412.0,10526364.0,114608860.0,11827851.0,16336074.0,2683776.0,4455286.0,76552.0,14540.0,42123031.0,4853420.0,2931630.0,5163350.0,2942452.0,5961856.0,34373.0,5825.0,4233528.0,703034.0,1972607.0,613635.0,1289260.0,678800.0,24558760.0,38956.0,1066014.0,12651822.0,220765.0,105844290.0,30622.0,1087167.0,10978722.0,524784.0,17383445.0,422094.0,2405088.0,41566.0,13034634.0,2897898.0,515350.0,3857899.0,27650017.0,1626324.0,210791.0,4461304.0,123701699.0,4083864.0,16657719.0,4636183.0,6504011.0,11875.0,4543314.0,4463554.0,52251.0,4614425176.0,94150710.0,3099373.0,26711638.0,55477513.0,14608.0,1425770.0,22092390.0,3001617.0,16697097.0,7183215.0,4322010.0,4007712.0,175103.0,2638874.0,10420198.0,108345662.0,2496734.0,28258016.0,18186551.0,8962680.0,5917648.0,208297.0,3748007.0,4757015.0,33127.0,8797448.0,3782699.0,2433901.0,176388.0,417649.0,2931905.0,1189324.0,9349997.0,305042.0,42749.0,70450.0,13545437.0,43540.0,4707283.0,4139500.0,38438241.0,2933456.0,3977017.0,449284.0,24225.0,730784.0,8606672.0,66096052.0,6502.0,24920980.0,13025859.0,26448831.0,3244799.0,278977409.0,18015824.0,55017.0,25028709.0,19394.0,100958.0,39619045.0,83229.0,37933.0,15689749.0,43502131.0,9602449.0,5313545.0
