Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CIS,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2001,51.940647,49.81444,50.88612,51.247417,48.04106,31.016815,50.703213,53.492973,48.772194,52.925632,50.373825,51.580456,52.77592,50.742023,51.10015,50.552784,50.714676,49.17818,51.299473,40.70027,50.683723,52.149693,53.195457,49.4762,50.171333,49.41167,50.337414,51.88873,46.127285,47.448074,50.9359,49.760414,50.48226,51.138523,50.25198,48.910404,49.760075,50.33621,50.523716,50.228706,50.366898,50.6237,50.879112,50.355816,49.844555,53.478733,50.957676,49.190407,51.28906,51.329426,50.254047,50.41149,50.56279,49.984833,48.498337,50.008076,49.25246,51.16391,50.905956,53.41204,50.04974,51.165127,49.475517,51.510742,50.00979,50.434906,51.4839,54.448128,50.195892,50.200672,50.87429,50.507656,51.363186,49.521095,50.651497,49.345287,46.544113,50.250454,48.879936,50.101833,51.466534,49.604004,51.934727,50.335175,52.429657,49.899277,51.01731,48.265533,50.284096,49.284424,50.341568,49.942467,50.629875,51.5765,50.43791,47.75937,50.838413,52.66387,50.29227,52.387276,51.83811,51.223778,50.147507,48.93814,41.353962,49.62213,50.344917,50.462685,47.032566,50.331074,50.702667,50.322304,51.368893,53.27604,50.74069,54.038166,52.24083,51.83586,49.833935,51.41457,53.68581,49.849354,47.55603,51.18402,48.764744,51.07523,49.61034,50.466255,49.969837,52.103188,50.895668,53.1882,51.74049,50.18464,49.49796,51.38637,48.573517,51.756496,49.663383,49.51073,49.891666,50.908356,50.608326,50.448982,49.72721,48.272457,50.9474,41.886326,51.57474,49.650635,49.72617,48.37515,49.74835,49.93807,49.741604,45.540512,47.941505,51.549393,51.862686,51.185795,51.716423,49.495632,49.52925,49.05304,31.561457,52.02161,53.31238,52.3583,44.389114,50.01461,50.642654,48.80525,48.324852,50.63619,51.83249,51.703938,50.050213,52.613636,51.28988,50.30777,49.33369,51.42579,51.111282,50.53098,51.75717,51.371845,48.96934,49.522953,48.465034,50.366703,50.118088,50.473072,52.08019,50.656754,48.579437,49.50333,50.42944,49.53376,49.76088,50.766663,50.322834,50.843838,53.404068,51.440636,50.294777,49.746307,48.73921,49.94187,48.913254,52.320183,51.00523,47.866577,48.357227,49.55555,52.46639,51.57846,52.48109
2002,51.987873,49.77482,50.888725,51.181763,48.150543,31.014784,50.701324,53.545258,48.835457,52.930637,50.368553,51.51775,52.68484,50.73083,51.081795,50.51059,50.64684,49.281242,51.321224,40.18907,50.73278,52.142227,53.233353,49.534977,50.199543,49.394157,50.357174,51.927708,46.185238,47.09189,50.899235,49.77765,50.468147,51.120865,50.259483,48.899807,49.77494,50.31471,50.521423,50.19994,50.38981,50.479942,50.72841,50.371433,49.90288,53.55755,50.91264,49.214115,51.250847,51.320316,50.245483,50.353977,50.55232,49.995556,48.52914,50.00946,49.256042,51.114197,50.85921,53.448044,50.00664,51.13309,49.459938,51.531097,49.993774,50.36803,51.446033,54.511604,50.176315,50.246128,50.978607,50.504658,51.328075,49.331356,50.64677,49.32245,46.591393,50.26082,48.8587,50.06063,51.70165,49.59686,51.943687,50.327877,52.4573,49.887955,50.934315,48.26231,50.303875,49.30773,50.30061,49.96784,50.626537,51.569363,50.41993,47.85908,50.863373,52.656006,50.27036,52.26609,51.767014,51.217716,50.186874,48.98287,41.189938,49.61719,50.33028,50.451195,47.443745,50.30345,50.748302,50.414753,51.370895,53.325764,50.721123,54.10907,52.275913,52.006077,49.80623,51.40954,53.72786,49.847916,47.559967,51.183014,48.76811,51.01994,49.5914,50.441975,49.98353,52.19797,50.819836,52.691795,51.783405,50.289722,49.53022,51.42292,48.505096,51.731533,49.73626,49.47836,49.85551,50.914696,50.59447,50.441704,49.823757,48.3087,50.956287,42.083015,51.483833,49.70729,49.72081,48.419876,49.75963,49.9264,49.750717,45.705788,47.949318,51.566807,51.885094,51.174828,51.73874,49.49412,49.62659,49.126427,31.435522,52.043667,53.384876,52.431328,43.529022,50.041607,50.64372,49.04244,48.398846,50.60623,51.910183,51.744205,50.028587,52.64438,51.19714,50.307163,49.252846,51.42156,51.09926,50.49862,51.86424,51.455055,48.876053,49.540745,48.49971,50.32106,50.095413,50.49424,52.017868,50.69555,48.593258,49.521534,50.440723,49.591972,49.778625,50.639095,50.361134,50.82385,53.42242,51.458767,50.27135,49.746857,48.71324,49.96275,49.181015,52.294823,51.043026,47.970776,48.396767,49.532093,52.424217,51.491768,52.505005
2003,52.019802,49.73536,50.8745,51.085167,48.109665,31.019503,50.69839,53.569977,48.88362,52.899185,50.360607,51.47443,52.598324,50.71016,51.069595,50.46765,50.57897,49.39004,51.329384,39.68445,50.794357,52.14412,53.28139,49.596066,50.22842,49.41162,50.377472,51.96689,46.24146,46.747345,50.86032,49.786636,50.4632,51.092003,50.26542,48.889923,49.787,50.29444,50.519234,50.171165,50.408905,50.42138,50.57723,50.384148,49.952084,53.683636,50.869488,49.23929,51.21248,51.33415,50.242588,50.295486,50.538815,50.005356,48.560253,50.01173,49.263626,51.059765,50.77918,53.47784,49.96789,51.102436,49.443256,51.54809,49.985306,50.29591,51.41136,54.454746,50.158012,50.18215,50.96681,50.498856,51.29079,49.14703,50.65622,49.29558,46.640358,50.271503,48.835327,50.054447,51.944138,49.59017,51.957397,50.322212,52.48373,49.876747,50.859077,48.26035,50.29462,49.233208,50.272003,49.975483,50.61747,51.55075,50.405193,47.943314,50.890125,52.631596,50.249695,52.137295,51.69929,51.200424,50.254456,49.02377,41.024967,49.616714,50.316692,50.448544,47.84291,50.28041,50.751614,50.52211,51.372124,53.365086,50.66086,54.13725,52.29409,52.180893,49.78391,51.414715,53.773556,49.847145,47.549843,51.18177,48.77222,51.007175,49.576298,50.416927,49.996662,52.272163,50.753963,52.185078,51.81927,50.38413,49.561993,51.459713,48.43929,51.703266,49.809444,49.447994,49.81982,50.92128,50.59801,50.434696,49.93368,48.359516,50.960938,42.264263,51.381805,49.818253,49.715065,48.4643,49.770283,49.915607,49.76022,45.87996,47.95707,51.584717,51.906693,51.165874,51.788723,49.49866,49.732803,49.16447,31.316187,52.017403,53.4559,52.387894,42.74849,50.079624,50.615246,49.33148,48.470676,50.572697,51.992172,51.77603,50.008976,52.628017,51.102573,50.28768,49.175377,51.41827,51.08372,50.4693,51.973423,51.54978,48.729233,49.557533,48.61009,50.274857,50.07272,50.514183,51.959488,50.732605,48.60712,49.532852,50.453945,49.647938,49.796726,50.50026,50.39789,50.80642,53.432503,51.477394,50.248333,49.746117,48.686153,49.981373,49.49851,52.26447,51.095833,48.069202,48.452522,49.51014,52.35633,51.411625,52.516994
2004,52.051754,49.697773,50.851055,50.99288,47.946827,31.023623,50.690647,53.596066,48.928158,52.863983,50.35163,51.437157,52.504383,50.682346,51.067574,50.424034,50.512814,49.504395,51.34188,39.261246,50.8632,52.16201,53.32712,49.65696,50.27096,49.42909,50.397873,52.00787,46.295372,46.41923,50.823257,49.791622,50.459064,51.064476,50.26869,48.880505,49.798515,50.27529,50.513237,50.14152,50.4241,50.42121,50.4266,50.396957,49.99727,53.80718,50.848915,49.261208,51.17491,51.344284,50.245785,50.237442,50.528996,50.01358,48.590076,50.01556,49.27329,51.00832,50.695934,53.502186,49.9338,51.080544,49.42318,51.56787,49.990173,50.215813,51.378807,54.322887,50.1413,50.130592,50.976555,50.49025,51.25248,48.97335,50.6755,49.26228,46.696304,50.283283,48.81509,50.083813,52.190742,49.584442,51.954315,50.317326,52.503883,49.863274,50.779266,48.259697,50.217457,49.070007,50.259754,49.919052,50.60576,51.524315,50.39484,48.004383,50.91789,52.57993,50.23008,52.003616,51.63158,51.195297,50.333584,49.062172,40.85713,49.621326,50.304104,50.4433,48.228683,50.260292,50.71246,50.624123,51.379234,53.407722,50.572773,54.134754,52.310146,52.349945,49.77787,51.41451,53.808254,49.846973,47.52781,51.180035,48.780678,50.990833,49.564674,50.390945,50.009155,52.263893,50.697323,51.681316,51.848316,50.473095,49.594093,51.494884,48.375957,51.68443,49.87046,49.42055,49.785244,50.927307,50.613186,50.422485,50.05542,48.429424,50.983532,42.304478,51.27797,49.93647,49.708305,48.485016,49.780815,49.90706,49.770428,46.08244,47.964718,51.60619,51.926735,51.158993,51.828445,49.509647,49.83441,49.17545,31.910187,51.978027,53.53481,52.27506,42.03807,50.12983,50.589466,49.468792,48.539963,50.539265,52.078922,51.806545,49.99183,52.600456,51.007053,50.271076,49.164173,51.410454,51.076275,50.446075,52.07532,51.658302,48.550297,49.565247,48.73556,50.229233,50.050682,50.532753,51.902027,50.76803,48.620777,49.54364,50.46842,49.702793,49.81509,50.346375,50.434235,50.790634,53.447365,51.495167,50.22626,49.744366,48.65866,50.00035,49.792404,52.229797,51.146305,48.164658,48.50657,49.489765,52.28266,51.328716,52.552036
2005,52.096996,49.662464,50.826504,50.90592,47.851357,31.022425,50.679302,53.624264,48.972923,52.829384,50.339462,51.391556,52.39905,50.653927,51.065533,50.40256,50.4523,49.62362,51.35476,38.90498,50.927902,52.187958,53.377922,49.716335,50.313343,49.4464,50.418053,52.05261,46.347466,46.205727,50.78747,49.795258,50.451897,51.03449,50.272118,48.871994,49.81088,50.256615,50.504787,50.114017,50.437393,50.388912,50.276737,50.40926,50.04475,53.916718,50.837822,49.28075,51.13563,51.37888,50.25329,50.176765,50.519684,50.019703,48.621513,50.02065,49.285927,50.976433,50.610126,53.513603,49.90421,51.062927,49.403942,51.591686,50.00808,50.125008,51.347836,54.205315,50.12545,50.09258,51.01701,50.479355,51.21328,48.7812,50.701225,49.2336,46.74978,50.2956,48.798103,50.11263,52.439014,49.57964,51.94531,50.31428,52.5063,49.850246,50.696716,48.26029,50.08926,48.90514,50.253407,49.72914,50.594852,51.504974,50.38985,48.050827,50.948036,52.520504,50.212425,51.863815,51.56214,51.2016,50.423153,49.10243,40.95621,49.629383,50.293198,50.4257,48.59793,50.244488,50.696144,50.723423,51.392624,53.480053,50.525074,54.134415,52.32555,52.51415,49.77157,51.406395,53.789646,49.84709,47.49485,51.17758,48.792988,50.975113,49.555702,50.360012,50.02099,52.193436,50.648556,51.178753,51.87014,50.55543,49.626396,51.524982,48.31462,51.67059,49.90486,49.39583,49.756996,50.930786,50.63085,50.402843,50.189335,48.562046,51.01868,42.220413,51.17453,50.063683,49.70275,48.50655,49.79188,49.89902,49.7826,46.28116,47.97201,51.630848,51.948612,51.15503,51.866013,49.521725,49.916637,49.187687,31.6727,51.93761,53.617035,52.17285,41.390194,50.181602,50.56221,49.39383,48.606342,50.505707,52.170074,51.837463,49.975563,52.573345,50.916737,50.256126,49.21425,51.39981,51.043434,50.42318,52.16789,51.773403,48.37286,49.56425,48.853592,50.186047,50.029556,50.550194,51.848003,50.80175,48.645435,49.55759,50.483494,49.75828,49.833702,50.160965,50.468174,50.774483,53.47757,51.513935,50.205303,49.742188,48.628265,50.017834,50.04437,52.201065,51.18923,48.257732,48.560795,49.46662,52.207626,51.234352,52.607758
2006,52.14743,49.632507,50.800617,50.82527,47.749603,31.147371,50.66437,53.65514,49.01373,52.792664,50.320408,51.358215,52.29222,50.626434,51.05563,50.378822,50.40685,49.746567,51.365234,38.603,51.005383,52.21227,53.42785,49.77473,50.357296,49.46302,50.43798,52.101467,46.398582,46.163307,50.748432,49.799103,50.448,51.001476,50.275043,48.86441,49.822247,50.23961,50.495914,50.089565,50.450497,50.354443,50.12777,50.42157,50.09346,54.012,50.816887,49.299423,51.09421,51.323193,50.261753,50.126442,50.503475,50.023655,48.653854,50.02624,49.307125,50.95282,50.553955,53.51583,49.878654,51.044758,49.38632,51.594814,50.041996,50.022243,51.312984,54.10606,50.109787,50.057446,51.049625,50.466457,51.173424,48.564384,50.747246,49.210514,46.790783,50.307487,48.78336,50.13683,52.675747,49.57604,51.927338,50.314205,52.502598,49.839603,50.615852,48.26269,49.978016,48.756866,50.25794,49.348083,50.58424,51.5019,50.389824,48.09567,50.97721,52.462254,50.19741,51.61142,51.488102,51.21778,50.509995,49.138943,41.401146,49.63902,50.2901,50.407185,48.780304,50.22894,50.666172,50.82574,51.391113,53.580853,50.496864,54.120106,52.34439,52.676228,49.750004,51.389713,53.733288,49.8475,47.12714,51.17362,48.799816,50.9621,49.548046,50.342518,50.03236,52.13048,50.60524,50.659176,51.884567,50.63023,49.658524,51.548122,48.255756,51.66214,49.887295,49.373585,49.735573,50.928673,50.640133,50.35303,50.33471,48.66939,51.053577,42.14187,51.07804,50.197426,49.696587,48.53709,49.803825,49.889698,49.817444,46.429848,47.97912,51.663067,51.973045,51.15267,51.90525,49.5347,49.97948,49.200867,28.500942,51.899864,53.684635,52.080288,40.798622,50.219875,50.535088,49.097515,48.669937,50.472622,52.265507,51.869255,49.960823,52.5455,50.83386,50.242096,49.262375,51.38996,50.953217,50.38677,52.262188,51.90416,48.195812,49.57046,48.953194,50.146736,50.00763,50.566467,51.796406,50.833477,48.679443,49.57319,50.498493,49.813972,49.85281,49.98508,50.500427,50.757366,53.499092,51.533955,50.185326,49.739613,48.59885,50.038307,50.269455,52.176826,51.245213,48.348957,48.61674,49.441147,52.13505,51.130295,52.613087
2007,52.196465,49.6085,50.77388,50.75016,47.663597,31.508877,50.644997,53.688038,49.04924,52.75262,50.288063,51.346447,52.187756,50.59815,51.037594,50.332462,50.383663,49.87206,51.369534,38.344532,51.100094,52.24711,53.462734,49.82979,50.374542,49.47949,50.45804,52.146603,46.525486,46.18488,50.706337,49.802948,50.45109,50.942463,50.27672,48.85612,49.833008,50.225197,50.486588,50.069164,50.464436,50.319324,49.980755,50.434677,50.141678,54.109913,50.79295,49.318085,51.05481,51.223003,50.270603,50.090782,50.477085,50.02669,48.680847,50.031948,49.337452,50.930237,50.49504,53.521435,49.859837,51.021328,49.3672,51.585762,50.08555,49.909718,51.271942,54.018803,50.09487,50.03666,51.04952,50.45102,51.132748,48.35007,50.81313,49.188843,46.83174,50.318546,48.77078,50.159145,52.8878,49.573326,51.90076,50.315758,52.504913,49.829453,50.54038,48.266567,49.98821,48.729664,50.270905,49.0576,50.573986,51.50967,50.39303,48.13825,51.002903,52.391174,50.186398,51.257412,51.412388,51.23349,50.601635,49.16693,41.89648,49.649155,50.287823,50.388,48.780243,50.1827,50.6217,50.934063,51.389824,53.663055,50.469837,54.081924,52.364265,52.835476,49.725616,51.367905,53.684273,49.847958,46.36417,51.16608,48.798862,50.949627,49.541924,50.335213,50.042793,52.071747,50.56289,50.12046,51.896236,50.695362,49.69063,51.557396,48.199757,51.661003,49.836273,49.353573,49.715153,50.922836,50.64157,50.25153,50.49086,48.762474,51.079803,42.068787,50.98803,50.339966,49.689877,48.575264,49.816727,49.879253,49.847706,46.55476,47.986206,51.70147,52.00035,51.1488,51.95022,49.548897,50.030014,49.2229,25.180891,51.866657,53.722183,51.995426,40.258076,50.244015,50.509182,48.552437,48.729294,50.44218,52.319695,51.88811,49.948956,52.51594,50.758358,50.229816,49.309437,51.379517,50.749344,50.331226,52.283432,52.049404,48.028294,49.58392,49.050213,50.11086,49.9846,50.581367,51.74561,50.863026,48.70961,49.641136,50.513596,49.869183,49.87207,49.803574,50.530552,50.738266,53.511204,51.55061,50.16703,49.73647,48.57125,50.06362,50.477016,52.161263,51.30612,48.438602,48.671013,49.41511,52.06755,51.02455,52.599316
2008,52.24375,49.58623,50.74781,50.678265,47.692677,32.00964,50.624172,53.773357,49.095436,52.711308,50.246803,51.33719,52.08759,50.568275,51.015083,50.289604,50.378925,49.99968,51.368214,38.119358,51.189125,52.289207,53.485493,49.880898,50.34281,49.496086,50.4785,52.184883,46.717648,46.19918,50.66529,49.805515,50.454384,50.859047,50.27733,48.8478,49.73071,50.21235,50.477444,50.053387,50.47849,50.28325,49.83734,50.446976,50.18882,54.21001,50.763428,49.336452,51.01641,51.21196,50.28015,50.063904,50.445698,50.031338,48.699017,50.0377,49.371323,50.89796,50.448223,53.505566,49.847538,50.98614,49.393013,51.58505,50.121174,49.79243,51.230194,53.933846,50.08158,50.032883,51.036644,50.433094,51.09149,48.139194,50.88773,49.16859,46.862923,50.32866,48.76066,50.181286,53.088017,49.57123,51.884274,50.31822,52.503094,49.820118,50.46934,48.270905,50.104805,48.80118,50.265488,49.13091,50.562794,51.520935,50.398476,48.182384,51.029205,52.288776,50.178154,50.914364,51.343124,51.244457,50.701397,49.19195,42.33745,49.658806,50.28053,50.367966,48.771408,50.10219,50.555805,51.050262,51.401268,53.708683,50.419537,54.080887,52.37541,52.981255,49.69959,51.33497,53.64263,49.84852,45.55479,51.15621,48.810303,50.93542,49.537334,50.32258,50.033073,52.013844,50.517723,49.55992,51.905647,50.803154,49.72553,51.536243,48.146862,51.665222,49.78903,49.335327,49.69482,50.916355,50.627003,50.141922,50.650406,48.85115,51.092102,42.001213,50.90085,50.49246,49.685493,48.613968,49.830803,49.896217,49.870377,46.662106,47.994083,51.729015,52.029633,51.13965,52.013054,49.564278,50.07571,49.268387,23.817993,51.83975,53.741707,51.91666,39.763683,50.260433,50.484543,48.031483,48.784466,50.414124,52.329544,51.90223,49.938763,52.48411,50.69034,50.21808,49.354763,51.368736,50.59637,50.28216,52.1857,52.200935,47.876213,49.58501,49.13771,50.074707,49.9615,50.59514,51.69402,50.89078,48.736088,49.769203,50.528904,49.92342,49.86771,49.626976,50.569008,50.717613,53.52879,51.562515,50.149696,49.731236,48.543175,50.094868,50.67331,52.163425,51.36248,48.52796,48.724667,49.387856,52.005062,50.922142,52.61676
2009,52.288815,49.56271,50.72268,50.60831,47.82868,32.627983,50.60236,53.917343,49.15898,52.670097,50.21793,51.321697,52.003105,50.534218,50.972904,50.250492,50.378418,50.127937,51.364315,37.91442,51.276424,52.33046,53.49672,49.929306,50.282387,49.51175,50.49911,52.224194,46.896114,46.206562,50.62901,50.30893,50.455105,50.79946,50.276478,48.841015,49.516197,50.201126,50.46967,50.040165,50.491287,50.245815,49.699688,50.457943,50.235374,54.31349,50.722187,49.353416,50.9774,51.24848,50.288525,50.038483,50.4337,50.039997,48.71271,50.043243,49.402687,50.86816,50.461906,53.462082,49.839355,50.955036,49.466347,51.58334,50.16164,49.67085,51.19207,53.83499,50.06954,50.019466,51.02442,50.413883,51.050755,47.935013,50.96564,49.147896,46.893246,50.338196,48.755215,50.20476,53.292698,49.569798,51.86861,50.321274,52.493668,49.810898,50.40572,48.276264,50.23623,48.864735,50.23389,49.455452,50.54526,51.533035,50.404438,48.224854,51.05582,52.21345,50.170807,50.717365,51.297523,51.25156,50.79717,49.21371,42.728916,49.66688,50.27182,50.34798,48.767757,50.020016,50.482964,51.17666,51.408314,53.7815,50.342743,54.159462,52.38615,53.12714,49.671608,51.286964,53.608322,49.84865,44.79149,51.147434,48.822544,50.922184,49.532383,50.307514,50.02367,51.960033,50.47024,48.970627,51.91024,50.951332,49.764732,51.495533,48.096912,51.669952,49.765404,49.317413,49.674538,50.91004,50.60288,50.072548,50.811035,48.921726,51.09481,41.93974,50.81804,50.654766,49.684334,48.653046,49.84627,49.940525,49.892017,46.766434,48.003872,51.85105,52.058372,51.122543,52.089172,49.58033,50.123875,49.328896,23.940104,51.820305,53.749397,51.842384,39.31071,50.26905,50.463295,47.867634,48.83439,50.387474,52.336258,51.92423,49.927753,52.450348,50.630974,50.207756,49.398235,51.351383,50.521835,50.246174,52.044647,52.354362,47.722904,49.577583,49.207737,50.03848,49.938988,50.609043,51.641163,50.916798,48.75829,49.89086,50.544323,49.97611,49.840244,49.43122,50.64012,50.696487,53.53153,51.569973,50.13403,49.72318,48.517754,50.128662,50.85238,52.182953,51.378387,48.618572,48.78259,49.359344,51.946384,50.83168,52.63123
2010,52.2794,49.53944,50.69876,50.540833,48.44561,33.299675,50.579746,54.07212,49.19698,52.636513,50.215492,51.307312,51.929802,50.503277,50.918728,50.212975,50.376972,50.254017,51.35828,37.84185,51.37124,52.36918,53.506233,49.924587,50.274612,49.527138,50.51967,52.231663,47.071224,46.208553,50.598835,50.83739,50.454536,50.75713,50.27549,48.835213,49.299976,50.19154,50.461956,50.02882,50.502975,50.20608,49.59355,50.467342,50.281414,54.420284,50.683945,49.36656,50.93882,51.276306,50.295727,50.006535,50.43287,50.053303,48.727943,50.047977,49.432747,50.844257,50.506065,53.415867,49.833324,50.929054,49.54098,51.57652,50.18691,49.54389,51.147015,53.72696,50.058643,50.032,51.011543,50.39408,51.00993,47.74209,51.048283,49.128483,46.94245,50.34598,48.764126,50.23143,53.50538,49.56916,51.857426,50.30102,52.482903,49.801598,50.349335,48.28246,50.331493,48.92256,50.192314,49.706436,50.527462,51.551212,50.408848,48.26515,51.08167,52.196293,50.16577,50.655746,51.271584,51.2787,50.90614,49.239716,43.06649,49.673264,50.259457,50.328598,48.772507,49.997658,50.476402,51.299633,51.412422,53.871136,50.274334,54.26114,52.403492,53.196224,49.64547,51.225765,53.57992,49.848015,44.070267,51.14303,48.792343,50.909843,49.52701,50.292793,50.03378,51.915398,50.428356,48.53213,51.90953,51.08717,49.807243,51.45794,48.040947,51.672592,49.792416,49.2998,49.655983,50.90351,50.59233,50.017998,50.97002,48.93956,51.101185,41.753708,50.744858,50.827423,49.684982,48.68761,49.861954,49.981762,49.87136,46.879757,48.015903,51.808266,52.091423,51.096935,52.16394,49.59593,50.169968,49.38946,24.540596,51.80387,53.744015,51.769794,38.89463,50.275517,50.444256,47.958286,48.86053,50.36206,52.33968,51.902164,49.92099,52.416004,50.573586,50.201317,49.441105,51.331833,50.476715,50.206573,51.904106,52.50932,47.532906,49.573666,49.278725,50.004017,49.91736,50.631668,51.58739,50.940514,48.79379,50.0,50.55926,50.02695,49.812515,49.23686,50.694977,50.67549,53.520256,51.57489,50.12031,49.712917,48.49171,50.157383,50.93583,52.190273,51.35481,48.707016,48.842102,49.333565,51.88644,50.759224,52.64479
2011,52.28857,49.518494,50.67764,50.510353,48.98371,33.96455,50.559975,54.135727,49.200306,52.606216,50.2253,51.281025,51.85547,50.4794,50.887386,50.17669,50.371372,50.363777,51.350136,37.693085,51.459263,52.40561,53.524097,49.871067,50.33578,49.54246,50.54039,52.207214,47.186577,46.206383,50.582268,50.841793,50.44629,50.712357,50.273518,48.831615,49.080585,50.182884,50.452957,50.020576,50.514828,50.165554,49.538757,50.473923,50.32741,54.57286,50.60514,49.387043,50.91097,51.232616,50.302406,50.018826,50.42632,50.07047,48.74608,50.051235,49.4489,50.823032,50.55517,53.373886,49.827713,50.90071,49.61577,51.577652,50.18942,49.413265,51.102848,53.628212,50.049828,50.037903,50.995293,50.37338,50.969078,47.58962,51.150738,49.15283,46.980682,50.351257,48.791004,50.261005,53.70416,49.56959,51.867,50.28296,52.455727,49.792522,50.331825,48.289146,50.403847,48.975704,50.150436,49.793976,50.511456,51.562023,50.41143,48.303062,51.09808,52.18501,50.16482,50.57602,51.247364,51.349323,50.976837,49.32385,43.013454,49.678375,50.243572,50.304607,48.74728,50.03114,50.499035,51.406395,51.416107,53.91986,50.178757,54.298714,52.447395,53.1846,49.623802,51.166557,53.553825,49.84724,43.387283,51.142517,48.73815,50.897793,49.52244,50.27636,50.044674,51.8845,50.436455,48.337032,51.893326,51.208286,49.84941,51.424843,47.96673,51.671158,49.844677,49.284145,49.637856,50.89682,50.58308,49.933887,51.133873,48.885807,51.110867,39.257526,50.68313,50.90759,49.678757,48.720673,49.876877,50.017345,49.8501,47.015545,48.03453,51.595634,52.135292,51.063873,52.231102,49.610527,50.212288,49.44963,25.138464,51.78246,53.7272,51.69872,38.51116,50.283913,50.425205,48.01079,48.864536,50.33663,52.340828,51.74236,49.923885,52.38152,50.52322,50.186913,49.484062,51.31354,50.51235,50.169205,51.76918,52.552017,47.276962,49.573124,49.36783,49.97218,49.89619,50.665245,51.53161,50.96149,48.862827,50.108303,50.57266,50.07671,49.80951,49.044525,50.704285,50.654217,53.50723,51.576443,50.08466,49.701714,48.468193,50.186108,51.222572,52.16195,51.3296,48.788372,48.906338,49.311306,51.825703,50.713657,52.66514
2012,52.364807,49.49977,50.6599,50.514706,49.029076,34.50846,50.537117,54.10205,49.193417,52.579647,50.234978,51.237026,51.77776,50.45614,50.871086,50.140114,50.355186,50.45694,51.339386,37.301888,51.530617,52.44051,53.533592,49.82357,50.39829,49.557472,50.561157,52.184242,47.184982,46.201206,50.54007,50.8336,50.4276,50.66354,50.270008,48.830044,48.85865,50.1754,50.44456,50.01445,50.527046,50.126904,49.50533,50.476036,50.35455,54.582634,50.482193,49.41625,50.889782,51.126354,50.309025,50.01953,50.41359,50.089367,48.766953,50.0524,49.44994,50.80667,50.618,53.33948,49.82299,50.87327,49.695328,51.577026,50.192787,49.283443,51.071163,53.53396,50.042747,50.020294,50.980957,50.35248,50.929203,47.475807,51.29119,49.209038,47.009403,50.35474,48.824333,50.370434,53.862186,49.570934,51.871475,50.29107,52.419292,49.783764,50.356316,48.29672,50.454945,49.007046,50.10959,49.838394,50.49435,51.54516,50.412544,48.339714,51.10637,52.16643,50.16661,50.477966,51.225185,51.445873,51.017372,49.45749,42.694824,49.682205,50.22541,50.280697,48.735146,50.063736,50.480927,51.4629,51.418827,53.93996,50.07138,54.25521,52.547897,53.201878,49.605778,51.114952,53.526203,49.84659,42.738445,51.149464,48.715454,50.883717,49.51822,50.20991,50.055836,51.86381,50.479008,48.20979,51.86503,51.314106,49.862934,51.396057,47.88237,51.63511,49.894157,49.271225,49.619793,50.890255,50.573772,49.839344,51.3104,48.83608,51.113976,36.2733,50.634453,50.883656,49.670517,48.75049,49.89042,50.04812,49.823406,47.165775,48.06069,51.53518,52.186913,51.024685,52.30283,49.62508,50.254333,49.507477,25.71861,51.75569,53.702602,51.635033,38.156326,50.293346,50.406544,47.89405,48.86499,50.311626,52.341022,51.589672,49.926132,52.36802,50.483498,50.168655,49.526955,51.292973,50.50623,50.139236,51.64375,52.441322,46.991753,49.59933,49.456844,49.94244,49.875916,50.70311,51.458046,50.9796,48.946632,50.213104,50.58594,50.12643,49.829735,48.87507,50.700256,50.63326,53.481506,51.57287,50.02895,49.690754,48.463696,50.216534,51.637886,52.119427,51.300804,48.866737,48.967678,49.291065,51.76735,50.681293,52.728474
