Date,ABW,AFG,AGO,ALB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1995,,,,,100.0,49.120033,,,,90.39024,29.3188,,,42.831882,,,,53.349335,,,,,,,,4.9287124,,,,,,21.13094,,,79.43943,,,,,,,,,,,,100.0,75.8336,66.270355,,,94.91525,,,,77.90413,,,51.63264,99.88493,,39.421875,,,7.8707013,,,71.6555,,,,,,,,,91.30435,,,,,,,,,38.419914,,58.112877,80.58376,80.19501,95.84519,90.13313,,,,82.5336,,,61.17839,87.40512,,,,,,64.25457,,,,,,,,,9.837278,77.55102,26.315788,,,,,,71.75338,86.949425,,100.0,,,,,,,,,,86.649345,,,,,,93.19378,0.34355828,,,,,,62.28868,,,,,,98.56986,,,71.498024,,,,,,71.73582,67.62951,,100.0,,,,,,,,,,69.23555,,,,38.251984,37.751938,5.2603183,,,,,,,91.55254,,,,,,,58.429962,66.421585,,,58.83045,,69.143234,,,,,,27.758057,,,,92.97956,,
1996,,,,,99.99999,56.030098,,,,90.41199,33.040222,,,41.575726,,,,50.866913,,,,,,,,5.6062765,,,,,,20.234531,,,81.1389,,,,,,,,,,,,100.0,76.32774,65.968666,,,96.10341,,,,78.56263,,,43.663757,100.0,,46.270382,,,8.536993,,,71.39681,,,,,,,,,89.58976,,,,,,,,,29.35368,,58.848675,81.02571,82.15288,95.97244,90.17829,,,,80.6926,,,61.039417,87.37679,,,,,,64.78496,,,,,,,,,12.130542,82.22223,40.384617,,,,,,70.9992,87.1988,,100.0,,,,,,,,,,90.29384,,,,,,92.88688,0.49670452,,,,,,62.52802,,,,,,98.54098,,,53.85965,,,,,,71.89907,68.60968,,100.0,,,,,,,,,,64.4692,,,,39.198742,36.24521,8.776048,,,,,,,91.46801,,,,,,,57.058514,66.52462,,,52.117035,,68.859795,,,,,,29.131256,,,,92.316536,,
1997,,,,,99.99999,49.8554,,,,90.83093,31.96618,,,38.35388,,,,51.925785,,,,,,,,5.9926877,,,,,,23.02419,,,81.21337,,,,,,,,,,,,100.0,77.13752,64.6064,,,93.36203,,,,79.27057,,,51.21345,99.89154,,40.61641,,,7.81879,,,69.96321,,,,,,,,,90.843254,,,,,,,,,42.70323,,59.77401,87.83934,82.466606,95.87787,93.87418,,,,81.261665,,,58.467743,86.92028,,,,,,66.534325,,,,,,,,,14.384989,75.60976,34.589798,,,,,,74.378136,86.627045,,100.0,,,,,,,,,,93.03749,,,,,,94.806114,0.42533937,,,,,,63.072407,,,,,,98.488716,,,58.011215,,,,,,59.59097,67.816956,,100.0,,,,,,,,,,70.16198,,,,39.576675,38.467377,4.8589234,,,,,,,92.06247,,,,,,,61.0939,69.02129,,,50.156303,,70.317055,,,,,,39.070667,,,,91.68433,,
1998,,,,,100.0,53.7695,,,,91.33579,30.078827,,,42.83104,,,,51.78658,,,,,,,,6.061945,,,,,,26.561884,,,81.504555,,,,,,,,,,,,100.0,76.52429,66.04158,,,90.395905,,,,80.057495,,,50.42143,99.88304,,34.032234,,,10.772242,,,70.185555,,,,,,,,,91.70678,,,,,,,,,47.29021,,61.908604,82.19844,80.71954,94.34052,92.68643,,,,81.676254,,,58.01243,87.49612,,,,,,59.58935,,,,,,,,,18.542274,59.459457,25.51724,,,,,,77.898605,84.68085,,100.0,,,,,,,,,,93.05128,,,,,,93.14241,0.37794194,,,,,,63.500706,,,,,,98.20274,,,63.48387,,,,,,54.331005,67.99423,,100.0,,,,,,,,,,70.70679,,,,39.13719,38.119534,4.477612,,,,,,,93.970566,,,,,,,61.664566,70.32276,,,47.51053,,71.029976,,,,,,48.842678,,,,91.310005,,
1999,,,,,100.0,63.99072,,,,91.36847,29.085733,,,40.18232,,,,51.120483,,,,,,,,8.665205,,,,,,25.76799,,,82.688484,,,,,,,,,,,,100.0,75.50257,63.82289,,,88.68801,,,,79.53386,,,58.14813,99.87908,,36.38721,,,9.929938,,,71.54692,,,,,,,,,90.28431,,,,,,,,,43.364197,,62.093575,82.9429,82.07486,94.797424,95.29649,,,,80.20443,,,60.190212,87.03144,,,,,,58.33052,,,,,,,,,21.483181,63.88889,32.846714,,,,,,74.31193,79.7376,,100.0,,,,,,,,,,88.92176,,,,,,92.55518,0.44157332,,,,,,63.63817,,,,,,98.328445,,,79.831535,,,,,,53.457497,66.27989,,100.0,,,,,,,,,,63.866367,,,,37.424404,36.12368,4.456213,,,,,,,95.686905,,,,,,,70.01889,71.48995,,,49.94206,,70.19861,,,,,,41.53402,,,,91.9463,,
2000,100.0,35.416668,36.805553,3.805497,100.0,60.463024,46.53979,100.0,100.0,91.91071,27.16298,91.86295,0.0,40.560455,100.0,74.35898,94.10289,48.731216,100.0,100.0,51.198467,99.885056,30.769232,98.33333,48.453606,8.775399,100.0,100.0,0.0,100.0,20.0,27.420424,3.0096793,50.17023,82.126,63.541664,1.1594203,0.0,0.0,100.0,24.643774,100.0,93.33333,0.8746355,93.14704,100.0,100.0,78.230446,63.965195,100.0,62.500004,84.46304,93.00538,99.803154,28.490028,80.55101,100.0,100.0,56.2285,99.88249,1.1834319,34.457626,28.0,100.0,9.307872,63.636364,38.167942,74.81303,21.19565,8.6471405,100.0,49.382717,90.16393,100.0,100.0,80.0,92.179825,100.0,41.37931,49.8452,10.869565,100.0,98.88889,100.0,38.186813,42.46209,48.148144,59.022453,80.00816,83.191864,95.004234,96.79933,98.087776,0.0,99.92968,81.155075,95.420975,99.45726,61.793083,85.41828,59.62877,14.511041,84.84848,100.0,100.0,61.067307,100.0,10.136986,95.577896,100.0,100.0,100.0,52.654865,0.0,21.293798,59.999996,31.88406,100.0,94.37956,92.84404,36.046513,100.0,76.58384,82.81938,73.58491,100.0,63.333336,,100.0,0.10449321,92.85714,100.0,100.0,70.62147,9.917355,89.18455,2.7777777,72.56098,100.0,61.736774,78.50877,92.16444,0.2876789,1.8181818,100.0,28.244667,100.0,98.310814,64.654366,73.574974,29.652353,18.022087,57.10817,57.603683,98.37269,99.3135,47.668396,70.21523,0.0,100.0,70.731705,100.0,53.409092,60.744762,66.40653,37.5,100.0,50.0,96.644295,98.4528,100.0,100.0,88.888885,38.274933,100.0,100.0,69.26447,,66.666664,26.041668,31.448994,36.370316,3.2844455,1.5151514,100.0,87.08911,100.0,100.0,44.444443,93.27889,1.5449438,100.0,,100.0,99.6337,99.24457,74.94775,76.136116,13.6,0.6289308,48.428772,6.587615,70.94185,92.46693,70.0,26.246042,100.0,100.0,45.218376,100.0,50.0,100.0,93.06973,0.51880676,54.363377
2001,100.0,27.536232,37.80488,4.607046,100.0,51.131573,48.606274,100.0,100.0,92.30358,30.731388,93.196205,0.0,39.679516,100.0,86.11111,94.361336,51.197056,100.0,100.0,51.26999,99.88034,30.769232,98.36066,45.454544,11.365089,100.0,100.0,0.0,100.0,27.272726,28.933577,2.8712173,45.95936,79.8621,63.524586,1.994302,0.16891891,0.0,100.0,25.846083,100.0,94.117645,1.4492754,93.46405,100.0,100.0,76.66397,63.86845,100.0,62.500004,84.41662,93.30218,99.73703,36.247726,81.922935,100.0,100.0,51.512417,99.764435,0.98039216,40.483547,25.316456,100.0,8.372651,66.666664,37.142857,74.10661,20.203487,16.133163,100.0,42.708332,91.47287,100.0,100.0,83.333336,94.40426,100.0,42.857143,56.315006,30.0,100.0,98.91305,100.0,50.383633,43.686275,52.542377,60.488747,79.09759,83.77724,95.8096,96.7474,98.077515,0.0,99.95449,80.01104,96.61266,99.4695,61.3291,85.40989,40.540543,16.880486,89.28571,100.0,100.0,63.027622,100.0,10.081744,96.68342,100.0,100.0,100.0,53.22339,0.0,18.593315,80.45977,33.723656,96.17834,93.14102,93.84615,38.636364,100.0,79.33118,90.109886,73.83177,100.0,61.4561,,100.0,0.34013605,93.61702,100.0,100.0,71.35417,9.016393,91.23779,0.0,78.48837,100.0,61.732384,80.16194,92.08813,0.4780745,1.081081,100.0,36.354378,100.0,98.659515,65.09611,70.98876,50.78125,14.443909,62.720512,65.67164,98.06568,99.417305,47.78497,65.82718,0.0,100.0,76.190475,100.0,59.45946,61.960785,65.1127,39.999996,100.0,49.25373,96.64805,97.91288,100.0,100.0,92.30769,40.96692,100.0,100.0,69.634636,,100.0,29.807693,30.295414,36.947514,3.8180692,1.4285715,100.0,87.135376,100.0,100.0,61.538464,93.27656,1.2508687,100.0,,100.0,99.46809,99.38489,80.088356,77.77011,5.3003535,0.6289308,49.094055,0.2162162,71.86129,90.90909,80.0,32.926422,100.0,100.0,40.509636,100.0,50.0,100.0,93.874344,0.62972295,62.531647
2002,100.0,21.126762,35.227272,6.199461,100.0,50.11231,29.75518,100.0,100.0,91.968315,30.892296,89.293365,0.0,40.079067,100.0,83.333336,94.4591,46.910645,100.0,100.0,51.15848,99.88663,35.714287,98.4375,46.39423,10.256855,100.0,100.0,0.0,100.0,27.272726,27.516296,3.1799417,44.774406,80.86227,67.67486,3.6697247,0.1650165,0.0,100.0,23.66361,100.0,94.73685,1.6172506,93.371574,100.0,100.0,71.4079,64.14108,100.0,57.142857,82.63428,92.51798,99.783005,36.917866,83.53241,100.0,100.0,59.905796,99.6483,0.9708738,43.766685,30.120483,100.0,9.395182,58.333336,37.414967,74.44221,6.815021,31.224209,100.0,41.584156,89.47369,100.0,100.0,85.71429,93.29085,100.0,41.935482,60.360363,33.333332,100.0,98.91305,100.0,59.277107,53.90071,52.72727,60.774548,81.42251,84.8878,94.435486,94.18361,98.464264,0.11976047,99.93407,82.59287,97.844826,99.38423,62.568108,84.759125,23.300972,17.719568,94.73685,100.0,100.0,63.094482,100.0,10.084034,94.199135,100.0,100.0,100.0,61.095097,0.0,16.19433,94.64286,37.531487,95.88235,93.1788,93.79433,36.046513,100.0,81.129196,87.52052,73.87387,100.0,58.38264,,100.0,0.23847376,94.33963,100.0,99.25926,72.448975,9.375,92.81562,0.6993007,81.14285,100.0,61.763344,74.90196,91.66315,0.41461918,0.0,100.0,30.365582,100.0,98.65229,65.5505,68.12723,35.349716,17.09868,64.362366,67.94425,98.056,99.52504,46.5412,78.63886,0.0,100.0,71.739136,100.0,56.99482,60.382217,65.89399,41.17647,100.0,53.666668,87.50001,97.77842,100.0,100.0,87.5,43.825665,100.0,100.0,70.12635,,75.0,39.8374,27.377254,38.76712,5.0715747,4.1666665,100.0,91.16495,100.0,100.0,43.75,92.511986,0.9150327,100.0,,100.0,99.46809,99.23986,73.56375,77.896805,4.4982696,0.5813953,49.640865,0.31249997,70.959076,87.81377,80.0,35.187805,100.0,100.0,49.162014,100.0,45.454548,100.0,93.40798,0.7352941,55.594406
2003,100.0,30.76923,37.688442,2.1032505,100.0,54.024113,28.679243,100.0,100.0,91.74153,39.209934,88.52305,0.0,41.869095,100.0,77.77778,94.41954,52.057713,100.0,100.0,60.070984,99.88735,62.500004,98.48484,53.34873,9.168747,100.0,100.0,0.0,100.0,27.272726,28.495419,3.2598717,50.075058,82.695305,64.37008,4.3835616,0.16366611,14.999999,100.0,21.38528,100.0,100.0,2.1917808,94.62366,100.0,100.0,66.49354,64.83065,100.0,62.500004,82.445076,90.40902,99.12073,38.066204,85.6492,100.0,100.0,54.28294,99.50787,0.8583691,50.415287,45.977013,100.0,10.121081,66.666664,41.17647,75.04332,9.014085,34.35374,100.0,53.488373,90.57971,100.0,100.0,85.71429,89.71718,100.0,41.935482,51.230103,49.25373,100.0,98.78049,100.0,58.97436,58.51064,52.830193,66.7741,83.11611,85.462204,95.40693,93.65645,98.48217,0.11848342,99.91496,83.630844,97.49304,99.37734,68.679016,86.501724,18.065693,13.341969,92.1875,100.0,100.0,61.244503,100.0,10.15873,89.55916,100.0,100.0,100.0,56.48755,0.0,15.993624,94.982086,41.057934,91.666664,89.96328,93.760826,36.458332,100.0,83.40152,79.64339,74.77477,100.0,61.623615,,100.0,0.27803522,92.0,100.0,99.28571,72.72727,7.6335883,93.386154,0.6993007,81.71428,100.0,63.0693,72.59259,91.64135,0.59998125,0.0,100.0,33.91132,100.0,98.62258,66.91454,63.511208,49.012566,18.316614,66.584816,69.87578,98.5001,99.58194,44.444447,61.845226,0.0,100.0,68.085106,100.0,58.65385,66.86725,66.5619,33.333332,100.0,63.112392,83.690994,97.19706,100.0,100.0,86.66666,39.00227,100.0,100.0,74.489204,,75.0,42.307693,30.794062,40.057846,6.8247285,4.6875,100.0,90.82237,100.0,100.0,33.333332,92.72037,1.029679,100.0,100.0,100.0,99.84472,98.315605,74.51627,79.09213,4.0590405,0.5555556,49.78403,0.11655012,71.23476,83.23759,81.818184,34.170746,100.0,100.0,53.603714,100.0,50.0,100.0,94.05712,0.72115386,39.24915
2004,100.0,29.113924,21.875,2.5225224,100.0,60.831837,27.806564,100.0,100.0,91.545616,35.941795,87.43094,0.0,41.128933,100.0,78.723404,95.18504,51.74081,100.0,100.0,53.024353,99.90385,57.142857,98.48484,51.655624,10.968025,100.0,100.0,0.0,100.0,19.999998,26.664995,3.3662128,53.333336,81.486946,66.545456,4.6683044,0.14245014,17.5,100.0,18.487734,100.0,95.454544,0.877193,94.3734,100.0,100.0,65.30612,63.083992,100.0,72.72727,76.31709,85.524124,99.2,42.65625,86.43257,100.0,100.0,58.880737,99.41804,0.7782101,43.674282,43.181816,100.0,9.825181,60.000004,41.830067,76.101746,12.682216,12.666666,100.0,38.88889,88.11189,100.0,100.0,88.888885,89.84885,100.0,42.42424,49.065422,39.130436,100.0,98.83721,100.0,65.89148,44.989185,52.72727,61.880753,83.19442,81.318016,94.47975,92.63947,98.4825,0.0,99.915405,81.65878,96.82758,99.33035,64.47525,87.96117,29.545456,13.675743,94.73685,100.0,100.0,63.216675,100.0,0.0,90.2972,100.0,100.0,100.0,63.288006,0.0,17.173334,94.36202,31.769722,92.38579,89.75387,93.96551,39.04762,100.0,82.30171,77.77778,76.190475,100.0,57.040997,,100.0,0.43103448,92.59259,100.0,99.30555,72.68519,9.523809,93.597755,0.7246377,80.239525,100.0,66.5706,71.88612,90.86355,0.6448683,0.41841,100.0,27.608232,100.0,97.303925,66.40187,66.49605,34.02778,27.13402,66.26743,73.21937,97.90219,99.420296,43.36688,72.44852,0.0,100.0,66.666664,100.0,60.27397,60.93501,65.57071,42.857143,100.0,65.55556,86.19246,97.39272,100.0,100.0,83.333336,41.964287,100.0,100.0,71.44394,,75.0,46.85315,30.531847,36.673214,3.8862495,5.172414,100.0,86.91328,100.0,100.0,57.894737,93.7646,0.9096423,100.0,100.0,100.0,99.68896,98.40737,69.07513,79.588844,21.072798,0.0,45.845207,18.305084,71.31366,87.72636,75.00001,28.899035,100.0,100.0,61.42857,100.0,54.545452,100.0,93.97817,0.5875441,43.415634
2005,100.0,28.04878,15.589353,1.2987013,100.0,60.208035,30.098686,100.0,100.0,91.020195,36.492153,86.95271,0.0,41.087936,100.0,80.76923,95.25223,47.710186,100.0,100.0,52.38095,99.870804,56.250004,98.55073,59.10021,10.427468,100.0,100.0,0.0,100.0,18.75,25.203867,3.7543254,46.3424,81.70351,73.01587,5.8080807,0.13642564,18.60465,100.0,19.98398,100.0,95.833336,3.2967036,96.807816,100.0,100.0,65.99536,63.07431,100.0,75.00001,72.838135,84.55772,98.37806,45.965187,87.46903,100.0,100.0,65.518555,98.92157,0.3472222,33.77268,47.19101,100.0,11.004322,56.0,48.407642,75.260445,14.305555,17.210682,100.0,37.974686,86.0,100.0,100.0,90.0,89.08565,100.0,41.17647,43.88489,40.277775,100.0,98.46154,100.0,66.907776,45.90038,52.72727,56.083916,82.9483,82.229034,92.6896,91.79985,80.26316,0.0,99.91771,83.56243,96.385544,99.37824,65.671646,88.42757,33.283585,14.517219,94.73684,100.0,100.0,61.267876,100.0,0.0,91.13384,100.0,100.0,100.0,60.726444,0.0,25.104021,93.731346,30.487804,92.118225,91.48495,93.96986,38.67925,100.0,81.17514,78.53026,66.442955,100.0,50.16611,34.84321,100.0,0.15209125,90.56604,100.0,99.30555,75.221245,10.457517,93.31646,1.7751478,80.85107,100.0,66.96391,64.33567,88.369026,0.53187615,0.7968127,100.0,35.59322,100.0,97.53363,66.86609,63.75846,35.73883,27.72549,67.63302,67.40332,97.520775,99.4391,42.907337,82.069115,0.0,100.0,64.70589,100.0,66.07929,56.564976,66.19678,47.368423,100.0,64.89899,88.30188,97.48822,100.0,100.0,75.0,39.08524,100.0,100.0,68.181816,,100.0,51.47929,28.493938,37.458637,3.0058098,3.2258062,100.0,87.94345,100.0,100.0,63.157894,94.22679,0.702165,100.0,100.0,100.0,99.71631,98.57819,75.41298,79.78901,50.0,3.5714285,45.726704,12.5,71.870316,81.26705,78.57143,26.719803,100.0,100.0,68.16436,100.0,54.545452,100.0,94.659706,0.67114097,47.542736
