Date,ABW,AFG,AGO,ALB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1995,,,,,0.0,0.0,,,,0.01207023,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.0006887113,0.009544616,0.0,0.0006951133,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.012116071,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,0.00023647523,0.0,0.0,0.0,0.0,0.0,0.004212832,,,0.003907487,0.0,,,,,,0.0009825766,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0033254344,0.0,,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,,0.004774242,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.01442175,0.0,,0.0,,,0.0,,,,0.0,,
1996,,,,,0.0,0.0,,,,0.014212195,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.0010312307,0.012210364,0.0,0.0008323237,,,,,,0.0,,,,,,0.0,0.0,0.001824052,,,0.0,,0.0,0.0,0.0,,,0.011546677,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,0.0013674485,0.0,0.0,0.0,0.0,0.0,0.004177284,,,0.0052919965,0.0,,,,,,0.0013283405,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0038316397,0.0,,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,,0.005067928,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.014777073,0.0,,0.0,,,0.0,,,,0.0,,
1997,,,,,0.0,0.0,,,,0.01621869,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.0012138502,0.011128407,0.0,0.0009686935,,,,,,0.0,,,,,,0.0,0.0,0.0018302615,,,0.0,,0.0,0.0,0.0,,,0.010574737,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,0.0012918172,0.0,0.0,0.0,0.0,0.0,0.004056795,,,0.009129409,0.0,,,,,,0.0012166068,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0035982346,0.0,,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,,0.005305944,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.014333735,0.0,,0.0,,,0.0,,,,0.0,,
1998,,,,,0.0,2.2920456e-05,,,,0.017847206,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.0017981173,0.012640639,0.0,0.0011996573,,,,,,0.0,,,,,,0.0,0.0,0.0018206313,,,0.0,,0.0,0.0,0.0,,,0.010341796,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,0.0011999336,0.0,0.0,0.0,0.0,0.0,0.0078845695,,,0.013518095,0.0,,,,,,0.0016863592,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0038661407,0.0,,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,,0.00559473,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.013606987,0.0,,0.0,,,0.0,,,,0.0,,
1999,,,,,0.0,3.220024e-05,,,,0.019623054,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.002295563,0.014573581,0.0,0.0013717421,,,,,,0.0,,,,,,0.0,0.0,0.0036411963,,,0.0,,0.0,0.0,0.0,,,0.014589311,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,0.0011072381,0.0,0.0,0.0,0.0,0.0,0.007714561,,,0.020203551,0.0,,,,,,0.0017440253,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0036846262,0.0,,0.0,,,,,,,,,,0.0,,,,,,0.011742601,0.0,,,0.0,0.0,,0.006065064,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.013168934,0.0,,0.0,,,0.0,,,,0.0,,
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02305954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033122452,0.0151240155,0.0,0.0014753614,0.0,0.0,0.0,0.0,0.0,0.023359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045265253,0.0,0.0,0.0,0.0,0.0,0.0018777227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017501181,0.0,0.0,0.0,0.0,0.0,0.007409054,0.0,0.0,0.030918365,0.0,0.0,0.0,0.0,0.0,0.0,0.003442933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004911109,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011355894,0.0,0.0,0.0,0.0,0.0,0.0,0.0067414152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012887615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047467602,0.0,0.0
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022295551,0.01639882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034027493,0.014074595,0.0,0.0020259456,0.0,0.0,0.0,0.0,0.0,0.023180343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017272947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008581112,0.0,0.0,0.0,0.0,0.0,0.0018429783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017062224,0.0,0.0,0.0,0.0,0.0,0.0073556453,0.0,0.0,0.046162084,0.0,0.0,0.0,0.0,0.0,0.0,0.0032270555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756921,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010853049,0.0,0.0,0.0,0.0,0.0,0.0,0.00883847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004759638,0.0,0.0
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026846837,0.016493484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033345004,0.015288181,0.0,0.0030229564,0.0,0.0,0.0,0.0,0.0,0.022366362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034260657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008336459,0.0,0.0,0.0,0.0,0.0,0.0018140918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016403123,0.0,0.0,0.0,0.0,0.0,0.007206428,0.0,0.0,0.0625527,0.0,0.0,0.0,0.0,0.0,0.0,0.0030119573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004635424,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021132713,0.0,0.0,0.0,0.0,0.0,0.0,0.010654464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014307157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004533708,0.0,0.0
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026554547,0.017250301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003399799,0.030609123,0.0,0.0031404076,0.0,0.0,0.0,0.0,0.0,0.02164502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05149245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077730278,0.0,0.0,0.0,0.0,0.0,0.0017884928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031341575,0.0,0.0,0.0,0.0,0.0,0.0069864118,0.0,0.0,0.08694936,0.0,0.0,0.0,0.0,0.0,0.0,0.0028754638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004446421,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031423483,0.0,0.0,0.0,0.0,0.0,0.0,0.012629504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013698842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004269308,0.0,0.0
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030537017,0.0323363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016708437,0.031313606,0.0,0.0036309005,0.0,0.0,0.0,0.0,0.0,0.020271638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09186352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007230397,0.0,0.0,0.0,0.0,0.0,0.0017658485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028640165,0.0,0.0,0.0,0.0,0.0,0.0102141565,0.0,0.0,0.11327251,0.0,0.0,0.0,0.0,0.0,0.0,0.0027172437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967359,0.0,0.0,0.0,0.0,0.0,0.0,0.004248269,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030054096,0.0,0.0,0.0,0.0,0.0,0.0,0.015963562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014676299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00817628,0.0,0.0
