Date,ABW,AFG,AGO,ALB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_USS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1994,,,,,0.0,0.0,,,,0.0055,0.0,0.0,,0.01,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.059,0.0,0.0,0.3838384,,,,,,0.0,,,,,,0.0,0.0,1.43,,,1.14,,0.0,0.0,0.0,,,0.17,0.0,,0.01,,,0.0,,,0.34,,,,,,,,,0.04,,,,,,0.0,,0.0,,0.0,0.0,0.19128,0.02,0.0,0.0,0.0,0.0,0.01,,,0.00095959596,0.0,,,,,,0.001,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.005,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.24,0.01,,,0.001010101,0.0,,,7.13173,0.0,,0.0,0.0,,0.0,,,0.02,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.07,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,3.4819283,0.0,,0.0,,,0.0,,,,0.0,,
1995,,,,,0.0,0.0,,,,0.007,0.0,0.0,,0.01,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.059,0.0,0.0,0.61616164,,,,,,0.0,,,,,,0.0,0.0,1.71,,,1.18,,0.0,0.0,0.0,,,0.27,0.0,,0.01,,,0.0,,,0.39,,,,,,,,,0.03,,,,,,0.0,,0.0,,0.0,0.0,0.49647,0.02,0.0,0.0,0.0,0.0,0.01,,,0.00095959596,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.007,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.32,0.01,,,0.001010101,0.0,,,8.272123,0.0,,0.0,0.0,,0.0,,,0.02,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.1,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,3.1962152,0.0,,0.0,,,0.0,,,,0.0,,
1996,,,,,0.0,0.009618,,,,0.007,0.0,0.0,,0.01,,,0.0,0.0,,,,0.0,,,,0.002,,,,,,0.062,0.001,0.0,0.093939394,,,,,,0.0,,,,,,0.0,0.0,2.08,,,1.23,,0.0,0.0,0.0,,,0.36,0.0,,0.01,,,0.01,,,0.49,,,,,,,,,0.04,,,,,,0.0,,0.0,,0.0,0.0,0.87838,0.01,0.0,0.0,0.0,0.0,0.03,,,0.0019191919,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.006,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.44,0.01,,,0.008326262,0.0,,,9.215601,0.0,,0.0004,0.0,,0.0,,,0.02,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.14,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,3.2667363,0.0,,0.0,,,0.0,,,,0.0,,
1997,,,,,0.0,0.014592,,,,0.0075,0.02,0.0,,0.01,,,0.0,0.0,,,,0.0,,,,0.004,,,,,,0.062,0.002,0.0,0.1979798,,,,,,0.0,,,,,,0.0,0.0,3.03,,,1.93,,0.0,0.0,0.0,,,0.74,0.0,,0.02,,,0.01,,,0.67,,,,,,,,,0.04,,,,,,0.0,,0.0,,0.0,0.0,0.988,0.05,0.0,0.0,0.0,0.0,0.12,,,0.00095959596,0.0,,,,,,0.001,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.012,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.47,0.01,,,0.013593555,0.0,,,12.028216,0.0,,0.0006,0.0,,0.0,,,0.04,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.2,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,3.3212476,0.0,,0.0,,,0.0,,,,0.0,,
1998,,,,,0.0,0.032541,,,,0.018,0.05,0.0,,0.01,,,0.0,0.0,,,,0.0,,,,0.005,,,,,,0.062,0.003,0.0,0.35555556,,,,,,0.0,,,,,,0.0,0.0,4.59,,,2.82,,0.0,0.0,0.0,,,1.35,0.0,,0.02,,,0.02,,,0.88,,,,,,,,,0.07,,,,,,0.0,,0.0,,0.0,0.0,1.079,0.17,0.0,0.0,0.0,0.0,0.23,,,0.007070707,0.0,,,,,,0.002,0.0,,,,,,0.0,,0.0,0.01,0.0,,0.0,,,,0.015,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.64,0.01,,,0.022069696,0.0,,,15.92926,0.0,,0.0005,0.0,,0.0,,,0.09,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.32,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,3.0562587,0.0,,0.0,,,0.0,,,,0.0,,
1999,,,,,0.0,0.034781,,,,0.043,0.05,0.0,,0.01,,,0.0,0.0,,,,0.0,,,,0.002,,,,,,0.162,0.003,0.0,0.47373736,,,,,,0.0,,,,,,0.0,0.0,5.53,,,3.03,,0.0,0.0,0.012,,,2.74,0.0,,0.05,,,0.04,,,0.85,,,,,,,,,0.16,,,,,,0.0,,0.0,,0.0,0.0,1.446,0.19,0.035,0.0,0.0,0.0,0.4,,,0.036363635,0.0,,,,,,0.005839,0.0,,,,,,0.0035,,0.0,0.02,0.0,,0.0,,,,0.017,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.64,0.03,,,0.03899293,0.0,,,21.226898,0.0,,0.0006,0.0,,0.0,,,0.12,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.36,,,,,,,0.0,,0.0,,,0.0,,0.02,0.0,,,0.0,,4.5333314,0.0,,0.0,,,0.0,,,,0.0,,
2000,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.13,0.07,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.0,0.0,0.0,0.0,9.35,0.0,0.0,4.24,0.0,0.0,0.0,0.08,0.0,0.0,4.73,0.0,0.0,0.08,0.0,0.0,0.05,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.24,0.04,0.0,0.0,0.0,0.56,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.83,0.03,0.0,0.0,0.12,0.0,,,31.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.01,0.0,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.29,0.1,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.01,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.0,0.0,0.0,0.0002,10.46,0.0,0.0,4.31,0.0,0.0,0.0,0.18,0.0,0.0,6.76,0.0,0.0,0.07,0.0,0.0,0.13,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.33,0.03,0.0,0.0,0.01,1.18,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.21,0.0,0.0,0.0,0.02,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.83,0.03,0.0,0.0,0.14,0.0,,,38.18,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.02,0.06,0.01,0.0,0.0,0.02,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.53,0.14,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.01,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.26,0.0,0.0,0.0,0.0,15.86,0.0,0.0,4.88,0.0,0.0,0.0,0.21,0.0,0.0,9.34,0.0,0.0,0.06,0.0,0.0,0.27,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.39,0.03,0.0,0.0,0.01,1.4,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.19,0.0,0.0,0.0,0.02,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.08,0.0,0.0,0.15,0.0,,,52.22,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.36,0.0,0.0,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.03,0.05,0.02,0.0,0.0,0.02,0.0,10.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.7,0.37,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,19.09,0.0,0.0,5.56,0.0,0.0,0.0,0.29,0.0,0.0,12.07,0.01,0.0,0.09,0.0,0.0,0.39,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.45,0.03,0.0,0.0,0.01,1.46,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.0,0.2,0.0,0.0,0.0,0.02,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.22,0.0,0.0,0.15,0.0,,,63.19,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.02,0.0,0.0,0.03,0.0,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2004,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.8,0.93,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.94,0.01,0.01,1.28,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.26,0.0,0.0,0.0,0.01,26.02,0.0,0.0,6.59,0.0,0.0,0.0,0.5,0.0,0.0,15.7,0.01,0.0,0.12,0.0,0.0,0.59,0.01,0.0,1.94,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,5.23,0.65,0.05,0.0,0.0,0.01,1.84,0.03,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.2,0.0,0.0,0.0,0.02,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.87,0.25,0.0,0.0,0.36,0.0,,,85.46,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.01,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.03,0.0,0.0,0.03,0.0,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2005,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.3,1.33,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.57,0.01,0.01,1.95,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.2,0.0,0.0,0.0,0.02,27.77,0.0,0.0,6.61,0.0,0.0,0.0,0.51,0.0,0.0,21.18,0.05,0.0,0.17,0.0,0.0,0.96,0.01,0.0,2.9,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,5.99,1.11,0.07,0.0,0.0,0.01,2.34,0.05,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.21,0.0,0.0,0.0,0.02,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.07,0.5,0.0,0.0,0.61,0.0,,,104.38,0.0,0.0,0.0,0.02,0.0,0.14,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.01,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.09,0.0,0.0,0.04,0.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2006,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,2.16,1.75,0.0,0.0,0.37,0.0,0.0,0.0,0.02,0.0,0.0,,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,2.47,0.01,0.01,3.71,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.27,0.0,0.0,0.0,0.05,31.32,0.0,0.0,6.1,0.0,0.0,0.0,0.61,0.0,0.0,23.3,0.08,0.0,0.16,0.0,0.0,2.18,0.01,0.0,4.22,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,9.34,1.62,0.13,0.0,0.0,0.01,2.97,0.05,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.05,0.0,0.18,0.0,0.0,0.0,0.05,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.74,0.64,0.0,0.0,0.62,0.0,,,133.17,0.0,0.0,0.0,0.05,0.0,0.26,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.01,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.28,0.0,0.0,0.04,0.0,26.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2007,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,2.85,2.04,0.0,0.0,0.49,0.0,0.0,0.0,0.05,0.0,0.0,,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,3.01,0.02,0.01,5.48,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.24,0.0,0.0,0.0,0.13,40.51,0.0,0.0,7.17,0.0,0.0,0.0,0.66,0.0,0.0,27.57,0.09,0.0,0.19,0.01,0.0,4.07,0.02,0.0,5.27,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.11,0.0,11.68,1.96,0.14,0.0,0.0,0.01,4.03,0.05,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.05,0.0,0.28,0.0,0.0,0.0,0.25,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,3.44,0.89,0.0,0.0,0.92,0.0,,,171.12,0.0,0.0,0.0,0.06,0.0,0.52,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.01,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.36,0.44,0.0,0.0,0.05,0.0,34.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2008,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.46,2.01,0.0,0.0,0.64,0.0,0.0,0.0,0.12,0.0,0.0,,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,3.79,0.02,0.04,13.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.2,0.01,0.0,0.0,0.24,41.38,0.0,0.0,6.93,0.0,0.0,0.0,0.93,0.0,0.0,32.95,0.13,0.0,0.26,0.02,0.0,5.69,0.01,0.0,7.13,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.2,0.0,14.38,2.41,0.2,0.0,0.0,0.01,4.86,0.05,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.06,0.0,0.3,0.0,0.0,0.0,0.25,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,4.26,0.91,0.0,0.0,1.05,0.0,,,220.81,0.0,0.0,0.0,0.06,0.0,0.84,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.85,0.59,0.0,0.0,0.05,0.0,55.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
2009,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.44,1.95,0.0,0.0,0.99,0.0,0.0,0.0,0.24,0.0,0.0,,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,6.64,0.02,0.08,27.61,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.33,0.0,0.0,0.0,0.29,39.42,0.0,0.0,6.73,0.0,0.0,0.0,1.04,0.0,0.0,38.12,0.2,0.0,0.28,0.02,0.0,7.91,0.01,0.0,9.28,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.33,0.0,16.27,2.96,0.23,0.0,0.0,0.01,6.54,0.06,0.0,3.43,0.0,0.01,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.06,0.05,0.0,0.39,0.0,0.0,0.0,0.6,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.11,0.0,4.58,0.97,0.0,0.0,1.46,0.0,,,276.22,0.01,0.0,0.0,0.06,0.0,1.08,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.01,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,0.79,0.0,0.0,0.04,0.04,73.89,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0
