Date,ABW,AFG,AGO,ALB,ANT,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CZS,OWID_KOS,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1900,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,73.84042,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,73.84042,,,0.0,,,,,,,,,
1901,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,81.828064,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,81.828064,,,0.0,,,,,,,,,
1902,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,89.815704,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,89.815704,,,0.0,,,,,,,,,
1903,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,97.803345,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,97.803345,,,0.0,,,,,,,,,
1904,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,105.790985,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,105.790985,,,0.0,,,,,,,,,
1905,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,113.778625,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,113.778625,,,0.0,,,,,,,,,
1906,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,121.766266,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,121.766266,,,0.0,,,,,,,,,
1907,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,129.7539,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,129.7539,,,0.0,,,,,,,,,
1908,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,137.74155,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,137.74155,,,0.0,,,,,,,,,
1909,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,145.72919,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,145.72919,,,0.0,,,,,,,,,
1910,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,3.8721852,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,157.589,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,153.71683,,,0.0,,,,,,,,,
1911,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,3.962145,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,165.96533,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,162.00319,,,0.0,,,,,,,,,
1912,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,4.052105,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,174.34166,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,170.28957,,,0.0,,,,,,,,,
1913,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,4.142065,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,182.71799,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,178.57593,,,0.0,,,,,,,,,
1914,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,4.2320247,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,191.09431,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,186.86229,,,0.0,,,,,,,,,
1915,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,4.321985,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,199.47064,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,195.14867,,,0.0,,,,,,,,,
1916,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,4.4119444,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,207.84698,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,203.43503,,,0.0,,,,,,,,,
1917,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,4.5019045,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,216.22331,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,211.7214,,,0.0,,,,,,,,,
1918,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,4.591864,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,224.59964,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,220.00777,,,0.0,,,,,,,,,
1919,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,4.681824,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,232.97597,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,228.29414,,,0.0,,,,,,,,,
1920,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,4.771784,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,241.3523,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,236.5805,,,0.0,,,,,,,,,
1921,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,4.861744,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,249.72862,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,244.86687,,,0.0,,,,,,,,,
1922,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,4.9517035,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.4811512,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,1.3127146,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.3386656,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.21712047,266.58615,0.0,0.0,,0.0,,,3.45642,,,,,,,0.0,,2.6751199,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,253.15324,,,0.0,,,,,,,,,
1923,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,5.462128,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.5693622,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,1.8064879,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.33490264,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.7168422,312.34647,0.0,0.0,,0.0,,,3.5478365,,,,,,,0.0,,3.3858736,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,296.523,,,0.0,,,,,,,,,
1924,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,5.9725523,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.6575733,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,2.3002613,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.33113968,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,1.2165639,358.10678,0.0,0.0,,0.0,,,3.6392531,,,,,,,0.0,,4.096627,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,339.8928,,,0.0,,,,,,,,,
1925,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,6.482977,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.74578434,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,2.7940347,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.32737675,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,1.7162856,403.8671,0.0,0.0,,0.0,,,3.7306697,,,,,,,0.0,,4.8073807,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,383.26257,,,0.0,,,,,,,,,
1926,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,6.993401,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.8339954,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,3.287808,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.3236138,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,2.2160072,449.6274,0.0,0.0,,0.0,,,3.8220863,,,,,,,0.0,,5.5181346,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,426.63235,,,0.0,,,,,,,,,
1927,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,7.5038257,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.92220646,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,3.7815814,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.31985083,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,2.715729,495.38773,0.0,0.0,,0.0,,,3.9135032,,,,,,,0.0,,6.228888,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,470.00214,,,0.0,,,,,,,,,
1928,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,8.01425,0.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,1.0104175,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,4.275355,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.3160879,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,3.2154508,541.1481,0.0,0.0,,0.0,,,4.0049195,,,,,,,0.0,,6.9396415,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,513.37195,,,0.0,,,,,,,,,
