Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CIS,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1982,,,22048480000.0,5062841300.0,1240314000.0,116958050000.0,270895510000.0,,,489961950.0,481887940000.0,195172100000.0,,1712032000.0,242631000000.0,3236486700.0,2458675700.0,39063028000.0,32643308000.0,7086042000.0,6127383000.0,,,466574560.0,4412805000.0,11398616000.0,757449360000.0,3829118500.0,12484528000.0,223391140.0,2297146600.0,1428977800.0,678134300000.0,378743620000.0,51029520000.0,484456400000.0,21969674000.0,13990954000.0,27440771000.0,5110307000.0,88955660000.0,438144900.0,209740300.0,13456893000.0,46100570000.0,,,5902360600.0,,1879630000000.0,,249721440.0,167713130000.0,16764468000.0,76321250000.0,33747341000.0,74224370000.0,,564316800000.0,,11019414000.0,119500090000.0,2303192800.0,1320752000000.0,177069170.0,6998547500.0,1340647500000.0,18943382000.0,9556494000.0,2662735600.0,499322000.0,419915900.0,142782540.0,143095610000.0,345012160.0,1304371800.0,22022033000.0,,2215837200.0,71492575000.0,6299568000.0,,11290434000.0,84413710000.0,174526100000.0,,297198980000.0,61096870000.0,175551230000.0,40812642000.0,7335887000.0,77246734000.0,1251600600000.0,8670152000.0,11988426000.0,2431837000000.0,,21518283000.0,,3582947000.0,111316550.0,240157920.0,179685520000.0,31813070000.0,,,5143197700.0,54310396000.0,586938100.0,,16589827000.0,680830660.0,,15640431000.0,,5862893600.0,28090284000.0,2620654300.0,,5459632600.0,366044700.0,611119200000.0,84297820.0,,3073664800.0,2569656800.0,6702139000.0,,2691653400.0,,2787801900.0,2406678500.0,2511697000.0,2636913200.0,47311170000.0,3497544700.0,,3954215000.0,130037960000.0,6287916000.0,367936960000.0,167333600000.0,5844620000.0,250845680.0,76924400000.0,16221958000.0,,,27121768000000.0,69047730000.0,13154415000.0,69432410000.0,96227520000.0,145627490.0,6510997000.0,,52127953000.0,109801220000.0,11807473000.0,,4395600000.0,14325124000.0,,,2384130600.0,298291070000.0,18218780000.0,6721768400.0,39978180000.0,508557540.0,3669935900.0,11058739000.0,,1552377900.0,,,128084024.0,2738467600.0,,,244538600000.0,849106400.0,,404662600.0,11460697000.0,,1600973000.0,2361983200.0,75488910000.0,,,,265505300.0,10486660000.0,13021303000.0,188228730000.0,10098853.0,9888108000.0,4983495700.0,,23733710000.0,7111177700000.0,,286130240.0,,,314050620.0,391269860.0,,167288850000.0,6364287500.0,12515220000.0
1983,,,22974515000.0,5118783000.0,1262269000.0,111407430000.0,282677020000.0,,,516242430.0,471169070000.0,200974750000.0,,1775639700.0,243387630000.0,3095770000.0,2467182300.0,40579080000.0,33763074000.0,7537875000.0,6347788300.0,,,456555170.0,4501455400.0,10937870000.0,735256050000.0,3848312000.0,12534389000.0,246693100.0,2599146200.0,1312851700.0,695509840000.0,381164100000.0,48469156000.0,536633340000.0,21112805000.0,14951689000.0,27828154000.0,5409462300.0,90355786000.0,459269600.0,229709150.0,13842163000.0,48595290000.0,,,6231841300.0,,1909185400000.0,,256105120.0,172165580000.0,17540320000.0,80442600000.0,33633657000.0,78005666000.0,,574305860000.0,,11926863000.0,123209190000.0,2211983600.0,1337420700000.0,180486610.0,7391042600.0,1397247700000.0,19758250000.0,9120360000.0,2697351700.0,553664300.0,405645950.0,149927940.0,141552160000.0,357545000.0,1349466800.0,21455606000.0,,2065328900.0,75765660000.0,6356623000.0,,11392972000.0,85023990000.0,181843940000.0,,318861500000.0,60947610000.0,195014100000.0,35477080000.0,7178080000.0,79841526000.0,1266234400000.0,8835671000.0,11722314000.0,2520117700000.0,,21799969000.0,,3741793800.0,100432080.0,243007920.0,203720570000.0,34338544000.0,,,5045638700.0,52967723000.0,616081800.0,,17388460000.0,694353100.0,,16107935000.0,,6450455000.0,28479775000.0,2651970300.0,,5508769300.0,425550000.0,582860300000.0,97370740.0,,3129632500.0,2553920500.0,6996436000.0,,2848685600.0,,2350116900.0,2496576300.0,2521336600.0,2734972400.0,50269176000.0,3433768700.0,,3801439000.0,115832504000.0,6577991000.0,375553100000.0,173981780000.0,5670601700.0,243779980.0,79610080000.0,18925617000.0,,,27835687000000.0,73728050000.0,12563601000.0,62205825000.0,98052910000.0,148441020.0,6720857000.0,,50907130000.0,109611140000.0,11448217000.0,,4501958700.0,14063667000.0,,,2526710000.0,265498530000.0,18594544000.0,6342159400.0,43398107000.0,528343420.0,3592764400.0,11228936000.0,,1372667100.0,,,123122080.0,2631667200.0,,,249186400000.0,859315700.0,,402168930.0,11726624000.0,,1851985200.0,2234105300.0,79704370000.0,,,,270768670.0,9406500000.0,13630949000.0,197585730000.0,11005084.0,9849383000.0,5269775400.0,,21295215000.0,7437139000000.0,,292335230.0,,,323502400.0,392956350.0,,164199780000.0,6239122000.0,12713626000.0
1984,,,24352985000.0,5054716400.0,1284796700.0,115882615000.0,287117150000.0,,,568719300.0,492813350000.0,201077780000.0,,1778401500.0,249390500000.0,3341259800.0,2423298800.0,42528220000.0,34909820000.0,7915043300.0,7247343000.0,,,465577600.0,4523125000.0,10915922000.0,774959900000.0,3986865700.0,12236498000.0,257934060.0,2821253000.0,1437332700.0,736534900000.0,392631220000.0,50458178000.0,618156200000.0,20542493000.0,16069264000.0,29370132000.0,5786833400.0,93383320000.0,478146980.0,238399660.0,14952872000.0,52448756000.0,,,6777619000.0,,1963080800000.0,,266852940.0,179636440000.0,17760082000.0,84947390000.0,34516630000.0,85607910000.0,,584555400000.0,,11587183000.0,127184570000.0,2397635800.0,1358946100000.0,173352860.0,7946029000.0,1428952700000.0,20830722000.0,9909050000.0,2735114800.0,573237760.0,442597150.0,151444270.0,144398170000.0,370303870.0,1279569700.0,21562175000.0,,1961468800.0,83322315000.0,6758825500.0,,11427255000.0,87283970000.0,194528510000.0,1181084200.0,331044360000.0,63601496000.0,181090390000.0,34950156000.0,7474471400.0,80586620000.0,1307081300000.0,8699395000.0,12225399000.0,2631277000000.0,,22182605000.0,,3926342000.0,114410710.0,264552530.0,225216450000.0,36138435000.0,2109467900.0,,4939311000.0,50297205000.0,660843700.0,,18275123000.0,732784830.0,,17104522000.0,,6996179000.0,30307717000.0,2691339300.0,,5605734000.0,540259100.0,603338600000.0,101135110.0,,3120650000.0,2577988000.0,7341551000.0,,3017710000.0,,2197359400.0,2416015000.0,2639798800.0,2881575200.0,54170964000.0,3425634300.0,,3162043100.0,114540250000.0,6474973700.0,387051320000.0,184511800000.0,6219580000.0,236913310.0,83426110000.0,22088390000.0,,,29137190000000.0,77462530000.0,12904009000.0,64450390000.0,91150590000.0,155301950.0,6697016300.0,,53925253000.0,107550474000.0,11770667000.0,,4608218000.0,14718716000.0,,,2419558000.0,254858770000.0,17663160000.0,6591777000.0,47213790000.0,529242660.0,3739817500.0,11378871000.0,,1417493900.0,,,115697256.0,2581665500.0,,,259725820000.0,912264640.0,,419484800.0,10834153000.0,,1889930500.0,2358222300.0,84289300000.0,,,,275475700.0,8865540000.0,14414572000.0,210847730000.0,11826173.0,10309641000.0,5251611600.0,,21051892000.0,7975324000000.0,,311589440.0,,34363460000.0,354477730.0,398015900.0,,172572560000.0,6218106400.0,12471131000.0
1985,,,25205340000.0,5144723000.0,1314622300.0,111717245000.0,272218550000.0,,,612191040.0,518826300000.0,206102070000.0,,1987953800.0,253509910000.0,3592867300.0,2629699800.0,43949520000.0,35846603000.0,7538424300.0,7597330000.0,,,470263300.0,4432505300.0,10732929000.0,835794240000.0,4030651000.0,11880752000.0,268325020.0,3022275000.0,1493779800.0,771429600000.0,407054900000.0,52481507000.0,701178800000.0,21467156000.0,17364955000.0,29507540000.0,5718221300.0,96284836000.0,489048540.0,259002370.0,15060773000.0,53286190000.0,,,7108539000.0,,2008780000000.0,,270644740.0,187096890000.0,17383117000.0,88090436000.0,35874860000.0,90565894000.0,,598125500000.0,,10295866000.0,131686970000.0,2287021600.0,1380269000000.0,202043950.0,7760652300.0,1488217300000.0,21860010000.0,10413581000.0,2871868700.0,568581570.0,461037920.0,170988430.0,148021920000.0,392446940.0,1326355600.0,21430790000.0,,2008537600.0,83953130000.0,7139093000.0,,11496233000.0,87063080000.0,199318080000.0,1186031900.0,348438430000.0,65563996000.0,184472520000.0,35458294000.0,7720594000.0,83839850000.0,1343654500000.0,8443316000.0,11894465000.0,2767045800000.0,,23136582000.0,,4109709300.0,99262590.0,287171970.0,242870860000.0,34597278000.0,2216417300.0,,4897657300.0,54485340000.0,715612860.0,,19188770000.0,751912300.0,,17582030000.0,,7047416000.0,32128500000.0,2737326300.0,,5670555600.0,623545600.0,614917900000.0,94806790.0,,3753725000.0,2644636200.0,7550859000.0,,3190108000.0,,2219332900.0,2488369000.0,2823382800.0,3013291500.0,53615575000.0,3441535000.0,,3406093600.0,121313040000.0,6210674700.0,397037960000.0,194758500000.0,6601767400.0,230240060.0,84773626000.0,25182355000.0,,,30217687000000.0,83343570000.0,13541755000.0,65778794000.0,84899135000.0,163744960.0,6964910000.0,,55595557000.0,110569890000.0,12303070000.0,,4554265600.0,14406654000.0,,,2526084900.0,236478840000.0,16553729000.0,6820055600.0,46919790000.0,512665060.0,3541183000.0,11448774000.0,,1552579800.0,,,126456970.0,2633299000.0,,,265336860000.0,946861500.0,,462665470.0,11847235000.0,,2301798700.0,2489234400.0,88206430000.0,6548214000.0,,,293542700.0,8500331500.0,15228789000.0,219790490000.0,11609151.0,10437986000.0,5077973500.0,,21360626000.0,8307861400000.0,,330843620.0,,35671286000.0,358028260.0,413616130.0,,170481780000.0,6318548000.0,13337174000.0
1986,1040067840.0,,25936296000.0,5434743300.0,1357391200.0,95006425000.0,288969200000.0,,,682557500.0,539404660000.0,210845300000.0,,2052565900.0,258130800000.0,3670873600.0,2838902000.0,45783704000.0,37354885000.0,7627603500.0,7733854000.0,,,491647970.0,4728005600.0,10456675000.0,898395300000.0,4236382200.0,11238334000.0,298893150.0,3269283300.0,1547227000.0,787795350000.0,414620580000.0,55303803000.0,763934000000.0,22166845000.0,18540851000.0,30899472000.0,5325864000.0,101892540000.0,498182080.0,266439500.0,15894575000.0,53336977000.0,,,7371836000.0,,2054727700000.0,,289788400.0,195952950000.0,17995350000.0,88442800000.0,37117850000.0,94862820000.0,,617584460000.0,,11290613000.0,135315080000.0,2464263700.0,1413251000000.0,218165730.0,7698287600.0,1535101200000.0,20072808000.0,10955000000.0,2961299700.0,591842700.0,457378000.0,167003440.0,148788180000.0,420680640.0,1420491400.0,21461447000.0,,1990448600.0,93235050000.0,7519661600.0,,11439039000.0,88399454000.0,211028100000.0,1412629800.0,365081820000.0,65283162000.0,166422070000.0,37106254000.0,8204717000.0,87352870000.0,1382082700000.0,8602269000.0,12549211000.0,2858193500000.0,,24797223000.0,4159487000.0,4265911800.0,96815050.0,318350200.0,270381470000.0,37561470000.0,2324692200.0,,4815445000.0,48299890000.0,818675600.0,,20024547000.0,787138300.0,,19337409000.0,,7519207400.0,35107170000.0,2804455400.0,,5781711000.0,681913150.0,590751900000.0,118074750.0,,3854798300.0,2747385300.0,7471020000.0,,3489180400.0,,2168288300.0,2630544000.0,3098437600.0,3006818800.0,54280730000.0,3605602300.0,,3622453500.0,121386975000.0,6147493000.0,408103300000.0,202630860000.0,6903181000.0,223754780.0,87067150000.0,25686546000.0,,,31194807000000.0,87928850000.0,14024897000.0,71979080000.0,87879680000.0,172646960.0,7291777000.0,,58362753000.0,115148540000.0,12913897000.0,,5171268000.0,15175363000.0,,,2664316000.0,238862880000.0,17449916000.0,7033318000.0,47549833000.0,511632420.0,3584953600.0,11471062000.0,,1519262700.0,,,119081850.0,2654365400.0,,,272477950000.0,1062989100.0,,466190750.0,10905033000.0,,2207847000.0,2528726300.0,93087620000.0,6777401300.0,,,299761860.0,8221592000.0,15008430000.0,235202270000.0,14231135.0,11011628000.0,5097782000.0,,23242455000.0,8595534000000.0,,349370020.0,,36666260000.0,357489570.0,436383940.0,,170512200000.0,6364287500.0,13617125000.0
1987,1207294500.0,,26995210000.0,5391926300.0,1432687400.0,98219520000.0,296785400000.0,,,727784200.0,553211400000.0,213706820000.0,,2165520600.0,264085000000.0,3615810300.0,2832192800.0,47510847000.0,39616540000.0,8420799000.0,7964672500.0,,,544386800.0,4905305600.0,10714274000.0,930108600000.0,4346145300.0,11472489000.0,385734530.0,3657737200.0,1470809600.0,819874500000.0,421194300000.0,58876686000.0,852989050000.0,22089490000.0,18142845000.0,31726234000.0,5335950000.0,107363080000.0,506341220.0,277920540.0,16651877000.0,52055730000.0,,,7892674600.0,,2083538100000.0,,308067000.0,196860120000.0,19816006000.0,87823696000.0,37021676000.0,98498675000.0,,651842600000.0,,12855417000.0,140133700000.0,2301252000.0,1449327700000.0,220783200.0,6378336000.0,1617885300000.0,20330037000.0,11480281000.0,3059020800.0,606368450.0,470641950.0,174412940.0,145427250000.0,458951780.0,1498843900.0,22222035000.0,,2008350700.0,105727190000.0,8018843600.0,,11348254000.0,91980720000.0,221423190000.0,1552428400.0,379558600000.0,68327380000.0,166135640000.0,40559090000.0,8905888000.0,93589610000.0,1426198200000.0,9277578000.0,12840763000.0,2991067000000.0,,26269460000.0,4296749000.0,5184427500.0,98066610.0,339203230.0,304783980000.0,40621290000.0,2291547000.0,,4767213600.0,41198813000.0,850798200.0,,20370092000.0,792882300.0,,20101425000.0,,8593920000.0,34993066000.0,2874134300.0,,5849641000.0,742120300.0,602941200000.0,129130980.0,,3849433900.0,2860317000.0,7171758000.0,,3609858800.0,,2487026700.0,2680534300.0,3373921000.0,3055687000.0,57098950000.0,3733737200.0,,3625651500.0,125271515000.0,6104070000.0,415984780000.0,206183990000.0,7020232700.0,217452180.0,87913160000.0,24802728000.0,,,32365674000000.0,93602320000.0,13771178000.0,78979875000.0,91712820000.0,182032930.0,7493795300.0,,61729700000.0,122496620000.0,13893069000.0,,5236934000.0,15182190000.0,,,2663675400.0,231379340000.0,19931450000.0,7473312300.0,52684230000.0,554718500.0,3844191200.0,11758775000.0,,1672521600.0,,,115592616.0,2489794600.0,,,281616420000.0,1218255600.0,,488915460.0,11088486000.0,,2155105800.0,2541627000.0,101948580000.0,6696072000.0,9134688000.0,,308711650.0,7846541300.0,16014201000.0,257512460000.0,15975432.0,11539803000.0,5299751000.0,161845940000.0,25100257000.0,8892478000000.0,28089418000.0,350900260.0,,37980190000.0,347144030.0,438492100.0,,174094200000.0,6534574600.0,13773823000.0
1988,1432438500.0,,28649716000.0,5315358700.0,1505673100.0,95647244000.0,293550650000.0,,,765727800.0,585064250000.0,220750350000.0,,2274468400.0,276558280000.0,3738937600.0,2996335000.0,48658830000.0,43952447000.0,9010254000.0,8148633000.0,,,597674050.0,5104276000.0,11026006000.0,929550500000.0,4498494500.0,11296288000.0,404123940.0,4369166000.0,1495962900.0,856037850000.0,434999330000.0,63201243000.0,948716600000.0,22340532000.0,16723415000.0,31875467000.0,5430196700.0,111726500000.0,519948500.0,294587040.0,17223393000.0,53984674000.0,,,8575137000.0,,2160779700000.0,,332147420.0,197397450000.0,20243230000.0,86945460000.0,39202427000.0,103878000000.0,,685049600000.0,,12920166000.0,147464240000.0,2323246300.0,1519101500000.0,226410750.0,7197655600.0,1710629000000.0,21459462000.0,12126411000.0,3251987500.0,633514500.0,492291500.0,179044060.0,151662970000.0,472567900.0,1582833300.0,23087004000.0,,1934171600.0,114726126000.0,8158855000.0,,11370998000.0,91920690000.0,234222550000.0,1736070800.0,416101700000.0,71892300000.0,156031270000.0,40551370000.0,8897896000.0,96313080000.0,1486018300000.0,9646297000.0,13028517000.0,3190321000000.0,,27899003000.0,4863921000.0,5805361700.0,119685800.0,370496000.0,341320600000.0,36537786000.0,2245482200.0,13590691000.0,4669872000.0,44321280000.0,969056300.0,,20873781000.0,861085400.0,,21802666000.0,,9265272000.0,39148577000.0,3006304300.0,,6048934400.0,806909950.0,610286630000.0,139189060.0,,4133896400.0,3100990700.0,6357589000.0,,3794249500.0,,2690962700.0,2726650000.0,3603055900.0,3152775000.0,62773280000.0,3764098000.0,,3874775300.0,134458960000.0,5344124000.0,430299740000.0,205657950000.0,7560566300.0,211327100.0,87601470000.0,26281968000.0,,,33837965000000.0,100739750000.0,11928616000.0,71523164000.0,97854770000.0,191929150.0,7711808000.0,,65364574000.0,131670520000.0,14714895000.0,,5048476000.0,16078615000.0,,,2783509500.0,246651140000.0,19865459000.0,7412287000.0,58618370000.0,561653600.0,3572022500.0,11979625000.0,,1729642400.0,,,117903000.0,2683998700.0,,,288823100000.0,1298292900.0,,514957100.0,13085649000.0,,2488767000.0,2710451200.0,115495625000.0,7626827000.0,10141662000.0,,302902080.0,7538978300.0,16025757000.0,263488650000.0,19059808.0,12377066000.0,5737885000.0,165999640000.0,25471975000.0,9263915000000.0,30656393000.0,400288420.0,,39930474000.0,341267300.0,432167700.0,,181406350000.0,6944995000.0,14814074000.0
1989,1606191000.0,,28661641000.0,5838206500.0,1578352500.0,107448100000.0,272541380000.0,,,805945540.0,607725940000.0,229331080000.0,,2305162500.0,286152560000.0,3632222200.0,3060764400.0,50039080000.0,42506465000.0,9043052000.0,8696819000.0,,,675436500.0,5126931000.0,11443906000.0,958924300000.0,4660440000.0,10988327000.0,433849540.0,4939753000.0,1525542100.0,876046250000.0,453838270000.0,69472944000.0,988622750000.0,22999132000.0,16419196000.0,31471907000.0,5571375000.0,115540960000.0,503412830.0,311372480.0,18199267000.0,54351815000.0,,,9256639000.0,,2244975500000.0,,331512580.0,198773650000.0,21134043000.0,90771060000.0,39596716000.0,108989700000.0,,718117140000.0,,12873518000.0,154961230000.0,2496064000.0,1586020600000.0,234394020.0,7812717600.0,1754722300000.0,19915715000.0,12743144000.0,3382179800.0,670864800.0,522321280.0,176843300.0,157426170000.0,490373000.0,1688242700.0,23997230000.0,,1839074800.0,117338360000.0,8381416400.0,,11039712000.0,92597620000.0,251687570000.0,1854908500.0,440848680000.0,76072060000.0,165599300000.0,39286764000.0,8920892000.0,96866640000.0,1536370300000.0,10338255000.0,11630659000.0,3347469300000.0,,29207564000.0,4999612400.0,6007352300.0,110957784.0,390798430.0,365461860000.0,45998460000.0,2564130300.0,7821290500.0,3424489500.0,47512154000.0,1056087300.0,,21353732000.0,910987400.0,,23938906000.0,,9730760000.0,40262824000.0,3131476500.0,,6295421000.0,882168900.0,632412300000.0,136834510.0,,4306585000.0,3354624300.0,6592520700.0,,3952780500.0,,2865875500.0,2856918300.0,3763937500.0,3195170000.0,68460290000.0,3834060300.0,,3911858700.0,137039740000.0,5251232000.0,449319500000.0,207793200000.0,7887912400.0,205374560.0,87742865000.0,29371904000.0,,,35098146000000.0,105736220000.0,12114971000.0,62717202000.0,103906025000.0,202363400.0,7602332700.0,,68198097000.0,140150950000.0,15735404000.0,,5157416400.0,17079059000.0,,1197410900000.0,2782492400.0,247675200000.0,21639720000.0,7706835500.0,64573310000.0,585604000.0,3598098400.0,12095116000.0,,1795501300.0,,,121599630.0,2796726500.0,,,296490800000.0,1465916800.0,,567923800.0,11299813000.0,,2610336500.0,2820496100.0,129575125000.0,7131083000.0,9710102000.0,,304083140.0,7476411400.0,16305678000.0,264253400000.0,18688562.0,12842994000.0,6102926300.0,172428980000.0,25753162000.0,9604108000000.0,31604072000.0,405914900.0,,42871160000.0,346495170.0,448189540.0,,185750670000.0,6873912300.0,15584371000.0
1990,1669818600.0,,27672785000.0,5279161000.0,1638036100.0,127141175000.0,265817210000.0,5839777300.0,,830215200.0,629466800000.0,239296970000.0,20240091000.0,2385839000.0,295130300000.0,3958255600.0,3042310100.0,52852404000.0,38630990000.0,9444383000.0,8557996000.0,3519825400.0,29435183000.0,752750300.0,5127916000.0,11974420000.0,917211100000.0,4506291700.0,11278757000.0,478896640.0,5274313700.0,1492780700.0,877824200000.0,470515120000.0,71788870000.0,1027379300000.0,22747083000.0,15416690000.0,29404735000.0,5627089400.0,120488420000.0,529042750.0,313527700.0,18845899000.0,52749218000.0,,,9942001000.0,122972960000.0,2362949200000.0,,349473900.0,202073830000.0,19981326000.0,91497230000.0,41053840000.0,115166180000.0,,745272000000.0,14658008000.0,13224508000.0,156033020000.0,2640835800.0,1630899000000.0,243162530.0,8218372600.0,1767597700000.0,16970423000.0,13167341000.0,3528427500.0,694740030.0,554182850.0,173733390.0,157426170000.0,510049760.0,1490388600.0,24741759000.0,,1782661500.0,121833070000.0,8615405000.0,46596560000.0,11154318000.0,89359794000.0,269915110000.0,1932573000.0,465242850000.0,82512720000.0,188112390000.0,62001517000.0,9025210000.0,103952620000.0,1566879100000.0,10772517000.0,11598569000.0,3509518000000.0,95326490000.0,30431960000.0,5284730000.0,6077177000.0,103872760.0,409858660.0,401560540000.0,33933574000.0,2736044500.0,9896526000.0,1676942800.0,49279672000.0,1160541700.0,,22720369000.0,966060900.0,30815380000.0,25212439000.0,20300397000.0,10507336000.0,41636516000.0,3214255600.0,11137693000.0,6492399000.0,1031716800.0,665614200000.0,140496540.0,7293742600.0,4198817500.0,3565676500.0,6778227700.0,,3826905900.0,,2894534100.0,2806313500.0,4034441700.0,3377048600.0,74627555000.0,3912561200.0,,3860672800.0,153178750000.0,5248474600.0,468115520000.0,211808370000.0,8253520000.0,199589660.0,87877230000.0,29333594000.0,,,36053260000000.0,110450560000.0,13096161000.0,59592280000.0,107109106000.0,213364900.0,7373337600.0,194797370000.0,66260900000.0,145687640000.0,16384218000.0,,5164115000.0,17662218000.0,116460150000.0,1161488600000.0,2715732500.0,271021310000.0,20456016000.0,7649320400.0,70914990000.0,598487300.0,3718634500.0,12679662000.0,,1837281400.0,,,118982020.0,2670873900.0,45559570000.0,27206132000.0,298728330000.0,1774023200.0,,610261200.0,11722376000.0,,2501264400.0,2813623800.0,144045000000.0,7088296400.0,13145979000.0,481437150.0,297867400.0,7589243000.0,17601950000.0,288739520000.0,21562114.0,13747792000.0,6498038300.0,161487960000.0,25829738000.0,9785238000000.0,32109738000.0,422757100.0,,45057982000.0,387020200.0,428373060.0,23917787000.0,185160420000.0,6840844300.0,16673493000.0
1991,1802784300.0,,27947123000.0,3800882700.0,1679740500.0,128234690000.0,290094580000.0,5156523000.0,,848287550.0,627060600000.0,247532680000.0,20098410000.0,2505055500.0,300540260000.0,4125523500.0,3318247200.0,54694433000.0,35368464000.0,10504987000.0,8200119000.0,3190791200.0,29081962000.0,841429400.0,4946675700.0,12605057000.0,926678450000.0,4330551000.0,11607042000.0,476943360.0,5667709400.0,1484532500.0,859468400000.0,466206060000.0,77391560000.0,1122543200000.0,22756393000.0,14829529000.0,26928548000.0,5761878500.0,122900120000.0,500497540.0,317930080.0,19272882000.0,47108903000.0,,,10015522000.0,108689730000.0,2483654800000.0,,354183970.0,205020430000.0,20169978000.0,90399260000.0,42815603000.0,116462270000.0,,764246600000.0,13485390000.0,12280612000.0,146857350000.0,2569533200.0,1651067700000.0,261223040.0,8720721000.0,1748098900000.0,13389689000.0,13862817000.0,3620640300.0,716325900.0,582446200.0,171957420.0,162306380000.0,517116740.0,1488697500.0,25646875000.0,,1890652700.0,128779970000.0,8329432600.0,36769964000.0,11364081000.0,78733090000.0,288571600000.0,1963590800.0,470159700000.0,84104920000.0,212033040000.0,22291340000.0,9005037000.0,111984120000.0,1590984800000.0,11293718000.0,11785136000.0,3633171000000.0,84840570000.0,30869676000.0,4864915000.0,6538513400.0,98005310.0,402216060.0,444840970000.0,20018166000.0,2853600500.0,14790099000.0,1438394200.0,56994468000.0,1164901600.0,,23765504000.0,1033362560.0,29066404000.0,27391850000.0,17743518000.0,10891784000.0,44641042000.0,3246884600.0,9355662000.0,6082965500.0,1046601340.0,692078400000.0,140619900.0,6843663000.0,4691977000.0,3788763000.0,6734127000.0,,3494212000.0,,3037102800.0,2856492800.0,4213387300.0,3671872800.0,81751106000.0,4232045800.0,,3843705600.0,153727660000.0,5238540300.0,479533500000.0,218341470000.0,8779117000.0,161680100.0,86918726000.0,31115340000.0,,,36489757000000.0,116041080000.0,14329689000.0,60914786000.0,106641695000.0,223830930.0,8077262300.0,181131200000.0,67787813000.0,152051580000.0,16956626000.0,,5352890400.0,17368631000.0,101415580000.0,1102869000000.0,2647448600.0,293301320000.0,21992448000.0,7852790000.0,75658070000.0,634396540.0,3806095400.0,12869107000.0,,1891491700.0,,,120411000.0,2742987500.0,38919807000.0,24784757000.0,295305000000.0,1805252600.0,,627107000.0,12621068000.0,,2714750700.0,2793929200.0,156372730000.0,6585027600.0,12540572000.0,533019680.0,316975420.0,7825451000.0,18289226000.0,290819240000.0,22340330.0,14032645000.0,6858945500.0,147438500000.0,26743802000.0,9774640000000.0,31951757000.0,427557800.0,,47743820000.0,399202180.0,418520420.0,25423053000.0,183275030000.0,6838372400.0,17595834000.0
