Date,AFG,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BEL,BGD,BGR,BIH,BLR,BOL,BRA,BTN,CAN,CHE,CHL,CHN,COD,COL,CYP,CZE,DEU,DNK,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FRA,GBR,GEO,GRC,GTM,HRV,HUN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JOR,JPN,KAZ,KEN,KGZ,KOR,KWT,LBN,LBY,LSO,LTU,LUX,LVA,MAR,MDA,MEX,MKD,MLT,MMR,MNE,MNG,MRT,NLD,NOR,NPL,NZL,OMN,OWID_CZS,OWID_ERE,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PER,POL,PRK,PRT,PSE,QAT,ROU,RUS,RWA,SAU,SRB,SVK,SVN,SWE,SYR,THA,TJK,TKM,TUN,TUR,TWN,TZA,UKR,URY,USA,UZB,YEM,ZAF,ZMB,ZWE
1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6294351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63104904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47987705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5777892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4524401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48525685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66924554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9613681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0576662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4272577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5375433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5999488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6021007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,1.08,1.0224,,1.0789001,,0.97590005,2.7262,,,0.5768,2.0071,,,0.6582,0.77150005,1.1,1.0961,3.1457002,1.6002,1.0522,0.6271,2.0646002,0.7595,,2.364,3.5126002,0.22320001,0.75640005,2.6116002,,1.2026,,,1.8164,2.3960001,3.2624002,,1.1702,1.6667,,1.8866,0.8796,3.5211003,0.69740003,1.0124,,0.8963,1.269,0.64970005,2.8547,,1.0669001,,2.5594,,0.93750006,0.1895,0.84200007,,,,0.3608,,0.74700004,,1.2838001,,,0.64710003,0.66670007,3.7541003,2.7845001,1.0588001,2.9185002,,2.2808,0.8,,0.9157001,1.3282,1.5391,0.6417,1.0929,1.9691001,2.0,0.41060004,,,1.6482,,0.8697001,1.0588001,,,,2.8400002,0.46080002,,,,0.35000002,1.0581,0.8398,1.0,,0.6121,1.6489002,,1.1102,0.62070006,,2.1505
1962,1.08,0.84050006,,0.9559001,,1.0940001,2.8830001,,,0.54450005,1.9795,,,0.6576,0.9713,1.0909001,1.6880001,3.5348003,1.72,1.1443001,0.6271,2.2041001,1.3670001,,3.2451003,3.9772,0.83540004,0.703,2.6611001,,1.4916,,,1.315,2.7581003,3.6355002,,1.2568,1.7143002,,2.0870001,0.9511,3.6731002,0.6955,1.1253,,0.74070007,1.3616,0.34,2.8169,,0.7142,,2.299,,0.9704001,0.21980001,0.70000005,,,,1.2216,,0.78440005,,1.2878001,,,0.73910004,0.66670007,4.2987003,2.0889,1.0256001,2.5879,,2.5299,0.8,,1.1102,1.5254,1.3533001,0.62170005,1.0364001,1.9834001,2.0,0.53620005,,,1.674,,0.91670007,1.0455,,,,2.69,1.1033001,,,,0.58000004,1.25,0.88290006,1.0,,0.87240005,1.8839002,,1.1111001,0.69350004,,2.4189
1963,1.08,0.87700003,,1.4674001,,1.2080001,2.6952,,,0.6937,1.7988001,,,0.6848,0.6729001,1.125,1.9268001,2.9664001,1.7999,1.0776,0.56,2.0274,1.3104001,,3.0346003,3.6225002,0.7431,0.78900003,2.6488001,,1.4309001,,,1.8769001,2.9088001,3.5155,,1.1834,1.7500001,,1.7877,0.80160004,3.3921003,0.7048,0.87810004,,0.55700004,1.3736,0.30370003,3.1125002,,1.6051,,1.4398001,,1.0,0.2614,0.6,,,,0.89070004,,0.7986,,1.4553001,,,0.66670007,0.66670007,3.8264,2.5823002,1.0732,2.6933002,,2.3470001,0.8,,0.8901,1.4286001,1.4971,0.63170004,1.0217,1.9760001,1.7500001,0.48520005,,,1.5676,,0.90480006,1.0556,,,,2.5661001,0.97590005,,,,0.70000005,1.5046,1.3189001,1.3333001,,0.39090002,1.8808001,,1.1129,0.5286,,3.085
1964,1.0857,1.0258001,,1.4948001,,1.3390001,2.6638002,,,0.55320007,2.1344,,,0.66240007,0.91990006,1.125,1.6495001,3.5043,1.9100001,1.2647,0.5029,1.9595001,0.93140006,,3.3476002,4.1049,0.49330002,0.49330002,2.6850002,,1.3953001,,,1.4659001,2.8774,3.6943002,,1.4491,1.7778001,,1.5675001,0.7347,2.9987001,0.71800005,0.77870005,,1.5941,1.2798,1.0621,2.5147002,,1.7733002,,2.2557,,1.0,0.2514,0.57140005,,,,0.8025,,0.80570006,,1.3569001,,,0.6706,0.70000005,4.315,2.6413002,1.0909001,3.4446003,,2.0953002,0.81030005,,1.2139001,1.5512,1.4472001,0.6293,1.0195,1.7008002,2.0,0.41210002,,,1.7821001,,1.0433002,1.0538001,,,,3.1333003,0.8324001,,,,0.4286,1.1636001,1.2847,1.2,,1.018,2.0209,,1.1157,0.7966,,3.7472
1965,1.0857,0.9865,,1.0529001,,1.0204,2.3758001,,,0.59070003,2.3574,,,0.6122,0.81820005,1.12,1.9187001,3.0817,1.9333001,1.4797,0.45470002,1.9531001,1.7202001,,2.9678001,3.9615002,0.601,0.5921,2.4642,,1.3762,,,1.9889001,3.0363002,3.7517002,,1.6603001,1.8000001,,2.0201,0.94000006,3.2788002,0.7192001,0.8069001,,1.2935001,1.529,1.103,2.9228003,,1.4081,,2.4511,,0.9333,0.35270002,0.6,,,,0.85440004,,0.8539001,,1.7540001,,,0.67190003,0.66670007,3.7810001,2.5656002,1.0833001,3.0085,,2.1397,0.8202,,0.94640005,1.5479001,1.6840001,0.6368,1.0157001,2.0988002,1.8000001,0.57350004,,,2.0854,,1.1,1.0200001,,,,3.0897,1.0120001,,,,0.625,1.1913002,1.2602,1.25,,0.98350006,2.3071003,,1.1176001,0.5,,3.8191004
