Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2010,8.144112,110.26592,229.0072,2868.2932,1797.6777,998.233,124.0,664.142,2610.1594,3113.0,146.0,12.514451,3114.9065,17.322996,19.001293,13.676658,584.0,1277.9005,692.652,558.0,576.0,287.9285,155.29211,509.88605,599.4061,1646.6411,153.76488,447.07785,5.207663,2995.356,1840.6112,581.58374,199.88481,20.718428,11.714207,2.4529254,42.68283,547.6158,8.919031,152.34077,761.0757,1842.6902,1009.0,1789.7128,3270.3633,60.94368,305.58328,3853.0,284.7912,467.23538,266.3798,129.90767,13.281855,2154.945,1044.9983,9.53588,2797.0,177.79997,2855.1287,63.012543,221.58606,2956.4707,144.0,91.92422,5.9573927,20.697546,6.736223,128.96909,1846.0679,208.17369,136.50533,143.20833,137.46365,1333.0,21.811028,1077.0,55.73402,37.0,3472.1643,368.60284,288.07224,2654.0,1318.0,2463.0,247.43103,540.2429,2623.0,348.0,41.194862,105.0,32.964684,137.0,458.87418,1094.9388,1696.0361,24.018913,444.834,12.39617,694.226,228.89714,126.0,87.65037,960.0,5223.0,643.0,149.82835,5770.5093,239.0,27.907993,578.0,445.5909,133.40683,453.0,11.586768,1477.0,6.0,,186.56958,12.500909,31.518059,309.26752,16.090385,343.0948,337.25113,13.755133,21.099758,140.76343,3137.0,4396.0,19.0,442.9083,2346.0151,1090.6178,591.4548,21.09744,734.76086,238.75945,74.0,623.7092,36.551624,965.0,1819.0,230.88716,1817.258,780.0,668.0,26.812725,1085.5023,65.10123,31.183123,851.7358,59.83527,14.891298,271.0091,3005.6157,742.2839,,58.342873,279.86478,1383.0,1726.0,2909.0,318.13284,585.0606,71.42816,15.614239,17.388678,324.8481,27.0,113.85924,64.06847,127.6715,715.0856,326.1576,679.0,392.65973,28.769163,22.822845,305.0,869.0168,3826.4114,116.0,270.7117,,110.05155,51.47462,201.4043,45.26908,510.91858,48.920395,49.851032
2011,8.260165,114.78754,245.16557,2877.4656,1876.991,1090.875,132.0,649.0846,2777.445,3246.0,138.0,22.42673,3243.4563,15.312572,20.688549,15.04785,604.0,1261.5894,704.2167,606.0,499.0,287.8104,162.02559,519.47614,559.96643,1404.1919,161.58443,477.5632,3.927596,3038.6433,2007.2122,651.8895,236.13297,19.004236,16.94326,2.3031359,33.895714,577.03955,23.577042,161.66252,786.5616,1920.9307,1032.0,1848.0736,3460.19,75.58098,331.58276,3886.0,320.50235,503.8054,310.02945,142.31876,12.556507,2150.4153,1104.3994,4.246474,2988.0,160.80516,2956.4907,87.665764,235.6726,3009.6746,115.0,105.05087,8.80994,21.390198,6.426457,119.689255,1548.0527,249.54253,136.4955,184.45743,150.43924,1322.0,12.004501,1139.0,63.33127,42.0,3453.0212,386.0708,266.91745,2684.0,1389.0,2474.0,260.0154,556.9137,3176.0,376.0,44.288025,121.0,33.346912,135.0,461.9603,1125.8075,1552.2045,15.433412,540.70215,15.567242,409.3367,244.23392,139.0,113.508804,1036.0,4750.0,695.0,165.60184,5760.7627,236.0,25.280561,506.0,487.94266,176.22298,466.0,10.685255,1582.0,8.0,690.0,191.84557,13.291183,33.802963,287.28662,17.037693,381.3944,365.47137,13.432197,23.431946,149.50832,3268.0,4637.0,18.0,364.60892,2454.0884,919.73083,621.941,18.141516,746.5506,239.25397,62.0,726.18256,43.987053,1012.0,1678.0,280.2159,1850.3901,629.0,683.0,31.037367,1310.117,48.762753,35.36231,920.9799,65.24939,13.750459,313.99435,3635.781,763.92346,,66.86151,269.14557,1383.0,1787.0,3940.0,282.22473,588.32056,76.71135,14.898709,17.093977,362.2672,32.0,138.65863,73.49698,133.25153,694.02905,355.69183,722.0,380.5379,27.17262,22.114086,306.0,958.0214,3925.0854,123.0,259.70978,,111.990715,64.39854,199.75206,36.814274,547.26544,51.413906,44.13045
2012,6.7465672,115.51979,259.17242,2396.0156,1811.5077,1198.6757,146.0,623.3794,2712.268,3462.0,174.0,17.40356,3405.3938,18.129633,16.692091,16.410357,623.0,1443.1675,709.3025,658.0,608.0,262.05865,174.21024,503.0052,676.82684,1460.8396,181.35645,504.751,6.377196,3135.5247,2149.0732,726.2913,281.8872,26.511906,19.345743,3.4668703,49.650677,564.37335,21.122238,169.33308,802.57306,1629.5515,960.0,1880.6482,3554.4712,68.05807,356.53427,3985.0,325.61752,584.0994,362.7552,142.08592,13.228398,2091.7996,1188.5533,12.708276,3127.0,174.01585,3009.6663,74.05899,216.92165,3094.6396,151.0,97.84986,8.817721,24.525757,7.0429926,170.1534,1408.7013,247.06052,143.53558,191.22119,134.0708,1359.0,12.817434,1117.0,74.00231,45.0,3543.4177,351.98514,144.07272,2744.0,1471.0,2438.0,234.60034,519.06134,3362.0,448.0,46.684277,152.0,40.337734,134.0,454.98456,1160.563,1588.2589,20.934748,482.65582,17.088772,,270.96988,144.0,131.28014,1027.0,4328.0,692.0,171.08759,5899.1113,262.0,22.192417,591.0,522.8964,183.82587,484.0,7.0574975,1673.0,15.0,721.0,242.62488,13.258123,40.54061,314.20898,13.759093,426.06757,366.10648,11.91646,26.762896,164.68935,3416.0,4894.0,19.0,305.65695,2498.4482,947.81604,645.7366,25.5566,759.08545,266.04364,69.0,854.2655,55.519398,1032.0,1560.0,329.4146,2258.28,685.0,762.0,29.78618,1489.3749,58.507687,33.829247,1059.6289,69.10203,13.431469,294.99963,3803.1282,805.4108,,61.83739,287.91953,1448.0,1795.0,4123.0,273.9981,803.2047,65.34092,16.471502,19.568659,390.96408,44.0,148.52968,96.88385,126.152695,672.7934,373.236,725.0,372.2723,23.599827,20.841507,351.0,1026.3154,4040.1301,143.0,305.07217,,142.12,63.053604,207.22646,40.444416,543.9608,51.783672,46.973408
2013,8.965855,129.57724,273.25388,2416.8083,1912.5889,1246.8,135.0,600.5627,2832.7322,3569.0,180.0,10.732193,3516.4944,19.810995,26.270554,16.330511,671.0,1507.3271,774.1894,710.0,661.0,272.90405,212.08632,551.69525,599.0735,1415.428,191.38156,544.4004,6.722889,3272.3145,2177.8044,798.8084,318.17404,27.972076,15.344151,3.648203,54.427994,621.14856,18.442554,167.78014,833.3885,1945.9705,957.0,1950.6361,3787.428,67.420906,343.47314,4085.0,343.0603,561.9703,436.70142,152.8804,11.694971,2083.3093,1282.0558,13.86811,3233.0,183.21295,3188.4492,77.806274,263.20407,3194.3506,194.0,95.104614,8.719788,21.248306,7.750762,128.52281,1341.4822,250.49698,160.88132,211.43437,142.10027,1208.0,14.229031,1174.0,81.76043,43.0,3491.783,340.33624,166.42033,2911.0,1599.0,2436.0,258.68668,455.23032,3537.0,445.0,52.284718,160.0,43.310745,143.0,467.06976,1207.3993,1576.9465,37.35668,486.3541,4.368344,,284.82617,184.0,159.567,1069.0,4483.0,731.0,176.30377,6369.095,273.0,19.494574,659.0,549.6121,216.6342,551.0,14.308824,1869.0,24.0,714.0,244.14348,16.677448,52.180214,341.0848,22.863874,440.9271,412.41788,14.963208,25.132498,176.70831,3602.0,5112.0,20.0,485.02087,2628.731,1042.2921,676.44794,27.101458,882.72437,299.05588,73.0,870.6583,62.17965,1107.0,1632.0,318.12213,2772.9336,810.0,824.0,32.663445,1658.6066,45.5452,32.548756,1257.3385,67.882866,13.877056,331.8361,3566.6624,813.5015,,87.59734,330.15378,1540.0,1843.0,4263.0,281.4017,666.8609,,18.084166,16.707687,395.77563,57.0,180.71541,109.643074,142.34212,731.8022,401.81195,762.0,328.2635,24.861925,22.169186,359.0,1123.7561,4174.37,153.0,312.9111,,134.22304,61.445354,215.23514,33.67344,562.06934,45.92933,50.93517
2014,10.032695,107.07478,292.53076,2506.8652,1978.0575,1240.9579,152.0,686.06494,3283.226,3686.0,193.0,20.312143,3637.6008,15.797619,26.64667,16.87025,786.0,1493.1188,790.86676,743.0,625.0,280.69974,255.54373,579.4196,511.4164,1419.6881,195.75609,572.16614,4.7648563,3323.4692,2259.238,852.6819,346.57892,33.107723,19.871393,4.5409417,53.803516,670.6437,16.020737,166.03639,890.6477,2437.213,883.0,2075.328,4002.941,68.78474,359.11633,4182.0,327.8338,615.631,491.45657,153.01173,10.201601,2139.573,1370.9255,10.640738,3249.0,221.86325,3268.447,93.07021,223.28488,3300.6677,249.0,75.743126,10.857608,20.472296,8.58905,137.50447,1191.1953,251.99084,169.13017,242.09975,139.49063,1240.0,14.070393,1207.0,101.59715,44.0,3478.747,502.51755,138.61496,3044.0,1614.0,2421.0,270.0943,439.58847,3564.0,518.0,62.871624,118.0,39.65626,150.0,514.4702,1277.1664,1696.1989,39.850536,535.25183,10.790184,,267.84082,178.0,164.2621,1158.0,4697.0,773.0,152.06943,6563.752,302.0,26.494816,819.0,529.2915,196.78928,530.0,16.478985,1945.0,44.0,732.0,269.4265,20.01694,55.016685,446.77277,23.550316,494.59946,412.0199,14.444494,24.151052,203.29893,3536.0,5282.0,25.0,696.52435,2716.3997,1257.7554,709.082,26.701456,1008.42633,340.79642,87.0,1007.1013,71.33986,1138.0,1654.0,392.40695,3012.4915,817.0,835.0,36.515915,2000.9572,65.18599,31.019957,1445.4099,72.7172,23.495466,343.73676,3585.3154,787.85156,,89.481384,336.8195,1586.0,1852.0,4364.0,234.44464,732.625,,20.487833,18.149282,422.28265,69.0,193.02486,111.283195,154.34708,729.33844,400.16418,799.0,409.25565,25.688192,22.01751,354.0,1203.5591,4482.648,152.0,308.9323,,150.31673,16.49404,246.4128,26.624409,592.88196,65.59102,70.00915
2015,11.157825,89.779785,315.50275,2665.5488,1721.4723,1368.0859,163.0,621.0352,3414.965,3771.0,191.0,19.287413,3822.9119,16.499458,24.142368,16.379772,757.0,1485.2512,738.4027,756.0,651.0,293.14423,301.11215,566.2318,508.5258,1396.6937,247.3611,554.96265,3.3448124,3395.436,2367.5247,909.94354,381.2736,36.84277,12.50793,5.810311,49.77588,705.8329,13.446701,180.8294,961.1587,2869.0068,913.0,2098.9485,4125.5845,70.78362,368.43976,4292.0,344.89432,591.72656,485.9415,181.57623,11.776452,2271.4375,1442.8018,15.744632,3220.0,246.67519,3387.875,94.21824,220.9507,3385.7798,315.0,80.036125,7.6804543,19.101448,9.170264,115.63763,1264.101,252.25781,181.62605,268.25415,139.41371,1291.0,16.461143,1243.0,118.33782,50.0,3656.9172,510.1004,71.51463,3206.0,1671.0,2430.0,323.70966,369.0125,3694.0,439.0,72.410484,115.0,45.87382,136.0,515.30707,1406.9653,1657.7141,52.926933,519.0662,14.683267,,275.27713,194.0,169.47986,1230.0,4686.0,825.0,154.18639,6584.5933,288.0,30.019674,1097.0,554.5023,227.15681,562.0,17.990314,2052.0,51.0,865.0,259.42755,23.616844,61.104946,446.01193,27.057161,491.38803,454.26645,12.650868,31.468782,233.58807,3437.0,5253.0,27.0,1010.2622,2609.5483,1341.0728,736.42413,31.469345,1109.3759,350.9178,105.0,986.91394,51.04765,1190.0,1701.0,392.55948,3156.2776,831.0,758.0,37.10589,1933.6763,36.86116,32.533287,1676.9563,75.58854,20.1792,370.8753,3488.4082,756.9154,,64.26507,529.1096,1601.0,1919.0,4478.0,252.90839,735.2486,,17.472597,17.424442,425.1351,61.0,199.28093,127.30439,151.62686,804.5281,350.0049,817.0,383.92078,28.086432,17.52126,357.0,1249.1696,4751.9844,159.0,313.83743,,155.95988,58.317013,254.83339,10.415751,624.2616,70.08592,40.592327
2016,12.145635,84.15268,347.45215,2573.7075,2046.0438,1306.4835,180.0,594.75653,3597.3025,3963.0,164.0,17.139965,4034.3354,13.65616,43.760956,21.678915,822.0,1350.5618,891.4905,834.0,727.0,304.44052,325.37924,561.0003,515.0235,1343.3241,256.45496,586.22015,4.721159,3580.196,2500.1255,998.21747,385.96222,40.038025,13.023968,5.1396475,44.1618,740.0107,17.525955,185.26375,1013.9362,2233.1157,1007.0,2257.8984,4405.227,56.66541,405.02512,4502.0,423.97913,520.4691,498.263,175.39896,12.518979,2390.5796,1561.4672,16.638496,3280.0,251.48979,3701.7844,103.56735,276.4468,3511.9954,372.0,62.569355,13.574194,24.74677,8.685934,123.4223,1193.8525,243.81511,182.73361,290.65033,156.01247,1402.0,16.530722,1320.0,144.19824,54.0,3895.6982,526.46716,228.31375,3527.0,1798.0,2590.0,345.6537,289.24142,3639.0,478.0,81.937584,118.0,49.462772,175.0,608.7392,1529.3728,1763.0024,52.004,617.89764,18.600681,,286.28574,202.0,161.43713,1340.0,4903.0,911.0,156.48125,6987.655,308.0,37.20135,1353.0,558.51434,254.49135,604.0,25.420534,2268.0,29.0,928.0,277.73883,23.872332,57.923813,508.87408,27.558146,469.60803,462.65668,12.560713,24.506424,261.30887,3484.0,5354.0,29.0,1206.1819,2779.1838,1268.4025,761.7804,33.203552,1252.6307,371.7789,112.0,1070.8678,64.62262,1275.0,1826.0,409.99762,2588.9727,947.0,735.0,41.12556,1980.7528,72.235245,33.39089,1825.1985,80.77534,17.028402,396.2395,4200.5195,770.39575,,100.14161,542.89355,1688.0,2077.0,4645.0,241.57915,866.8317,,13.805051,18.806213,462.81787,62.0,164.58395,106.73519,177.10208,847.2378,362.1692,878.0,620.0575,37.790634,17.314236,387.0,1358.4891,4914.8096,141.0,349.9471,,176.59496,38.07758,232.06596,,626.3219,56.959217,41.586624
2017,13.480682,93.22205,353.6038,2672.4082,1563.9779,1556.04,172.0,568.93677,3658.06,4163.0,139.0,15.118043,4188.095,13.36548,51.87694,24.274887,880.0,1255.902,1270.3328,840.0,712.0,282.93692,366.70053,572.3311,485.16782,1292.164,261.20474,735.2043,6.1191726,3667.5684,2559.029,1124.635,403.37286,45.104378,5.2121234,4.232615,39.42928,781.967,21.898674,207.37532,1044.4915,2200.9653,1061.0,2411.9028,4676.3687,51.027782,433.88095,4706.0,443.22156,506.82654,542.4521,182.07217,15.560408,2497.8853,1642.0249,17.121754,3387.0,270.63678,3841.9004,97.94928,254.78549,3585.26,353.0,74.5393,14.317261,20.445436,10.159349,115.90589,1212.3248,280.70963,177.60677,340.42078,155.47786,1490.0,14.826689,1360.0,147.69896,59.0,4074.375,547.03326,171.90858,3760.0,1896.0,2658.0,405.89755,306.7134,3728.0,463.0,73.818214,120.0,59.52882,193.0,642.5365,1638.441,1994.455,64.07595,654.784,20.838058,,310.94406,185.0,159.21906,1415.0,5054.0,974.0,159.22916,6970.9185,410.0,34.773933,1253.0,552.4965,245.57138,580.0,25.361374,2428.0,32.0,887.0,258.33386,22.433466,64.751015,535.26965,25.010487,498.52182,419.38312,21.791763,27.272379,287.32098,3592.0,5644.0,37.0,990.1376,2897.0693,1206.9127,784.95465,44.65017,1396.4253,385.96896,119.0,1090.3049,66.70379,1357.0,1878.0,411.76135,2500.33,1096.0,801.0,43.126526,2060.5547,50.313572,32.937805,1955.4622,81.26259,13.559939,394.9493,4211.33,782.70416,7.2976317,115.91992,550.21857,1611.0,2146.0,4776.0,290.9824,921.5716,,11.08797,20.67915,472.05194,64.0,212.16473,139.97533,181.92392,901.8868,361.15448,896.0,806.9998,37.624252,14.289382,397.0,1412.5627,5067.1553,139.0,365.38943,,196.67184,44.59255,244.75647,,636.91376,85.23983,36.152157
2018,11.655151,77.747475,386.5768,2861.6277,1548.6885,1407.1542,167.0,658.6692,3810.5493,4397.0,127.0,15.598826,4381.422,13.972003,44.686424,25.48348,969.0,1216.7715,1055.375,906.0,738.0,292.4497,415.91754,582.17444,480.01318,1402.0834,289.82385,634.6153,6.1816883,3802.2344,2613.134,1198.6414,445.51193,45.942276,13.426973,5.297138,25.98819,827.9442,25.602728,214.71292,1115.2692,2204.3145,1175.0,2603.2869,4902.7524,54.319588,498.2821,4872.0,452.09583,513.4369,591.598,156.95683,11.3580265,2580.156,1796.7335,16.224077,3523.0,336.1201,3960.7205,97.238556,234.76604,3688.189,405.0,91.88257,15.624996,22.036814,9.895851,113.5648,1253.605,294.1821,184.98386,373.94922,162.22119,1602.0,17.236156,1453.0,162.89221,65.0,4047.136,517.7368,207.22273,3945.0,1975.0,2757.0,404.57187,294.41876,3808.0,442.0,80.78132,129.0,70.444336,218.0,689.526,1846.8125,2294.0813,67.161964,693.9583,25.069578,,317.60977,235.0,146.52617,1564.0,5275.0,1137.0,166.70003,6847.196,468.0,23.975624,1164.0,546.33795,315.2852,620.0,25.76106,2524.0,34.0,1053.0,258.5642,23.921324,61.644676,571.2883,25.42979,529.47284,406.78772,21.58356,25.929096,298.82443,3820.0,6016.0,41.0,1291.2898,2911.7422,973.2819,816.08124,49.000698,1456.2974,420.33243,132.0,1181.9818,63.917862,1437.0,2009.0,429.60443,2348.293,1296.0,925.0,49.16287,1826.9071,47.891464,38.59569,1989.3396,79.885925,12.672667,409.98386,4443.6084,895.0171,5.6960645,98.87868,861.50244,1658.0,2344.0,4992.0,245.99327,1001.6305,,10.220266,21.099453,496.0615,66.0,175.49286,123.659805,206.26115,827.22906,349.8546,887.0,678.176,39.00689,15.914222,421.0,1479.1104,5289.017,143.0,403.8382,,206.45673,66.73445,232.27312,,662.1955,73.24329,37.917606
2019,10.774703,78.59584,419.06842,2923.1072,1685.6139,1421.0499,211.0,613.8704,3975.159,4700.0,158.0,17.30162,4545.035,10.246231,48.9088,25.458311,1052.0,1196.9243,1104.8026,989.0,807.0,309.67038,435.24625,599.49615,460.41745,1326.0433,315.7153,689.00366,7.544071,3821.3374,2715.982,1220.408,495.8825,53.089405,15.929257,6.0250764,43.448784,862.829,28.37933,226.19398,1184.2186,2271.8025,1697.0,2852.1777,5193.388,51.95345,430.40878,5099.0,490.91077,447.11777,578.2636,158.93983,14.409301,2793.1248,1980.6624,16.61839,3811.0,362.17792,4222.0854,103.9526,251.9311,3938.4346,419.0,128.44623,24.428783,28.241785,9.333541,109.41367,1245.0961,327.4624,208.13077,387.99918,168.07309,1747.0,13.171032,1487.0,172.75792,71.0,4496.513,409.53314,225.8653,4232.0,2002.0,2919.0,424.78586,299.0564,3920.0,453.0,96.32561,129.0,77.468155,233.0,830.59375,2052.5732,2329.6511,78.761986,761.8198,19.090717,,335.31445,264.0,150.90012,1818.0,5671.0,1299.0,175.89514,7060.9023,513.0,11.280666,1286.0,541.7312,326.7693,753.0,25.885468,2875.0,33.0,1190.0,275.2258,24.653616,71.4236,683.92194,26.480652,579.6164,415.77594,25.660353,24.855513,294.12814,4044.0,6279.0,45.0,1364.2174,3288.1562,1174.4088,854.63873,50.688984,1579.5488,439.8914,154.0,1278.8358,55.80245,1613.0,2159.0,470.75064,2584.9915,1511.0,1042.0,57.47009,1972.3125,46.407654,37.823944,2273.7075,88.886475,21.44437,443.298,4529.9224,978.5824,5.7389393,89.47366,1171.649,1826.0,2598.0,5226.0,339.3218,1000.30414,,11.054037,18.720125,509.5942,71.0,166.46718,112.41789,191.33507,828.41156,413.4087,940.0,861.8409,40.908398,14.261592,403.0,1515.8469,5521.757,176.0,424.58826,29.314337,215.88075,60.939545,285.35855,,694.4019,79.372826,10.2732935
2020,24.62741,105.65884,416.21893,3363.28,2535.4258,1399.5833,332.0,710.9845,4387.831,5012.0,331.0,16.2,4766.9873,9.275828,62.40205,24.166868,1280.0,1494.4268,1303.883,1071.0,897.0,304.4964,470.0236,682.5758,535.1881,1463.1667,385.4877,641.5022,11.196429,4550.954,2994.0745,1365.623,527.2639,73.58351,23.47663,7.165347,67.741356,938.23096,43.715332,267.09247,1219.0065,2361.6433,2627.0,3451.296,5626.9414,53.994427,410.4507,5453.0,573.6395,430.73096,554.5594,167.28687,15.188323,2987.6067,2303.4048,23.354465,4098.0,358.701,4499.725,85.94891,278.6609,4671.929,539.0,117.2106,21.21506,52.251583,24.253366,135.19362,1454.8596,317.94626,212.68678,772.6076,182.29094,1871.0,12.649646,1751.0,229.313,78.0,5233.526,422.81894,240.07806,4348.0,2224.0,3142.0,438.78198,266.76123,3924.0,653.0,104.84564,120.0,86.162506,238.0,857.65247,2232.5203,2627.0112,63.339275,400.40723,13.555518,,368.10046,274.0,109.82117,2065.0,6061.0,1511.0,199.22116,7051.214,568.0,10.450809,1284.0,609.43964,291.20822,794.0,31.422287,3225.0,37.0,1445.0,316.16486,31.454414,83.70613,692.6929,23.697136,593.0667,421.75363,29.639393,25.964426,292.4241,4628.0,6411.0,62.0,1355.4995,3587.441,1592.7689,965.7437,54.871666,1577.4465,520.5124,191.0,1126.5555,62.43653,1647.0,2368.0,580.57367,3107.8413,1656.0,1633.0,65.92861,2457.4937,53.590885,61.46161,3312.251,94.37685,22.821901,512.8264,4532.27,1032.7859,3.8608277,125.762665,700.9998,1884.0,2807.0,5496.0,309.28256,1351.9624,,14.604108,19.40657,545.7075,83.0,161.08618,206.14131,205.24927,847.31866,456.06512,1009.0,726.0244,22.849447,22.508251,464.0,1506.5883,6703.2603,246.0,461.36243,36.082817,197.38222,78.04073,300.82376,,716.00275,120.85582,13.302835
2021,12.009064,114.77319,449.1278,3632.021,2606.335,1468.3466,342.0,825.0921,4933.6406,5690.0,232.0,17.254412,5058.615,11.966598,65.38596,25.928267,1502.0,1543.8156,1321.2081,1156.0,1031.0,329.90454,520.3464,740.357,665.0414,1358.1628,253.74028,837.9511,11.940039,4777.831,3258.6318,1472.722,558.3452,61.73636,19.71264,7.6464615,61.18787,1119.7037,32.908264,345.24765,1199.948,2778.211,3562.0,3661.9253,6013.249,50.492306,482.92398,6001.0,672.5859,397.366,618.7025,231.89442,16.908663,3127.3835,2481.9785,24.946737,4603.0,382.02032,4787.0103,61.01822,241.55624,5155.134,754.0,134.007,20.0369,36.86353,24.065668,109.0233,1693.8126,328.45847,224.66254,766.24603,210.39925,2273.0,13.401404,1955.0,286.96344,81.0,5569.738,525.3898,253.2408,4766.0,2499.0,3300.0,539.31866,262.76474,3961.0,728.0,115.49057,161.0,95.78405,260.0,1030.8041,2663.8716,2609.0032,61.38117,152.385,16.97614,,377.35535,283.0,108.80222,2305.0,6531.0,2186.0,200.39339,7889.03,787.0,11.919828,1479.0,596.2004,286.9278,836.0,31.375225,3582.0,48.0,1492.0,580.89294,34.642353,93.23249,703.0204,21.863846,712.9035,446.9397,27.663004,29.258688,380.30878,5006.0,7108.0,76.0,1626.2933,3662.2122,1435.6472,1006.83484,48.56888,1715.9072,555.0689,205.0,1157.3093,46.412304,1771.0,2582.0,679.321,2510.0356,1770.0,1800.0,73.5307,2332.2065,34.44478,43.199947,4001.807,85.31906,34.339127,639.1421,4768.3755,1347.5063,5.3572893,148.71254,540.4877,2129.0,3049.0,5829.0,363.20203,1185.3542,,14.07216,12.901379,680.6843,85.0,153.73434,172.72504,244.38516,840.9453,464.1429,1096.0,522.6339,26.059177,26.794445,552.0,1736.3367,6655.1724,264.0,527.0375,34.538643,229.09708,37.446213,311.26596,,730.5853,100.15388,20.671747
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4594.8447,,1507.666,,,,,,,,,,,,,,,,6069.0,,,,,,,,,,,,,,,617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039.5635,,,,,,,,,,6552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
