Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CIS,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1991,27358.021,,2324.3694,1163.4916,29642.307,63905.625,8729.823,1426.8279,,13382.674,36279.754,31919.557,2764.074,439.18622,30040.55,757.40314,353.20673,480.67337,4097.1924,20882.506,29209.88,715.68994,2852.837,4498.6597,85311.05,1731.3951,6107.649,16696.227,44201.14,795.19183,4224.0986,500.99115,30654.334,68559.94,5664.5273,975.4629,1794.1206,1271.0466,710.0321,2352.5276,3713.1772,1098.6521,826.6814,6018.6826,4395.455,,,16829.84,10543.619,31040.293,,5111.175,39776.598,2763.0662,3478.5098,4000.568,1940.1002,,19612.977,8637.206,247.00934,29290.977,3295.7268,28197.236,2542.2178,8627.39,30441.48,2768.81,878.0884,540.62274,651.2296,585.5855,349.35287,15727.474,5130.4824,26823.379,2765.882,,2528.0803,22388.729,1625.6383,7841.713,1624.496,7589.902,1544.9958,28128.45,531.8984,23797.207,3534.654,1254.6306,34930.727,22627.627,28030.766,4704.012,3010.1372,29308.273,4910.1533,1305.4641,1089.9,850.6102,1283.3463,9966.204,10274.482,14812.92,643.4103,4031.1948,735.18066,12541.692,8349.353,,1442.4882,560.8849,7847.017,70779.98,6694.199,30973.365,1786.7628,106020.72,3137.835,489.7161,4515.066,8197.012,3085.9353,3328.6394,501.125,10413.124,166.71043,,1613.6998,,227.46274,1421.326,3936.7666,372.99756,4456.931,2989.4,,449.71927,1541.5907,1229.8091,31820.832,51233.035,438.1562,16414.223,24868.738,16805.723,,,6771.789,966.5225,5712.989,2709.2776,1656.3835,14335.271,2008.3516,4735.9277,19030.242,15265.862,4091.4905,,25766.764,38185.152,4409.152,7432.0215,351.72852,26279.727,805.3673,988.6322,24132.715,1856.3827,896.3392,2341.9338,,277.59882,,,957.9465,6609.4014,7338.799,12395.918,34268.555,1987.7499,,8902.838,972.2858,,437.46252,678.8698,2810.5671,1188.3746,3252.3123,684.87054,3173.086,6199.9927,2151.2114,5101.207,2502.277,538.967,377.78052,2826.0647,8565.27,38637.84,1524.2042,3809.9285,,713.7472,2629.9116,2471.0715,1761.7947,4396.361,856.7617,1691.124
1992,27662.203,,2118.1665,1086.4387,28161.943,62667.137,9293.187,840.20526,,13323.944,36029.484,32231.121,2107.2969,431.91885,30376.875,756.0809,345.40182,497.3712,3840.2463,21701.223,27581.924,704.9997,2573.305,4966.683,84642.61,1724.3634,5973.983,15691.705,41672.37,863.46387,4226.74,454.14896,30563.379,67778.55,6196.346,1100.6461,1719.7126,1196.8508,614.3695,2346.6792,3787.5942,1167.8772,896.51935,6408.205,3861.8743,,,17928.465,10479.492,31425.648,,5212.7207,40447.234,3012.194,3455.9294,4000.0315,1979.0201,642.0722,19698.512,6934.1704,216.29254,28162.352,3471.4314,28482.52,2592.341,8138.868,30481.035,1513.8502,889.75854,540.76825,646.421,574.852,453.63782,15717.046,5046.311,25544.299,2823.672,,2716.759,23585.78,1676.0793,7094.4673,1507.8187,7360.214,1617.1095,28133.832,549.23505,24425.598,3579.7322,1615.0391,33330.715,23555.195,28245.428,4748.862,3264.8447,29462.654,4635.4214,1255.9387,928.3156,862.478,1564.7231,10300.542,10798.562,22382.842,660.63385,4595.581,450.53867,11949.228,8879.916,,1482.2129,590.00824,6185.535,71116.94,4607.114,33271.19,1720.4225,106558.02,2225.1736,480.81094,4680.1553,8330.265,3247.8528,3146.0225,475.31683,10789.709,180.33322,,1462.6747,,206.19461,1393.6011,4138.3467,335.72653,4726.1377,3104.2454,,444.63278,1571.1902,1206.9653,32119.951,52758.945,443.46204,13510.671,24880.203,17404.13,,,6796.944,1011.62506,6053.468,2640.3137,1624.3494,13103.113,2206.9963,4840.1685,19770.768,15444.184,4054.0442,,24933.367,41171.723,4059.0986,6345.912,364.80917,26246.664,842.0086,974.0549,24973.432,2029.9679,739.8404,2465.76,,266.4984,,,946.4825,6594.9043,6843.3003,11735.846,33673.438,1975.2621,,9497.756,1065.2047,,452.83795,633.669,2989.8538,827.5869,2703.3186,736.5917,3177.0422,6774.749,2270.8674,5267.5156,2540.7563,528.78156,377.60962,2538.8528,9193.551,39447.95,1320.5977,4042.585,,759.9108,2631.762,2452.1868,1835.2637,4225.8145,821.8501,1495.8346
1993,27798.355,,1559.5172,1197.5809,26518.234,60391.465,9920.674,792.5679,,13774.469,37155.51,32134.83,1596.1327,417.9193,29967.395,765.4799,348.5812,511.1935,3813.7021,23858.193,27152.875,747.9304,2372.4902,5165.5405,86582.836,1762.6683,6167.461,15770.102,40342.05,917.2913,4186.1455,441.38492,31032.754,67079.46,6502.654,1239.1294,1649.4703,1070.9828,512.95483,2255.9436,3912.6592,1181.2222,953.861,6693.4907,3270.5505,,,17623.209,10475.085,30915.873,,5317.1055,40280.895,3171.3882,3302.9194,3996.994,1989.9792,705.9884,19394.492,6706.56,236.26671,27807.861,3522.8423,28257.096,2744.1997,8237.743,31165.154,1062.0953,910.1556,551.0067,641.91876,567.86005,485.39224,15374.862,4909.771,24303.898,2857.2961,,2926.937,24621.76,1734.9849,6490.1396,1398.2546,7326.1606,1693.1074,28694.416,563.37286,24958.219,3514.5198,2005.5635,33426.875,23881.6,27987.434,5142.5884,3238.4753,29232.44,4223.1284,1223.5062,784.56494,845.382,1539.3044,10860.604,11424.585,29323.854,680.9642,4992.6987,290.38892,11274.346,8800.643,,1557.8115,601.5579,5206.4424,73116.195,4464.721,33802.98,1680.7104,104739.8,2202.1646,476.15973,4812.2993,8411.796,3391.385,2948.2715,480.2776,11161.138,188.68053,,1418.0656,,221.62457,1416.9673,4297.409,362.931,5062.5913,2959.2751,,432.18445,1498.959,1176.1183,32297.977,53938.02,448.13095,11242.232,26170.44,17694.16,,,6813.0044,1001.25854,6252.4883,2723.2842,1620.3551,11222.6,2515.6384,5008.349,20515.521,15110.123,4147.784,,24191.299,39377.875,4126.7686,5798.9146,322.7168,25205.047,862.97815,960.5066,27139.953,2049.293,751.6762,2574.9514,,269.40622,,,939.6067,6127.1777,6946.8457,12098.342,32786.88,1978.1123,,9981.244,1097.1104,,372.80252,541.357,3186.997,682.72723,2684.1804,789.9007,3293.135,6683.2124,2274.6448,5573.565,2619.695,518.6626,395.16394,2177.2349,9388.109,40002.477,1260.7166,4205.9756,,805.60645,2587.0266,2531.282,1838.2653,4193.598,857.0397,1489.6293
1994,28563.234,,1529.9944,1305.0011,26587.139,61614.34,10359.893,857.3945,,14417.937,38264.15,32780.344,1264.5272,399.30963,30839.242,752.2775,344.3712,521.3231,3896.2444,23180.332,27519.543,871.1427,2097.3862,5055.7007,86545.78,1809.5707,6427.169,16050.74,39721.434,963.0166,4219.441,448.78445,32074.156,67391.84,6727.668,1384.9302,1598.6924,1060.8733,470.16174,2069.7964,4059.3215,1099.2588,1113.9381,6826.3228,3280.3845,,,18280.943,10775.944,31609.11,,5315.5703,42270.652,3192.0195,3201.569,4087.3406,2024.9537,829.91504,19762.389,6738.999,235.46237,28785.92,3682.0002,28822.5,2679.2573,8322.61,32281.48,966.4196,917.85657,555.96277,622.55133,568.1689,545.59546,15604.034,4956.3223,25604.596,2894.4312,,3164.6677,25526.535,1690.0492,6794.985,1207.6605,7552.405,1790.3273,29676.143,588.7279,26290.932,3448.2595,1985.7969,34334.29,24999.727,28583.625,5160.4307,3240.4456,29466.756,3740.978,1219.784,627.22107,513.96716,1547.624,11290.217,12358.518,31946.49,717.5092,5301.416,227.74278,11280.383,8808.698,,1621.2557,628.96,4730.6963,74883.14,4639.506,34103.76,1830.8806,106244.9,1526.4253,461.39767,5062.4717,8623.48,3544.1357,2917.0588,487.8178,11682.095,200.12479,,1432.2808,,220.47858,1327.723,4412.9375,329.5841,5390.1016,2918.3774,,426.26752,1433.3887,1189.8381,33054.45,56343.01,472.95108,10770.276,27146.826,17848.818,,,6933.472,1009.0643,6299.5356,2998.577,1654.7461,11756.065,2570.337,5262.3154,21176.67,15214.914,4262.145,2137.3894,23405.494,38744.016,4295.2705,5071.7427,188.65826,24379.182,850.29944,934.6921,29220.273,2151.046,734.21674,2670.213,,210.44621,,,943.8914,6290.1577,7348.9185,12757.63,33861.973,2025.8217,,9481.881,1142.064,,401.25327,620.18256,3391.4897,528.0482,2174.3882,823.06244,3454.0544,6879.306,2305.1643,5221.808,2863.6711,506.9725,406.59232,1687.4845,10019.348,41106.99,1169.869,4146.7695,,861.12244,2755.4238,2447.2026,1890.7372,4258.2617,764.6394,1625.2749
1995,28479.645,,1701.6973,1488.0209,27619.506,62860.277,9934.107,932.35785,,13517.212,39310.797,33603.43,1102.4979,346.3213,31508.623,781.06476,354.8412,537.93195,4025.6458,23465.713,28252.707,1012.92706,1885.3646,4966.8,89849.125,1858.7819,6596.336,16347.819,39274.496,1043.3875,4399.1387,468.1505,32595.451,67264.914,7222.1636,1520.0294,1647.0878,1062.0161,454.20062,2092.5435,4189.7275,1119.3407,1248.281,6940.837,3348.8877,,,19453.764,11453.38,31990.795,,5477.3086,43328.53,3310.8801,3255.1873,4100.6875,2074.8398,806.703,20217.902,7170.946,241.5263,29890.523,3755.2683,29379.615,2837.1501,8514.94,33011.293,1029.4806,933.31354,565.55334,609.61847,578.38184,617.2948,15857.416,5026.242,26416.516,2958.3484,,3312.65,25620.09,1744.4998,7304.4585,1302.1349,7675.578,1905.5424,30802.893,620.69995,28676.51,3492.172,1961.0925,34188.35,25948.732,29408.32,5229.031,3303.287,30171.164,3498.5146,1237.8824,587.29816,520.9269,1566.4724,11743.378,13411.112,33156.848,749.23474,5542.2266,216.09355,10839.28,8822.517,,1682.3514,641.7587,4924.0967,74896.09,4661.6685,34151.902,1705.4482,107691.086,1511.9584,454.53793,5590.009,7970.6406,3791.205,2876.0723,481.7575,12336.726,211.26564,,1499.2649,,212.08624,1418.6466,4562.747,385.27972,5771.352,2945.3623,,422.52316,1395.0748,1234.7714,33916.5,58380.54,477.7411,9889.582,28015.586,18398.725,,,7041.5107,1028.966,6280.4624,3158.9834,1693.8087,12715.235,2397.4004,5671.8955,21936.418,15811.7,4445.19,2189.2651,22959.674,38526.85,4572.258,4862.6465,305.38782,23462.906,877.6933,960.8471,30379.898,2299.994,674.49945,2773.3252,,211.08754,3012.4983,,947.33154,6184.283,7755.6235,13278.743,35063.902,2125.2854,,9388.819,1188.1754,,388.7028,640.34985,3614.9324,452.9044,1981.944,854.1305,3667.0186,7103.753,2322.595,5541.747,2698.9607,508.84042,441.2262,1493.3821,9822.896,41710.82,1136.3584,4463.7354,,927.6255,2719.428,2589.4053,1927.4047,4337.2974,768.0352,1612.7952
1996,27701.05,,1867.935,1633.552,28871.217,62334.406,10352.14,995.7283,,14115.438,40337.105,34301.656,1105.5873,318.3957,31862.67,793.79504,383.97357,552.0771,4257.095,23795.209,28983.803,1497.5663,1944.6912,4874.5566,91743.3,1904.287,6640.727,16982.01,38331.656,1099.8582,4543.2104,437.92505,32801.3,67284.11,7605.2896,1653.4338,1706.9764,1077.3893,440.99405,2122.6282,4198.6914,1086.0192,1365.4982,6871.6094,3599.325,,,19385.21,11944.717,32229.479,,5652.1357,44331.62,3445.5586,3322.9553,4093.8416,2133.648,838.6606,20658.84,7637.2573,262.72473,30883.834,3910.8296,29683.78,2734.9521,8603.008,33777.527,1187.1232,953.7309,574.30286,605.4099,632.1609,989.7773,16005.951,5213.431,26772.613,2967.9934,,3566.135,25551.436,1727.6747,7857.7227,1330.5404,7695.1104,2020.9915,32928.832,654.35596,30550.035,3674.0327,2108.8232,35557.277,26762.02,29795.66,5172.782,3262.1062,31046.17,3583.3691,1254.2102,619.66785,511.67035,1539.3367,12269.797,14332.137,32417.963,782.68317,6054.5293,235.43506,10891.806,8945.879,,1713.0273,670.4696,5211.1,74916.51,4822.904,33533.61,1886.6722,108107.45,1425.9518,449.62808,5898.355,8320.653,3365.1113,2889.8853,504.75204,12718.947,222.01337,,1509.3292,,227.19849,1471.8033,4768.6836,405.39706,6190.4644,2958.2407,,409.03937,1416.1019,1288.9442,34915.17,61005.88,492.21243,8701.316,28571.408,18639.203,,,7185.8926,1047.8866,5799.8857,3186.901,1752.238,13672.647,2492.0796,6012.958,22193.58,16304.38,4411.3726,2118.82,22465.234,39095.06,4764.6367,4686.863,291.21082,23288.865,908.66016,956.5888,31349.316,2270.4773,683.05505,2775.0464,,219.9364,3200.7683,,947.03015,6114.836,8212.832,13674.184,35604.97,2163.6682,,10177.091,1270.0513,,380.09695,671.5042,3766.8635,369.93488,2078.7185,897.36053,3668.5957,7576.878,2452.9126,5861.7017,2521.2212,522.33325,468.4279,1355.5734,10316.203,42783.816,1134.1787,4518.346,,998.9249,2721.271,2751.6543,1949.979,4465.5063,796.01807,1750.58
1997,28526.098,,1936.9161,1464.298,31140.69,62177.43,11056.688,1039.0798,,14585.789,41464.5,34998.03,1158.4817,313.35715,32991.5,814.90137,397.83896,566.2711,3678.5166,23893.133,28919.29,1973.478,2175.4084,4914.2563,95383.02,1962.864,6764.8584,17779.652,39820.21,1138.3992,4809.444,448.63467,33867.008,68640.08,8058.9424,1787.767,1801.1316,1096.6976,409.58807,2064.7537,4265.6934,1110.497,1492.0184,7085.9883,3687.4253,,,19617.102,11886.348,32779.28,,5784.922,45546.59,3686.9058,3297.466,4192.8555,2204.6658,895.03375,21310.432,8732.99,262.41135,32762.117,3785.4668,30325.523,2560.8381,8870.126,35349.79,1354.7836,970.39087,591.77356,617.2976,660.5378,2380.321,16501.031,5438.0444,27117.373,3019.287,,3778.0066,26631.865,1757.2598,8383.183,1340.9971,7952.983,2081.8416,35337.914,667.59845,33578.76,3679.2754,2478.843,37302.668,27081.617,30353.377,5066.853,3280.698,31276.193,3728.9639,1226.1954,671.25006,496.77054,1529.2495,12940.785,15074.488,32152.438,819.2059,6008.759,449.28607,11284.778,8759.583,,1788.4742,689.8062,5685.4487,77993.055,5317.98,33263.703,1828.9686,109747.03,1454.8086,451.3032,6265.6816,8770.845,3117.274,2954.524,517.2377,13286.646,231.58795,4488.7944,1546.0809,,247.18495,1381.1627,4977.19,412.41312,6480.5566,3004.308,,401.72498,1420.2388,1317.8938,36211.65,63882.477,506.42688,7911.357,28785.195,19458.926,,,7361.436,1028.998,6122.6465,3331.1516,1800.2592,13636.4375,2310.9878,6391.132,23061.334,16946.086,4496.0234,2323.2065,22081.965,48844.918,4546.6675,4760.3394,286.80518,23000.84,1050.32,962.7367,32835.25,2186.4233,634.6733,2842.8848,48409.547,214.85237,3497.5505,,942.9712,6330.137,8647.395,14400.671,36675.207,2193.5854,,11284.846,1299.2986,,387.9594,744.1266,3614.6084,371.66125,1810.7805,907.91656,3632.1123,8116.2554,2551.554,6215.4033,2756.314,529.9542,478.25067,1326.278,11138.867,44151.688,1172.7179,4675.812,,1064.7781,2794.0657,2746.3367,1987.6077,4527.05,805.5324,1764.0741
1998,28387.13,,1961.0372,1603.6477,31800.363,57785.03,11348.202,1128.0989,,14989.185,42967.66,36180.75,1262.2919,322.03098,33566.99,821.45996,415.2735,584.4482,3843.4622,24386.592,29854.697,2261.3687,2368.7883,4930.246,98347.91,2025.5033,6687.495,18439.469,36331.18,1182.9878,4724.9365,457.14886,34894.613,70510.02,8287.45,1909.6223,1808.4229,1118.5082,392.13602,2095.344,4213.828,1105.5363,1652.1112,7430.1724,3680.9841,,,20562.203,11850.84,33461.32,,6018.456,46437.19,3869.9397,3410.8826,4252.0435,2277.2852,899.08295,22135.404,9199.936,245.50447,34457.457,3787.487,31256.508,2626.5989,8949.121,36446.26,1431.7933,991.58826,601.908,621.2261,502.81555,2833.3318,16973.83,6036.159,29169.047,3089.9758,,3708.0464,24856.832,1772.763,8577.213,1344.9391,8282.398,1780.2004,39591.57,695.2937,36143.344,3704.5657,3242.9573,39622.605,27545.111,30892.176,4906.4146,3302.2993,30795.09,3750.565,1232.0665,675.0583,499.01666,1569.027,12710.963,14198.387,32306.668,836.0881,6120.4565,528.67035,10722.87,9183.368,,1837.4827,696.936,6154.1724,82170.24,5719.9893,31367.242,1931.7405,112873.6,1360.1816,453.88617,6611.3975,9161.8955,3067.7373,3038.14,542.48663,13877.18,242.13214,4723.1436,1575.6771,,266.6727,1383.1923,5224.184,419.31323,5857.967,3025.3267,,427.08603,1419.3177,1346.0762,37661.734,65197.945,511.5487,6978.083,28776.021,19167.756,,,7462.6475,1026.5004,6504.97,3258.2974,1746.5259,13596.799,2147.0452,6684.1147,24197.31,17671.314,4402.1113,2589.2036,22101.072,51513.633,4463.608,4515.5093,299.60114,22778.574,1069.272,995.97906,31043.107,2153.3748,639.6759,2900.3206,51376.438,219.71217,3699.4038,,953.9855,6343.5137,8966.22,14874.29,38211.117,2221.9722,,11339.348,1352.1279,,400.89676,706.6895,3295.36,389.08975,1906.9054,865.83136,3689.2166,8746.269,2639.8784,6276.8086,3166.3955,535.36316,487.00897,1311.5936,11584.949,45596.43,1204.0908,4865.385,,1110.1127,2768.4946,2785.3118,2041.6517,4494.857,781.6634,1779.8329
1999,28351.371,,1938.8618,1821.8732,32938.645,55354.945,10838.32,1180.4534,,15280.321,44636.94,37468.87,1343.856,311.23062,34676.605,838.9768,433.10474,600.2323,3540.5562,24773.846,31562.6,2452.1318,2460.3748,5212.3657,100867.914,1998.9453,6621.6367,18495.469,37045.934,1248.616,5070.9478,460.8279,36391.535,71341.34,8161.4517,2038.2064,1770.8654,1138.363,362.9938,1986.8479,3967.1133,1106.9078,1809.8058,7584.4214,3895.5464,,,21349.654,12026.469,34152.004,,6062.0415,47657.17,4033.876,3471.492,3979.1929,2361.8643,886.05365,23017.838,9133.8955,250.23578,35886.496,4073.3772,32152.72,2655.4758,7944.645,37435.883,1503.463,1010.25226,611.0077,642.8737,576.3308,3423.1213,17358.436,6409.146,29570.963,3129.1206,,3813.3306,25237.709,1714.0734,8541.239,1356.1134,8560.969,1767.5146,44456.457,742.5392,39501.375,3725.3174,3691.7405,40725.887,27744.922,31405.262,4919.4175,3341.6565,30636.266,3899.6572,1224.634,689.4143,552.9015,1482.192,12942.857,15714.412,30798.094,881.63416,5982.418,609.0409,10643.1455,9306.776,,1881.226,698.4411,6129.9985,87695.336,5929.2676,30262.135,1935.4788,116084.58,1316.4325,460.0344,6901.043,9264.978,2997.5498,3154.849,557.69116,14446.278,265.45532,4290.897,1601.3136,,291.56003,1396.1722,5292.869,422.0999,6070.956,3050.461,,411.7357,1390.4692,1420.3219,39298.734,66094.734,524.2726,6526.787,30164.086,18965.215,,,7623.1934,1035.4989,6709.7227,3250.378,1759.421,12606.016,2112.0952,6998.795,25374.102,18258.092,4252.4907,2732.873,22166.357,50917.395,4453.7812,4819.3804,310.0981,21829.854,1074.881,1033.7639,32557.047,2086.0247,623.78284,2946.433,55318.445,226.44412,3329.4517,,966.2268,6127.3105,8914.684,15646.688,39785.38,2262.842,,11326.938,1271.3223,,384.41394,704.04376,3403.0874,401.40637,2181.1594,631.07294,3749.8235,9415.924,2766.5737,5991.372,3102.1067,546.6055,509.45538,1319.5332,11357.087,47234.246,1238.366,4989.0527,,1148.0447,2720.8408,2824.5532,2053.7783,4552.85,796.378,1736.9388
2000,30199.662,308.31827,1932.9885,1960.8824,34113.816,57365.4,10631.65,1229.2151,,15958.313,45859.516,38571.086,1480.8087,302.21918,35878.316,861.2133,428.30978,620.5605,3721.3035,25407.969,32443.482,2566.588,2615.3694,5662.334,109502.766,2014.1902,6817.784,19351.463,37509.598,1259.6238,5062.643,437.1689,37906.86,73749.94,8465.354,2193.897,1717.9539,1151.2769,327.24014,2057.0193,4016.8096,1203.6517,2037.3173,7726.52,4112.2617,21523.646,,22383.865,12543.937,35087.09,,6236.4155,49266.99,4154.0625,3553.3242,3953.3987,2458.6084,845.13245,24106.883,10006.77,257.4127,37872.6,3960.8892,33255.137,2774.795,7596.0996,38921.9,1561.1987,1021.63837,614.1372,659.91125,571.094,3839.0864,18002.906,6677.1265,31614.62,3165.9324,,3759.608,26933.28,1789.478,8879.965,1342.8949,8967.696,1828.1027,46274.973,756.7041,42643.633,3885.3018,4172.7803,42174.664,29352.275,32609.668,4928.332,3412.0767,31430.63,4269.33,1195.413,718.3429,598.5619,1555.5817,14039.028,16995.559,31341.979,917.228,5958.9785,754.8509,10853.806,9198.955,,1958.098,725.2637,6384.3086,92527.71,6336.3833,31763.254,1957.1414,120456.51,1346.9156,465.5295,7049.3745,9581.97,3040.5967,3283.3794,541.35,17178.285,298.59045,4431.6006,1598.3129,,287.39062,1304.6444,5671.03,418.593,6455.6143,3083.5967,,392.89862,1421.6799,1458.3785,40665.34,67846.59,547.22107,6090.6577,30848.186,19881.736,,,7860.7866,1049.5422,6856.1494,3286.2732,1793.3477,12100.432,1989.5789,7401.577,26131.963,18822.094,4074.4895,2436.012,22529.42,52234.426,4569.309,5323.6665,333.35507,21862.717,1111.1187,1048.3748,34890.082,1747.731,649.4047,2964.8936,55806.92,233.03241,3542.3538,,959.9382,6128.316,8997.212,16146.122,41561.098,2279.1636,,11703.754,1248.3849,,368.07825,679.5334,3514.7166,429.5373,2255.015,1117.5643,3866.6858,10027.113,2864.5508,6325.096,3056.551,555.3481,509.19754,1409.2227,11096.331,48616.254,1269.7214,5062.8306,,1212.1965,2816.5547,2945.372,2114.6526,4700.8755,804.4846,1668.4263
2001,31169.797,277.11804,1947.8567,2143.5269,36790.105,54574.812,10051.945,1351.1207,,15000.834,46191.312,38929.754,1614.8489,300.7999,36148.29,879.8545,442.91412,641.28894,3941.2756,25106.287,32889.105,2616.414,2753.0396,5763.6772,116809.92,2013.8458,6823.034,18867.648,37269.31,1321.0988,4971.964,446.65863,38200.457,74439.46,8632.015,2359.5723,1636.5732,1169.9268,310.38028,2056.165,4020.5078,1206.657,2051.2173,7854.234,4229.9033,22171.066,,23019.148,12958.467,35601.363,,6252.786,49557.152,4189.8076,3610.006,4049.0002,2492.0344,893.26874,24878.379,10662.945,270.45145,38784.133,3998.7974,33640.67,2826.8428,7556.77,39769.87,1661.8302,1034.5818,628.32056,679.53973,585.83795,5882.8506,18742.424,6509.5166,31930.596,3166.2034,,3847.0947,26885.475,1789.1881,9515.409,1314.1143,9354.48,1868.5917,48252.766,778.5074,44196.914,3917.2993,4116.094,43288.08,28717.127,33245.28,4963.066,3518.7664,31476.053,4822.529,1202.2935,749.4238,632.83356,1477.9515,14610.91,17684.05,30573.428,954.12354,6085.7603,754.42236,10467.878,8795.562,,1897.6115,752.2432,6854.525,94243.71,6833.435,32432.28,2078.966,123122.125,1432.2769,478.4056,6659.26,9398.351,3224.7913,3169.3252,606.08734,16920.73,328.97388,4462.35,1625.4615,,317.1857,1262.6556,5814.7485,388.26004,6334.9277,3055.4045,,406.9235,1465.4572,1482.3188,41297.32,68899.52,564.28625,5700.164,31713.13,20546.055,,,7913.759,1057.8677,6787.863,3261.6643,1807.709,12771.138,1920.78,7494.961,27722.367,19053.09,3972.8843,2153.4573,22106.61,51633.96,4875.303,5618.9556,358.44604,20826.209,1150.1763,1067.3689,33597.867,1577.667,573.3198,2978.5974,58173.293,239.83908,3788.9822,,973.42426,6255.5527,9277.358,16576.717,42013.7,2282.0574,,11427.941,1230.872,,397.3569,667.2983,3599.0251,461.68118,2306.3005,1192.7858,3901.1807,10399.448,2941.7427,5887.6855,3043.1592,573.40015,519.45654,1547.2783,10643.558,48597.426,1306.6063,5153.338,,1273.8053,2653.2056,3137.464,2129.7524,4786.4824,822.02094,1681.1576
2002,30662.322,338.13998,2139.8726,2247.498,38084.484,52607.66,8861.562,1535.2046,13054.637,14965.47,47486.277,39313.723,1754.1353,305.43835,36600.863,893.1371,448.12885,655.6721,4264.272,24149.016,33393.906,2742.3337,2910.4055,5893.7,114574.44,2029.6699,6944.6235,18892.174,37976.26,1427.257,5175.4766,452.80872,38921.668,73824.38,8810.69,2557.8916,1551.2793,1189.967,309.91177,2100.1687,4058.285,1208.858,2127.7087,7989.559,4277.3955,22231.879,,23604.08,13179.988,35460.414,,6068.9365,49624.598,4312.883,3754.661,4174.898,2498.4812,889.0091,25205.316,11474.662,266.31662,39343.07,4086.1045,33753.58,2840.2075,7338.7563,40312.98,1768.597,1051.8103,650.555,640.03894,594.0405,6604.0054,19548.367,6707.3687,31475.82,3213.2683,29576.223,3894.871,27210.12,1807.973,10061.694,1304.5294,9825.943,1926.3744,50714.582,793.6159,46022.14,4198.9536,3660.9253,43143.46,28110.346,33285.414,5031.196,3644.6243,31416.125,5267.699,1171.4263,742.443,662.18835,1467.9926,14727.391,18940.385,30702.217,994.49225,6207.241,762.7164,10170.31,8755.475,,1952.3868,760.03345,7374.0977,96269.58,7443.2295,34959.48,2127.507,124481.88,1547.5742,406.70123,7024.5015,9242.279,3322.4114,3240.1106,605.7981,17255.428,364.8558,4529.1235,1680.6533,24066.537,340.13538,1252.103,5867.7734,385.309,6516.9067,3145.9456,,412.12378,1644.3951,1475.49,41135.418,69472.984,556.4385,5156.2173,32636.137,20150.113,,,7991.6123,1059.0417,6825.1772,3398.75,1837.2543,13307.921,1854.4183,7640.993,27940.383,19095.11,3916.4402,1836.9805,21962.742,52752.707,5248.55,5910.172,400.2704,19678.76,1185.2153,1042.2551,34598.83,1504.8579,684.7197,3016.063,57615.41,248.63647,4038.6526,,982.32904,6301.3174,9690.685,17099.658,42831.02,2363.1792,,11218.261,1249.0062,,416.33984,675.44073,3783.7542,501.80856,2266.6335,1028.132,4050.9897,11170.519,2950.208,6192.1855,3320.1687,598.4216,547.40533,1644.2812,9806.771,48967.367,1341.96,5436.011,43205.727,1340.5167,2453.2307,3291.3425,2148.8682,4916.815,833.0212,1516.968
