Date,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BEL,BGR,BHR,BHS,BIH,BLR,BLZ,BRA,BRB,BRN,CAN,CHE,CHL,COL,CPV,CRI,CUB,CYP,CZE,DEU,DMA,DNK,DOM,ECU,EGY,ESP,EST,FIN,FJI,FRA,GBR,GEO,GLP,GRC,GRD,GTM,GUF,GUY,HKG,HRV,HUN,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KGZ,KNA,KOR,KWT,LBN,LCA,LKA,LTU,LUX,LVA,MDA,MDV,MEX,MKD,MLT,MNE,MNG,MTQ,MUS,MYS,MYT,NIC,NLD,NOR,NZL,OMN,PAN,PER,PHL,POL,PRI,PRT,PRY,QAT,REU,ROU,RUS,SAU,SGP,SLV,SRB,STP,SUR,SVK,SVN,SWE,SYC,SYR,THA,TJK,TKM,TTO,TUR,UKR,URY,USA,UZB,VCT,VEN,ZAF
1987,2.1297472,,1.4600513,0.963147,3.3333333,3.1411088,1.6311965,1.049318,3.332195,0.63891506,0.57361376,2.3982558,2.787421,0.84266573,1.7082785,1.1306705,2.7968822,,3.3705862,2.300415,2.0309246,1.3155037,,2.2644334,1.8500592,,0.85112065,,1.978022,1.9275024,1.4225044,2.4395447,1.2306907,2.1665866,0.7768478,4.203397,,3.9450884,3.8762023,0.5805923,,1.6392071,,2.4019637,,,0.7381579,1.2848531,1.1486596,2.2767074,,,1.8561485,3.9495282,2.0427163,2.1014493,,1.1348932,0.93295884,0.9641468,2.0876827,1.40291,2.216002,,2.8108108,,1.1918628,3.00123,0.6998445,0.9655344,,2.473196,,0.6427605,,,,1.8538216,,,,2.3977282,3.3341484,2.7269413,,1.372872,,,1.1470406,2.1085596,1.0144305,,,,1.3001109,0.76443684,,0.7896735,,,1.5904572,1.9473082,,2.6566517,2.7444677,0.0,,2.3711412,0.95399934,1.0745467,1.82518,,0.7750854,2.4432693,2.6381762,1.3028756,1.3554217,1.4532479,
1988,2.1768076,,1.5062325,0.5651306,1.6528926,3.3867104,1.6585999,1.1203538,3.7340906,0.6211296,0.6565988,,2.9228687,0.96814096,,1.1515907,2.0699172,,3.5492682,2.1006463,2.157587,1.2373505,,1.9828216,2.107618,,0.8815059,,2.3584905,2.2461371,1.3442932,2.5790792,,2.349759,0.8031912,4.528417,,4.3000383,4.039724,0.4795558,,1.2390836,2.3809524,2.8424337,,1.5667745,0.57362074,1.6114337,1.2124934,2.251425,,,2.2552254,3.74623,2.2800162,1.871544,,1.1409634,0.9582499,1.0100694,1.9354838,1.1072905,,,2.59887,,1.2350925,2.8922446,0.72483885,0.7650567,,2.538752,,1.4996343,,,,2.2391403,,,,2.6497426,3.3433177,2.6051738,,1.1404817,,,1.1644433,2.5401123,0.9538255,,,,1.4003236,0.7320064,,0.58441085,,,,1.1235955,,2.4835303,3.1078176,,,,1.2395992,1.1531281,2.0905924,,0.77905864,2.7022653,2.7575197,1.1708541,,1.4459898,
1989,2.3996918,,1.5274206,0.79125303,1.9277109,3.5436528,1.7012961,1.5539804,4.009838,0.65293443,,,2.7712865,0.96348053,2.419355,1.2229879,1.9973947,,3.7415233,2.2551823,2.3498073,1.1784555,,1.8983412,2.4318547,,0.94092226,,1.609658,2.0636532,1.4094161,2.3716562,,2.6345768,0.77147174,4.9074883,,4.4116287,4.1141315,0.51405144,,1.1507765,1.7402945,2.6743355,,1.7999629,0.6531358,1.5237117,1.339369,2.0896266,,,1.6326531,3.6144156,2.2739365,1.8211648,,1.1198411,0.8593268,0.91154194,3.960396,1.1460742,,,1.6055046,,1.378768,3.6585367,0.7856617,0.9897041,,2.4886448,,1.5168753,,,,1.7852001,,,,2.7764633,3.1365354,2.869398,,1.3079418,,,1.1210133,3.1056378,1.0652671,,,,1.3485317,0.7533419,,0.8250942,,,,0.816853,,1.6069419,3.4399636,,,,1.0420722,1.1662863,2.2403507,,0.77923375,3.1227846,2.9065793,1.2935315,,1.4336876,
1990,,,1.4349912,0.75933254,2.7227724,3.5596855,1.8010416,1.4666387,4.0996833,0.64451975,,,2.581377,1.0704312,2.189781,1.2183471,2.6967285,,4.0021253,2.2560756,2.5754137,1.1655946,,2.1819463,2.745897,,0.9530372,2.3916783,1.171875,2.3321066,1.378825,2.4832227,,2.9630008,0.91649175,4.8555512,,4.5237465,4.184799,0.54630536,,0.8709321,0.77021825,2.365565,,1.906519,0.702151,1.3009657,1.3229438,2.250558,,,2.1126761,3.414074,2.6554694,1.396648,,1.1042234,0.83626455,0.9646828,3.0172415,1.4690715,,,2.5157232,,1.3556339,3.5220454,0.91635066,1.0865723,,2.3820589,,1.6980436,,,,2.159323,,,,2.8643732,3.5490108,2.6278088,,,,,1.1613119,3.5531247,1.1142899,,,,1.2708126,0.78255165,,1.0511916,5.0559807,,,1.5041242,,1.7677176,3.854239,,,2.306425,0.82374316,1.00563,2.1229868,,0.7819226,3.5187025,2.9830627,1.3544434,1.7883756,1.9428902,
1991,,,1.565379,0.9433157,2.4691358,3.4888628,1.7392242,1.7040238,4.4253907,0.555138,,,2.79661,1.0745748,2.560647,1.2395736,1.7105263,,4.180132,2.2894914,2.7677593,1.1515529,,2.1788893,3.107002,,0.9284737,2.5238,0.77220076,2.2033784,1.3520936,2.4525154,1.2924298,3.3320403,0.92315495,5.3502617,,4.440188,4.237822,0.5572889,,1.0921695,0.5722461,2.6078248,,1.6926798,0.6381866,1.2328568,1.3769482,2.4472063,,,2.8396437,3.7740676,2.8176363,1.3683928,,1.0987024,0.80403054,1.0434557,2.5062656,1.9642115,,,3.5986915,,1.6604491,3.9425588,0.9488757,1.0555701,,2.4101846,0.70998716,2.332869,,,,2.1716802,,,,3.1741023,3.8463254,2.831257,,,,,1.2491614,3.3158615,1.2006401,,,,1.1479187,0.83565146,,0.7823393,5.513729,,,1.5704387,,2.0130408,3.9647763,,,2.3223264,1.2308344,0.6568624,2.2094727,,0.86602575,,3.0504932,1.3707461,,,
1992,2.5583014,,1.6920812,0.8944821,1.6470588,3.8630521,1.8457949,1.6114558,4.7677546,0.6000111,,,,1.0010799,,1.2586641,2.4947145,,4.477065,2.4172578,2.6130383,0.89899427,,2.3255813,3.6987953,,0.8226896,2.6765134,1.9434628,2.495623,1.1077175,2.390043,1.2058619,3.4689229,0.81983507,5.2174435,,4.423523,4.1772895,0.42198613,,1.4750944,0.78369904,2.9689295,,1.6112789,0.94348896,1.061776,1.5472406,2.618732,,,2.7341478,3.9967594,2.9532275,,,1.091353,1.0754875,1.2747171,3.084833,2.2062001,,,2.6804123,,1.6958147,4.2010307,0.90883434,0.9723311,,2.4822495,0.6678317,2.3448277,,,,1.5729682,,,,3.687051,3.782189,2.5832965,,,,0.9349801,1.2573417,3.4238575,1.1417444,,,,1.242728,0.8937498,,0.8196721,5.6415772,,,1.9607843,0.7393819,1.820721,4.0084476,,,2.2200186,1.1901519,0.5452761,2.203211,,0.9337174,,3.1513877,1.3526825,,1.7970805,
1993,3.8163352,,1.6951461,1.4327272,1.750547,4.1825347,1.7305524,1.6663827,5.048491,0.72393644,,1.8736988,,1.1357979,1.8315018,1.2771858,3.2631145,,4.7376432,2.3819427,2.5897903,0.7921872,,2.232143,3.6558812,,0.86136144,2.6927235,4.4483986,2.725092,,2.1619356,,3.7301898,0.82683456,5.8634477,,4.541552,2.902134,,,1.6516285,1.2379643,2.88209,,1.4399645,0.71811503,0.9912284,1.6772716,2.9581933,,,2.3388476,3.3484848,2.9771981,,,1.1318882,1.1508665,1.3704981,3.816794,2.586183,2.266783,,2.098636,,2.1428416,3.907048,1.1496596,1.0645133,,2.541169,0.6798794,1.7087667,,,,1.7319587,,,,3.8056533,3.631255,2.7782881,,,,1.0946614,1.1369393,3.730872,1.1759287,,,,1.2756196,1.0488231,,0.5842259,5.4893513,,,,0.9922781,1.9238456,4.1382594,,,,1.0785387,0.6319977,2.6229136,,0.9486776,4.0173345,3.4216084,1.5768028,,1.7332006,
1994,4.197811,,1.9253258,1.200714,3.3482144,4.64554,1.8157256,1.975565,4.8333945,0.735327,,2.0792723,,1.1938186,1.310616,1.2954314,3.2003324,,5.1150055,2.5247228,3.0127907,0.68933606,,2.478594,3.1888924,,0.9738185,2.8116984,1.8903592,2.6612546,1.223825,2.0873644,,4.1969953,1.0084639,5.867996,,4.783976,3.0723221,0.52649295,,1.4252559,0.5128205,3.1366622,,1.9981413,0.7905926,1.4490118,1.8524191,2.4912758,,,2.6208503,2.8865364,3.1222756,,,1.2108232,1.1955838,1.5144575,1.2345679,2.8789172,2.6847575,,3.0526316,,2.633051,3.8905287,1.5542305,1.2489928,,2.585532,0.5262824,1.6308377,,2.28213,,1.4514791,,,,4.543309,3.9590707,3.2035432,,,,1.2089348,1.1824596,3.8744154,1.1704359,,,,1.4400548,1.2337456,,0.3965393,,,,,0.82517564,2.3813214,4.3127394,,,1.971027,1.3519264,1.0945833,2.374784,,0.9835628,4.1376796,3.6874166,1.9089653,,1.5506461,
1995,3.0325675,,1.9547584,1.2921665,3.2967033,4.793535,1.9945548,1.9123318,4.785647,0.80491847,,1.8703241,,1.3545132,1.6111708,1.3398364,3.88,,5.346576,7.39876,2.7887077,0.7569336,,2.0978525,3.044767,,1.0584074,2.9122033,2.0547945,3.1250498,1.1650065,1.9383883,,4.457769,1.0706741,6.0821085,,4.7953606,3.306465,0.27459472,,1.2001039,1.4844804,3.2842739,,1.7381228,0.7348181,1.8561026,1.8345469,2.8705168,,,2.9121165,2.947833,3.3963246,,,1.2848388,1.2375358,1.6794885,1.7283951,3.0357687,1.5604337,,3.6231885,,2.8848276,4.108108,1.615679,1.3825843,,2.5319633,0.70388055,2.141802,,,,1.7676076,,,,4.479086,4.1011906,3.4125054,,,1.653823,1.0085084,1.3152578,4.1760497,1.2680515,,2.4,,1.4304013,1.3548349,,0.4978909,5.3084598,,,1.0423453,0.67384166,2.003374,4.424344,,,2.214923,1.3858901,1.2259585,1.857996,,1.1985643,4.2902207,3.940865,2.0257864,1.8421053,,
1996,2.9557533,,2.0149052,1.1509926,,5.1187487,1.9928209,1.958874,4.8912525,0.80047154,,3.1270792,,1.2634407,1.2401353,1.3700348,,0.7984032,5.451966,7.3559694,3.181123,0.6685648,,2.1153433,2.9210916,,1.1083329,3.1032698,2.4711697,2.7836342,1.4981432,1.8489484,,4.739521,0.90431124,9.18411,,4.8455043,3.391315,0.72354275,,1.1604129,2.652106,3.1195354,,1.9122844,0.6272429,1.7675172,1.7187172,3.1585915,,,3.9914849,1.953373,3.459039,,,1.2503752,1.2528007,1.7360107,,3.3327942,2.7544596,,3.215434,5.549501,2.620291,3.9593644,2.0075758,1.672027,,2.5569425,0.61013573,2.169982,,,,1.7048482,,,,5.1155486,4.6676836,3.4920187,,1.5807806,1.68332,1.2309685,1.2770561,4.2616587,1.3630558,,,,1.3824531,1.1542808,,0.5891731,4.1516747,,,1.4223194,0.6206573,1.8259935,4.669829,,,3.5156124,1.5255411,1.317176,2.037116,,1.1431448,4.342655,4.190021,1.9602427,1.4157014,1.64426,1.6291137
1997,2.4842417,,1.9637518,1.0881801,,4.517658,1.8997382,2.157109,5.626204,0.9863697,1.5916575,2.6946108,,1.1254784,1.0212766,1.4185692,,1.0192525,5.726858,7.0054073,3.332399,0.77522105,,2.489481,3.1752806,,1.2408643,3.170194,2.5341132,3.8033085,1.3965714,2.1420064,,5.0463347,2.186793,9.7857275,,5.107492,3.512686,0.88378143,,1.0868475,,3.001876,,1.3439813,0.71704704,1.664614,1.858944,3.1854596,,,6.239826,1.9941283,3.6781437,,,1.250271,1.5018296,1.4968153,,3.5791788,2.1160069,,3.3950617,6.6113396,1.9687432,5.868295,1.7982286,1.5056462,,2.6150515,0.57845265,2.493075,,,,1.5003847,,,,5.309943,4.8492584,3.907863,,1.6122432,1.6661098,0.952858,,4.201913,1.4464087,,,,1.5273079,0.96052194,,0.5804488,6.0650787,,,1.3756614,0.7674008,2.049873,5.056294,,,2.5452557,1.4698712,1.3563908,1.8565032,,1.08347,4.3015695,4.443782,2.057802,2.422611,1.740621,1.9181372
1998,2.9861617,,1.8016989,1.0081861,3.5476718,5.619592,1.9096491,2.0562,5.6355696,0.9137829,1.8527792,3.322072,,1.0175096,1.1111112,1.4958725,,1.0775862,5.8750706,7.3457255,2.4346786,0.8257158,,2.0465052,3.2720945,,1.296484,2.98622,3.0252101,4.25455,1.3090264,2.1572528,,5.418143,2.3295279,10.10419,,5.587796,3.6934257,0.3933611,,1.0275841,,3.0962782,,1.4807502,0.6794185,1.7854754,1.8825868,3.4185598,,,8.951126,3.3069034,3.8251157,,,1.2257551,1.2552328,1.5724361,5.365854,3.9304383,2.3250296,,2.7979274,6.858228,2.4633806,5.5570397,2.1520467,1.4904063,,2.8048081,0.8298755,2.956636,,,,1.4246503,,,,5.3388805,4.928846,4.796462,,1.6607655,1.8224753,1.22694,,4.68839,1.4168559,,,,1.312573,0.9211844,,0.7012237,5.9865036,1.2266543,,1.76951,0.9707277,2.5736647,5.645747,,2.3222644,2.7164812,1.372413,1.5288254,1.7538397,,0.9110304,5.0537333,4.693923,1.9498171,1.2033694,1.7966979,1.912325
1999,2.1503267,,1.9033443,0.90505254,3.0,6.024407,1.7161125,1.8706124,5.9353223,0.94913495,1.6145834,2.6666667,,1.0279881,1.6820858,1.5661721,,0.8839779,6.080718,7.376118,1.777176,0.8084858,,2.311985,3.3811746,0.3352396,1.334633,2.9622016,1.1326861,5.044106,1.3014319,2.0688298,,6.015058,2.384307,10.622266,,6.0400887,3.8736706,0.3368171,,1.041586,,3.362607,,1.6202049,0.8537535,1.9690875,2.0236018,3.640211,,,8.521831,4.8161755,3.8984325,,,1.2860082,1.202398,1.7472832,4.7058825,3.564307,1.2183468,,1.1506276,6.5169516,1.9348549,4.983389,2.1708684,1.2538123,,2.6444418,0.7445351,2.5508556,,,,1.630086,,,,5.7777586,4.927517,4.7654476,,1.9462078,1.7991889,1.1780661,1.6417812,5.665067,1.6394502,,,,1.056962,0.85561085,,0.71083504,5.4740367,1.3100824,,0.5973716,1.1449945,2.1975112,6.5221505,,2.6638148,2.5319424,1.568935,1.4113692,1.7874975,,0.9206272,5.220314,5.7025614,2.0501192,0.96038413,1.5923536,1.8725294
2000,2.4617634,,1.9404795,0.89906347,3.4653466,6.1001368,1.932795,1.68733,5.5979013,0.86803895,1.377275,2.1538463,,0.9513076,1.1734029,1.6596735,2.5524907,1.1398964,7.4547606,7.3259254,3.4892278,0.8960038,,2.134636,3.6710565,0.3166325,1.5284263,2.9622185,0.70422536,5.0171795,1.3463227,2.1336646,0.7816548,6.1236267,2.678911,10.420553,,7.1528683,4.002525,0.28339592,5.44848,1.319768,,2.9284277,,,0.9709023,2.159376,1.9343516,3.650728,,,8.09628,4.656655,4.0496607,1.4956588,,1.3549587,1.0943536,2.5444846,1.6528926,3.6741176,1.5140762,,1.8337408,7.7211704,2.042704,6.0447145,2.2046266,1.2905104,1.2048193,2.6712089,0.8925984,2.4554322,0.9238729,,6.575037,1.7294389,1.156659,,,5.698549,5.2433095,5.0677447,,2.0982556,1.5131587,1.0544217,1.6409078,6.5432754,1.6888283,1.0528578,,,1.0440935,0.8914625,,0.6863744,5.4318886,1.1649141,,1.0108864,1.136105,2.0174305,6.641644,,2.6271117,2.5695944,1.2973474,1.4743245,2.0468454,,0.9775987,5.5524545,6.1500382,2.1069632,2.425107,1.5885152,1.9041128
2001,3.0443108,,1.8370923,0.9623797,0.64935064,5.765718,2.1118944,1.9830403,5.890749,0.9477787,1.8696312,1.8338109,,1.0000072,1.665345,1.7828727,2.161215,1.7751479,7.8355455,8.24209,4.9358134,0.9787221,,2.5754373,3.782354,,1.7651153,3.0243526,2.1568627,5.5715575,1.4299592,2.1108131,0.8447953,6.5123525,3.5536833,10.994969,0.97154754,7.4325137,5.614393,0.21352856,6.403374,1.3124152,3.630363,3.053851,4.090909,1.6850291,2.1468248,2.1714563,1.9351959,3.842844,,,8.115942,4.3913198,4.267614,1.4794931,,1.4337375,1.2219836,2.6103988,2.4,3.8226018,1.2832264,,2.04521,7.973737,2.1931236,6.3005295,2.427935,1.2027148,1.8939394,2.6396587,0.8983982,2.044293,1.1231817,,7.4787116,1.8167762,1.1667762,,,6.2310777,5.8030334,5.698948,,1.7360553,2.2791915,1.0690509,1.7766092,6.4679184,2.058116,1.0706521,2.3966942,6.5223274,0.9888175,0.92342925,,0.8443491,4.6256847,1.0989012,,1.3740458,1.2120047,2.2368705,7.10174,2.166065,1.3703816,,1.5371957,1.6756966,1.9378653,,0.99510425,5.555199,6.596563,2.1653514,1.4569536,1.6312609,1.7613316
2002,2.6526341,,1.9595453,0.9626673,1.5765766,6.172255,3.5044856,1.7280661,6.0776157,0.8187041,1.7199017,1.8609743,,1.1577957,1.3239875,1.8452494,1.9196428,1.7291067,7.9032927,8.737534,5.3947387,1.1146746,,2.772594,3.845269,,1.9022015,3.0942655,1.010101,6.286282,1.414968,1.9448596,1.1000327,6.6572986,3.007355,11.881188,0.6380716,7.635759,5.684448,,6.36528,1.2558341,2.8153152,3.2613473,4.9327354,1.0449526,2.1855695,1.8726888,1.914434,3.8372133,,,9.165751,4.373254,4.3077145,1.5680733,,1.4401773,1.1412239,2.5911736,1.6997167,3.8303356,1.7273146,,0.9574468,8.203785,2.0135372,4.579517,2.0585883,1.5148257,2.0332718,2.5751617,1.0467706,2.5074234,1.0883367,,6.4930162,1.769583,1.1778992,,,6.9776263,5.655278,5.8993616,,2.1403284,2.7724407,1.0328113,1.7847705,6.929523,2.5035148,1.0879898,,7.273182,1.0053177,0.93788373,,0.57016367,4.7095647,1.1976455,,1.100071,1.3137468,2.679001,7.6616426,1.2364761,1.7136786,1.5713896,1.7701066,1.8678213,2.2859519,,1.0193255,5.797847,7.133172,1.757305,1.1764706,1.5758027,1.7105311
2003,2.8778179,,2.130056,0.77266085,1.5521064,6.1365566,3.8803766,1.9664229,6.6162,0.76121044,1.3763645,2.4257126,,0.9943926,2.6624901,1.938618,1.3217523,2.2772276,7.7747173,8.98684,5.4641933,1.1369863,,2.7531645,4.188235,,2.1053483,3.1916537,3.0520647,6.028443,1.2748525,1.9240118,1.1095145,7.3144364,3.0740414,12.079619,0.88293004,8.158816,5.8746743,,6.6115704,1.2100939,3.5452323,3.5729299,4.5769763,1.0830325,2.0811026,1.742273,1.9481237,3.955424,,,9.036144,4.773326,4.817481,1.7591895,,1.4609573,1.228574,2.9016552,1.347709,3.441896,1.3788427,,2.0057306,9.159704,2.134667,6.0814247,2.0254648,1.4345737,3.280318,2.6091373,1.0107741,4.424779,0.9291725,,7.370737,2.1179302,1.2097558,,,7.2109966,6.5922446,5.8978653,,2.3475242,2.8276176,1.1033707,1.8347343,6.7477484,2.7476454,1.0061176,,7.696115,1.0488605,0.9739544,,0.34941983,4.68447,1.4132338,,1.1289148,1.3861766,2.4574573,7.1965423,1.1976048,1.9320773,1.2808131,1.8219832,2.152202,2.4397414,,1.0745903,5.70955,7.6400733,1.7339425,2.1963825,1.652662,1.655138
2004,3.115844,,2.1084943,,2.3483367,6.4641685,3.3651,1.1216915,6.3996205,0.7919353,2.0833333,3.9274924,,,1.6949153,2.1036668,1.7779706,1.4866204,7.883169,8.926554,5.449395,1.0276458,,3.2776935,4.4704723,2.5645933,2.151581,3.3559787,1.615799,6.5010695,1.4874738,2.1555114,0.91435313,7.07276,3.6980493,12.456813,0.47974414,7.808307,5.8661985,0.38530117,6.0628743,1.264508,3.1390135,3.6231234,5.285118,1.1281852,2.041746,2.2308867,1.9087945,4.4130473,,,9.155702,4.483937,4.434631,1.8688343,,1.5375237,1.2137932,2.6552963,2.020202,3.5943465,2.169831,,2.2429907,8.865684,2.194001,5.51986,2.0411348,1.5455506,0.90817356,2.491313,1.0586138,4.5015006,1.2451771,,7.895731,2.0462525,1.2178745,,,7.3158407,7.2084737,6.3361845,,2.360101,2.7889855,,1.958616,6.7861094,,1.1750126,1.0393467,6.958763,1.0378926,0.96915483,,0.45564193,4.91716,1.5797546,,1.5781922,1.3364962,2.2296605,8.248883,1.472995,2.01594,0.61789876,1.6324244,1.7179592,2.258914,,1.1998513,5.6005964,8.0190525,1.6642927,3.1847134,1.5228037,1.5690228
2005,3.0756872,,1.9388664,,2.2494888,,3.4020934,,6.7052674,0.86792386,2.3927765,2.741228,,,1.9722425,2.3539298,2.796644,1.7723881,8.430379,9.660689,5.595689,1.0861219,,3.266963,4.7274356,2.6359446,2.3198502,3.631537,3.2719836,7.4279866,1.3770798,2.0564828,1.1106529,7.381601,3.7884037,13.1096735,0.48723117,8.320506,6.033134,0.6900616,6.4571233,1.2018156,2.1518986,4.50599,4.324324,2.0259938,1.9181553,2.5236533,2.0076327,4.373673,,,11.649428,3.966887,4.7511296,1.6773301,,1.5862764,1.1914536,2.597859,5.3370786,3.4834917,1.1078595,,2.733686,7.481623,2.16215,6.779661,2.2576807,1.637987,0.40201005,2.5913186,0.8910138,5.4313097,0.8734372,,7.6423388,1.8285443,1.1373804,,2.6854448,7.3312707,7.615669,6.466232,,2.6863146,0.6695377,,2.1931384,7.707155,,1.3729666,1.0342599,7.5601373,0.99122095,0.97867346,,0.3729146,4.648757,1.7776363,,1.3869132,1.486676,2.066401,8.419504,2.526003,1.3707538,1.3283625,1.8123336,2.0704815,2.5392008,,1.2290894,6.0749865,8.732374,1.8643526,3.5582821,1.4381771,1.5498644
2006,3.1473281,,2.00299,0.39335343,2.742616,7.9909377,3.6085875,,7.3005533,0.85244805,1.9853258,2.4855492,,,1.8637993,2.6925566,2.321582,1.2785388,9.453742,9.568203,5.6831584,1.1311419,,3.8218856,4.474768,3.6863663,2.275926,4.1118417,3.3395176,7.917708,1.6933097,1.9604456,1.0512218,7.5659933,3.6440287,13.8776865,0.8469055,8.57134,6.2562914,0.6910425,6.2113934,1.2194192,3.2828283,3.8175929,4.5454545,1.5503876,1.8815982,2.7670808,2.8456798,4.8030334,,,10.56227,3.9570584,5.007214,2.1341908,,1.7642123,1.1621398,2.7250571,3.7634408,3.5664845,1.2578616,,1.5060241,8.840781,2.4925802,6.0723157,2.439982,1.6204187,,2.550801,0.80515295,5.939055,0.72050935,,6.5512047,2.2092633,1.0363455,,3.1242046,7.985403,7.9554825,6.7807956,,1.8526257,0.83393854,1.1614618,2.2289186,7.6827626,,1.4167546,1.2542759,7.0337806,0.92175716,0.9505687,,0.33735564,4.718151,1.7514871,,1.468968,1.1950995,1.9966997,8.634726,1.8072289,1.5692792,1.2788718,,2.1185226,2.5869205,,1.187059,6.2598114,9.903767,,3.5110533,1.4054062,1.5619648
2007,2.994218,,2.1694098,0.5404398,2.6859505,8.601129,3.7681742,2.8033862,7.4360847,0.9380199,1.9823788,2.836485,,1.2000631,2.4531024,2.8476074,2.7519052,1.1925043,9.67107,9.95924,6.1848187,1.1530656,,3.7206676,4.855542,3.8847585,1.5185978,4.109145,2.9982364,8.313888,1.6235621,2.0320506,1.1229355,7.6164947,4.210466,14.179211,0.82408875,8.817467,6.89384,0.6824032,7.039711,1.34856,1.4647137,3.3570197,4.5454545,1.7111022,2.1019442,3.1011896,3.0540552,5.8790054,,,11.065363,4.240513,5.250654,,,1.8749763,1.0676336,2.5850554,2.8985507,3.770255,1.3413943,,,8.417373,2.586358,6.0146303,2.377783,1.9303136,2.4128687,2.535876,0.79616207,5.335905,0.6857334,,8.0455675,2.0305178,1.0136563,,2.582024,7.731804,7.9879894,6.9438133,,2.4835894,0.9086026,1.0965959,2.1875482,8.601598,2.6374557,1.1605164,1.4037058,8.063301,0.9993451,0.93230057,,0.355273,4.861399,1.8394047,,1.4265832,1.3443257,1.7057683,9.206056,1.4285715,2.1198077,1.1796447,,1.5909728,2.693463,,1.270716,6.766717,10.110793,,2.5299602,1.2859037,1.5254527
2008,1.2017593,,2.23841,0.49978113,2.6515152,9.145096,4.1700516,,8.086931,1.0323642,1.7573222,3.2223415,,1.2981871,1.6910069,2.9564495,2.5290215,1.7415216,10.389872,10.811164,6.2108936,1.2793014,,4.296638,5.4094396,4.1971507,1.5769714,4.6248455,2.3853211,8.895236,1.2522722,1.9516263,0.93314266,7.989149,3.6161919,14.75657,0.91176015,9.163828,7.4359536,,8.0171795,1.3345188,1.5169195,3.0851002,5.6847544,1.2992204,2.35974,3.1197867,3.2608612,5.704888,,1.3741823,11.273276,5.3566422,6.0912857,,1.9923371,2.0113673,1.0634815,2.686219,4.010695,4.384165,1.0349061,,2.1093001,,2.6624384,6.26092,2.168799,1.7521694,1.5947467,2.4991844,0.8270994,6.5679927,1.1562719,,6.5614915,2.2164128,0.9563776,,2.7117343,8.415966,8.567456,7.1540666,,2.355276,3.436302,1.0557194,2.1505065,8.918984,2.745113,1.5082698,1.386037,7.989315,1.0225037,0.96822953,,0.41455266,4.7730584,2.006601,,1.2786002,1.5781356,2.4470177,9.239475,1.8099548,1.903682,1.1124338,,1.70555,2.3033547,,1.2956287,6.1993046,10.928429,,3.1094527,1.3153661,1.5699078
2009,1.2578214,,2.1400082,0.46081278,1.8817204,9.489912,4.267197,,8.280997,0.96605843,1.9689988,3.1172686,,1.548517,3.4411561,3.0313084,3.6817605,1.2809565,10.496271,11.316493,6.1664762,1.3209072,,3.7653134,5.9132733,3.8209186,1.3433127,5.111966,3.2200358,8.934367,1.350505,2.081202,0.89741516,8.703073,4.00646,15.539837,0.6558401,9.310737,7.621284,0.80214477,7.4948664,1.4716201,2.7918782,3.5324306,5.4131055,1.249452,2.5921504,3.2014346,3.3347647,6.4675756,,,11.088911,5.5188494,6.280356,2.4329345,2.0125616,2.1228428,1.1990643,2.543317,5.9322033,4.196532,1.1457456,,1.4373716,7.8864574,2.3434527,4.815864,2.2380333,1.9411947,,2.4904437,0.8551941,7.16946,0.92055917,,8.339376,2.2699454,0.9038644,,2.794433,8.630387,8.998114,7.3722777,1.183432,2.3228803,1.8773113,0.98463154,2.084221,8.812577,2.9219542,1.4992623,1.5422885,7.480507,1.0458258,1.008434,,0.31849122,4.185933,2.2355769,,1.2468828,1.5024663,2.576,9.4747,2.1929824,2.1204371,1.0402619,,1.9423423,2.6307645,3.0393884,1.1311107,5.9955444,11.073593,1.5268319,1.8018018,1.3344911,1.6042314
2010,2.4713733,,2.0787358,0.5193224,3.269755,9.834603,4.252646,,8.134891,0.9667317,2.4156601,2.3727138,,2.0520375,3.468208,3.233311,4.5916114,2.897351,10.919087,12.210889,6.101297,1.4656746,,3.7497368,5.984736,4.0628066,1.3664782,5.497876,3.2258065,9.465637,1.3339751,2.0562842,0.8972578,8.992611,3.6816425,16.421135,,9.496359,8.193837,0.8545044,6.858847,1.4640094,1.5700483,3.624842,5.058366,1.2516105,2.9977283,3.5856879,3.4770343,7.060689,,,11.589896,6.0074077,6.3426356,2.8044043,1.83078,2.2787573,1.3772254,2.4382153,3.488372,4.264208,1.0829662,,1.3748854,7.6470995,2.4335232,6.7108536,2.1111073,1.9710757,2.4539878,2.4304667,0.894679,6.7109632,,,9.880869,2.2157238,1.0347646,,3.097091,9.049082,9.601371,7.3754754,1.3561741,2.877524,2.328508,0.98739386,2.0447688,10.140652,3.1108224,1.4595194,0.9137056,8.616619,1.249793,1.1662713,,0.55842185,3.7163198,2.5685246,,1.5323118,1.5099635,2.643882,9.978016,0.75301206,0.7788255,0.9923881,,1.4816649,2.7987082,3.7714643,1.0976248,6.05428,11.861193,1.7694064,1.2150668,1.3718015,1.6901532
