Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2003,371964.06,427253.78,44813.91,630.72,56139.62,677610.0,32367.02,1313.73,237386.66,61909.14,74881.21,201567.95,92861.72,185966.3,376212.16,2817668.0,62821.44,14052.06,4860.0,34746.6,88290.18,6986.88,226792.31,3151227.2,3481.2,6262.2,12052.48,41676.0,71135.75,319231.34,59380.3,233949.12,13634214.0,503117.3,347666.44,1021089.1,57063.5,297.0,784241.1,12643.57,10363.5,67073.96,138664.34,10350.96,88669.64,709122.75,16055.16,1121.67,62598.72,172783.6,492405.47,312781.6,1936222.2,75761.08,414621.34,12263.55,948304.5,54198.75,17200.0,658001.0,2753.66,22801.9,555348.25,36812.12,542397.6,150080.16,51037.2,34589.82,13584.96,100527.36,1785.96,366488.12,15732.53,207270.05,37593.42,128631.53,94823.19,3327959.8,16314742.0,44407.74,1038932.75,636608.94,3838.11,127774.08,448680.12,39042.9,148318.08,1143746.2,242377.73,868042.8,106369.56,213599.1,1851.84,761.46,509302.1,39048.32,67916.1,47948.57,51810.92,116468.16,2506.5,358534.44,44110.75,29355.9,5178.45,19272.68,559370.7,345.32,43992.0,425527.7,5274.24,2222259.8,1440.0,26909.76,287335.88,3694.5,784164.0,,47303.62,564131.2,79940.28,17350.06,352840.2,485367.0,36798.3,241293.64,1740979.9,30.1,198381.12,48827.36,517575.75,125.08,46596.48,50686.58,93445930.0,3216005.0,66658.65,567816.9,1998646.6,269.28,142912.0,346746.88,351804.0,108085.44,116782.12,115347.87,11077.23,206004.72,1311131.2,280449.0,424139.53,705317.6,220021.8,41558.91,12501.72,137232.7,120673.8,280.12,167712.4,61906.59,,4710.18,7966.05,50201.91,16681.24,90138.85,28110.18,1419.66,427609.38,92580.06,126514.0,885819.8,161181.94,103520.34,17353.6,2865.06,16596.8,149943.6,979323.0,219.45,1305750.0,694752.6,360732.25,47725.15,3636485.0,498943.16,1895.04,481555.22,1287138.6,3410.88,3353.58,487962.88,590115.4,355698.0,276518.6
2004,466635.84,458476.16,43412.16,680.12,57645.5,689326.1,33439.24,1245.48,237751.38,58674.6,76286.87,218195.64,92547.66,185747.94,397846.03,2981696.8,62239.25,14876.73,4759.72,35995.52,86867.55,7119.8,213247.8,3079095.2,3716.16,6234.03,11581.44,42536.34,81816.35,319047.28,59116.26,223315.8,13664936.0,569133.25,377413.12,1241701.6,76561.55,299.97,773711.75,14049.36,10212.02,64106.24,135952.73,10370.74,90248.8,706675.2,14769.0,1101.87,62226.24,166746.6,484472.34,312670.72,1946824.9,81988.8,424569.0,12576.0,1021850.2,54534.37,17761.04,659882.06,2469.25,23343.1,560918.5,41076.18,572583.0,158197.0,53220.16,35796.0,14377.92,100866.25,1337.18,370100.06,14842.96,200017.2,37930.56,128640.54,93816.36,3422387.2,17294372.0,48688.29,1032440.6,610781.1,3862.29,132932.69,467422.9,42786.72,156539.8,1122767.4,256393.17,902615.06,108381.24,262546.4,1422.4,725.2,489068.9,38088.02,57939.12,53866.2,45363.63,125303.31,2562.15,348188.16,43774.92,28674.8,5134.75,20004.74,585790.9,326.4,44828.16,523722.6,5302.99,2210875.2,1088.5,26736.0,330395.3,3802.3,837509.25,,47886.3,565812.25,71278.66,18544.54,377632.0,494081.7,36249.5,261299.7,1948887.0,31.68,196351.69,50582.26,494861.16,167.5,46442.65,49938.84,96344880.0,3287801.2,68573.18,506400.25,2118703.0,270.27,146746.6,340601.9,343977.9,106647.0,114676.38,112507.2,12144.33,205153.06,1396749.9,268283.4,436810.4,739816.7,215326.05,40550.75,13377.12,146447.44,119124.63,282.94,173581.6,63765.83,,5011.37,9764.44,50448.42,16514.86,94732.8,28144.59,1425.6,424851.03,66454.08,133241.5,876031.7,165886.12,104091.67,17391.0,2898.72,17818.2,158388.75,1048045.25,219.22,1305259.5,735146.94,394201.16,47116.2,3660799.0,493777.9,1942.38,466120.0,1358090.2,3396.96,1317.25,577220.75,606609.4,369971.84,272052.66
2005,493664.0,335468.7,41688.66,682.44,56492.6,682265.25,35798.02,1243.44,240462.34,59738.25,87559.62,256877.06,101540.56,185622.39,442034.03,3204764.8,64452.48,15709.32,4555.15,36190.8,86774.49,7032.85,211945.48,3065843.8,3463.32,6059.34,12165.33,43084.11,94677.1,323819.66,62967.12,210134.7,13726033.0,621605.9,415362.38,1361594.4,65908.62,297.99,782434.4,12250.28,10252.32,63890.43,131328.81,10454.16,92635.0,702586.56,15931.5,1066.24,61818.4,160829.78,520085.47,293633.56,1992365.5,84064.55,441364.56,12979.2,1186987.2,55620.77,18252.9,653974.6,2690.88,23927.75,584801.06,42924.6,581300.44,164750.4,54024.88,36926.12,15054.1,101147.52,1785.96,362408.9,14943.56,207995.52,38134.08,128996.17,93261.96,3490162.0,18238712.0,51198.84,1044265.75,625450.5,3825.0,130970.2,482029.6,41358.24,152109.25,1101571.0,275928.84,873691.8,110943.36,258415.31,2180.25,712.8,467110.72,38382.3,66000.57,59359.99,71660.84,127706.32,2458.1,359367.03,42467.78,28288.11,5197.45,20209.56,602094.5,306.24,46698.71,498808.1,5367.98,2194971.8,1326.12,24789.12,398498.25,3437.42,801838.8,,47252.58,569091.1,65575.9,18272.1,400173.12,497689.9,37794.29,282466.25,2218441.5,31.68,189808.1,51824.7,493249.97,212.8,46726.06,51005.08,99514690.0,3188289.5,70811.73,461726.66,2127037.2,266.56,159817.19,345404.9,337243.2,102072.15,113826.44,115922.24,13148.19,203894.97,1459038.2,286585.34,445794.53,774559.5,286458.44,40253.76,13508.49,138032.52,121970.97,286.7,156628.84,68692.8,,4914.8,10109.19,51394.14,16665.26,97186.56,28499.85,1432.53,423267.12,117189.99,135842.7,864151.7,158803.8,106786.35,15180.0,2929.41,17391.93,159153.6,1165590.8,141.36,1310266.2,776780.3,399523.2,46287.8,3662548.5,502899.22,1836.21,442313.16,1340337.0,3336.66,2983.95,583572.25,640674.56,382498.3,278247.66
2006,535092.75,372417.12,38812.25,665.21,57365.68,680745.0,35796.28,1228.59,246285.64,64065.6,102342.18,287913.1,109050.36,206766.12,477440.47,2975697.0,66085.44,16434.0,4786.32,33500.2,86135.03,7396.29,210692.23,3078980.2,3355.24,5871.41,11853.9,44642.48,95508.92,323528.4,63518.7,210600.39,15046165.0,549191.44,460671.62,1447448.2,77576.14,301.95,775538.2,12280.62,10285.48,64964.7,124314.24,10640.1,96819.58,683136.94,16205.96,1034.99,58417.2,160850.4,601237.0,306391.97,2024535.0,85645.28,452899.78,13569.6,1331094.6,56169.79,18728.44,674783.75,2268.39,24605.35,621293.9,46344.0,609053.9,168965.05,54436.85,36644.06,15879.89,103593.84,1767.92,368961.94,14257.8,205265.55,39055.45,134341.34,94926.15,3651244.0,18317968.0,52275.96,1131218.5,562265.6,4112.55,133297.92,490773.38,42138.45,165249.81,1062461.4,293058.8,1000001.3,110057.17,254847.06,1610.4,700.92,440783.62,42381.9,75765.6,65403.0,77486.85,133012.45,2401.7,360496.62,41187.78,27931.15,5234.5,20546.68,599370.2,273.54,46444.8,487425.66,5497.96,2182256.8,1482.24,22213.14,386178.12,3707.36,729921.7,7246.8,49080.24,566274.5,64740.4,18170.46,429387.7,493705.5,33209.82,329749.56,2445946.8,33.66,184889.28,53110.68,554527.25,267.3,47399.28,51775.68,102809864.0,3098603.2,68451.3,560198.5,2130471.5,262.64,163139.81,355092.22,323489.28,105100.47,113497.02,118772.28,14131.26,199901.84,1457117.6,310149.34,446342.3,834135.25,315480.0,40195.45,15542.01,127045.75,117038.46,277.2,160678.7,62626.08,,4834.8,9119.21,52750.46,17502.72,99475.44,28906.26,1437.48,432649.34,177655.92,155568.66,851107.2,157558.9,107837.73,19559.04,2934.36,16689.28,163081.8,1240674.1,194.04,1384561.6,876492.0,416356.9,45583.42,3695604.0,504806.8,1821.6,479417.9,1303952.1,3340.06,2830.68,531069.5,719719.0,397171.84,282236.03
2007,555330.6,468033.9,37567.13,673.98,61074.2,664469.06,36334.48,1228.59,256346.45,62727.58,115573.5,290708.88,111791.96,226548.0,529584.75,3131034.2,67730.88,17016.12,5310.72,36399.36,91248.3,7219.2,208702.22,3043350.0,2683.5,5806.42,12588.45,46710.55,95206.53,332655.66,63589.17,211967.08,15414643.0,512453.53,480237.06,1523981.5,78118.36,301.84,760341.06,12351.3,10512.96,64534.5,121023.99,10693.17,102260.06,664629.44,17672.68,995.52,58065.38,158580.0,642689.0,310217.03,2045516.6,84371.36,466278.03,13995.84,1503436.1,57405.46,19223.94,694220.4,2430.64,28577.04,644786.75,47659.01,695824.6,193576.56,55642.4,36961.36,16153.82,106929.9,1765.96,332554.25,15077.76,202215.62,39979.2,140179.53,97360.56,3578746.5,18335824.0,54589.89,1145341.1,575319.7,4210.4,136544.95,502371.0,36068.08,167765.25,1040789.75,309712.6,1065957.6,113377.77,260572.02,2542.62,705.87,398774.0,48164.49,62198.4,71013.64,92548.5,136224.9,2356.58,358184.12,40679.82,27870.04,5313.6,20949.4,610887.06,246.05,45432.0,566843.7,5626.97,2170919.0,1449.48,22520.64,387957.9,3130.77,748458.6,7032.6,50194.62,571286.25,72422.98,17169.6,432961.2,494924.34,37431.12,386148.6,2342200.0,34.65,180352.31,53933.16,515545.56,274.23,46874.65,53276.28,103671864.0,3073354.0,68597.6,552034.94,2160953.0,239.33,146172.95,360202.9,328822.56,101258.6,112840.91,118902.42,13732.84,204794.16,1449778.8,310877.75,462031.7,918770.0,336836.62,41034.3,14298.3,119160.0,116146.8,282.6,164781.4,66804.0,,4994.02,9367.0,53384.76,18062.4,101013.12,29293.22,1438.47,450005.22,146681.45,146952.25,837112.3,165109.1,109815.75,20466.81,2920.5,17219.02,167160.56,1204210.5,221.35,1374107.4,894174.75,428518.84,46286.4,3770885.0,516806.9,1790.91,513442.7,1169596.1,3615.36,3313.8,595031.1,733730.9,450683.6,285414.38
2008,596939.56,486302.75,35985.6,693.84,65948.36,679560.0,37819.02,1245.42,267383.94,65153.34,124289.12,291238.1,115276.29,220137.06,548768.25,3182632.2,69395.52,17564.58,5060.7,30729.72,97161.57,7237.44,225773.52,2993265.0,3406.56,5911.29,12910.59,48229.6,96194.16,340057.28,68285.16,223194.23,16209108.0,484932.4,532540.8,1579433.6,95151.69,292.6,726649.1,14687.76,10574.94,63471.24,119491.4,10746.24,107930.93,664562.5,17233.11,997.92,56815.35,158308.8,650913.1,311054.94,1990009.6,83604.43,482764.66,14530.25,1670938.8,57391.02,19530.1,689828.3,2189.56,31871.23,664611.44,49335.17,636509.25,191095.3,59907.64,36771.61,16478.55,107810.01,1779.03,371331.84,14965.35,199727.73,39568.32,146250.38,97196.22,3627242.0,18648336.0,59749.26,1213014.6,688774.5,4399.68,141380.69,506992.5,40751.04,174702.16,1037404.75,329812.56,1231860.6,117810.0,299339.94,2050.56,715.77,404096.2,50382.09,81280.68,77005.47,103040.8,138768.0,2442.33,358918.12,41138.4,28146.49,5374.08,22083.84,628169.25,215.26,43831.1,500960.6,5834.55,2164242.2,1302.04,23297.54,430446.72,3104.4,750511.56,6943.78,52201.52,602756.75,72747.35,16380.7,471922.88,491899.56,40698.23,439142.22,3104583.0,33.66,177604.8,55340.58,493320.25,283.14,53123.06,55167.14,107559736.0,3123215.2,69837.12,548995.25,2146410.0,249.29,136560.6,372701.84,326781.0,99893.51,112344.96,117533.76,15423.36,202213.44,1519130.2,307413.4,478942.34,935219.4,314187.72,42241.75,11418.93,147729.38,112344.15,274.34,164044.22,63606.04,,5500.95,9561.48,53408.52,18976.32,104013.12,29404.14,1435.5,475052.03,131929.3,135481.5,840005.06,172623.5,113102.55,23576.81,2888.82,17337.32,172457.45,1211065.4,221.34,1364762.1,850941.7,437742.97,45217.15,3851986.8,548704.94,1778.04,546749.8,1348830.4,4144.7,2343.44,592150.44,804037.3,435196.62,292534.2
2009,621718.8,504850.56,34145.94,719.32,70042.02,692693.75,39473.28,1324.62,274364.38,59523.2,132923.0,331213.62,120264.3,241696.06,564537.7,3155748.5,70829.76,17901.18,5549.74,33248.43,102924.36,7307.01,228850.69,2943115.5,3573.88,5987.52,12010.38,50018.88,90252.96,342820.66,70075.48,221212.6,16983090.0,521200.38,505323.06,1659063.2,91389.69,240.24,744676.5,15552.73,10347.96,59219.1,121002.75,10814.1,116297.58,679441.4,19661.04,988.02,54961.2,163274.94,720339.75,310265.16,2112337.2,85291.23,497528.38,15075.55,1835353.1,58321.76,19457.9,687939.75,2172.36,31006.71,680102.6,44872.29,696005.5,188504.56,63910.08,36396.12,17158.95,109499.94,1755.18,355545.97,15349.28,210878.36,40143.2,154890.88,96718.05,3545927.5,20088842.0,63499.5,1271730.2,767556.8,4355.28,143597.83,511551.0,39641.36,182381.95,1025844.56,351481.7,1234362.8,119875.14,316307.03,2429.66,710.82,414313.12,51273.09,92279.54,76093.6,114432.93,140432.05,2442.33,355055.88,44373.0,28785.6,5426.88,21743.28,650951.25,233.68,40761.9,462267.53,6215.16,2164348.8,1156.74,22916.16,456783.62,3326.74,788489.7,6850.76,54060.34,653639.2,68539.12,15959.79,504659.56,482393.84,43478.84,474491.62,3847497.5,31.68,177871.69,56279.88,553586.4,297.0,56588.87,57591.27,111740800.0,3230906.0,70578.24,536724.4,2150354.8,189.0,137171.45,382868.38,327487.6,97066.25,112830.9,120400.28,17212.14,203931.84,1615405.5,318501.75,496440.56,987873.7,330027.25,43127.15,11255.28,165004.0,107622.97,284.24,211762.53,65031.3,,5377.5,9827.84,55072.71,20180.85,106730.07,29459.6,1405.53,510974.8,181298.88,146869.14,826131.2,186722.0,117982.26,21947.8,2835.36,17948.36,178960.73,1209347.5,219.6,1429543.6,952970.5,368884.5,44312.54,3771007.2,569351.1,1776.06,506690.62,1477472.0,4532.45,2450.25,568103.25,882695.7,462529.8,326964.16
2010,655874.44,532924.56,34058.97,732.6,72849.06,698024.9,40682.77,1368.08,277175.9,62575.2,136776.98,351808.9,122593.7,236147.69,566614.2,2915663.5,73623.97,17785.35,5361.76,32308.64,106421.04,7354.9,217191.92,2908557.8,3213.0,5911.66,11970.0,51186.24,82906.31,343623.6,71953.2,224799.6,17420464.0,507843.2,552921.8,1744180.0,114664.5,310.86,681919.06,14508.0,10019.13,61346.96,123403.5,10908.93,118817.16,692668.25,19803.3,990.99,55096.15,167294.97,779988.94,308134.4,2192241.5,88324.35,480653.44,15104.05,1990454.4,59151.82,19387.2,690803.75,2048.8,31740.9,708602.0,54369.6,707942.06,211065.48,62714.56,40656.2,17435.44,112911.48,1691.95,359533.34,15050.85,211308.58,41910.72,157353.84,96253.74,3736696.0,21151476.0,64708.2,1301231.2,733837.5,4527.24,146949.12,516726.22,38924.15,193419.66,1016932.44,362201.4,1226887.1,126715.05,314348.4,2717.17,654.39,447016.22,51864.54,100046.08,75073.7,90571.65,141825.6,2383.55,361246.06,46884.64,29902.08,5527.68,21470.0,660663.06,301.32,43324.08,497133.12,6487.36,2147047.5,1451.12,23794.4,503668.62,3025.12,794075.94,7302.6,60539.64,703602.6,81074.69,15234.12,518849.78,468114.4,44124.75,475937.2,3452913.0,29.7,179725.44,57903.66,521365.53,313.83,58390.15,60102.9,114480530.0,3394279.2,71956.54,546039.44,2143036.2,95.94,135444.95,402857.4,327247.47,96002.88,116516.91,124536.44,18562.5,203927.0,1660614.9,318115.1,508728.78,1103778.9,347579.1,42395.65,12325.44,172336.94,107276.6,288.64,230019.31,65129.15,,5489.64,9718.77,57445.64,20998.8,108797.14,28979.26,1458.27,521705.3,238640.19,155972.28,815114.0,206573.45,123891.57,20120.1,2803.68,17584.88,184743.3,1207801.4,214.2,1468425.8,922090.0,287332.1,44515.1,3790434.0,610126.44,1773.09,456040.94,1483540.6,5156.73,3127.6,607010.8,833575.7,505869.12,403570.8
2011,695619.8,551961.5,33819.39,704.88,75946.8,703040.9,41372.44,1305.81,278283.25,66185.28,138683.6,374154.8,123969.3,249056.5,561742.2,2995839.8,70500.45,17906.13,4996.8,30938.18,107133.84,7073.64,237658.56,2891857.2,3309.87,5943.21,11900.65,52852.39,82697.3,336555.12,74871.51,221295.62,17542104.0,394942.44,543350.6,1804047.2,133641.62,282.13,665602.94,16342.73,9720.96,59513.49,125965.62,11140.35,117851.86,684725.94,19544.28,976.14,55605.18,171725.22,809354.4,306057.4,2259853.5,90189.12,472725.62,14920.62,2117566.2,59312.59,19053.12,694604.94,2378.2,38456.64,721879.2,53342.38,709768.1,230370.92,63770.07,45165.28,18891.74,111660.12,1684.35,346218.0,15488.9,209114.55,41744.64,162178.25,91955.16,3872047.2,21615914.0,66315.44,1321673.8,819857.6,4603.18,153379.31,502919.1,37293.52,196321.44,1004306.3,365925.78,1251696.9,137393.7,307956.88,2824.2,511.83,461268.72,54852.93,104548.14,76535.7,100469.97,141293.45,2207.66,359231.4,49181.36,29174.78,5683.2,18756.96,677793.6,322.14,40133.73,476377.62,6724.8,2222096.0,1347.28,24225.75,480018.25,3451.56,791997.4,7405.58,66040.24,729846.75,84336.92,14706.45,541494.75,463944.84,45078.58,505905.94,3341045.2,28.71,179592.95,58350.06,526967.75,334.62,59441.88,63776.79,115233130.0,3600552.2,72536.6,548269.44,2140210.5,202.3,144747.9,410435.75,321485.66,95812.72,114525.32,130275.09,19997.88,195929.61,1648635.4,317407.34,520392.75,1088042.9,370005.72,41437.1,13319.46,178920.84,103299.63,307.8,222016.23,63544.11,223654.45,5359.9,8804.55,57771.0,21393.6,111873.01,26296.62,1510.74,504272.8,289341.2,169925.05,805605.06,225355.9,130005.81,19234.26,2891.79,17584.88,190264.31,1227866.5,255.78,1511996.8,969194.25,340135.56,44367.85,3706592.5,618107.5,1714.96,493609.9,1431398.4,5634.75,3392.5,598266.9,866290.06,447302.78,428861.7
2012,662918.1,570396.06,33967.78,689.92,79830.72,702306.9,41884.6,1210.3,281551.62,70262.72,143496.16,387551.47,125307.84,270720.12,562592.44,2758258.8,65757.7,18237.78,4834.83,30514.28,106561.28,6757.44,228420.36,2878570.5,3087.0,6337.45,11900.65,53143.39,87120.48,340362.7,75724.32,218475.0,17458664.0,601872.3,538197.56,1953049.1,133802.4,307.49,690941.4,18031.9,9049.04,63759.6,128197.08,11326.2,111817.02,660946.4,19256.83,931.59,55746.9,172103.23,835364.44,313404.47,2249667.2,92037.68,462932.5,14414.9,1942691.9,59149.63,19047.28,707263.8,2331.42,39439.08,750810.2,52610.1,713517.44,219146.62,68566.25,45025.47,20788.25,107083.35,1662.86,365074.28,15683.58,208953.52,39842.05,166275.12,88028.82,4048067.0,21199444.0,66034.84,1324567.0,812423.06,4209.3,154165.44,492843.6,38076.99,195662.88,1012936.3,360708.47,1335959.9,146387.5,293403.6,2930.2,517.75,457493.84,58038.75,107442.66,78949.6,115004.0,141832.45,2180.97,355876.28,49959.91,28260.84,5953.86,17134.2,681761.5,313.04,39949.91,487631.34,7102.06,2251568.0,1150.5,23509.44,459477.97,3903.21,752641.7,7087.5,66879.45,758427.44,97998.0,14423.31,511743.6,469930.8,47857.96,566419.5,2640489.8,28.71,177172.8,58254.62,510008.38,341.76,57783.36,66961.62,115737040.0,3900742.0,74285.96,532284.4,2094308.1,211.12,158807.83,395323.2,321703.47,95656.55,111342.0,132370.56,21285.68,188811.22,1700484.2,322563.8,531159.0,1076335.5,376698.8,41724.95,15659.13,185610.36,107855.82,291.48,215734.94,59397.51,221142.03,5341.52,7112.96,58807.98,21228.7,111886.59,26281.2,1545.46,447241.7,347877.8,172735.2,801042.2,229681.45,136076.48,23197.94,2755.95,16197.6,195358.08,1199063.0,266.56,1603636.0,1053912.8,397847.94,44532.48,3609127.2,612417.94,1619.62,501396.66,1450875.9,6180.0,4462.72,574813.9,885156.3,450448.97,464912.28
2013,657519.5,589104.4,35455.86,619.4,85174.74,693804.6,42369.6,1149.12,288309.28,73707.64,153141.92,414758.53,123939.84,256448.4,542235.7,2807632.0,64402.4,18864.45,4847.48,28439.04,112148.19,7127.01,216527.34,2837837.0,2921.46,6454.08,11797.0,53030.87,46054.5,345312.0,76273.95,217189.8,18131192.0,564918.2,524767.4,1995956.4,135781.6,295.85,664023.8,17634.92,8794.24,65331.63,126688.32,11687.4,107587.26,658298.25,18500.0,880.71,52703.13,161287.28,871532.9,315058.9,2404093.5,88117.48,438294.84,13528.48,1728091.8,58467.72,18001.0,689571.0,2298.66,40032.3,764330.75,53311.2,730661.5,210795.2,71438.4,45974.79,22241.61,101847.24,1653.46,360981.53,15794.46,209296.9,38679.12,171704.77,88436.7,4360132.0,21065136.0,65359.47,1362638.0,847838.06,4118.66,159631.22,484853.4,37220.24,199529.97,987095.6,378028.53,1337124.6,151131.42,278214.3,2953.86,655.38,453273.47,60212.79,121403.1,86995.44,109198.1,136638.72,2079.99,354421.97,50747.4,28286.88,6024.15,18582.72,677745.06,306.67,40610.57,498074.88,7320.06,2028543.1,1057.02,23012.16,436268.6,4287.69,767925.8,6814.72,65920.23,776101.44,108033.6,14243.13,503391.7,477983.0,53159.78,621130.4,2751260.5,28.71,173046.72,57132.69,520899.28,341.44,56560.68,69658.38,117027656.0,4227820.5,70582.4,477621.8,2057378.2,228.69,163409.05,387308.75,323808.22,91288.96,113059.76,134724.16,22289.63,181050.48,1812620.8,316261.66,540862.0,1081700.6,391933.9,43138.55,14099.52,185703.75,108726.98,263.22,237133.8,62549.88,221352.66,5539.17,9025.02,57565.2,20780.58,110762.36,28804.15,1561.7,408429.62,324337.4,173532.95,806225.3,233686.58,141965.02,22119.3,2754.18,17259.06,195256.8,1234636.4,264.0,1674604.8,1109925.8,407846.97,44588.16,3632404.8,603758.06,1683.0,491926.44,1519427.2,6660.36,5439.04,636670.4,880050.6,446476.8,453484.75
2014,711321.0,576835.8,36100.26,596.16,90517.68,699026.1,42680.97,1049.04,292446.22,77609.28,158320.16,404067.47,122226.24,252522.4,593926.06,2893391.5,61366.98,20163.33,4828.16,27175.26,116513.1,6995.8,221898.36,2800672.2,3143.55,6513.55,12109.48,53052.21,85793.33,346675.5,78179.8,233228.73,18377746.0,480462.38,533873.1,2093245.4,136524.8,285.18,649286.8,17332.8,8769.9,66805.9,123528.24,11702.02,106561.62,672780.4,16398.16,887.36,51959.7,171133.19,902887.6,266650.94,2432042.0,83577.6,419223.38,12869.34,1697966.9,57071.04,18874.35,688322.2,2072.51,35591.67,753638.5,51108.76,769601.2,198589.4,73012.8,46780.74,23661.32,93903.76,1633.72,271351.28,15977.61,209606.33,37810.56,172974.72,89299.98,4265891.5,21344940.0,63017.73,1431460.8,829121.3,4010.4,160424.42,456611.66,35398.84,216865.19,1005233.06,385282.25,1334080.2,146036.16,296887.7,2830.96,605.43,445912.84,59251.02,126227.97,96641.92,86853.84,129675.48,2097.81,355530.78,52338.8,28180.86,6219.18,19369.55,668669.75,301.5,41505.3,520258.88,7331.94,2233286.8,963.8,22306.98,467344.8,4205.18,785633.2,5947.76,71773.24,792997.75,103007.25,13821.92,489588.1,471164.2,55379.26,638880.8,2784809.2,27.72,169051.2,57120.04,520730.3,333.2,56126.43,74212.38,117670700.0,4415491.5,69357.6,493180.16,1988298.9,195.88,149480.5,378145.78,326727.72,84419.16,109539.36,135583.47,23770.89,175723.38,1861319.9,329990.12,549449.75,1103749.8,379256.8,44284.25,14510.68,175380.0,110360.64,258.39,261669.6,57571.84,207969.12,5864.08,7834.4,54386.93,20343.48,111791.53,28631.49,1614.69,352822.6,263177.1,186415.45,791638.6,241185.84,147514.95,22958.5,2709.63,18060.48,212470.86,1217665.6,245.34,1700980.4,1150519.2,289660.0,45186.24,3627684.2,642132.8,1675.08,511909.3,1534776.6,7317.0,5015.85,625360.0,958671.0,480581.5,449132.03
2015,751120.7,551228.6,35983.12,581.76,95501.34,671998.06,42160.08,987.35,295983.9,79426.56,155799.0,404679.28,121140.48,267314.6,603260.25,2988115.0,60791.76,20883.06,4876.72,24487.49,117828.81,7220.16,237074.4,2781553.0,3151.68,6433.92,11824.3,52923.2,83067.72,343806.12,79493.92,230843.52,18153462.0,582036.4,544075.8,2033768.1,136390.4,277.2,662216.8,17676.63,8525.64,64804.26,121443.3,12176.1,107345.7,699753.1,17083.64,887.04,52159.38,174625.92,929252.94,254273.88,2473253.5,89309.84,407873.28,12746.58,1782767.9,55484.75,18585.7,679350.5,1832.98,40385.88,741085.4,56003.52,752195.94,186277.45,74165.23,46628.0,22805.5,89786.11,1660.23,317047.53,16183.53,212151.38,36103.53,172713.2,90557.28,4228417.5,21317028.0,61054.5,1483334.9,842596.06,4050.15,164736.05,431533.94,34168.68,223337.42,964392.0,394657.56,1335791.0,150067.17,308049.34,2673.72,607.05,428603.97,58661.61,122324.28,99598.02,95096.96,139253.1,2063.19,352352.88,53110.44,28412.44,6295.41,20546.88,658271.8,296.37,42490.38,479985.6,7270.56,2209663.8,846.0,21226.5,491282.2,3846.58,751932.75,4984.32,75321.82,806723.5,97360.9,13527.36,503230.62,483165.7,58155.3,697741.2,2820136.2,27.72,167272.2,57086.45,502887.2,324.38,55359.18,79156.44,117515040.0,4656373.5,71928.99,504166.44,1914404.8,226.1,132782.06,369230.4,326516.4,80784.34,103452.96,137696.12,25427.16,169265.2,1870717.1,334663.7,556743.9,1132916.6,381763.2,44812.45,14688.0,170743.56,110927.26,272.16,282514.0,57672.3,191313.72,5871.09,8505.92,53138.25,19909.2,114417.94,26072.55,1613.08,303990.4,275983.9,183609.75,768216.25,247053.19,152537.22,21643.3,2688.84,16575.36,216147.81,1304408.5,232.18,1727524.6,1082093.8,277782.4,45412.8,3647502.8,681094.25,1665.18,523103.72,1587586.4,6314.84,4420.5,620052.2,1001377.1,514518.3,413116.47
