Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2010,78.99665,19.343756,59.96681,11.638366,17.945744,26.780102,77.62,24.683798,19.749287,18.6,60.28,28.186361,19.72378,43.514214,30.168732,67.955154,43.14,26.74536,27.598946,30.08,29.17,24.628021,33.2774,29.385204,38.097183,8.261349,16.482634,4.993563,59.520267,15.647,25.583916,34.46763,40.800014,58.51256,76.02136,37.0503,42.154465,17.003555,80.46084,28.081932,25.384314,9.181971,43.11,14.229924,13.963042,26.462135,38.80087,13.71,36.44627,28.882442,46.953743,62.6281,48.456486,20.290293,22.87999,42.29021,18.8,22.370722,10.235039,3.2335317,25.505648,14.837232,72.73,27.592411,69.29215,18.032358,44.43986,62.08292,28.258852,56.571205,58.949142,34.746872,46.262527,13.96,33.309673,27.45,60.583866,65.18,13.795637,59.39722,26.03185,18.66,23.81,20.55,23.48728,21.855146,14.57,27.3,30.178574,43.09,51.951286,0.63,55.214916,34.80883,14.332145,35.960094,43.585007,53.411163,29.973637,54.762627,53.3,22.736141,27.59,10.23,37.19,55.612732,5.3716455,40.43,36.150406,40.08,43.508766,1.3449124,37.79,56.26624,33.03,80.74,,28.055048,7.112119,62.63609,52.316856,10.927723,34.1167,9.276327,55.533787,76.87749,37.489132,9.1,15.05,56.2,2.4182122,11.958065,10.407288,18.468458,67.87203,31.440285,39.513504,54.85,16.65312,12.283682,23.87,24.71,53.929417,18.726225,19.63,35.33,11.087391,18.945139,61.313446,48.677338,41.458755,4.096975,56.258522,37.808655,13.733527,36.402534,,21.015661,23.580673,22.8,12.64,16.38,10.455421,23.881931,54.0,67.58454,62.133068,14.497379,70.44,70.99907,11.564603,8.501914,46.568035,42.10583,16.87,0.64515066,31.894028,37.390667,41.84,20.472836,12.367917,58.05,32.234642,,34.674057,8.853834,12.631653,74.0169,7.995063,14.80483,34.431034
2011,73.25517,17.993809,59.84097,11.80086,16.884037,26.89296,78.42,25.773014,19.172483,18.74,62.14,25.475243,19.60093,44.51009,32.881702,68.17605,44.46,26.315119,27.96436,29.47,33.59,24.05708,32.505466,29.299585,42.203117,8.4718685,16.343927,4.5739603,58.583954,15.197285,25.13305,34.49926,40.26554,59.207294,69.64955,38.824097,41.091347,15.315756,64.04379,25.89293,25.78323,10.81638,41.37,14.489078,14.006764,24.228806,36.78413,13.9,35.27978,27.873466,46.08556,60.495106,36.434475,20.391975,22.582916,46.53789,18.15,25.316786,10.239907,3.0252194,27.731527,14.821854,75.61,36.052353,59.985645,19.228357,35.824223,61.24418,31.158478,54.27905,58.8792,34.813858,45.79561,12.05,26.086279,28.24,56.22342,62.22,13.681236,57.521534,25.02888,18.5,23.76,22.03,22.04507,20.90164,13.12,24.6,30.966135,43.54,59.73153,0.66,55.536205,34.932167,14.01464,52.602413,40.186607,47.421932,36.668285,54.833557,51.22,18.636927,28.22,10.88,34.3,54.24004,5.7071276,44.8,27.973309,39.69,40.73421,1.407966,35.8,50.002613,33.16,77.28,38.8,32.003902,6.7195387,58.37606,53.071533,8.961643,34.012707,10.303004,57.737446,74.72514,37.830975,9.48,15.21,58.38,1.9186507,12.098494,10.839274,18.554605,65.480446,34.16368,40.33463,58.89,16.93729,12.239906,23.96,26.65,50.005367,16.886705,24.28,34.19,10.79212,15.621154,65.93135,50.7988,39.510372,3.2360957,60.26412,38.145638,11.2453985,36.40479,,19.460196,27.201492,23.57,12.2,14.55,10.483345,24.987444,53.366005,60.77016,62.167713,13.008713,62.54,68.97086,9.9249115,9.554217,44.816124,41.583,15.9,0.79443306,27.95462,33.010048,46.31,19.430454,12.320145,58.18,32.657825,,34.686905,8.490252,12.302819,72.48513,7.7509093,12.191556,37.220825
2012,74.486206,17.619177,58.212578,13.63951,16.738804,26.08746,78.59,26.895582,19.93434,18.67,62.98,22.402348,19.457867,41.52768,32.383568,68.279396,47.75,26.803833,28.74623,29.21,30.77,25.245174,34.358337,29.68203,38.606987,8.851929,20.506405,4.2400465,58.080994,15.032001,25.012516,33.407642,39.23459,52.798115,66.84483,40.27503,29.737991,17.858501,67.96593,24.568192,24.50275,13.130973,42.37,14.486859,14.17266,22.947966,35.471058,13.51,33.39814,25.715908,42.858833,60.88406,52.517517,21.807396,22.60338,42.167454,17.46,24.789248,10.11996,2.884987,28.004763,15.078441,73.44,38.3092,62.399292,19.446589,58.73208,57.165497,30.448957,54.76435,58.319923,38.89628,49.860035,11.47,28.439817,29.4,53.617924,63.0,13.686411,54.961475,61.66325,18.57,23.41,22.08,21.751015,21.583143,12.97,27.82,31.604355,43.24,60.470905,0.63,55.40708,35.33079,14.955047,48.63187,37.335766,45.546192,,51.089252,51.93,16.792942,31.8,11.49,37.82,52.745853,5.5354514,42.22,32.48873,32.19,40.64141,1.3836375,35.24,44.743828,32.09,76.7,35.91,31.50933,5.5548296,55.427998,51.613182,10.241626,33.037975,10.908236,60.806496,72.84433,37.636227,10.09,14.8,56.08,0.78191185,12.265575,10.244285,18.759853,61.299587,34.784954,38.865158,58.31,14.810066,9.220928,24.27,29.58,46.33087,10.883827,22.43,33.4,10.177074,15.156214,65.45469,52.77386,37.653908,3.0262418,67.80901,39.042664,11.335502,35.43024,,17.784899,28.274696,23.23,12.46,14.81,10.508194,20.462875,53.68986,59.42822,59.28656,13.421868,63.94,68.28611,9.493402,6.934738,44.68573,40.978207,15.93,0.81225926,24.69027,37.512268,43.93,18.464651,12.335365,56.25,31.857246,,40.778923,8.010564,13.921148,71.6133,7.7220197,12.631579,34.968517
2013,72.04786,21.349277,57.728825,13.333333,17.155794,26.817417,82.88,26.763391,19.526924,19.17,66.25,20.861876,19.743639,42.584328,33.53733,69.62186,41.86,26.917974,27.931915,29.07,33.79,25.459335,34.009167,28.177069,40.419926,9.40742,20.313904,3.7843444,45.238342,14.59292,24.77769,33.63831,38.159515,56.15932,69.7243,39.432972,30.652586,17.152899,68.00802,24.250147,23.225666,12.271191,42.6,14.556432,13.322468,24.058083,35.361904,13.35,32.208794,27.561977,37.87577,57.935135,48.744907,22.774733,23.643171,42.404068,17.79,22.546637,10.015698,2.7265913,28.59302,15.310069,69.08,38.87571,61.9012,20.900314,64.34108,67.62828,33.739685,55.12482,54.61948,37.957222,49.25834,8.83,36.241646,28.38,50.899883,69.07,14.032438,51.06695,58.57234,18.26,22.65,22.23,19.477886,22.133486,12.7,25.96,32.13203,46.42,61.222157,0.55,56.48267,34.90508,14.485441,48.703323,36.954582,39.392925,,51.55639,48.93,13.9133835,32.82,11.22,38.47,51.667267,5.747512,42.58,35.588337,32.29,39.879066,1.3739275,33.71,34.819344,30.22,72.23,42.08,37.099575,8.016256,50.20852,53.180347,6.705963,33.669086,9.887688,56.543682,70.926735,36.895576,11.53,14.59,63.53,1.0462263,12.371116,6.970319,18.944477,62.86692,32.277416,35.089184,57.57,14.597531,6.572433,23.8,28.79,47.50415,6.9094324,20.18,34.83,12.30983,14.359864,74.83428,55.2388,36.165985,3.1792288,62.779083,37.3961,10.941384,37.86664,,14.255243,27.872448,23.32,12.45,14.93,10.530449,20.152458,,58.63795,57.869534,12.540233,61.91,66.8468,6.9682064,8.44925,43.17302,39.063988,16.93,0.7678142,24.090467,42.517776,48.15,17.693695,12.287484,56.05,32.12154,,41.5871,7.2523093,11.082531,74.58348,7.6100473,11.709145,29.755964
2014,73.05592,26.876167,59.18069,12.769784,17.807827,27.042109,82.48,25.343678,17.84737,19.1,67.55,31.001066,19.538813,46.494015,34.078476,70.75863,40.24,26.142874,28.323418,28.92,34.89,22.902454,30.90436,28.180246,43.63391,7.3346,21.17123,3.7170954,46.463432,14.743786,24.339577,34.26873,36.56483,51.14342,64.50548,38.716408,31.186316,16.27701,65.51406,25.699053,24.413305,9.638878,45.11,14.564979,13.007513,22.659527,35.744804,13.34,31.05365,26.658457,32.925232,55.121372,52.27241,23.134794,23.550673,38.474087,17.64,19.896374,9.963138,2.62576,28.129808,15.29449,65.98,45.05064,58.35925,26.826696,55.38848,68.09567,37.199898,51.89145,55.55548,35.95364,48.687782,11.28,31.015314,28.36,45.24729,67.01,14.067305,42.19447,62.02973,17.98,23.01,22.54,21.41138,20.890774,12.87,23.8,29.221804,56.32,58.621777,0.5,53.738182,34.75906,13.929331,50.879467,35.57222,48.881523,,51.964466,48.68,14.175024,31.49,11.11,39.11,49.156292,5.883768,38.35,28.166914,28.12,40.872025,1.3763368,34.98,33.551174,36.46,66.04,39.12,34.675793,10.424374,47.620827,50.180244,8.182888,33.04467,9.036887,54.67354,71.854195,35.330105,11.59,14.38,60.05,1.3131481,12.85031,5.6840796,18.622873,65.61805,31.79924,31.561346,52.38,13.808304,5.9552546,23.01,29.33,44.386433,5.666386,20.31,35.83,12.078209,13.13587,67.031784,50.375618,33.298046,2.899489,35.034695,36.574474,11.976798,39.944748,,14.958336,28.98275,18.01,12.98,14.92,10.550495,29.92832,,55.721203,57.304806,12.856081,62.19,68.20839,7.906101,6.337735,42.831467,38.00471,17.73,0.7125748,25.981527,40.146435,48.13,17.095442,11.987437,45.41,34.01258,,41.02821,8.8415,11.038438,76.41698,5.6639814,13.81974,24.831755
2015,78.38229,33.523167,57.340702,13.110983,17.78965,25.932373,81.63,23.53069,17.201881,19.09,69.13,31.209631,19.025875,51.405647,36.0298,72.67827,42.51,25.893755,30.391436,28.8,36.2,23.657726,27.326616,24.70736,44.414875,4.9735765,19.794657,3.5778174,48.77672,14.733811,23.94129,34.509254,35.089287,42.589264,69.94251,37.42671,32.460117,15.401051,74.98792,27.730438,22.599232,9.621831,43.62,14.855514,13.080108,19.037428,34.054688,13.46,29.993029,28.270245,35.87824,59.454304,42.10214,22.297222,23.765411,36.74348,18.63,21.026045,9.738217,2.6273782,25.90466,15.392315,57.32,35.803062,49.352406,23.415586,66.92209,71.535164,36.03545,53.97852,55.72279,33.714725,50.66354,10.95,33.964878,27.49,43.0453,64.66,13.467375,44.209267,76.19069,17.64,22.5,23.47,18.972292,29.369576,12.95,32.1,26.898014,54.54,57.331066,1.09,57.089497,34.46717,13.695519,45.365326,32.69744,45.55856,,48.768696,48.93,15.535185,31.84,10.75,40.53,48.95444,6.025375,46.19,25.17294,19.45,41.043774,1.1544437,34.26,34.171246,37.2,70.45,37.73,36.375256,11.261486,47.741985,49.57673,10.981896,33.707493,7.3291254,51.68565,71.890076,35.39279,11.29,14.14,59.44,1.0690174,13.364796,5.301489,18.338839,64.587296,33.036446,29.931707,51.18,14.804607,12.368961,23.31,29.53,43.80717,5.3161054,21.28,38.65,12.180941,14.383367,79.40107,50.83868,33.085453,3.0931094,35.597507,35.220284,13.602186,40.587734,,16.116163,21.998531,18.44,12.5,14.9,10.568647,27.421545,,56.724205,57.512154,11.910617,62.58,71.07138,7.35931,6.65115,41.306023,39.671783,16.95,0.25629672,25.829073,39.47085,48.24,16.921127,11.77453,48.41,33.553318,,42.13228,7.64015,10.24806,80.95724,5.7363915,12.255349,25.786417
2016,75.974335,35.20893,56.51748,12.562258,15.991594,27.007381,80.65,27.519596,16.946566,19.24,70.03,28.367517,18.472359,48.864483,31.383095,71.49494,43.25,27.988573,27.953085,28.61,26.71,22.967697,28.02112,24.420572,45.056507,4.979815,20.129696,3.3074942,55.209557,15.63872,23.296038,34.750828,35.906185,40.012493,69.96036,37.291878,44.256783,15.61221,71.26646,28.69636,22.202953,10.285435,44.61,14.826689,12.953032,23.17863,32.22554,13.52,29.477976,30.970076,32.709972,58.99695,58.147663,21.95978,23.78951,35.43159,19.27,20.638285,9.623856,2.3952916,22.550894,15.388644,55.52,37.823727,49.761665,30.499338,64.583374,71.80523,34.308064,55.74352,56.06059,29.935467,49.76508,10.97,35.29019,27.69,38.51764,63.21,13.091354,41.398315,44.25169,16.87,22.82,23.32,17.932251,32.947475,12.85,35.67,24.999731,57.21,58.560402,0.8,54.89627,34.05442,13.282157,46.442123,31.974815,46.681824,,46.140396,50.12,15.760209,32.32,10.77,43.44,48.846786,6.335986,46.29,23.057564,18.93,41.372223,1.0608191,35.32,35.750557,35.14,76.67,38.23,34.870903,10.550049,53.724457,48.160778,12.414959,35.948456,7.7120748,58.510403,75.187035,35.015755,11.29,14.27,55.44,1.1306317,13.575691,5.5604978,18.121187,62.302406,32.698196,29.334068,50.49,14.767786,10.14459,23.09,29.43,42.921608,6.279732,20.75,40.48,11.3617935,14.451421,71.18589,51.14097,32.66245,3.0688107,43.492874,34.538258,12.365616,40.45367,,13.91362,21.83639,17.89,12.0,14.49,10.585162,25.307018,,55.14607,63.229534,10.813033,66.0,76.15639,7.9046335,5.3796153,43.116947,39.755726,16.47,0.5186501,21.893633,40.60964,48.36,16.439236,11.649622,54.66,32.955853,,41.35648,11.034906,11.305265,,5.785514,12.139537,23.955671
2017,75.48258,34.121014,57.18095,12.087327,11.416618,21.28658,84.35,26.568624,16.604317,19.15,71.85,28.996597,18.402374,50.781242,31.67768,70.08964,43.36,31.994982,24.299198,29.12,27.06,23.554522,25.077847,24.467934,45.555107,5.411423,13.306466,2.9932423,56.415894,15.852707,23.406801,33.305096,36.05041,39.21524,75.58334,40.124718,45.59012,15.36301,63.844437,27.258938,21.25539,10.701375,44.76,14.546297,12.917048,26.157688,28.557795,13.69,28.292406,31.77767,32.479286,56.39825,44.810467,22.245636,24.8932,34.40162,19.05,15.594249,9.693197,2.4998953,25.156391,15.708695,54.76,36.406353,64.59756,26.669012,68.41368,73.52883,34.995132,55.110027,54.13411,28.840548,49.703533,10.97,45.402023,27.25,36.59594,55.11,12.608477,40.19929,58.046566,16.45,22.43,23.81,16.754066,33.99718,12.65,33.14,23.2806,56.38,58.23595,0.71,53.389107,33.440212,12.926642,46.237106,33.066124,46.16779,,47.032803,49.25,15.708095,32.28,10.69,42.01,47.965675,6.245587,43.63,25.634523,20.59,41.788364,1.1947483,41.04,37.50244,35.22,75.69,42.17,38.10674,9.673079,48.465626,48.098206,12.69519,35.934402,7.7946324,48.31372,77.38787,33.843582,11.05,14.51,57.38,0.88470006,13.577385,5.936875,18.02846,58.022923,31.91596,28.64072,50.15,14.759623,8.998545,23.06,29.69,43.774597,6.8813767,20.49,40.49,11.818888,14.32353,72.546425,48.895737,32.10845,3.157671,54.496113,37.28125,12.3863,40.639366,19.192814,14.75527,26.379591,18.71,12.33,14.09,10.496746,24.599426,,59.879265,61.46566,11.837904,63.15,73.668884,8.344915,5.3222227,40.805862,40.519672,17.38,0.33114356,21.351034,38.089504,49.18,16.49807,11.417827,56.69,31.84618,,42.587868,10.808779,12.018922,,5.8346434,10.655811,10.548449
2018,76.22302,36.2642,56.414654,12.338308,12.696113,25.13259,84.28,23.660212,16.244272,18.43,73.39,27.115662,18.501617,45.572426,35.83075,70.67902,40.52,30.003576,27.659985,29.31,25.45,23.398422,22.10827,24.825294,45.893333,4.8583517,13.163805,5.1057916,41.67273,15.594579,23.747677,33.246727,35.750656,39.285324,72.261696,41.610638,50.257496,15.130748,67.244865,26.111382,22.416426,11.173865,44.36,14.186689,13.168949,29.104952,30.913193,13.82,28.920643,31.573633,30.31153,62.61043,48.88093,22.244427,24.664755,35.49158,18.43,18.006388,9.499864,2.4097068,23.114153,16.46085,47.67,33.401222,67.11583,22.438559,66.98839,72.948044,36.080063,54.91055,57.50036,33.730396,52.144173,11.39,38.854355,26.79,35.640995,53.23,12.583932,35.95846,50.393333,15.94,21.84,23.55,16.777452,35.316513,12.99,33.47,23.365057,46.62,60.968803,0.59,49.381573,33.054367,10.647036,48.54593,35.300648,45.58655,,46.11191,46.82,14.444076,31.52,10.47,39.34,46.985275,6.4173355,40.09,29.280085,19.78,42.3094,1.0906684,41.23,32.553543,34.3,76.45,39.61,44.001286,9.496156,48.842846,48.17621,12.817653,36.640583,8.06901,48.96119,75.94579,33.159462,10.79,13.97,57.73,0.7456478,12.912783,6.496743,18.078485,56.431423,35.704388,29.408989,50.44,14.402157,9.5995455,20.79,29.92,43.876316,6.738063,19.46,38.31,11.865967,15.898354,66.9534,48.335365,29.070705,3.7002082,60.988888,37.608765,11.112352,38.31096,25.758577,15.816942,18.426537,18.91,11.98,13.96,11.072008,24.620617,,64.37609,64.66404,10.111096,68.42,76.83903,10.156639,5.643907,44.88969,41.915176,17.49,0.3584164,20.836382,35.628933,50.66,16.246628,11.328232,60.34,30.610537,36.902245,44.58101,8.569112,12.9814825,,5.8361564,10.275903,8.796354
2019,76.81837,33.057076,56.412224,12.742249,12.751027,23.9415,84.79,24.2651,14.733968,17.92,71.34,22.216406,19.810064,50.892902,34.69356,72.05021,38.97,29.979355,26.663143,29.35,25.69,23.06761,23.991598,24.879847,46.693638,5.5926175,17.79043,4.49591,60.558228,15.456034,23.772053,32.80003,35.230022,37.260464,72.18878,38.497005,42.17204,14.73766,61.827965,27.097815,22.324564,10.8501625,33.73,14.092476,13.441055,31.234158,33.859642,13.79,27.941084,35.461315,30.936163,62.506466,44.77917,21.831839,24.061375,37.925224,17.42,19.156445,9.45292,2.6145973,23.088022,16.611761,46.77,28.23321,59.215427,20.213886,69.48218,76.37822,33.642727,54.420956,55.989178,35.023746,52.468784,11.46,39.038292,27.79,35.074688,52.0,12.132626,38.887596,50.096962,15.55,21.36,23.46,16.439459,36.005383,12.9,33.86,24.299763,46.18,64.39125,0.63,46.36797,31.61123,10.720566,41.832287,30.711319,54.42869,,42.850555,45.51,12.878016,32.27,9.62,35.23,46.110336,6.6521096,35.69,34.22468,17.46,42.282192,1.1094342,39.09,31.079233,34.13,79.52,38.56,43.174755,9.521833,44.83401,45.665672,12.197385,36.062656,7.9087343,46.09529,71.497025,33.217613,10.42,13.92,57.91,0.8031395,12.190044,5.961347,17.95855,56.28123,37.619175,28.132416,48.79,13.5192175,9.527101,20.44,30.61,41.967754,6.6198807,18.88,36.57,12.107364,11.404074,67.3736,48.74661,28.437098,3.6825554,52.88984,37.67107,11.220835,37.05567,42.324703,16.991245,17.352047,19.16,11.66,13.71,9.976392,24.68238,,63.660618,66.20978,8.669598,71.22,77.00281,10.483669,5.3989162,46.912857,35.576508,17.05,0.3013317,21.914051,38.260284,51.12,15.461458,11.308306,57.68,28.089901,34.121517,45.117306,8.077403,11.174682,,5.728278,7.2523828,9.083371
2020,74.813965,27.72386,59.396133,11.151079,11.210545,21.75679,77.85,21.966228,14.912643,16.65,57.83,20.457335,17.39719,51.408535,34.640835,74.00198,36.58,26.246315,21.76496,28.86,24.77,21.300356,20.898396,22.771065,42.926567,5.9538045,15.424659,4.951548,49.675507,13.775925,22.89646,29.320738,34.791008,31.992067,68.30715,39.717937,25.190233,14.506284,61.66526,20.83622,20.286762,8.92001,17.77,11.528236,12.408036,26.611883,28.22135,12.93,24.64876,37.33711,31.723684,59.31353,46.850185,19.728464,21.574024,33.079136,16.47,18.788118,8.8383875,2.6615791,19.928461,13.556997,36.06,28.18002,57.17256,17.389694,56.43703,74.99309,33.438396,54.060547,56.291588,24.186178,50.04226,10.45,46.902866,26.15,31.698454,49.45,10.930665,37.300697,54.66121,14.98,20.12,21.46,14.745506,37.53126,11.94,27.74,23.167091,45.91,62.052383,0.69,42.20227,28.98742,9.649584,41.058224,30.312263,26.264824,,35.66008,43.76,16.143888,28.66,8.42,32.09,43.693497,5.992485,30.93,30.938416,16.91,38.76134,1.1578226,38.87,44.73706,30.31,79.18,36.55,43.440304,10.08967,43.455845,42.044468,15.798929,34.2464,7.367023,43.5486,74.67578,32.27202,9.29,13.79,54.17,0.7085624,11.412468,5.207503,16.376926,55.440964,39.598656,22.766726,44.56,14.999513,10.424094,20.03,28.02,37.875828,5.898596,19.03,26.43,10.270808,10.08158,52.963608,41.573048,24.423729,3.497048,52.340443,27.421278,10.25551,36.04282,39.66346,11.847641,21.106272,18.75,12.47,12.83,11.1121,20.238667,,60.542564,64.325134,10.542768,65.16,76.96368,6.684259,4.6423035,47.083427,33.433086,16.43,0.39009285,29.172625,34.00273,47.86,16.795328,9.9310465,53.11,26.899715,28.952875,42.714725,8.65991,10.834022,,5.387626,8.113664,10.408307
2021,77.21405,23.413311,59.704235,11.738086,10.436731,22.366276,78.66,19.157646,13.824972,15.78,66.03,25.361692,17.860289,48.63362,34.647324,72.987465,35.07,23.04769,24.458675,30.71,21.93,22.755177,22.737877,22.652086,38.91784,6.746988,18.798113,4.3025355,48.967587,14.023435,22.706528,30.26624,34.394764,32.343327,66.91696,39.128696,24.075176,13.669645,55.569607,18.515215,20.742144,8.393719,9.92,12.726451,12.161295,20.303026,23.76817,12.6,23.592802,38.53034,30.615568,54.90198,49.506275,20.99675,22.25319,36.997864,16.1,17.850658,8.92468,2.6516855,21.773212,13.512214,31.2,27.246824,53.46713,20.396664,59.97036,77.47199,33.32964,53.675213,60.979824,28.723936,51.7056,9.4,43.53166,24.64,27.487345,49.82,10.688283,34.514606,49.90874,14.65,19.8,21.89,13.07992,37.453896,12.03,25.03,22.768051,40.66,54.93773,0.67,38.848156,29.098824,9.307446,30.943676,34.715794,24.677336,,37.22053,43.64,14.053141,30.16,8.93,26.99,44.75626,6.8762717,29.42,32.71158,14.33,41.37072,1.0852714,41.74,34.09388,,70.25,38.08,33.534435,8.877228,33.098434,42.9031,14.1083765,32.08135,7.7157865,42.5277,76.24337,30.816816,9.38,13.85,51.26,0.67908335,11.666658,6.132633,17.047651,57.49645,37.331688,27.2153,44.61,14.980886,10.354478,20.31,28.99,35.93768,6.5576,20.94,27.22,10.13343,10.156295,56.857883,47.31245,22.499762,3.639478,51.409836,26.738745,11.85579,35.76107,27.409435,11.655728,24.830843,19.4,12.9,13.08,10.42652,21.97709,,58.786793,69.0046,9.044554,63.54,78.558624,5.890945,4.241103,45.96759,33.74077,16.27,0.35478678,25.56492,31.25318,46.33,15.437466,10.700169,60.31,26.193308,28.055237,40.01132,7.3317566,11.188669,,5.5067363,7.0782943,10.255062
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.885934,,29.788893,,,,,,,,,,,,,,,,12.93,,,,,,,,,,,,,,,40.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.047964,,,,,,,,,,8.84,,,,,,,,,,,,,,,,,,,,,,,,,14.08,,,,,,,,,45.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
