Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1995,150040.4,151280.64,62895.42,,38849.4,649357.2,49249.08,1306.8,223455.52,84190.5,117809.59,160207.27,108868.2,162688.64,140216.3,2321009.5,77341.01,13312.35,5566.78,30179.22,107160.0,5169.24,148654.08,2709938.5,3667.92,6911.19,14398.98,40723.62,63628.62,348498.2,78660.0,265096.9,15638617.0,256893.9,219662.42,405539.03,47189.5,451.98,772115.44,13774.8,11833.44,69789.0,141645.0,14160.96,110541.06,758829.6,8539.89,1515.69,66994.99,146843.2,613668.9,252077.84,1600733.8,42055.22,336619.38,11408.0,1563060.9,64175.76,20360.34,680294.94,2671.38,25379.9,719837.75,56861.26,415392.6,152302.69,49482.16,18708.3,16745.63,98285.1,1669.36,286901.6,18314.37,185320.06,43781.4,99030.54,113605.47,3185438.5,18369318.0,37820.86,1342802.0,540759.94,4505.49,106746.24,529890.9,56261.66,148837.45,1140764.6,293634.38,906639.4,116167.68,143913.52,1493.5,833.58,703142.56,41116.68,110582.4,84492.36,,101504.65,3623.06,309570.8,48568.96,39098.59,5370.24,24611.72,575760.6,326.7,65802.86,300924.97,7104.28,2130950.0,979.84,32481.45,192716.52,4697.52,831216.94,,50075.22,332848.66,47079.76,20569.74,356008.5,504711.75,38753.51,95876.88,1261440.2,44.55,193594.55,55244.16,367075.0,164.08,50624.43,57939.75,91986744.0,2724942.0,56269.8,566791.2,1424479.6,357.39,99018.2,460044.47,380394.1,105303.36,92898.2,101617.92,9205.52,233701.86,1084339.4,173078.64,398666.88,448824.97,247694.4,51871.4,9204.6,,153096.86,251.86,68357.74,74458.8,,3606.35,8632.17,67685.66,19242.3,113790.6,27058.05,1611.17,422382.44,55564.56,90537.27,975631.7,140895.94,109932.48,,2667.24,19999.8,181912.56,914942.6,220.15,847755.3,511249.7,525526.6,49653.24,3422576.0,634921.6,2334.79,477909.94,1612622.6,4210.6,4966.96,305012.4,776008.8,292026.84,283041.44
1996,242850.9,183268.47,62202.69,,38617.2,648648.9,45802.43,1374.12,222785.58,85987.35,114585.84,156389.05,108634.86,165191.19,152062.6,2606740.2,69874.4,13554.24,5368.6,32071.6,101402.56,5299.75,142178.8,2753392.8,3253.8,6781.5,13968.98,40818.65,60038.27,345328.0,77961.75,254582.52,15558582.0,311267.34,208591.7,319699.44,45478.61,363.75,767090.3,10520.4,11461.12,68813.45,143380.86,14034.58,98662.48,745099.25,8574.33,1466.19,69794.01,146594.7,596559.06,247587.2,1616192.8,49744.86,338139.62,11621.18,1804960.8,63350.1,20180.16,689292.7,2545.14,21849.6,706036.8,53617.34,422279.28,138050.88,50062.67,22834.98,17433.6,98279.4,1704.0,266520.1,17529.6,189015.2,43479.8,99436.26,111205.71,3757375.2,17451258.0,37718.45,1213094.5,581413.94,4328.28,107946.6,512421.9,55961.76,154345.92,1170313.6,285494.6,857311.94,112000.06,182677.92,2125.44,817.32,630248.7,41085.0,116847.8,83591.38,,101586.24,3320.24,311144.9,47428.05,38105.82,5439.98,20995.68,608202.4,324.72,63022.41,268253.28,6984.96,2200855.5,1175.02,31359.34,211742.42,4519.96,857552.06,,50716.8,329864.7,43090.0,19199.7,328636.3,508023.9,37007.33,99513.18,1087663.0,44.55,191561.42,55514.64,447973.2,132.02,54506.84,58189.23,91886020.0,2188228.8,60743.0,588648.1,1598197.2,357.39,86868.92,437747.4,351675.03,101365.0,98706.96,104718.29,9159.52,233856.33,1212309.4,205745.75,390724.62,532943.06,220299.1,50721.3,13383.86,,149541.78,250.88,67642.05,73747.31,,3098.08,8945.16,62005.58,18938.5,106762.59,25770.96,1598.85,423953.2,62843.6,83508.39,948031.4,156469.39,109604.18,,2865.06,19233.0,181264.75,1002233.06,233.68,887790.4,518552.38,501040.97,49965.37,3484399.0,609788.56,2344.32,410968.84,1534290.5,3859.68,5111.95,329128.3,788090.5,296512.53,289638.9
1997,227743.31,216893.73,60986.97,578.7,43053.24,656393.3,42816.5,1414.71,198117.16,84326.75,111768.84,163803.94,108750.48,163994.81,164760.56,2656429.5,67026.24,13882.68,5361.24,36086.4,94378.9,5381.35,133601.73,3072536.2,3580.8,6650.82,13873.02,39963.65,57160.4,334594.47,77868.65,248703.3,15269975.0,353005.84,231194.4,332565.84,20714.19,442.68,739188.06,8404.32,11066.4,77955.02,140280.44,13676.88,89914.15,760410.4,6732.16,1389.04,68657.49,148278.53,587974.06,247331.62,1679627.8,59766.75,345499.8,11316.74,2106478.5,58729.0,17984.56,700200.3,2420.25,18325.5,669609.1,50364.99,423560.16,135008.62,51732.45,25684.8,18131.85,97158.4,1996.9,270132.84,18501.12,190161.75,44177.48,99892.38,106423.02,3616746.5,16491500.0,38009.88,1106909.1,614557.6,4280.76,110664.55,516002.34,53598.6,160928.45,1139997.4,264566.62,818840.3,116544.78,211117.77,2441.25,824.67,547000.3,41161.23,117511.83,81251.64,,101226.24,3558.38,333185.3,46800.34,37503.15,5488.0,18757.88,606863.8,322.74,58118.9,278857.44,6897.67,2188083.8,1087.01,31203.93,211304.6,4374.6,884359.8,,50220.04,357920.3,24400.04,18699.3,381287.5,518337.7,35203.8,112518.75,1073957.8,42.57,188901.69,55380.78,522775.4,102.24,56953.71,56208.24,91785040.0,2503986.8,66018.15,571833.06,1789638.5,301.5,54082.7,418576.62,323554.03,99599.28,102962.25,105486.72,9108.92,226530.89,1212407.5,194158.83,389789.28,532169.56,208230.75,50436.68,9780.4,,151113.39,261.9,63293.37,74481.84,,3324.42,8729.37,59053.82,17468.96,98338.68,25731.2,1488.62,422903.53,79320.24,75516.31,951429.75,151762.4,107218.98,,2757.12,18655.0,178756.8,1086355.9,201.6,906792.8,510444.0,474257.53,49683.27,3449053.0,603600.6,2288.88,428833.8,1463460.8,3781.48,5470.74,277574.8,785442.25,300393.06,283204.03
1998,235716.05,252039.34,57451.16,600.3,48697.64,634951.8,40864.32,1415.7,211807.7,75455.97,103804.24,141692.62,110295.95,177691.5,65059.05,2754754.5,63122.88,13848.38,5390.0,43521.0,90018.72,5637.6,138565.05,3285308.0,3416.82,6489.56,13227.7,38640.57,59388.75,321899.6,74633.16,242288.1,14752437.0,367033.7,265154.75,335962.1,25133.75,402.69,649538.25,13103.25,10934.0,67601.35,140121.34,13353.48,87085.63,767780.75,4881.52,1361.25,67374.45,140233.0,545591.2,261518.89,1727873.2,71319.8,347091.25,11213.84,1664336.0,56926.85,18107.94,711666.7,2523.26,17470.84,662185.2,47331.2,463615.62,176989.97,48031.62,23865.05,18646.2,93536.17,1984.55,288057.78,18733.5,200366.11,44799.96,107558.1,100579.05,4021717.8,15770663.0,43438.08,1038503.06,621147.75,4246.11,109875.6,505721.28,51119.2,159842.44,1145396.4,242454.95,839791.0,109040.61,204074.81,2194.52,819.28,471136.12,39223.38,113370.7,79000.85,,100495.75,3045.68,322222.6,46828.72,33316.8,5496.82,17925.8,593101.94,322.74,54160.68,318896.75,6542.65,2190965.8,1327.84,28914.4,217401.6,4241.2,881433.0,,49643.28,392970.25,13931.84,18302.4,383806.34,514935.16,37770.34,154440.98,966122.06,42.57,189990.98,55257.02,483673.1,201.6,46899.08,54196.56,90344904.0,2825071.5,65338.23,580092.1,1800005.0,288.0,78342.18,408011.25,344574.66,104965.44,108388.79,108567.34,9458.28,224860.02,1201688.5,219843.56,401575.53,471113.28,196252.2,49261.45,10121.05,,151295.77,266.75,121645.65,71854.59,,3266.64,9790.2,57799.42,16749.0,92072.97,25381.18,1450.35,429767.38,100310.42,70310.59,949836.5,147188.36,104201.46,,2773.23,18051.67,173938.56,1103547.2,193.44,930742.44,473954.0,444326.12,49184.59,3431752.0,586128.5,2249.28,351137.62,1367033.5,3754.68,5437.08,471117.6,759622.3,311179.44,289377.47
1999,234426.69,192669.77,54725.46,659.3,50707.36,638731.75,38588.54,1369.17,223253.36,65831.49,93059.72,161960.23,109544.5,192601.28,66672.6,2898517.8,60469.8,13601.34,4925.74,45166.5,88991.1,5667.48,185785.1,3431857.8,3167.38,6369.99,13409.63,40543.09,48216.96,311134.56,75405.3,249589.7,14489018.0,374889.38,297332.94,395494.7,29536.21,346.84,670065.56,12797.63,10840.2,66491.04,139516.8,12912.64,87872.68,756926.56,5199.12,1293.93,66619.08,143745.19,497399.1,261826.81,1811427.5,75332.79,353097.9,11129.3,1219926.0,55155.1,18073.8,750181.2,2451.76,16681.28,661887.56,46401.34,473496.66,130142.51,43847.04,21585.97,9243.0,89855.34,1813.95,283563.75,16997.57,198060.75,43696.98,117578.93,96537.87,3969884.8,15050356.0,45793.28,1010203.94,702792.06,4163.04,113734.08,508185.9,50694.3,134383.3,1160560.1,232443.1,854507.2,107353.62,219846.9,2006.4,836.55,548796.56,39235.6,107495.68,76793.7,58507.5,100605.38,2982.39,341248.06,46074.5,32442.96,5399.46,17515.15,579076.7,308.88,50613.08,353653.66,6195.56,2182908.5,1345.9,28027.85,229390.36,4244.52,857541.5,,47810.28,422006.66,53230.43,16518.05,325386.6,513774.1,37658.88,194693.2,1211513.5,40.59,194817.7,54184.13,548847.7,174.72,48258.75,53122.41,90301790.0,2954274.5,63934.1,594764.2,1748475.4,257.28,84356.04,392414.53,358501.78,106348.8,113508.31,99472.63,9643.44,224528.78,1228321.6,241701.75,401734.88,636816.0,201154.2,47844.28,12730.96,96523.96,138244.72,268.8,144908.8,69088.32,,3604.0,9266.04,56910.15,16879.5,89398.98,25749.26,1442.43,427911.25,121201.84,95310.84,941081.4,153240.36,101592.68,,2693.1,17414.1,174731.05,1066906.9,206.64,895099.56,525377.9,420244.6,49472.28,3405468.5,557434.4,2288.88,489008.03,1281315.0,3750.66,5189.5,501340.94,725385.0,322857.38,293047.47
2000,209371.92,130284.63,53040.57,680.2,51762.04,620424.6,36511.68,1269.12,228656.7,57079.03,86818.5,168243.12,109556.16,207900.42,204918.75,3015180.0,62158.44,13418.01,5303.48,40651.62,90843.39,6380.01,175321.55,3408290.8,3249.94,6456.78,14328.58,41273.5,51906.86,306594.62,74677.6,233440.48,14177701.0,440691.9,300865.94,580354.2,32053.07,316.48,710141.3,12534.2,10777.5,63492.8,142852.64,12608.06,87404.24,741463.56,10297.56,1212.75,64665.05,144157.69,489407.1,262253.44,1865277.1,66030.65,359330.84,11290.2,1299131.0,54953.28,18111.73,746703.2,2783.75,17019.2,641495.4,43416.81,548333.25,143334.48,45010.9,23211.76,9996.21,92330.38,2029.24,305167.2,15767.61,186329.44,42368.62,122896.23,94138.11,3281202.8,15126181.0,46451.18,1010436.56,688074.1,4137.56,118067.22,511384.0,51656.25,145550.55,1160334.8,225101.77,868645.3,107609.04,204222.42,2365.2,852.39,614840.5,39151.0,95046.36,74719.09,58712.08,102746.7,2316.3,341342.1,42646.56,33247.88,5446.98,17899.2,598878.1,253.44,47421.36,367600.53,5821.2,2210183.8,588.96,27527.04,238937.78,4197.1,853631.7,,45608.8,459105.3,51289.4,17196.96,315219.84,513289.7,42832.8,207361.6,1431139.1,38.61,199245.77,53973.92,530733.94,71.82,46031.52,52747.2,90442600.0,3062151.8,67939.74,572814.0,1654393.6,226.56,87287.01,378782.75,375428.9,106901.76,116813.8,105982.8,9950.85,226648.62,1210810.2,258862.5,411465.9,629083.0,169287.66,46488.26,12800.48,74570.6,144660.73,274.56,139286.5,71285.2,,3893.25,7854.0,55045.62,16570.74,88664.4,26347.08,1427.86,428225.8,110360.7,108266.76,917204.8,155491.44,100985.08,,2721.75,17212.5,167302.69,1138088.0,200.9,796267.5,549050.1,399914.47,48265.96,3434913.0,532217.06,2455.2,490737.5,1271022.8,3778.8,5287.1,533325.4,713943.3,335301.2,295594.25
2001,305055.8,179517.8,52028.86,656.45,52332.62,600714.56,35163.47,1375.11,231888.02,65577.47,90177.01,177670.31,109968.0,209878.12,290551.22,3125515.5,63939.74,13486.77,5507.6,39830.48,91307.7,6866.88,168676.12,3352158.8,3588.87,6414.21,12629.76,42297.82,56477.6,303321.03,71567.3,241701.12,14356421.0,481639.9,330508.97,582940.3,33778.24,287.1,709775.3,12908.0,10815.35,72975.32,143591.58,12272.44,86069.07,753240.0,11332.23,1119.69,65128.71,147288.8,513687.53,284564.7,1899230.9,71542.8,373347.16,11890.06,1408480.2,54307.7,18192.08,735981.94,2595.94,17411.24,627103.75,42236.21,522131.66,160527.64,46140.36,25361.84,10959.84,95188.5,2008.32,300086.28,17387.1,213441.03,40787.54,128878.51,94654.89,3466921.2,15538587.0,45903.48,979410.1,677057.6,3928.4,120620.07,509581.44,51677.01,148483.72,959741.44,223857.05,871264.25,107294.22,192247.38,2300.32,866.25,603318.9,40986.99,90638.9,72412.8,58238.46,105389.98,3176.91,340575.47,39811.98,33498.95,5596.47,18947.98,582765.9,247.5,45957.1,384483.6,5514.45,2232151.5,953.12,25480.0,262703.84,4153.4,746622.8,,45209.55,490360.3,67737.75,18560.01,377395.53,493346.4,42625.24,220099.31,1725748.2,36.63,202649.48,54296.06,520176.1,253.44,46031.52,52313.58,92581070.0,3224909.5,65692.5,551720.7,1713208.0,235.2,91529.36,371176.97,384638.25,108690.24,120509.1,111776.98,10533.18,223642.98,1200938.6,218896.72,417917.72,685643.6,174056.81,45036.65,13043.36,65233.46,135520.73,274.55,128993.7,65859.81,,4055.4,7419.1,54292.59,16750.23,89525.7,26555.88,1386.24,419135.88,98606.56,90075.69,904357.2,146747.16,97916.98,,2739.8,17333.68,165992.4,1168528.2,231.36,829095.1,575438.06,385012.0,48580.14,3455783.8,513538.75,2409.66,496538.6,1277760.0,3845.13,4809.2,537645.0,696732.94,347734.97,297698.84
2002,326980.1,146087.48,50473.92,603.25,53742.62,660082.1,33100.8,1313.16,233612.84,63993.62,91384.0,187165.98,110255.04,211945.0,333006.4,3076288.0,62252.44,13387.78,5101.98,36009.92,90585.0,6710.88,179920.88,3286469.2,3340.24,6382.53,12525.86,43312.44,60519.06,298071.84,68708.75,241658.05,14263432.0,493927.7,365861.1,808849.06,44796.19,293.91,703115.44,18452.42,10845.88,73446.9,140064.55,12024.6,86824.7,746508.1,14757.24,1083.88,65378.74,155097.34,503034.62,278160.1,1883390.8,74426.04,401995.03,12107.2,1492624.1,53604.7,18610.12,741056.75,2680.44,17829.24,615922.56,43916.16,531474.4,174126.4,47944.14,27573.6,12109.05,98652.52,1905.12,318525.72,17249.64,207053.45,39498.15,134130.16,94533.74,3591216.8,15724361.0,45610.16,1027322.0,653869.06,4049.85,119857.92,508459.2,50116.77,144998.5,1053534.0,226599.7,970325.6,105544.89,176615.1,2495.04,816.74,578443.1,40540.5,89608.75,69819.75,56219.34,107981.37,2640.6,349193.6,42939.12,31065.22,5529.15,19337.36,589349.94,320.76,45036.88,394854.22,5439.98,2271847.8,1336.8,27078.52,315735.56,4049.85,818584.2,,47136.04,527546.4,84408.87,17021.84,353019.4,489558.6,41735.46,233194.16,1987833.2,36.63,203351.77,54350.13,506641.7,143.96,47018.16,51818.58,94606720.0,3306469.8,68961.42,575343.75,1754395.0,263.34,97467.84,362166.84,376649.47,108892.8,114130.08,112222.21,11189.76,213597.86,1235081.6,252148.25,412276.25,637752.0,216026.4,44286.22,11813.1,97930.08,113166.72,278.35,161911.2,66885.7,,4553.08,8545.52,51412.76,16810.68,91235.43,26504.55,1420.65,439747.25,121302.69,105195.18,901842.0,145142.77,104646.96,11578.98,2601.0,18212.16,160678.08,1027258.44,233.24,1192431.2,601964.44,359737.28,47145.42,3533203.0,501301.34,2129.49,465171.66,1256686.9,3939.6,4997.72,479654.4,671307.0,351505.6,292006.56
2003,391039.12,144714.98,46741.39,650.43,56139.62,663638.6,33055.68,1313.73,232335.88,65827.44,88292.77,198915.75,108716.16,214576.5,410863.28,3336712.2,62821.44,13768.18,5022.0,35987.55,47266.46,6914.1,193718.44,3216201.0,3481.2,6326.1,13148.16,43488.0,63877.0,295709.03,68794.25,233949.12,13955019.0,488742.53,410360.4,957271.06,57063.5,285.0,775808.4,15096.8,10708.95,66320.32,137263.7,11795.28,88669.64,716587.2,16541.68,1121.67,62598.72,135312.45,509991.38,306462.78,1936222.2,78231.55,418852.16,12263.55,1609244.0,53640.0,19000.0,726070.06,2662.88,18241.52,616301.1,35843.38,542397.6,190726.88,49335.96,30382.95,13301.94,99457.92,1767.92,327500.03,16086.07,200724.69,37993.35,138339.56,94823.19,3597794.5,15499005.0,48962.38,1038932.75,636608.94,4003.19,123781.14,518118.72,49554.45,149863.06,1132075.4,242377.73,904211.25,105295.12,226743.66,2031.88,769.23,498691.62,39853.44,84086.6,66947.06,54015.64,115254.95,2534.35,354912.88,46705.5,27259.05,5396.49,19272.68,565585.94,352.44,44908.5,425527.7,5384.12,2268557.0,1280.0,26909.76,337745.66,3858.7,842976.3,,47303.62,472459.88,71375.25,18875.34,389498.9,501024.0,43106.58,246905.12,2150622.2,33.25,202514.06,52233.92,524476.75,155.76,47705.92,51203.79,96006090.0,3423489.2,66658.65,567816.9,1952700.8,269.28,115072.0,350321.6,366616.8,108085.44,110365.52,114182.74,11077.23,206004.72,1297752.4,299145.6,419721.4,748721.75,267693.2,42899.52,12806.64,124073.4,124696.26,280.12,167712.4,63329.73,,5089.16,8543.3,49694.82,16858.7,93934.17,26296.62,1419.66,437913.2,144907.92,133956.0,904274.44,145240.86,70436.52,17353.6,2836.12,17162.6,158273.8,900977.2,214.83,1305750.0,618764.06,360732.25,45715.67,3558281.0,498943.16,1995.84,498960.8,1328659.2,4009.28,4868.1,465089.62,666259.3,359932.5,284651.5
2004,486079.0,128946.42,44316.58,687.06,57645.5,633623.0,33802.71,1245.48,232692.84,65810.7,88811.58,212600.88,108348.48,218180.12,423348.97,3239374.2,61584.1,14726.46,4920.16,35586.48,86867.55,7119.8,199031.28,3142581.8,3526.56,5793.24,11980.8,43908.48,66940.65,308864.9,68488.35,223315.8,13823831.0,554540.06,424589.75,1110996.2,78917.29,299.97,748482.0,13494.78,10548.68,65563.2,134579.48,11817.82,89318.4,706675.2,15753.6,1101.87,61578.05,135867.6,514378.03,284246.1,1946824.9,84550.95,424569.0,12445.0,1693351.8,53972.16,19375.68,742367.3,2382.1,18674.48,637092.6,31523.58,558785.8,205656.1,50906.24,32932.32,14677.46,100866.25,1517.88,342829.53,15348.97,204365.4,37930.56,140776.44,93816.36,3557481.5,15673025.0,53497.01,1053949.9,610781.1,4111.47,130191.8,527209.56,47761.92,150214.95,1111310.6,256393.17,902615.06,107286.48,282237.38,1549.4,710.4,444608.1,38480.68,74033.32,66434.98,52002.21,122771.93,2454.27,351815.12,46380.57,26334.0,5350.95,20208.87,598123.3,336.6,45762.08,490575.6,5248.32,2256935.0,1057.4,26457.5,367105.9,3600.05,895940.2,,47886.3,494190.4,66396.56,18544.54,443717.6,494081.7,41945.85,261299.7,2264922.8,31.68,200442.34,52287.28,542313.6,182.5,48680.85,50448.42,97629480.0,3496550.5,65038.48,482569.66,1957497.2,267.54,112442.2,347624.62,358461.2,106647.0,115936.56,112507.2,11653.65,205153.06,1396749.9,284252.66,432307.2,817110.94,328655.56,40550.75,13684.64,132958.86,115281.9,282.94,130186.2,68781.12,,5451.93,9537.36,50448.42,16514.86,97693.2,26631.44,1425.6,435213.25,128754.78,135144.95,894282.3,147855.02,105164.78,18023.4,2898.72,17630.64,161723.25,1099800.5,221.48,1319145.2,646038.25,394201.16,47116.2,3621435.5,498816.44,1942.38,483599.5,1344089.2,4064.22,1844.15,561620.2,702896.56,365619.25,276174.66
2005,572650.25,104368.04,41688.66,711.48,57720.7,661379.56,35036.36,1230.88,235346.12,68499.86,103241.94,242114.02,111925.39,222138.27,494657.12,3423271.2,65123.86,15550.64,4983.87,38201.4,85897.98,7106.88,200038.44,3097128.0,3388.84,5750.19,12426.95,44473.92,71771.35,320374.78,68033.44,214804.36,13885638.0,643806.06,482553.34,1316952.0,75672.86,297.99,774110.6,12250.28,10472.8,65326.17,132668.9,11912.88,91680.0,695267.94,17402.1,1066.24,60516.96,175080.52,551415.94,281004.16,1992365.5,84949.44,436814.4,12979.2,1810155.5,55620.77,19672.57,736661.1,2634.82,19142.2,648986.5,39109.08,595307.7,190593.6,55805.92,35468.51,16335.3,101147.52,1785.96,339027.7,15105.99,212328.77,38134.08,146033.4,93261.96,3580815.5,17434064.0,54855.9,1055375.0,625450.5,4037.5,132363.5,537435.3,48743.64,152109.25,1067849.4,275928.84,886354.0,109822.72,268228.56,1898.1,712.8,452955.84,38382.3,80488.5,65561.78,76284.12,129022.88,2484.25,359367.03,45026.08,27121.59,5416.29,20415.78,608301.7,315.81,47661.57,539252.0,5423.32,2240700.5,1356.96,25305.56,425792.62,3757.18,820930.2,,48226.86,518018.84,71629.06,18085.65,458735.03,497689.9,44524.78,276456.3,2434874.8,27.52,191806.08,52400.53,519912.12,212.8,50714.87,51525.54,100807090.0,3292823.5,62943.76,395765.7,2080797.2,266.56,118888.39,348929.47,340756.16,102072.15,120080.64,117105.12,13015.38,203894.97,1444300.5,305905.7,441198.72,875589.0,325169.03,40253.76,13974.3,130256.04,109650.67,286.7,156628.84,70123.9,,5417.45,9331.56,51918.57,16842.55,99211.28,26967.6,1432.53,433718.16,160593.69,155248.8,882154.8,147594.12,106786.35,17393.75,2929.41,17765.95,162469.3,1152782.1,225.72,1310266.2,673971.2,395361.5,46775.04,3662548.5,502899.22,1760.49,465592.8,1326228.1,4139.93,3455.1,639531.2,750790.5,377998.3,286553.56
