Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1996,540539.1,372090.53,628.31,,4290.8,72072.1,1416.57,13.88,36267.42,4525.65,44561.16,60817.96,6934.14,81362.82,258917.4,778636.7,3677.6,564.76,947.4,11268.4,2069.44,935.25,90901.2,688348.2,574.2,68.5,2274.02,2148.35,67702.73,42680.99,4103.25,25178.49,2963539.2,265153.66,276505.28,1456408.5,51284.39,121.25,114622.69,7013.6,1562.88,12143.55,2926.14,286.42,2013.52,39215.75,12338.67,14.81,704.99,62826.3,81348.96,61896.8,159843.23,25626.14,33442.38,1891.82,667588.25,639.9,203.84,21318.33,717.86,14566.4,29418.2,11769.66,164219.72,149555.12,1548.33,19452.02,4358.4,5172.6,426.0,98575.92,3590.4,12064.8,4300.2,137316.73,1123.29,769582.9,8595396.0,11266.55,12253.48,173669.1,43.72,5681.4,15848.1,4866.24,6431.08,11821.35,5826.42,128104.08,7148.94,197901.08,466.56,16.68,62332.29,415.0,54987.2,5335.62,,4232.76,452.76,27056.08,7086.95,2868.18,111.02,1580.32,32010.65,3.28,636.59,290607.72,291.04,115834.5,350.98,2001.66,187771.58,393.04,128139.96,,5635.2,269889.3,43090.0,2133.3,72139.68,15712.08,15115.67,333152.8,3095656.0,0.45,5924.58,4827.36,298648.8,154.98,3479.16,587.77,33985236.0,2568790.2,5282.0,44306.85,561528.75,3.61,62905.08,13538.58,77196.96,5335.0,38386.04,3238.71,796.48,7232.67,181149.67,25429.25,29409.38,418740.97,94413.9,1568.7,273.14,,9545.22,5.12,254462.95,7293.69,,1457.92,1703.84,1265.42,386.5,1078.41,6045.04,16.15,57811.8,251374.4,74054.61,60512.64,46737.61,2236.82,,28.94,2137.0,9540.25,370688.94,20.32,221947.6,391188.62,5061.02,4941.63,344610.9,18859.44,23.68,152002.17,97933.44,1816.32,269.05,371144.7,291485.53,60731.48,32182.1
1997,585625.7,353879.25,616.03,64.3,3743.76,57077.68,2253.5,14.29,59177.85,4438.25,41339.16,73593.07,6941.52,84482.18,257702.44,749249.4,2792.76,283.32,872.76,9021.6,1926.1,949.65,100787.27,379751.7,149.2,67.18,2072.98,2103.35,72749.6,45626.52,4098.35,27633.7,2694701.5,245309.16,260708.6,1515022.1,77924.81,33.32,130444.95,9104.68,1653.6,2410.98,4338.57,279.12,2780.85,40021.6,14305.84,42.96,693.51,60564.47,72670.95,65746.38,107210.28,19922.25,22053.18,1842.26,431447.4,3091.0,2452.44,21655.68,806.75,18325.5,58226.88,11814.01,164717.84,158488.38,522.55,17123.2,4253.15,5113.6,105.1,99912.15,2522.88,14313.25,3841.52,137946.62,1074.98,961413.6,9685484.0,12003.12,11180.9,153639.4,43.24,5824.45,10530.66,5955.4,1625.54,35257.65,2672.39,192073.66,1177.22,165878.23,183.75,8.33,128308.71,415.77,52795.17,7065.36,,4217.76,72.62,6799.7,7618.66,1973.85,112.0,1631.12,31940.2,3.26,1186.1,302095.56,213.33,115162.3,443.99,965.07,195050.4,380.4,98262.2,,4366.96,259183.69,62742.96,2077.7,24337.5,10578.32,15816.2,337556.25,3221873.2,0.43,5842.32,5477.22,224046.6,181.76,575.29,567.76,33947892.0,2311372.2,666.85,56554.92,392847.47,33.5,100439.3,8542.38,102174.96,7496.72,34320.75,4395.28,792.08,7006.11,119908.44,71812.17,33894.72,435411.44,112124.25,1029.32,4191.6,,4673.61,8.1,269829.62,4754.16,,1229.58,2047.63,1205.18,1519.04,993.32,4188.8,30.38,63192.48,251180.77,85156.69,50075.25,37940.6,1083.02,,114.88,1845.0,7448.2,288778.12,50.4,241046.19,417636.0,4790.48,4913.73,341115.12,12318.38,23.12,135421.2,77024.25,1862.52,55.26,416362.2,305449.75,65939.94,46102.98
1998,606126.94,334098.66,1776.84,66.7,3108.36,70550.2,1702.68,14.3,43382.3,11275.03,36471.76,90590.37,5805.05,76153.5,368667.94,732276.5,2630.12,282.62,735.0,5379.0,909.28,842.4,96290.96,172910.95,257.18,132.44,2334.3,2908.43,72586.25,43895.4,6489.84,26920.9,2603371.2,255057.31,235137.23,1530493.9,75401.25,30.31,216512.75,4367.75,1491.0,11929.65,4333.65,272.52,2693.37,49007.28,16342.48,13.75,680.55,65992.0,96280.8,53564.11,90940.7,11610.2,22154.76,1529.16,936189.0,2996.15,2238.06,22010.31,670.74,19701.16,65490.84,11832.8,130763.38,122993.03,4750.38,19525.95,4373.8,9250.83,104.45,86043.23,2081.5,6196.89,3372.04,131459.9,1015.95,600946.3,10513776.0,8273.92,10489.93,165115.23,42.89,9554.4,21071.72,6970.8,1614.57,35424.63,2449.04,196988.02,3372.39,153951.19,449.48,16.72,192435.88,2503.62,55839.3,9764.15,,5289.25,415.32,20567.4,7623.28,4543.2,112.18,1144.2,44642.08,3.26,1105.32,282795.25,202.35,91290.24,216.16,1845.6,200678.4,368.8,97937.0,,3168.72,240852.73,73142.16,2033.6,28888.65,15925.83,13270.66,313562.0,3425342.0,0.43,5876.01,5464.98,249164.92,78.4,10294.92,547.44,35134130.0,2045741.5,2020.77,43662.85,395123.03,12.0,81539.82,8326.76,75638.34,4373.56,28812.21,2215.66,603.72,4588.98,76703.52,58439.43,25632.48,510372.72,130834.8,1523.55,4133.95,,1528.24,8.25,225913.34,5408.41,,1270.36,1087.8,1179.58,1861.0,930.03,4131.82,14.65,58604.64,245587.58,93202.41,39576.52,32309.64,1052.54,,85.77,1785.33,7247.44,258856.77,54.56,247412.55,473954.0,9067.88,4864.41,339404.03,5920.49,22.72,215213.38,87257.46,1849.32,54.92,221702.4,295408.7,63735.55,55119.52
1999,633820.3,409423.25,1692.54,34.7,3236.64,63171.27,1193.46,13.83,30443.64,17499.51,29387.28,66152.77,5765.5,67670.72,377811.4,679899.25,1870.2,420.66,1081.26,5018.5,898.9,1079.52,49385.91,34665.23,515.62,197.01,1657.37,1253.91,85719.04,42427.44,3968.7,13136.3,2358677.2,271471.62,215310.06,1487813.4,72312.79,30.16,200149.45,4733.37,1339.8,12664.96,5813.2,399.36,1793.32,48314.46,16463.88,13.07,672.92,58712.82,101876.92,53627.18,56023.53,5670.21,18584.1,1100.7,1432087.0,2902.9,2008.2,15309.82,774.24,21230.72,57555.44,10185.66,133550.34,172514.48,9624.96,22467.03,14457.0,13426.66,271.05,94521.25,3481.43,10424.25,3289.02,122378.07,975.13,646260.3,11353778.0,7454.72,10204.08,105014.91,84.96,9889.92,15717.09,5632.7,23714.7,23684.9,2347.91,213626.8,1084.38,118379.1,633.6,8.45,96846.45,2504.4,60466.32,12501.3,42367.5,6421.62,368.61,3446.95,7500.5,4424.04,54.54,921.85,57271.32,3.12,1032.92,266791.34,126.44,90954.52,219.1,1475.15,203421.64,319.48,116937.48,,3051.72,227234.34,34032.57,2914.95,97193.4,15889.92,14645.12,292039.8,3275573.5,0.41,6025.29,5358.87,173320.31,98.28,8516.25,536.59,35117364.0,1969516.4,4080.9,24781.84,464784.6,10.72,81047.96,8008.46,53569.23,4431.2,23248.69,12294.37,838.56,4582.22,37989.33,42653.25,30238.11,358209.0,134102.8,1479.72,1736.04,61712.04,12021.28,11.2,217363.2,6007.68,,901.0,1764.96,574.85,1270.5,903.02,4191.74,14.57,63940.76,235274.16,71901.16,29105.61,29188.64,2073.32,,171.9,1934.9,1764.96,283608.16,39.36,314494.44,447544.12,8576.42,3723.72,378385.4,5630.65,23.12,79605.96,96443.06,1847.34,160.5,204773.06,296284.0,61496.64,68739.53
2000,663011.06,490118.38,1640.43,35.8,3303.96,84603.36,1521.32,52.88,25406.3,23313.97,28939.5,65427.88,4564.84,58638.58,250456.25,617567.0,3967.56,414.99,524.52,6074.38,917.61,630.99,61599.46,34427.18,529.06,65.22,292.42,1276.5,84690.14,41808.36,3930.4,23087.52,2307997.8,227023.1,226969.05,1354159.8,71343.93,27.52,155884.69,5371.8,1197.5,15873.2,2915.36,389.94,1783.76,47327.46,12088.44,12.25,1999.95,58881.31,79670.92,53714.56,38066.88,13524.35,18912.15,849.8,1407392.0,2289.72,1791.27,15238.84,491.25,21660.8,63444.6,10184.19,74772.72,161632.52,9219.1,21426.24,14384.79,11411.62,62.76,76291.8,4191.39,25408.56,2704.38,118076.77,950.89,1276023.2,11410979.0,7561.82,10206.43,140930.84,84.44,8886.78,15816.0,2718.75,9290.46,23680.3,9379.24,230905.7,1086.96,125168.58,262.8,8.61,6210.51,2499.0,71701.64,15303.91,46130.92,6558.3,992.7,3447.9,9361.44,2891.12,55.02,745.8,31519.9,2.56,1466.64,266193.47,118.8,68356.2,1047.04,1146.96,211888.22,267.9,116404.32,,2911.2,206264.7,37140.6,2345.04,116588.16,10475.3,10708.2,298398.4,3185438.8,0.39,6162.24,5338.08,186474.08,194.18,10104.48,532.8,35172120.0,1957769.2,686.26,43115.03,581273.44,9.44,83863.99,7730.26,28258.09,4454.24,19016.2,7977.2,984.15,2289.38,37447.74,28762.5,21656.1,385567.0,176197.34,948.74,1745.52,87539.4,2952.26,11.44,237163.5,1454.8,,581.75,3366.0,1123.38,1247.26,895.6,3936.92,29.14,69711.18,257508.3,63585.24,28367.16,25312.56,2060.92,,143.25,1912.5,5174.31,200839.05,44.1,447900.47,449222.84,4039.54,4197.04,381657.0,5375.93,24.8,79887.5,52959.28,1861.2,107.9,187384.6,291610.66,59170.8,83372.74
2001,566532.2,461617.2,1609.14,34.55,3340.38,106008.45,1087.53,13.89,22933.98,13431.53,26935.99,65713.68,4582.0,62690.87,178079.78,551561.56,4081.26,136.23,112.4,3463.52,922.3,286.12,68895.88,33860.19,270.13,64.79,1722.24,1308.18,84716.4,41361.96,3766.7,10070.88,2337091.8,206417.1,211309.02,1427198.8,71778.76,31.9,145375.67,5532.0,1069.65,6345.68,1450.42,379.56,2661.93,31385.0,11794.77,11.31,2014.29,60160.21,63489.47,31618.3,19184.15,7949.2,19649.85,758.94,1353245.8,2858.3,1581.92,15020.04,690.06,22159.76,62021.25,8650.79,122475.33,148179.36,8788.64,19927.16,14528.16,10576.5,83.68,84639.72,1931.9,2155.97,2603.46,114288.49,956.11,1035573.9,11252080.0,8743.52,51547.9,169264.4,341.6,9078.93,21232.56,521.99,4592.28,225124.55,11781.95,260247.77,1083.78,133595.62,313.68,8.75,6094.13,414.01,74159.1,18103.2,49610.54,6727.02,32.09,6950.52,11229.02,1036.05,56.53,586.02,43864.1,2.5,937.9,256322.4,170.55,69035.61,748.88,2520.0,206410.16,218.6,223017.2,,2379.45,190695.69,22579.25,1396.99,61436.48,25965.6,11330.76,303946.7,3067996.8,0.37,6267.51,5369.94,192393.9,2.56,10104.48,528.42,34242316.0,1893994.5,3457.5,61302.3,541013.06,4.8,84488.64,7575.04,7849.76,4528.76,13389.9,3457.02,792.82,2259.02,37142.43,69125.28,12925.29,353210.38,181161.19,2370.35,1778.64,106433.54,8650.26,14.45,261896.3,4957.19,,450.6,3994.9,548.41,1260.77,904.3,3968.12,57.76,85847.11,280649.44,86543.31,27969.81,27951.84,6250.02,,144.2,1714.32,3387.6,159344.77,9.64,446435.84,452129.9,3889.01,3100.86,427119.34,5187.26,24.34,74195.42,53240.0,1893.87,655.8,198855.0,284581.06,56608.02,94010.16
2002,581297.94,517946.53,1030.08,31.75,3430.38,42132.9,1379.2,98.84,20314.16,14047.38,22846.0,65761.02,4593.96,66930.0,149611.58,630083.06,3973.56,273.22,384.02,5862.08,915.0,505.12,56817.12,33196.66,543.76,64.47,1548.14,1339.56,83573.94,40646.16,3616.25,7473.96,2321954.0,211683.3,188473.9,1265122.9,64462.81,9.09,144011.6,376.58,943.12,4688.1,2858.46,245.4,2685.3,23087.88,9044.76,22.12,1334.26,54493.66,81889.36,37930.92,58249.2,5601.96,8203.98,772.8,1323647.9,2821.3,1187.88,22919.28,510.56,22691.76,60915.42,5427.84,132868.6,136813.6,7804.86,18382.4,14799.95,8578.48,38.88,69920.28,1298.36,10897.55,2078.85,109742.85,1929.26,897804.2,11386607.0,9341.84,10376.99,206484.95,213.15,11854.08,21185.8,506.23,7631.5,130212.06,11926.3,198741.39,1066.11,150449.9,103.96,25.26,5842.86,409.5,73316.25,20855.25,54014.66,8127.63,293.4,7126.4,8178.88,960.78,55.85,394.64,37618.08,3.24,919.12,252447.78,111.02,46364.24,334.2,837.48,170011.45,213.15,155920.8,,961.96,166593.6,8348.13,2321.16,93840.6,31248.42,11771.54,309117.84,2981749.8,0.37,6289.23,4090.87,197027.31,100.04,8955.84,523.42,33240198.0,1859889.2,696.58,30281.25,524040.06,2.66,83028.16,7391.16,3804.54,4537.2,17053.92,3470.79,466.24,4359.14,38198.4,44496.75,21698.75,425168.0,144017.6,2826.78,3331.9,83421.92,26545.28,14.65,242866.8,3520.3,,395.92,3002.48,1049.24,1265.32,921.57,3960.45,14.35,71586.76,269996.3,76175.82,27892.02,27646.24,1057.04,18892.02,289.0,758.84,6694.92,289739.56,4.76,117932.76,454113.53,3633.71,3548.58,392578.1,5063.65,21.51,109114.34,109277.12,1940.4,494.28,269805.6,287703.0,62030.4,108002.43
2003,562714.9,544404.0,1445.61,6.57,3583.38,34928.35,1377.32,13.27,20203.12,12538.56,23470.23,66305.25,4529.84,71525.5,84152.72,370745.8,2617.56,425.82,378.0,5377.45,41915.54,363.9,42523.56,32486.88,386.8,63.9,547.84,1812.0,81298.0,40323.96,3620.75,9747.88,2085232.8,229996.48,159584.6,1169998.0,57063.5,15.0,67461.6,3774.2,806.05,9043.68,2801.3,240.72,2742.36,29857.8,7784.32,11.33,2608.28,72860.55,76205.61,9478.23,39514.74,4117.45,4230.83,645.45,1264406.0,2235.0,1000.0,30252.92,363.12,23216.48,60952.86,12593.62,135599.4,121940.13,7372.04,16360.05,15000.06,7486.08,36.08,62380.96,1590.93,17454.32,1999.65,104361.43,957.81,899448.6,11692231.0,7970.62,10494.27,235458.1,123.81,9316.86,16024.29,500.55,4634.94,35012.64,2448.26,301403.75,2148.88,101870.34,540.12,7.77,31831.38,402.56,77618.4,23521.94,56220.36,6066.05,250.65,7243.12,5189.5,2695.95,54.51,393.32,55937.07,3.56,916.5,229130.3,109.88,46297.08,320.0,1121.24,166352.34,246.3,137228.7,,965.38,232704.12,23791.75,190.66,68735.1,20876.0,9462.42,314242.88,2969906.8,1.75,4132.94,4542.08,165624.23,80.24,7766.08,517.21,32002030.0,1763615.8,3508.35,29885.1,344594.25,2.72,70528.0,7149.42,3703.2,4503.56,17966.48,2330.26,833.77,6371.28,40136.67,12464.4,22090.6,336382.25,99009.81,1787.48,2439.36,63916.6,9385.74,17.88,251568.6,7827.27,,324.84,3001.7,1014.18,887.3,948.83,3929.38,14.34,77278.8,257614.08,52094.0,18454.58,31882.14,36285.48,14198.4,57.88,1697.4,8330.2,404786.84,16.17,40384.02,466786.94,3643.76,4521.33,351917.9,5039.83,20.16,81226.18,55360.8,1974.72,540.9,297352.38,285539.7,63517.5,121993.5
2004,486079.0,587422.56,904.42,6.94,3679.5,62666.01,2544.29,38.52,20234.16,13479.3,25049.42,67137.12,4514.52,76657.88,86710.03,441732.84,3930.9,300.54,427.84,5317.52,877.45,220.2,37910.72,31743.25,265.44,503.76,1331.2,1829.52,81816.35,30547.08,3604.65,14254.2,2065629.9,175117.92,165118.23,1067427.8,38869.71,3.03,92509.01,4991.22,673.32,7284.8,2746.52,241.18,3721.6,29444.8,8861.4,11.13,3240.95,69992.4,83735.96,31582.9,60211.08,854.05,13131.0,655.0,1226220.2,2248.84,807.32,7498.66,522.9,23767.52,55399.36,16239.42,131073.2,110737.9,6941.76,14795.68,15276.54,5308.75,289.12,46749.48,1518.03,13044.6,1580.44,101941.56,947.64,945659.6,11349432.0,6611.99,21509.18,274408.9,41.53,6852.2,16305.45,1990.08,7906.05,34370.43,2589.83,333843.94,2189.52,45945.62,990.6,29.6,49400.9,785.32,86908.68,23342.02,58640.79,3797.07,242.73,10880.88,5732.43,2926.0,54.05,204.13,18498.66,3.4,933.92,172364.4,218.68,46059.9,497.6,1392.5,157331.1,444.95,77907.84,,483.7,222027.58,31245.44,378.46,28322.4,26004.3,9839.15,319366.3,3002339.2,0.32,4090.66,4546.72,135578.4,67.5,7274.15,509.58,30830362.0,1722181.5,5655.52,113195.35,345440.7,5.46,78137.8,3511.36,3620.82,5613.0,10081.44,4687.8,613.35,6344.94,28505.1,35132.35,18012.8,287093.03,49109.45,2134.25,1691.36,59735.14,12809.1,18.06,303767.8,2865.88,,55.07,1816.64,509.58,1054.14,986.8,3631.56,14.4,82897.76,286583.22,55200.05,18250.66,32455.98,2146.22,13596.6,29.28,1125.36,5001.75,194082.45,4.52,69428.7,467820.78,3981.83,2479.8,314907.44,5038.55,19.62,99050.5,56003.72,2001.78,3424.85,218407.84,259975.44,69641.76,136026.33
2005,414677.75,641117.94,1289.34,14.52,3684.3,34809.45,3046.64,25.12,20464.88,11151.14,27444.06,53146.98,3461.61,82160.73,31573.86,218506.69,2014.14,317.36,375.13,2010.6,1753.02,296.12,38102.56,31284.12,335.16,432.81,654.05,1853.08,80933.65,24114.23,4342.56,18678.64,2074865.5,96200.91,128273.67,915170.0,46380.14,3.01,58266.39,6033.72,551.2,6460.83,1340.09,243.12,3820.0,36593.05,7107.9,21.76,4555.04,28501.48,75193.08,34730.85,40660.52,3539.56,18200.6,540.8,1157312.5,1720.23,608.43,15033.9,168.18,24362.8,64185.48,8584.92,105054.3,132446.4,3562.08,13118.49,15694.7,4214.48,18.04,50659.31,1137.01,4333.24,1588.92,97355.6,942.04,951862.4,9387573.0,6095.1,55546.05,280999.5,212.5,6966.5,16621.71,492.36,8005.75,56202.6,2787.16,379866.0,2241.28,58879.44,666.9,7.2,18873.16,387.7,80488.5,23035.22,39297.88,2633.12,130.75,3629.97,6139.92,2041.41,54.71,206.22,12414.32,3.19,481.43,134813.0,110.68,45728.58,185.04,516.44,120095.36,239.82,133639.8,,487.14,211585.16,29256.94,559.35,29280.96,20737.08,7248.22,324535.7,2975958.2,4.48,7991.92,5182.47,146641.88,53.2,6268.13,520.46,28432768.0,1933880.5,8583.24,203879.3,231199.7,5.44,76010.61,3524.54,10538.85,7682.85,5003.36,1182.88,265.62,6306.03,29475.52,16100.3,18383.28,246961.0,61936.96,1677.24,1552.7,64155.96,13552.33,18.3,290882.16,1431.1,,167.55,1777.44,524.43,886.45,2024.72,3677.4,14.47,88833.84,273443.3,38812.2,18003.16,39233.88,1078.65,14231.25,29.59,935.05,3315.7,128086.9,2.28,129586.77,468352.84,20808.5,1948.96,318482.47,5079.79,132.51,116398.2,84652.86,2039.07,1779.9,159882.8,250263.5,71999.68,128741.45
2006,424035.78,713799.5,1225.65,51.17,3741.24,56143.92,5058.17,12.41,20960.48,13613.94,29664.4,37553.88,1185.33,75187.68,32552.76,179258.84,2753.56,332.0,326.34,3547.08,2663.97,149.42,43096.14,31100.81,547.05,363.18,526.84,1899.68,82983.16,17394.0,4380.6,13885.74,970720.3,180556.08,138832.55,873064.06,34336.98,3.05,48981.36,5768.17,328.26,7940.13,1294.94,366.9,1996.28,42696.06,6772.64,42.68,4543.56,24127.56,33035.0,25269.44,41317.04,5466.72,9338.14,706.75,1179833.9,1737.21,407.14,7581.84,519.27,25052.72,58474.72,5310.25,114645.44,155712.88,3669.9,12874.94,15879.89,2114.16,162.36,38838.1,1267.36,12964.14,1644.44,95260.23,958.85,1016802.2,9026245.0,5470.74,11426.45,335545.6,129.87,8331.12,16730.91,484.35,3338.38,54766.05,2960.19,298701.7,7942.27,65345.4,369.6,7.08,8904.72,428.1,69451.8,21801.0,41818.3,2714.54,383.25,7282.76,6027.48,1727.7,55.1,838.64,18927.48,2.91,967.6,116707.55,113.36,45463.68,77.2,1890.48,119260.89,670.48,168443.45,805.2,991.52,201176.45,33414.4,367.08,5051.62,25984.5,13705.64,298641.12,3001843.8,0.34,7703.72,3463.74,58714.65,27.0,6358.44,1078.66,27329204.0,2205785.5,1441.08,36141.84,277887.6,5.36,69632.85,3586.79,6739.36,3250.53,2494.44,3599.16,713.7,6312.69,29436.72,3264.73,18793.36,262809.72,43378.5,2115.55,156.99,68409.25,4777.08,27.72,339720.7,2134.98,,170.64,1757.92,538.27,546.96,2051.04,3729.84,14.52,90802.95,232319.28,29917.05,17731.4,46114.8,2178.54,12184.32,29.64,2062.72,1664.1,126599.4,6.93,133989.84,444089.28,4248.54,2424.65,281187.28,30906.54,18.4,157857.12,84125.94,2079.66,2673.42,179746.6,219044.9,79434.37,120365.37
2007,373586.03,459964.34,387.29,28.68,3983.1,56550.56,3949.4,24.82,21816.72,11910.3,29278.62,23124.57,1215.13,58255.2,39437.16,140720.64,3527.65,515.64,276.6,1895.8,9217.0,225.6,36401.55,30740.91,250.46,299.3,927.57,1966.76,87138.18,3538.89,4385.46,11519.95,983913.4,191214.0,123304.11,857239.56,38397.16,3.08,56025.13,4750.5,219.02,7887.55,1247.67,368.73,1043.47,34259.25,2865.84,72.59,8481.46,27751.5,34928.75,15827.4,42175.6,4585.4,19227.96,728.95,1135247.8,1757.31,204.51,7713.56,554.82,10140.24,59980.16,5895.96,43946.82,183388.31,3793.8,12151.68,15802.65,1080.1,72.08,58003.65,942.36,12907.38,1665.8,93453.02,983.44,1083041.8,8644031.0,5019.76,23615.28,233723.62,132.96,7038.4,16745.7,3322.06,3531.9,32524.68,18770.46,319787.28,6871.38,59370.84,191.38,7.13,39010.5,486.51,83967.84,21650.5,43015.5,2780.1,25.07,7309.88,6528.86,1436.6,221.4,1323.12,32151.95,2.59,3312.75,118967.19,116.02,45227.48,138.78,938.36,141075.6,951.12,147843.69,625.12,512.19,190428.75,27023.5,700.8,62596.8,15629.19,10307.12,276739.84,2627834.2,0.35,5636.01,4103.61,114565.68,2.77,7120.2,1647.72,26246040.0,2480250.5,11553.28,42002.66,305352.06,15.78,64965.76,3675.54,3321.44,4263.52,6200.05,1213.29,447.81,8445.12,29288.46,6614.42,19251.32,186080.0,28069.72,1295.82,1747.57,73482.0,1173.2,31.4,282482.4,4922.4,,116.14,1763.2,539.24,564.45,2104.44,3739.56,14.53,94445.54,293362.9,57953.0,17439.84,29136.9,2218.5,9746.1,29.5,1892.2,3411.44,50175.44,6.99,183214.31,357669.9,8835.44,2892.9,286915.16,10547.08,18.09,194754.12,112732.16,2001.36,1946.2,175995.12,226593.36,111459.38,111683.88
2008,364234.3,469533.7,367.2,7.08,4300.98,42472.5,3620.97,12.58,22756.08,13344.66,23599.2,38138.32,1239.53,76714.43,46703.68,138375.31,2891.48,532.26,393.61,2926.64,1962.86,452.34,31902.78,30235.0,543.6,179.13,521.64,2030.72,89560.08,14626.12,2968.92,11624.7,167104.2,323288.28,119821.68,814395.44,31717.23,3.08,63186.88,3671.94,109.02,7844.76,1219.3,370.56,1112.69,34255.8,2596.77,50.4,7836.6,27704.04,59173.92,19044.18,64891.62,4593.65,14778.51,764.75,1083015.9,1774.98,411.16,7750.88,305.52,9038.11,61824.32,5086.1,59210.16,142452.86,2604.68,11911.93,15746.17,1088.99,17.97,15472.16,1102.71,15033.27,1648.68,91716.34,981.78,811356.8,8029144.5,4699.38,12377.7,266326.12,91.66,8655.96,22533.0,4167.72,3677.94,21840.1,3331.44,177935.42,5950.0,30270.33,740.48,14.46,35138.8,508.91,62523.6,21630.75,28471.8,2832.0,98.68,7324.86,7199.22,1160.68,223.92,1380.24,6543.43,2.29,1845.52,164601.34,120.3,90176.76,60.56,950.92,157628.38,1114.4,137288.7,390.1,2690.8,203528.27,30218.13,167.15,42902.08,15533.67,9477.67,212917.44,2343081.5,0.34,5550.15,3570.36,112402.08,2.86,6794.81,1688.79,23902164.0,2621270.0,10184.58,41771.38,310037.0,20.56,64142.1,15212.32,6669.0,3089.49,18518.4,3672.93,321.32,10531.95,30689.5,10024.35,9875.1,177573.3,53044.68,1333.95,1929.96,50592.25,2365.14,31.9,289489.8,3456.85,,59.15,1667.7,539.48,593.01,2166.94,3440.91,14.5,99702.28,342038.9,43010.0,8571.48,26094.25,4569.8,6782.37,29.18,1714.68,1759.77,49940.84,2.38,170595.27,376845.62,41911.56,2855.82,251216.52,11198.06,17.96,141096.72,102628.4,2005.5,1651.06,188801.58,253326.83,50022.6,104476.5
