Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1862,40.066963,257624.47,588147.9,0.0,51489.766,1172.8326,26695.926,797448.25,86584.26,2466.0786,10572562.0,402260.1,275496.84,43801.293,587718.2,47241.05,134649.22,2579118.5,310878.28,947.6945,5070.1396,70052.99,2874033.2,2164.1414,56689.566,1394335.4,3799.8613,2363.9622,22248.68,159141.95,289758.78,3974259.5,277528.22,156930.73,6611712.5,81695.35,158174.11,636053.3,70325.73,388.74786,239568.84,2371.1736,2193.2656,24198.457,168298.33,18123.408,558033.0,4945187.5,5451.164,357.95407,600363.2,86082.195,102446.57,49439.836,313996.7,69178.31,1293846.6,320521.88,1238861.4,565908.94,25361.357,3416568.5,139.91414,14760.63,3706206.5,156333.92,129661.055,168042.12,9401.758,26359.416,1250.1556,392339.6,235.46039,52472.33,12659.905,24350.734,31403.709,144293.06,52762.273,383087.06,984446.7,23580604.0,509450.75,589939.1,227788.58,35587.637,75074.62,1883824.2,36986.8,29001.504,2512575.5,1350766.1,365913.56,183879.95,100839.45,384.6281,286.77795,183814.9,32651.355,37931.336,37992.95,12908.58,43741.27,631.0868,768.07404,428359.8,35552.156,743115.3,48947.64,378790.56,588.1652,261148.34,173966.36,390547.16,158.7242,623390.4,0.0,47089.25,313865.72,3669.4578,1952680.6,11157.855,360461.75,431595.94,129840.74,13952.761,38602.797,125511.69,187654.75,196994.52,757349.9,31665.547,22.66282,872835.9,331242.34,744096.2,26.71112,2126773.0,10990.613,165280450.0,2485317.2,24748.938,180292.1,376357.38,11261.876,45584.61,1742193.8,208601.52,251394.75,49676.52,15997.929,512670.56,11466650.0,79847.93,110994.26,400452.7,165778.44,20834.262,0.0,873.12854,46606.746,36723.69,267156.72,215870.88,744125.0,509.39325,8367.26,170517.69,63739.926,692179.75,25826.035,362.8581,82985.88,18.94308,307365.62,34594.332,416272.84,131915.6,286274.8,6035.2974,835.17883,98565.69,76130.23,1388404.9,84.201,148509.45,563075.4,252658.44,4130183.5,116303.47,35797924.0,711018.25,465.8573,191652.31,0.0,325126.1,5162.4316,3225.4307,131653.89,1421722.0,470009.6,205142.64
1863,40.11046,257885.42,589149.06,0.0,51671.516,1177.7565,26827.201,800866.75,86958.76,2483.0583,10584991.0,403929.72,276651.44,43939.555,590556.75,47314.03,134813.11,2582020.2,312166.72,952.7411,5111.729,70347.484,2877612.2,2177.0457,56866.297,1401223.2,3826.5425,2371.8289,22283.615,159310.39,290081.56,3987831.8,278615.7,157669.19,6643343.5,81776.95,158573.66,637299.75,70453.41,389.67535,240385.97,2375.3328,2202.328,24324.928,169237.02,18182.682,561577.2,4966691.0,5468.981,360.11002,602214.1,86727.48,102675.484,49666.305,314757.66,69294.58,1298551.9,321190.6,1240657.4,567651.0,25416.82,3429777.2,140.04276,14834.994,3721673.2,156886.69,129830.44,168455.73,9414.581,26411.783,1254.307,393306.88,236.2383,52781.297,12732.111,24481.094,31547.203,144942.86,53092.45,384796.84,987402.4,23615300.0,510326.2,591437.1,228239.3,35653.32,75402.83,1891535.2,37256.926,29055.086,2531648.0,1354353.9,366818.94,184376.67,101037.63,386.14542,288.41443,184454.38,32855.906,38014.72,38182.812,12940.49,43882.98,635.01074,771.5627,429090.56,35635.184,744196.44,49248.047,379544.47,592.94257,261573.8,174402.83,391049.94,159.25215,626866.8,0.0,47205.13,314239.97,3685.0168,1954628.1,11201.477,360846.7,432686.97,129976.92,14019.846,38669.72,126038.83,187852.78,197226.42,760697.8,31819.332,22.683651,876124.94,332397.66,745066.1,26.735674,2129125.2,11023.859,165790200.0,2488629.8,24892.004,181168.81,378342.5,11354.492,45688.527,1750993.8,209950.73,251968.23,49746.348,16078.9,514843.88,11503445.0,80292.2,111699.51,401440.0,165980.89,20984.299,0.0,875.9575,46763.844,36931.906,267497.97,216564.86,744992.1,511.35898,8432.594,171426.55,63983.664,694979.5,25893.305,365.23203,83138.18,19.016806,307750.53,34659.188,417689.72,132134.08,287369.44,6042.53,836.0578,105224.375,76329.42,1391360.0,84.27839,149232.7,564067.56,253449.86,4140986.5,116615.05,35942310.0,712791.1,468.67374,192729.39,0.0,326331.7,5170.4175,3231.2458,131818.52,1428148.5,470807.2,205732.61
1864,40.14537,258090.66,590034.0,0.0,51845.668,1182.5288,26955.553,804184.1,87322.36,2499.9004,10595182.0,405546.78,277770.34,44070.906,593329.56,47377.484,134948.62,2584372.0,313414.53,957.6944,5153.218,70632.93,2880587.5,2189.7744,57034.03,1407959.4,3853.0254,2379.334,22314.08,159444.61,290342.44,4000805.8,279665.2,158389.55,6674224.5,81840.87,158945.53,638425.0,70567.42,390.53333,241166.98,2379.0273,2211.1028,24448.953,170160.28,18239.15,565082.0,4987575.0,5485.954,362.23755,603969.06,87369.39,102885.66,49886.902,315462.84,69397.14,1303069.8,321799.4,1242200.2,569302.56,25467.613,3442512.8,140.14075,14907.79,3736658.2,157416.39,129972.82,168839.64,9425.463,26459.152,1258.2667,394204.97,236.98003,53085.906,12803.201,24609.072,31686.957,145575.22,53418.77,386459.94,990198.6,23645190.0,511101.3,592832.1,228646.75,35712.117,75721.68,1898997.2,37525.414,29103.06,2550628.2,1357710.1,367659.78,184842.12,101216.625,387.61038,290.02567,185066.48,33058.082,38091.13,38368.594,12970.123,44017.887,638.8879,774.9593,429736.78,35711.81,745125.8,49544.71,380226.5,597.70703,261947.17,174808.78,391471.2,159.7558,630286.2,0.0,47312.688,314547.9,3700.1055,1956152.5,11243.567,361154.2,433702.53,130085.15,14085.359,38729.06,126549.76,188010.42,197416.62,763952.5,31969.594,22.699526,879290.94,333503.75,745881.06,26.754381,2131023.0,11055.333,166273400.0,2491426.2,25032.941,182025.52,380290.03,11446.892,45784.16,1759609.5,211285.97,252496.05,49805.96,16158.182,516951.5,11538448.0,80729.13,112394.305,402356.6,166148.47,21133.354,0.0,878.6508,46913.86,37136.844,267783.38,217225.12,745701.25,513.25415,8497.674,172318.64,64218.508,697686.9,25956.115,367.58228,83274.4,19.087923,308071.0,34717.37,419043.78,132326.33,288424.1,6048.487,836.757,111882.61,76515.484,1394057.0,84.337364,149939.48,564949.5,254201.25,4151077.5,116906.76,36081910.0,714439.0,471.45343,193789.16,0.0,327490.9,5177.3613,3236.4333,131955.53,1434403.8,471511.9,206288.62
1865,40.176247,258269.67,590864.5,0.0,52016.254,1187.2297,27082.525,807453.9,87680.85,2516.6777,10604319.0,407139.22,278872.47,44199.01,596071.3,47436.45,135070.81,2586465.2,314643.16,962.6038,5194.659,70914.125,2883279.5,2202.4211,57197.527,1414623.9,3879.4153,2386.6692,22342.44,159562.72,290574.22,4013498.0,280696.78,159101.38,6704754.5,81896.45,159304.39,639493.3,70675.01,391.3586,241931.0,2382.5034,2219.7427,24571.824,171076.33,18294.303,568568.44,5008168.5,5502.5312,364.35175,605679.0,88009.71,103087.016,50104.74,316141.75,69493.266,1307499.9,322380.06,1243624.1,570911.7,25516.209,3455026.2,140.22435,14979.846,3751417.0,157935.27,130102.49,169209.6,9435.431,26504.17,1262.1366,395070.44,237.70473,53388.47,12873.769,24735.934,31824.953,146199.36,53743.285,388100.97,992919.9,23672822.0,511829.2,594178.7,229033.88,35767.67,76036.14,1906342.2,37793.125,29148.396,2569565.8,1360957.4,368470.28,185292.84,101386.6,389.0507,291.62506,185665.72,33259.14,38164.258,38552.457,12998.686,44149.598,642.74304,778.31256,430343.2,35785.42,745983.9,49839.63,380874.75,602.46533,262296.06,175200.38,391854.1,160.24802,633678.7,0.0,47416.332,314824.56,3714.973,1957477.9,11284.9375,361425.25,434682.62,130180.23,14150.134,38784.824,127053.055,188149.11,197587.19,767163.3,32118.195,22.713064,882399.06,334586.7,746623.1,26.770338,2132706.8,11085.973,166744130.0,2493980.5,25172.879,182872.81,382219.9,11539.188,45875.902,1768138.1,212614.6,253002.39,49860.77,16236.667,519028.22,11572608.0,81162.6,113084.18,403239.94,166299.6,21281.945,0.0,881.2802,47060.54,37340.254,268042.5,217869.55,746336.25,515.11615,8562.632,173202.84,64449.17,700350.75,26016.826,369.92142,83403.04,19.157814,308361.12,34772.426,420368.3,132506.27,289460.0,6053.844,837.37164,118540.63,76695.36,1396632.8,84.387665,150638.52,565779.56,254933.83,4160833.2,117189.13,36219256.0,716028.06,474.2159,194840.77,0.0,328628.3,5183.8164,3241.3252,132079.56,1440578.4,472172.94,206828.67
1866,40.207623,258452.0,591701.8,0.0,52187.29,1191.9397,27209.672,810729.75,88039.984,2533.4634,10613589.0,408734.75,279976.72,44327.523,598817.1,47495.98,135194.69,2588591.2,315874.28,967.51874,5236.1064,71195.86,2886006.8,2215.0776,57361.56,1421297.6,3905.8171,2394.0256,22371.064,159682.88,290809.7,4026225.8,281730.7,159814.27,6735328.5,81953.086,159664.9,640568.75,70783.4,392.18808,242697.16,2386.0068,2228.3994,24694.844,171993.28,18349.623,572057.1,5028798.0,5519.158,366.4676,607394.56,88650.24,103289.484,50322.918,316823.97,69590.2,1311941.0,322964.25,1245062.9,572526.1,25565.084,3467568.0,140.30977,15051.997,3766204.2,158455.5,130233.77,169581.31,9445.514,26549.484,1266.0176,395940.0,238.43158,53691.285,12944.4,24862.936,31963.17,146824.55,54068.027,389744.8,995650.7,23700738.0,512563.06,595531.44,229423.56,35823.637,76351.15,1913702.1,38060.934,29194.062,2588508.5,1364218.4,369284.56,185745.44,101557.71,390.49414,293.22592,186266.6,33460.336,38237.797,38736.562,13027.384,44281.71,646.6011,781.6713,430954.66,35859.41,746850.94,50134.76,381527.3,607.2244,262648.03,175593.78,392241.84,160.74168,637074.56,0.0,47520.473,315105.25,3729.869,1958828.4,11326.399,361700.97,435667.2,130276.96,14215.001,38841.043,127557.31,188290.17,197760.23,770379.6,32267.008,22.726896,885514.5,335672.5,747374.4,26.786642,2134417.8,11116.719,167216430.0,2496565.0,25312.943,183721.28,384152.0,11631.498,45968.133,1776677.9,213944.03,253511.45,49916.184,16315.253,521108.8,11606875.0,81596.52,113774.69,404127.47,166452.81,21430.596,0.0,883.9177,47207.65,37543.848,268304.94,218515.98,746980.6,516.9823,8627.605,174088.05,64680.367,703020.1,26077.8,372.26196,83532.65,19.22786,308655.06,34827.867,421696.56,132687.75,290498.28,6059.278,837.99695,125198.67,76876.02,1399223.9,84.439064,151338.52,566616.1,255668.78,4170631.2,117472.68,36356890.0,717624.56,476.98056,195893.42,0.0,329768.47,5190.3325,3246.2542,132205.22,1446763.2,472839.5,207370.75
1867,40.24407,258667.17,592607.5,0.0,52362.797,1196.7389,27338.545,814065.1,88405.53,2550.33,10624178.0,410361.2,281102.0,44460.105,601601.6,47561.133,135335.27,2591041.0,317129.28,972.48865,5277.6133,71482.91,2889090.0,2227.838,57530.895,1428060.8,3932.3357,2401.5952,22402.324,159823.17,291081.62,4039306.5,282786.9,160537.86,6766344.0,82020.16,160041.7,641715.56,70899.86,393.0584,243484.61,2389.7844,2237.2256,24819.303,172919.31,18406.592,575569.06,5049792.5,5536.2827,368.6002,609166.6,89292.76,103502.99,50544.566,317539.12,69695.2,1316492.2,323583.72,1246650.9,574193.8,25616.709,3480388.0,140.41321,15125.071,3781275.2,158989.33,130380.96,169970.52,9456.741,26597.742,1270.0115,396850.4,239.17975,53996.67,13015.688,24991.338,32103.59,147460.02,54395.03,391416.22,998475.25,23731486.0,513356.06,596944.8,229838.72,35883.66,76671.67,1921208.5,38329.715,29243.035,2607505.2,1367615.9,370136.9,186216.47,101740.125,391.96838,294.84167,186883.6,33662.938,38315.45,38923.07,13057.423,44417.832,650.4865,785.0843,431615.94,35937.176,747807.4,50432.098,382222.12,611.99115,263030.66,176005.17,392677.6,161.24968,640504.06,0.0,47629.51,315424.94,3745.0413,1960428.1,11368.762,362022.28,436696.2,130390.164,14280.795,38901.73,128071.13,188455.02,197957.86,773650.94,32417.896,22.743652,888702.44,336787.34,748216.9,26.80639,2136396.5,11148.508,167704350.0,2499453.5,25454.26,184581.53,386106.25,11723.937,46065.242,1785326.2,215281.77,254047.4,49977.617,16394.834,523228.16,11642197.0,82034.76,114471.35,405056.66,166626.6,21579.826,0.0,886.63513,47358.926,37749.375,268600.28,219182.27,747717.94,518.8901,8692.73,174983.14,64916.8,705743.94,26141.404,374.6164,83671.72,19.29944,308987.0,34887.242,423061.8,132884.69,291560.06,6065.4624,838.7282,131857.0,77064.42,1401966.8,84.50131,152048.22,567517.7,256427.31,4180848.8,117767.94,36497340.0,719294.7,479.76678,196956.27,0.0,330935.94,5197.4624,3251.5532,132347.16,1453049.0,473560.75,207932.81
1868,40.290115,258944.67,593643.1,0.0,52546.8,1201.7079,27470.688,817513.6,88783.27,2567.3508,10637273.0,412046.4,282267.2,44600.418,604459.8,47636.94,135507.58,2594106.2,318429.78,977.5629,5319.233,71780.086,2892848.0,2240.7942,57710.297,1434993.9,3959.0757,2409.5693,22438.588,160001.78,291422.75,4053056.5,283885.7,161281.69,6798196.5,82107.02,160449.45,642997.94,71031.59,394.00656,244312.47,2394.0818,2246.3733,24946.5,173862.56,18466.695,579124.9,5071480.0,5554.349,370.76456,611045.94,89939.04,103737.47,50772.78,318316.66,69815.54,1321253.0,324270.25,1248522.1,575962.75,25673.559,3493736.5,140.55092,15199.901,3796885.0,159548.89,130558.37,170392.94,9470.142,26651.596,1274.2198,397838.3,239.9684,54306.938,13088.227,25122.402,32248.195,148115.0,54726.348,393139.88,1001478.3,23767606.0,514261.3,598473.4,230302.28,35951.387,77002.65,1928993.2,38600.332,29298.285,2626605.0,1371272.4,371061.44,186722.48,101944.0,393.50128,296.48566,187531.2,33868.195,38400.906,39114.145,13090.01,44561.56,654.4243,788.6003,432371.75,36022.11,748933.56,50733.605,382997.3,616.77234,263471.6,176450.7,393204.62,161.78482,643997.5,0.0,47747.863,315818.94,3760.7397,1962501.2,11412.837,362430.2,437809.66,130534.64,14348.345,38970.906,128603.086,188665.05,198202.16,777026.56,32572.725,22.765959,892028.06,337957.28,749232.9,26.83268,2138883.5,11182.281,168222000.0,2502919.0,25597.959,185464.22,388102.53,11816.617,46171.62,1794181.2,216635.17,254634.44,50050.473,16476.309,525420.94,11679525.0,82481.2,115179.71,406064.97,166839.44,21730.154,0.0,889.5044,47518.117,37958.56,268958.16,219886.25,748631.9,520.8768,8758.142,175896.98,65163.176,708571.06,26210.004,376.99734,83828.79,19.373938,309391.03,34954.074,424497.38,133110.94,292666.53,6073.073,839.66046,138515.81,77267.51,1404998.5,84.58418,152776.34,568542.6,257230.6,4191863.8,118085.414,36643148.0,721104.75,482.59412,198038.5,0.0,332155.3,5205.757,3257.5552,132519.98,1459526.4,474385.94,208532.83
1869,40.35032,259314.02,594870.25,0.0,52743.332,1206.9265,27607.654,821128.94,89178.96,2584.5986,10654059.0,413818.16,283491.12,44752.117,607426.44,47728.465,135726.69,2598078.0,319797.28,982.791,5361.0176,72092.164,2897600.8,2254.0396,57904.543,1442177.6,3986.1418,2418.1401,22482.229,160236.8,291865.88,4067794.0,285047.1,162055.38,6831283.5,82223.06,160902.83,644480.0,71185.87,395.06924,245199.88,2399.1455,2255.9949,25077.734,174831.23,18531.418,582745.5,5094187.0,5573.806,372.97583,613083.5,90590.875,104002.836,51010.676,319186.2,69958.46,1326322.0,325055.56,1250810.6,577880.75,25738.113,3507864.2,140.7391,15277.317,3813288.2,160146.47,130780.29,170864.33,9486.748,26713.69,1278.7438,398940.44,240.81673,54624.387,13162.604,25257.389,32398.969,148798.77,55064.016,394940.56,1004744.0,23811652.0,515332.03,600171.75,230837.16,36030.47,77349.04,1937188.4,38873.656,29362.787,2645855.8,1375310.5,372092.38,187280.1,102179.51,395.12048,298.1713,188223.92,34077.37,38497.86,39311.95,13126.351,44716.492,658.4391,792.268,433266.97,36117.594,750309.94,51041.273,383890.9,621.57495,263998.4,176946.52,393866.03,162.36005,647585.0,0.0,47879.938,316322.25,3777.213,1965272.1,11459.436,362965.75,439047.53,130725.21,14418.485,39052.598,129161.77,188941.61,198515.23,780556.06,32733.361,22.796438,895556.5,339208.4,750504.44,26.868605,2142120.0,11218.978,168783420.0,2507234.8,25745.168,186379.92,390160.75,11909.655,46291.645,1803340.4,218011.69,255296.77,50140.164,16560.568,527722.06,11719805.0,82939.76,115905.31,407189.88,167109.81,21882.105,0.0,892.5974,47688.98,38173.137,269408.06,220645.8,749806.0,522.9798,8823.975,176838.47,65424.21,711550.5,26285.955,379.41733,84012.375,19.452734,309901.38,35031.902,426036.53,133380.4,293838.78,6082.785,840.8891,145175.39,77492.24,1408455.4,84.69743,153531.64,569749.25,258099.88,4204053.0,118435.62,36796850.0,723120.9,485.4819,199149.31,0.0,333451.12,5215.768,3264.592,132738.34,1466286.0,475364.2,209188.78
1870,40.429226,259804.73,596350.3,0.0,52956.402,1212.4755,27750.994,824964.5,89598.36,2602.1462,10675724.0,415704.34,284792.75,44918.863,610536.44,47840.746,136007.56,2603247.5,321253.3,988.2224,5403.022,72423.95,2903668.0,2267.667,58118.39,1449692.2,4013.64,2427.4988,22535.611,160546.34,292443.78,4083835.5,286291.22,162868.5,6866001.5,82377.664,161416.48,646225.8,71369.91,396.28333,246165.92,2405.2217,2266.2427,25214.3,175833.47,18602.246,586451.75,5118242.5,5595.099,375.249,615329.7,91250.05,104309.016,51261.367,320177.3,70131.21,1331798.6,325971.38,1253650.6,579995.9,25812.844,3523021.8,140.99399,15358.152,3830741.0,160794.2,131061.02,171400.38,9507.585,26786.676,1283.685,400193.5,241.74387,54951.332,13239.41,25397.557,32557.887,149520.5,55410.066,396843.12,1008357.06,23866158.0,516621.38,602094.5,231466.25,36124.55,77715.79,1945925.8,39150.56,29439.512,2665306.8,1379852.8,373263.8,187905.84,102456.805,396.85382,299.91187,188976.27,34291.723,38610.008,39518.64,13167.652,44886.24,662.5558,796.1363,434346.3,36227.035,752016.9,51357.07,384940.9,626.4057,264638.62,177508.83,394705.1,162.98819,651296.9,0.0,48030.133,316970.1,3794.7102,1968964.6,11509.365,363669.9,440449.84,130976.664,14492.049,39150.816,129755.79,189306.11,198919.2,784288.7,32901.67,22.837723,899353.1,340566.78,752113.7,26.917261,2146347.0,11259.534,169402670.0,2512674.2,25897.012,187339.23,392300.84,12003.165,46429.71,1812901.8,219418.77,256058.53,50252.098,16648.51,530166.25,11763991.0,83414.3,116653.695,408468.78,167456.25,22036.197,0.0,895.986,47875.26,38394.832,269979.6,221478.73,751324.06,525.2365,8890.366,177816.45,65704.6,714731.06,26371.629,381.8888,84231.0,19.537207,310552.12,35124.254,427712.6,133706.98,295098.06,6095.274,842.5092,151835.95,77745.58,1412474.2,84.850815,154322.78,571196.1,259056.28,4217794.0,118829.09,36960980.0,725409.3,488.44965,200297.84,0.0,334847.97,5228.0474,3272.997,133016.88,1473418.8,476544.78,209918.62
1871,41.101837,264148.3,605860.25,0.0,53694.668,1228.5062,28096.648,835793.56,90770.805,2629.2134,10852255.0,421221.8,288560.4,45563.277,618197.7,48612.05,138250.2,2646441.5,325519.25,1000.1057,5451.978,73381.08,2951455.2,2293.4211,58954.633,1467714.1,4054.8274,2461.872,22898.299,163222.23,297299.8,4141275.8,290162.4,164933.7,6952493.0,83756.195,163843.5,656346.4,72499.05,402.30283,249629.47,2443.439,2296.3667,25520.123,177901.23,18866.81,592875.25,5185091.5,5674.6865,379.48715,624206.6,92142.195,105910.875,51918.184,325027.53,71251.28,1350211.6,331030.66,1273995.6,588365.94,26210.602,3570858.2,143.36609,15547.486,3881491.8,163034.83,133209.0,173989.7,9662.792,27205.379,1301.872,406237.28,245.17325,55579.684,13393.355,25702.207,32975.445,151448.66,56022.36,401977.6,1022992.5,24252898.0,524850.6,611138.6,235086.34,36694.867,78728.89,1971872.8,39541.027,29904.22,2691108.8,1400402.9,378897.38,190694.97,104060.734,402.2087,303.3983,191621.2,34670.406,39204.477,40007.52,13366.418,45526.12,669.9047,806.37,441271.06,36779.336,764216.8,51931.008,390956.4,632.13226,268880.34,180181.14,401182.3,165.29639,658956.56,0.0,48755.74,322205.44,3844.7122,2001917.5,11665.1045,369727.47,447071.4,133161.12,14674.235,39773.785,131471.12,192462.02,202208.11,794471.6,33313.605,23.221947,911659.4,345330.12,764442.56,27.370123,2182006.2,11422.679,171858080.0,2553780.2,26196.047,189683.48,397039.12,12111.67,47140.414,1835225.8,221795.58,259977.6,51070.1,16853.34,537152.6,11932089.0,84396.42,118125.15,414637.62,170216.67,22258.273,0.0,908.7586,48550.95,38842.637,274413.1,224642.06,763756.44,532.37225,8974.466,179953.78,66599.734,724298.56,26765.863,385.99622,85561.77,19.801945,315660.6,35677.64,433733.72,135846.06,299118.44,6195.9087,856.5574,158527.98,78906.82,1434331.0,86.27835,156252.7,580266.9,262779.56,4280795.5,120595.82,37456190.0,736342.3,493.9548,202644.39,0.0,339451.62,5312.324,3324.8247,135205.23,1492392.6,484147.0,212994.42
1872,42.78421,275044.7,629027.3,0.0,55326.168,1262.364,28786.385,858516.94,93224.0,2672.472,11292173.0,432915.22,296522.1,47020.086,633599.3,50504.21,143829.3,2754306.8,334564.28,1022.9625,5512.7583,75401.74,3070199.2,2339.7996,60849.418,1503606.6,4119.3,2538.7893,23787.049,169922.72,309432.0,4269125.5,298501.5,169128.4,7127036.0,87216.35,169524.72,680710.5,75235.57,416.49536,257340.61,2536.32,2360.2961,26113.814,181781.23,19460.883,603920.5,5324722.5,5853.419,387.06735,644360.7,93430.58,109716.414,53265.72,336441.12,73982.5,1390626.6,343136.9,1324112.8,607374.3,27157.76,3674274.2,149.33907,15921.351,3988875.2,167984.56,138532.7,180071.14,10046.527,28212.062,1342.5865,420429.06,252.8584,56720.67,13678.496,26286.604,33832.89,155428.56,57087.465,412608.8,1056374.5,25204682.0,544882.94,632294.75,243793.5,38075.145,80841.29,2027089.6,40124.652,31028.81,2727711.8,1448178.4,392119.8,197163.5,107920.96,413.723,309.85382,197484.98,35328.57,40619.273,40976.344,13832.997,46965.605,682.7509,827.4299,458137.47,38084.844,794262.7,52943.977,405417.16,639.3822,279247.38,186442.1,417248.84,170.46196,673330.6,0.0,50459.992,335243.1,3949.996,2084635.1,12000.798,384889.9,462569.66,138633.16,15041.168,41289.223,135093.53,200365.45,210403.62,815625.2,34139.875,24.189436,938438.8,355884.5,795002.9,28.510435,2271124.5,11794.314,177436350.0,2655547.0,26745.416,194383.14,406196.4,12245.677,48825.035,1879256.1,225821.69,269266.47,53088.973,17256.969,551864.06,12310934.0,86241.83,120826.414,429122.97,177082.72,22595.97,0.0,937.4911,50059.01,39675.004,285414.88,231768.83,794751.9,547.8061,9088.681,184062.86,68540.375,744728.4,27684.89,392.88602,88784.055,20.373264,328350.66,37015.156,447144.88,141067.81,307834.78,6446.458,891.74274,165273.52,81612.2,1486526.1,89.87295,160119.4,602304.4,271208.62,4427580.5,124698.14,38514500.0,761977.8,503.7755,207028.45,0.0,349509.25,5519.053,3450.505,140641.75,1531506.0,502671.03,220060.16
