Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,CPV,CRI,CUB,CUW,CYP,CZE,DEU,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,FRO,GAB,GBR,GEO,GHA,GIN,GRC,GRL,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBY,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MEX,MKD,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLE,SLV,SPM,SRB,SSD,SUR,SVK,SVN,SWE,SWZ,SXM,SYR,TCD,TGO,THA,TJK,TKM,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1887,,,,,,,1207669.0,13393.0,,5022818.0,11915226.0,7911.9995,,33968944.0,,,,,10992.0,,,,107363.0,,33378.0,1315565.0,,,,,,9936768.0,2154598.0,1555956.0,,,,,,233702.0,,1634.0,642752.0,,,21500096.0,168796820.0,2491520.0,3918.9998,,,,6008960.0,174237.0,,109920.0,,82736810.0,,,319515460.0,21762.0,,,,,97.0,,,167.0,,69.0,4085360.0,,2721975.0,,,,,,9914869.0,,,4265067.0,1162677.0,,80118.0,,,,,,,,,,,43028.0,,34782.0,,,97094.0,,172716.0,,,,,,,,,,,,,,,913.0,9511744.0,1652464.0,,1238432.0,,,1048458500.0,,,200662.0,,,33529248.0,,1238432.0,,,450672.0,8735479.0,,,,,,,,41.0,,,,,6914224.0,,3718879.0,,,,,,,25993.0,26146.0,,,,245488.0,,,,3185011.0,651498.0,284824700.0,150144.0,44489.0,,,,,47632.0,,
1888,,,,,,,1198649.0,13412.0,,5609240.0,11589232.0,7811.0,,36053760.0,,,,,18320.0,,,,106893.0,,43632.0,1283198.0,,,,,,13029184.0,2194736.0,2285814.0,,,,,,295978.0,,623.0,715587.0,,,23044332.0,184581330.0,2802960.0,5589.0,,,,6254346.0,179791.0,,98928.0,,86085680.0,,,332035330.0,21749.0,,,3664.0,,126.0,,,105.0,,3819.0,4429776.0,,2973965.0,,,,,,10680560.0,,,4880448.0,1200486.0,,81956.0,,,,,,,,,,,42871.0,,34752.0,,,98100.0,,232112.0,,,,,,,,,,,,,,,1624.0,10585203.0,1905280.0,,1363008.0,,,1159446900.0,,,463108.0,,,37303164.0,,1337360.0,,,538608.0,8941095.0,,,,,,,,0.0,,,,,7410835.0,,4166037.0,,,,,,,26159.0,25979.0,,,,267472.0,,,,3278795.0,748321.0,346574100.0,150240.0,61063.0,,,,,80608.0,,
1889,,,,,,,1967535.0,15724.0,,6250296.0,12457481.0,9432.0,,36834190.0,,,,,25648.0,,,,126828.0,,,1860401.0,,,,,,11010228.0,2422078.0,2125398.0,,,,,,116527.0,,5540.0,793331.0,,,24397272.0,196899660.0,2993488.0,5896.0,,,,6719831.0,198373.0,,132555.0,,88214460.0,,,343789470.0,25604.0,,,,,203.0,,,213.0,,7117.0,4752208.0,3664.0,3387955.0,,,,,,11039632.0,,,5884384.0,1322912.0,,92015.0,,,,,,,,,,,50789.0,,40932.0,,,112935.0,,297114.0,,,,,,,,,,,,,,,6915.0,10306832.0,2172830.0,,1311712.0,,,1160882200.0,,,158079.0,,,40300316.0,,1538880.0,,,519576.0,10026739.0,,,,,,,,0.0,,,,,7845928.0,,4818160.0,,,,,,,30357.0,30952.0,,,,403040.0,,,,3634733.0,1229904.0,309776540.0,176419.0,73051.0,,,,,131904.0,,
1890,,,,,,,1452580.0,16463.0,,5450851.0,12651792.0,9599.0,,39824016.0,,,,,32976.0,,,13537.0,131277.0,,,1713533.0,,,,,,12094864.0,2751664.0,2076638.9,,,,,,108294.0,,16245.0,771805.0,,,26091218.0,206202600.0,2868912.0,7189.0,,,,7181440.0,220105.0,,180041.0,,97220580.0,,,351762300.0,26702.0,,,,,362.0,,,177.0,14781.0,11498.0,5250512.0,14656.0,3775813.0,,,,,,11988542.0,,,6331622.0,1469584.0,,100411.0,,,,,,,,,,,52647.0,,42667.0,,,120323.0,,456209.0,7752.0,,,1336.0,,,,,,7328.0,,,,,16858.0,9966080.0,2033520.0,,1421632.0,,,1260252000.0,,,173270.0,,,41586400.0,,1641472.0,0.0,,641200.0,10953883.0,,,,,,,,8.0,,39315.0,,,8390685.0,11214.0,4862066.0,,,,,,,32095.998,31911.0,,,,366400.0,,,,4014835.0,705199.0,372269980.0,184430.0,89329.0,,,,,296784.0,,
1891,,,,,,,1083523.0,16026.0,,6884677.0,14524096.0,8989.0,,37779504.0,,,,,40304.0,,,15792.999,125770.0,,,2072020.0,,,,,,13633744.0,3385536.0,2482095.0,,,,,,89860.0,,12185.0,923859.0,,,27050476.0,218718860.0,3085088.0,7525.0,,,,7771344.0,234118.0,,190031.0,,97370800.0,,,358907140.0,25850.0,,,,,321.0,,,21.0,17245.0,11249.0,5517986.0,21984.0,4054275.0,,,,,,10731856.0,,,7727376.0,1566216.0,,103986.0,,,,,,,,,,,50539.0,,41279.0,,,120136.0,,1104052.0,9044.0,,,1559.0,,,,,,18320.0,,,,,28092.0,11559813.0,2366872.0,,1491248.0,,,1319136500.0,,,124290.0,,,45074530.0,,1703760.0,0.0,,887442.0,11363961.0,,,,,,,,23.0,,45868.0,,,8699172.0,13083.0,5151495.0,,,,,,,31688.002,30406.0,,,,403040.0,,,,4239245.0,586852.0,397225200.0,179162.0,97732.0,,,,,296784.0,,
1892,,,,,,,1684981.0,17339.0,,6459545.0,14011136.0,9788.0,,37728210.0,,,,,47632.0,,,17486.0,136442.0,,,2145624.0,,,,,,13571456.0,3323248.0,2021277.9,,,,,,81625.0,,35702.0,1021613.94,,,27460792.0,212665920.0,3066886.0,8802.0,,85.0,,8159728.0,249401.0,,164316.0,,97491710.0,,,351447200.0,27994.0,,,370064.0,,587.0,,,33.0,19093.0,5222.0,5752480.0,190757.0,4416095.0,,,,,,10621936.0,,,7734704.0,1667862.0,,111308.0,,,,,,,,,,,54810.0,,44708.0,,,129420.0,,1620459.0,10013.0,,,1726.0,,,,,,47632.0,,,,,21965.0,10944368.0,2396256.0,,1502240.0,,,1331827300.0,,,152960.0,,,42821188.0,,1648800.0,0.0,,798752.0,12160280.0,,,,,,,,203.0,,50782.0,,,8831127.0,14485.0,5122272.0,,,,,,,34203.0,33016.0,,,,410368.0,,,,4521982.0,497138.0,423045440.0,193912.0,78108.0,212512.0,,,,479984.0,,
1893,,,,,,,1670885.0,20114.0,,5773102.0,17209808.0,11320.0,,36075744.0,,,,,62288.0,,,31023.0,158073.0,,,1969636.0,,,,,,14527760.0,2715024.0,2144114.0,,,,,,95931.0,,28272.0,968271.0,,,28070724.0,218323100.0,2997152.0,11301.0,,8.0,,7950880.0,291450.0,,157552.0,,95685360.0,,,314352860.0,32460.0,,,326096.0,,1131.0,,,15.0,33874.0,3757.0,5994304.0,177919.0,4459306.0,,,,,,10233552.0,,,8068127.5,1949393.0,,129779.0,,,,,,,,,,,63509.004,,51837.0,,,150439.0,,1420225.0,17765.0,,,3062.0,,,,,,10992.0,,,,,11067.0,11065153.0,2388928.0,,1542544.0,,,1312680400.0,,,114718.0,,,45041550.0,,1469370.0,0.0,,905008.0,14180349.0,,,,,,,,380.0,,90098.0,,,9027275.0,25699.0,5129600.0,,,,,,,39721.0,38234.0,,,,425024.0,,,,5281073.0,597786.0,428105440.0,224905.0,84995.0,663184.0,,,,1799024.0,,
1894,,,,,,,1947204.0,23178.0,,6521718.0,17708112.0,13571.0,,39831344.0,,,,,80608.0,,,59225.0,185138.0,,,2308266.0,,,,,,13839016.0,3422176.0,3076572.0,,,,,,76526.0,,29723.0,1042539.94,,,28774920.0,227039710.0,3400192.0,27043.0,,13.0,,8599408.0,307210.0,,190031.0,,101239980.0,,,360149220.0,37616.0,,,333424.0,,1857.0,,,21.0,64669.0,12860.0,6433984.0,256480.02,4909552.0,,,,,,12776368.0,,,10438541.0,2050790.1,,140505.0,,,,,,,,,,,74232.0,,60111.0,,,168973.0,,1556654.0,33915.0,,,5845.0,,,,,,47632.0,,,,,13399.0,11186192.0,2817505.0,,1608496.0,,,1363133700.0,,,111364.0,,,45690080.0,,1729506.0,0.0,,828064.0,15325094.0,,,,,,,,310.0,,172005.0,,,9253737.0,49061.0,5748727.0,,,,,,,45125.0,45030.0,,,,392048.0,,,,5607552.0,770032.0,399375800.0,259725.0,71201.0,304112.0,,,,2432896.0,,
1895,,,,,,,2339746.0,21653.0,,6750805.0,19994448.0,11905.0,,40131790.0,,,,,84272.0,,,59225.0,168514.0,,,2188105.0,,,,,,13234368.0,3674992.0,2950379.0,,,,,,99709.0,,23481.0,996245.0,,,29864480.0,235745390.0,3524768.0,19923.0,,3403.0,,8467504.0,332657.0,,194812.0,,102068070.0,,,363428480.0,34825.0,,,311440.0,,12208.0,,,410.0,64669.0,12147.0,6862672.0,342382.0,6162254.0,,,,,,11754112.0,,,11750448.0,2228094.0,,145417.0,,,,,,,,,,,67786.0,,55591.0,,,164554.0,,1506848.0,33915.0,,,5845.0,,,,,,109920.0,,,,,9785.0,11164208.0,2975168.0,,1623152.0,,,1439657600.0,,,99940.0,,,48375790.0,,1652464.0,0.0,,831728.0,15908056.0,,,,,,,,395.0,,172005.0,,,9604129.0,49061.0,5774464.0,,,,,,,43138.0,40626.0,,,,373728.0,,,,5996836.0,754985.0,452372320.0,241799.0,71694.0,179536.0,,,,3337904.0,,
1896,,,,,,,2283952.0,22752.0,,7167209.0,21163264.0,12616.0,,42278896.0,,,,,106256.0,,,65994.0,177702.0,,,2615588.0,,,,,,14351888.0,4015744.2,3237778.0,,,,,,98122.0,,26633.0,798533.0,,,30599170.0,253578160.0,4312528.0,24222.0,,3.0,,9181984.0,341927.0,,249733.0,,105545180.0,,,373706000.0,36638.0,,,373728.0,,10023.0,,,400.0,72059.0,18569.0,7368304.0,377392.0,6702619.0,,,,,,11120240.0,,,12311040.0,2288969.0,,150525.0,,,,,,,,,,,71451.0,,58494.0,,,171883.0,,1647261.0,37791.0,,,6513.0,,,,,,124576.0,,,,,5499.0,12028776.0,3015472.0,,1769712.0,,,1485241600.0,,,90986.0,,,51688050.0,,1689104.0,0.0,,865530.0,16459337.0,,,,,,,,5896.0,,191662.0,,,9840398.0,54668.0,5994304.0,,,,,,,45180.0,42893.0,,,,443344.0,3664.0,,,6176079.0,787278.0,450195940.0,254190.0,63033.0,362736.0,,,,4257568.0,,
1897,,,,,,,2237196.0,26809.0,,7906717.0,22852368.0,14945.0,,43744496.0,,,,,109920.0,,,51329.0,209858.0,,,2734326.0,,,,,,14505776.0,4239248.0,2715759.0,,,,,,81576.0,,23470.0,754998.0,,,32384606.0,270736640.0,4623968.0,16638.0,,810.0,,9438464.0,397590.0,,468652.0,,110447620.0,,,383745380.0,43205.0,,,362736.0,,13732.0,,,282.0,56046.0,14627.0,7456240.0,432352.0,7080893.0,,,,,,11633288.0,,,12871632.0,2660755.0,,175764.0,,,,,,,,,,,84357.0,,68985.0,,,201805.0,,2310492.0,29393.0,,,5066.0,,,,,,91600.0,,,,,5325.0,12611488.0,3264624.0,,1875968.0,,,1554674300.0,,,65114.996,,,54146590.0,,1773376.0,0.0,,974624.0,19213992.0,,,,,,,,7794.0,,149071.0,,,10414577.0,42520.0,6653824.0,,,,,,,53131.0,50692.0,,,,315104.0,51296.0,,,7189877.0,618717.0,469464860.0,299610.0,67898.0,523952.0,,,,4777856.0,,
1898,,,,,,,2226631.0,29812.0,,8513916.0,24292344.0,16579.0,,45085520.0,,,,,146560.0,,,77839.0,233129.0,,,2681303.0,,,,,,15396201.0,4547024.0,3032155.0,,,,,,79593.0,,32837.0,837548.0,,,33108208.0,282520030.0,4803504.0,12411.0,,0.0,,9269960.0,444777.0,,436016.0,,114155580.0,,,384247360.0,48027.0,,,461664.0,,3260.0,,,1282.0,84993.0,10139.0,8526128.0,436016.0,8022726.0,,,,,,12124176.0,,,16484497.0,2976964.0,,196254.0,,,,,,,,,,,93722.0,,76681.0,,,224776.0,,2617837.0,44574.0,,,7682.0,,,,,,128240.01,,,,,5432.0,12417296.0,3271952.0,,2022527.9,,,1640328100.0,,,114403.0,,,58836450.0,,2037184.0,0.0,,1157824.0,21456498.0,,,,,,,,13.0,,226063.0,,,10647281.0,64480.0,7100931.0,,,,,,,59135.0,56294.0,,,,523952.0,113584.0,,,8038982.5,938460.0,515352600.0,333124.0,52024.0,655856.0,,,,6049264.0,,
1899,,,,,,,2642508.0,38124.0,,8575691.0,24614752.0,21827.0,,47126370.0,,,,,146560.0,,,90812.0,301744.0,,,2612972.0,,,,,,18836560.0,4909760.0,3052981.0,,,,,,74323.0,,29611.0,941341.0,,,33967656.0,300407650.0,5250512.0,14853.0,,1967.0001,,10552320.0,530724.0,,674484.0,,119472050.0,,,411676060.0,61676.0,,,241824.0,,2834.0,,,2603.0,99159.0,8128.0005,8265983.5,494640.0,8871006.0,,,,,,13322304.0,,,16575935.0,3546604.0,,239232.0,,,,,,,,,,,121125.0,,98522.0,,,281936.0,,3259902.0,52003.0,,,8962.0,,,,,,120912.0,,,,,5837.0,12780169.0,3920480.0,,2176416.0,,,1792199200.0,,,160087.0,,,60935984.0,,2095889.1,0.0,,918087.0,26118688.0,,,,,,,,1706.0,,263741.0,,,10923671.0,75227.0,8907184.0,,,,,,,74817.0,73161.0,,,,670512.0,80608.0,,,9649129.0,946793.0,592450500.0,426686.0,53527.0,732800.0,,,,5517984.0,,
1900,,,,,,,2025777.1,41712.0,,10046688.0,27696176.0,23624.0,,49665520.0,,,,,216176.0,,,122963.0,328672.0,,,2272218.0,,,,,,20250860.0,5459220.0,3003337.0,,,,,,92317.0,,30344.0,943859.0,,,33720910.0,323729060.0,5147920.0,15207.0,,3.0,,11087264.0,595328.0,,542272.0,,128540450.0,,,416684740.0,67376.0,,,417696.0,,4732.0,,,3068.0,134264.0,6338.0,9577696.0,538608.0,10654489.0,,,,,,13637408.0,,,18429920.0,3980539.0,,266329.0,,,,,,,,,,,132008.0,,107607.0,,,310658.0,,3504230.0,70415.0,,,12135.0,,,,,,58624.0,,,,,6858.0,14117392.0,4034063.8,,2440224.0,,,1882639600.0,,,166235.0,,,62240370.0,,2421904.0,3.0,,476320.0,29091630.0,,,,,,,,3.0,,357115.0,,,10844320.0,101860.0,8925504.0,,,,,,,82179.0,79569.0,,,,1036911.94,109920.0,,,10801206.0,1217770.0,626544000.0,466563.0,37679.0,512960.03,,,,2330304.0,,
1901,,,,,,,2407750.0,38296.0,,11204512.0,28352032.0,21015.0,,46708670.0,,,,,271136.0,,,134244.0,297801.0,,,2314927.0,,,,,,23530208.0,4964720.0,3194964.0,,,,,,138758.0,,31914.0,1016461.0,,,35234652.0,322578560.0,5360432.0,14271.0,,18.0,,11695488.0,591182.0,,355408.0,,124297540.0,,,407660320.0,61574.0,,,417696.0,,7420.0,,,2857.0,146582.0,7307.0,9607008.0,542272.0,11552861.0,,,,,,13303925.0,,,22189012.0,3960125.0,,258026.0,,,,,,,,,,,119804.0,,98287.0,,,291404.0,,4192086.2,76875.0,,,13248.0,,,,,,47632.0,,,,,8115.0,13758320.0,3751801.0,,2740672.0,,,1936352400.0,,,180416.0,,,65655212.0,,2326640.0,0.0,,679941.0,28229844.0,,,,,,,,267.0,,389877.0,,,11331124.0,111205.0,8284303.5,,,,,,,76348.0,71776.0,,,,948976.0,175872.0,,,10652629.0,1237716.0,681540700.0,427599.0,50398.0,501968.03,,,,3909488.0,,
1902,,,,,,,2554854.0,38061.0,,11285085.0,25695632.0,21047.0,,48855776.0,,,,,238160.0,,,125783.99,296928.0,,,2554500.0,,,,,,25424496.0,5008688.0,2960128.0,,,,,,134719.0,,22224.0,992375.0,,,35705964.0,316155550.0,5503328.0,14294.0,,49.0,,12230432.0,576016.0,,333424.0,,117017190.0,,,423224960.0,61265.0,,,333424.0,,13096.0,,,3727.0,137344.0,7112.0,8837563.0,509296.0,12925613.0,,,,,,14791568.0,,,23764878.0,3856680.0,,253012.0,,,,,,,,,,,119406.0,,97807.0,,,288082.0,,4555862.0,72030.0,,,12413.0,,,,,,51296.0,,,,,7710.0,13718016.0,4103680.2,,3041120.0,,,1980295300.0,,,196512.0,,,63892830.0,,2564800.0,0.0,,597232.0,27669954.0,,,,,,,,295.0,,365305.0,,,11482693.0,104196.0,8669024.0,,,,,,,75658.0,71642.0,,,,1047904.0,256480.02,,,10397860.0,1738606.0,715930940.0,425158.0,51352.0,399376.0,,,,5825760.0,,
1903,,,,,,,2922669.0,41042.0,,11050624.0,25699296.0,23347.0,,52629696.0,,,,,234496.0,,,136501.0,323983.0,,,2442213.0,,,,,,27736480.0,5444704.0,3155355.0,,,,,,94285.0,,38282.0,1213886.0,,,36376890.0,340400200.0,5726832.0,17559.0,,2567.0,,12076544.0,579799.0,,443344.0,,128789600.0,,,426559200.0,66336.0,,,399376.0,,17366.0,,,3355.0,149046.0,4299.0,9163664.0,560592.0,12951801.0,,,,,,15095680.0,,,24841920.0,3875810.0,,260194.0,,,,,,,,,,,130095.01,,105955.0,,,304788.0,,5354459.0,78167.0,,,13471.0,,,,,,51296.0,,,,,7902.0,14703632.0,4059557.0,,3169360.0,,,2161950200.0,,,214181.0,,,66424660.0,,2454976.0,0.0,,582576.0,28415640.0,,,,,,,,33.0,,396430.0,,,11698456.0,113074.0,9511744.0,,,,,,,80730.0,78482.0,,,,1205456.0,216176.0,,,10528505.0,1513045.0,840041600.0,459183.0,34945.0,556928.0,,,,7782336.0,,113584.0
1904,,,,,,,3738865.0,49156.0,,11376773.0,27208864.0,28640.0,,50350690.0,,,,,300448.0,,,145525.0,391855.0,,,2639233.0,,,,,,32818448.0,5730496.0,2919425.0,,,,,,54769.0,,34871.0,1348721.0,,,36731760.0,352839580.0,6177504.0,13773.0,,4296.0,,12904608.0,658329.0,,454336.0,,125554290.0,,,428372900.0,79720.0,,,355408.0,,24563.0,,,5048.0,158900.0,1847.0,9269920.0,611888.0,14307646.0,,,,,,15960333.0,,,27721824.0,4395654.0,,300179.0,,,,,,,,,,,157155.0,,127382.99,,,359454.0,,5719209.0,83335.0,,,14362.0,,,,,,32976.0,,,,,7266.0,15608766.0,4001088.2,,3433168.0,,,2174427400.0,,2221.0,340577.0,,,66853348.0,,2524496.0,0.0,,559655.0,32747700.0,,,,,,,,23.0,,422640.0,,,11812579.0,120550.0,10028368.0,,,,,,,95863.0,95243.0,,,,1366672.0,219840.0,,,12006678.0,1048154.0,818270400.0,550669.0,63294.0,802416.0,,,,8767952.0,,142896.0
1905,,,,,,,4654740.0,53474.0,,11867751.0,28608512.0,33665.0,,50266416.0,,,,,359072.0,,,157935.0,439615.0,,,2871745.0,,,,,,34859296.0,6016288.0,3790328.0,,,,,,23106.0,,24499.0,1645547.0,,,37813000.0,379139740.0,6008960.0,16209.999,,37097.0,,13483520.0,617402.0,,501968.03,,126983250.0,,,434077760.0,87640.0,,,278464.0,,34397.0,,,5471.0,172450.0,4104.0,9416480.0,809744.0,14659039.0,,,,,,17616512.0,,,28843008.0,4110380.2,,293366.0,,,771.0,,,,,,,,175616.0,,140215.0,,,373440.0,,6046716.0,90441.0,,,15586.0,,,,,,40304.0,,,,,6240.0,16015345.0,4012200.0,,3539424.0,,,2320888800.0,,2762.0,267080.0,,,72448270.0,13885.0,2462208.0,0.0,,567920.0,31914540.0,,,,,,,,56.0,,458679.0,,,12160296.0,130829.01,9841620.0,,,,,,,101610.0,108017.0,,,,1531552.0,252815.98,,,11385196.0,922569.0,913479200.0,601437.0,45948.0,791424.0,,,,10028368.0,,234496.0
1906,,,,,,,6213628.0,61127.0,,14179680.0,34177790.0,38521.0,,57495490.0,,,,,315104.0,,,188957.0,502722.03,,,3248124.0,,,,,,36995444.0,6661152.0,3792370.0,,,,,,24794.0,,76788.0,1883687.0,,,39487540.0,358709280.0,6543904.0,18420.0,,12819.0,,13710688.0,704577.0,,538608.0,,136139580.0,,,449763330.0,100196.0,,,260144.0,,39139.0,,,2939.0,206324.0,4591.0,10152948.0,985616.0,17035912.0,,0.0,,,,20859152.0,,,31609328.0,4690603.0,,334936.0,,,,,,,,,,,200816.0,,160305.0,,,426650.0,,6235503.0,108206.0,,,18648.0,,,,,,36640.0,,,,,6038.0,17444304.0,4096352.0,,3861856.0,,,2425438200.0,,4886.0,290543.0,,,76431040.0,,2839600.0,0.0,,619216.0,36435708.0,,,,,,,,523.0,,548777.0,,,12698812.0,156528.0,10962688.0,,,,,,,116115.0,123540.0,,,,1579184.0,274800.0,,,12994246.0,1675332.0,964049660.0,687546.0,35235.0,835392.0,,,,11464656.0,,252815.98
1907,,,,,,,5458138.0,72221.0,,15264224.0,42696590.0,46664.0,,58323550.0,,,,,454336.0,,,192342.0,599711.0,,,3722012.0,,,,,,46375250.0,7756688.0,5329952.0,19893872.0,,,,,25258.0,,62304.0,1946014.0,,,41500316.0,438723680.0,5833088.0,25535.0,,492.00003,,14018464.0,798787.0,,802416.0,,145182340.0,,,469922660.0,118766.0,,,428688.0,,35479.0,,,4568.0,210019.0,5925.0,10196912.0,1066224.0,19412784.0,,,,,,22533600.0,,,33598880.0,5313886.0,,383799.0,,,,,,,,,,,239259.0,,190090.0,,,497241.0,,6678760.0,110144.0,,,18982.0,,,,,,87936.0,,,,,4922.0,17964712.0,4645952.0,,4085360.0,,,2758966000.0,,9015.0,634031.0,7328.0,,83740720.0,,3096080.0,0.0,,1034078.94,41720148.0,,,,,,,,500.00003,,558606.0,,,13346101.0,159331.0,12428387.0,,,,,,,136121.0,147889.0,,,,1879632.0,359072.0,,,14773113.0,2186012.0,1115248500.0,813328.0,47862.0,850048.0,,,,12651792.0,,278464.0
1908,,,,,,,5887324.0,72977.0,,16564943.0,60030976.0,47252.0,,57847230.0,,,,,597232.0,,,207007.0,606477.0,,,3729627.0,,,,,,46818590.0,7752908.0,4990731.0,22735854.0,,,,,15484.0,,90042.0,1896998.0,,,42265504.0,442981250.0,7236400.0,29608.0,,7818.0005,,14696304.0,804453.0,,1315376.0,,146314510.0,,,457846100.0,120042.0,,,729136.0,,28277.0,,,7202.0,226032.0,7120.0,10764832.0,1135840.0,22237184.0,,,,,,22951296.0,,,36116196.0,5351266.0,,386851.0,,,,,,,,,,,241933.0,,192138.0,,,501882.03,,5400351.0,118542.0,,,20429.0,,,,,,91600.0,,,,,4440.0,18316336.0,5517857.0,,4151311.8,,,2635269400.0,,10721.0,1118576.0,18320.0,,87752800.0,,3077837.0,0.0,,893270.0,42049388.0,,,,,,,,38.0,,601197.0,,,13592178.0,171480.0,13201392.0,,,,,,,137458.0,149601.0,,,,1722080.0,410368.0,,,14881218.0,2529547.0,959762800.0,821927.0,37284.0,919664.0,,,,13007200.0,,395712.0
1909,,,,,,,5454093.0,76114.0,,14329904.0,43641904.0,48996.0,,57762960.0,,,,,604560.0,,,212648.0,631136.0,,,3825869.0,,,,,,45213760.0,7818976.0,5033099.0,24251576.0,,,,,21834.0,,51853.0,2004545.0,,,42007668.0,442134900.0,8005840.5,25984.0,,35605.0,,15048048.0,846930.0,,1183754.0,,149711040.0,,,461795900.0,125108.0,,,560592.0,,29554.0,,,8041.0,232191.0,8205.0,11842051.0,1311712.0,20669180.0,,,,,,25358592.0,,,36903810.0,5634746.0,,406306.0,,,8292.0,,,,,,,,251843.98,,200230.0,,,525105.0,,5958777.0,121772.0,,,20986.0,,,,,,168544.0,,,,,4399.0,19312944.0,5569280.0,,4264896.0,,,2740809500.0,,12424.0,972436.0,54960.0,,89134130.0,149260.0,3129056.0,0.0,,696685.0,44171476.0,,,,,,,,18.0,,617579.0,,,13509261.0,176152.0,12127714.0,,,,,,,143626.0,155557.0,,0.0,,1956576.0,487312.0,,,15657193.0,2475355.0,1066608800.0,857019.0,36579.0,1018592.0,,,,14974768.0,,410368.0
1910,,,,,,,6914247.0,71047.0,,17436976.0,58785216.0,44697.0,,61287730.0,,,,,633872.0,,,210391.0,583926.0,,,4584790.0,,,,,,50859930.0,7529520.0,5027652.0,25009438.0,,,,,14396.0,,98129.0,2386393.0,,,41569624.0,441827100.0,7349984.0,37803.0,,56013.0,,14798896.0,821299.0,,959968.0,,150245970.0,,,465591800.0,116431.0,,,718144.0,,35607.0,,,9995.0,229728.0,13104.0,11666179.0,1439952.0,20977476.0,216176.0,,,,,25395184.0,,,38596576.0,5467953.0,,390125.0,,,10413.0,,,,,,,,233273.0,,186275.0,,,496361.0,,5770138.0,120480.0,,,20763.0,,,,,,234496.0,,,,,4896.0,20225280.0,5741488.0,,4902432.0,,,2871821800.0,,14648.0,919778.0,51296.0,,89127010.0,187443.0,3183942.0,0.0,,747456.0,42441668.0,,,,,,,,290.0,,611026.0,,,13368391.0,174283.0,12560192.0,,,,,,,135033.0,143461.0,,0.0,,1883296.0,615552.0,,,15143877.0,2598250.0,1160396200.0,799062.0,29929.0,1322704.0,,,,16978976.0,,432352.0
1911,,,,,,,8437358.0,80009.0,,19239664.0,49141570.0,52356.0,,61687104.0,,,,,897680.0,,,227877.0,667600.0,,,5383972.0,,,,,,58686190.0,8342928.0,5894459.0,24630506.0,,,,,20188.0,,110884.0,2818949.0,,,42096384.0,455138430.0,7829968.0,42760.0,,51234.0,0.0,14626688.0,867468.0,,1212497.0,,156555400.0,,,476968540.0,131787.0,,,905008.0,,40860.0,,,12132.0,248820.0,15709.0,11988608.0,1601168.0,22144366.0,,0.0,,,,26054704.0,,,43352380.0,5768796.0,,418906.0,,,12342.0,,,,,,,,266175.0,,210972.0,,,547166.0,,5394200.0,130493.0,,,22489.0,,,,,,,,,,,6668.0,21463712.0,5858736.0,,4609312.0,,,2909129000.0,,14732.0,1019266.94,36640.0,,95128430.0,222154.0,3077683.0,385.0,,790922.0,45520140.0,,,,,,,,382.0,,661809.0,,,13537792.0,188768.0,12146160.0,,,,,,,150219.0,164921.0,,0.0,,2227712.0,677840.0,,,16064449.0,2501037.0,1143127700.0,901588.0,41837.0,1157824.0,,,,16341440.0,,512960.03
1912,,,,,,,8545437.0,99087.0,,20785872.0,51688050.0,68051.0,,64775856.0,,,,,897680.0,,,233518.0,841858.0,,,5477784.0,,,,,,64940736.0,8482160.0,6669816.0,17029154.0,,,,,20903.0,,112400.0,3279130.0,,,44791176.0,495277540.0,9284576.0,37092.0,,46856.0,0.0,15883440.0,1001225.94,,1377664.0,,158240830.0,,,450921150.0,164196.0,,,,,44756.0,,,15166.0,254979.02,21514.0,12292720.0,1615824.0,25608566.0,,0.0,,,,27384736.0,,,48562708.0,6650581.0,,491901.0,,,15427.0,,,,,,,,334852.0,,263045.0,,,661217.0,,4103608.2,133723.0,,,23046.0,,,,,,0.0,,,,,5314.0,24295984.0,6624512.0,,4862128.0,,,3058457900.0,,14463.0,828028.0,3664.0,,107424820.0,277693.0,3587056.0,0.0,,186864.0,53386708.0,,,,,,,,462.0,,678190.0,,,14404410.0,193440.0,13553136.0,,,,,,,183418.0,209369.0,,0.0,,1996880.0,740128.0,,,18624376.0,2343055.0,1224395300.0,1119097.0,58862.0,1139504.0,,,,17349040.0,,520288.0
