Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ATA,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4427886e-07,2.2141252e-08,0.0,0.0,6.162155e-06,4.55169e-05,1.3336765e-07,0.0,0.00014760075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7913686e-07,0.0,0.0,1.1874686e-08,3.1917664e-06,0.0,0.0,0.0,0.0,0.0,5.0259e-06,3.17955e-06,3.3752285e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.9331164e-07,0.0,0.0,1.3509826e-12,3.3510757e-06,0.0,0.0,0.0,1.2521164e-05,0.0004037121,0.0,0.0,6.21225e-06,6.0312364e-09,0.0,0.0,0.0,0.0,1.51305e-05,1.0091569e-07,0.0,3.3825e-07,0.0,0.00036152324,0.0,0.0,0.0,0.0015156924,4.112706e-08,0.0,0.0,0.0,0.0,0.0,2.9205e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8869e-06,0.0,2.3034631e-06,0.0,0.0,0.0,0.0,0.0,6.7848e-06,0.0,0.0,2.145e-08,6.6452805e-07,0.0,5.703398e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0429945e-07,0.0,6.686868e-08,0.0,0.0,1.03075465e-07,0.0,0.0,9.56928e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86562e-05,3.4056e-06,0.0,0.0,0.0,0.0,0.0,0.0031671878,0.0,0.0,7.039308e-07,0.0,0.0,0.0,8.134995e-05,0.0,9.9e-09,0.0,0.0,0.0,8.91e-08,6.123937e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0266864e-06,0.0,6.8805e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.273791e-08,8.486557e-08,0.0,0.0,0.0,0.0,5.346e-07,0.0,0.0,0.0,0.0,1.9424972e-06,1.2355794e-06,0.00046860494,2.6061983e-07,0.0,4.5753276e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2241475e-07,2.7345688e-08,0.0,0.0,6.8110367e-06,5.00841e-05,1.6471584e-07,0.0,0.0001582812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4474868e-07,0.0,0.0,1.4293395e-08,3.5721519e-06,0.0,0.0,0.0,0.0,0.0,5.8278e-06,3.6795e-06,3.6368463e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.4698798e-07,0.0,0.0,4.9536026e-12,3.6253336e-06,0.0,0.0,0.0,1.4917027e-05,0.0004421472,0.0,0.0,6.74685e-06,6.7382504e-09,0.0,0.0,0.0,0.0,1.64538e-05,1.2463624e-07,0.0,3.894e-07,0.0,0.00038415796,0.0,0.0,0.0,0.0016246882,5.079379e-08,0.0,0.0,0.0,0.0,0.0,4.257e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4995906e-10,1.00716e-05,0.0,2.3034631e-06,0.0,0.0,0.0,0.0,0.0,7.8243e-06,0.0,0.0,3.3e-08,8.2072637e-07,0.0,7.043978e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2881529e-07,0.0,8.258646e-08,0.0,0.0,1.2730354e-07,0.0,0.0,1.0139169e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6026202e-12,0.0,4.089855e-05,3.68115e-06,0.0,0.0,0.0,0.0,0.0,0.003423774,0.0,0.0,8.3384396e-07,0.0,0.0,0.0,8.989365e-05,0.0,2.64e-08,0.0,0.0,0.0,1.0725e-07,7.56338e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.797173e-06,0.0,7.52565e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0433108e-08,1.04813275e-07,0.0,0.0,0.0,0.0,6.237e-07,0.0,0.0,0.0,0.0,2.3990847e-06,1.3475556e-06,0.000514998,3.218788e-07,0.0,8.038346e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.986138e-07,3.2688824e-08,0.0,0.0,7.548047e-06,5.459025e-05,1.9689895e-07,0.0,0.0001698048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1210777e-07,0.0,0.0,1.8936271e-08,3.958704e-06,0.0,0.0,0.0,0.0,0.0,6.6594e-06,4.2537e-06,4.099374e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.9370406e-07,0.0,0.0,8.556223e-12,3.9038805e-06,0.0,0.0,0.0,1.752139e-05,0.00048362656,0.0,0.0,7.26e-06,8.104545e-09,0.0,0.0,0.0,0.0,1.79223e-05,1.489886e-07,0.0,4.3065e-07,0.0,0.00041159414,0.0,0.0,0.0,0.0017395166,6.071811e-08,0.0,0.0,0.0,0.0,0.0,5.049e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.021152e-10,1.133055e-05,0.0,2.3034631e-06,0.0,0.0,0.0,0.0,0.0,9.1641e-06,0.0,0.0,4.785e-08,9.810844e-07,0.0,8.420269e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5398409e-07,0.0,9.87226e-08,0.0,0.0,1.5217647e-07,0.0,0.0,1.12753455e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2052403e-12,0.0,4.32993e-05,3.9765e-06,0.0,0.0,0.0,0.0,0.0,0.0037079132,0.0,0.0,1.0622974e-06,0.0,0.0,0.0,9.91848e-05,0.0,2.607e-07,0.0,0.0,0.0,1.254e-07,9.041154e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6347103e-06,0.0,8.2962e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8333202e-08,1.2529237e-07,0.0,0.0,0.0,0.0,7.3425e-07,0.0,0.0,0.0,0.0,2.8678305e-06,1.4989021e-06,0.0005718768,3.847693e-07,0.0,1.03125e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8318396e-07,3.770367e-08,0.0,0.0,8.417426e-06,5.942145e-05,2.2710466e-07,0.0,0.00018246195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.753288e-07,0.0,0.0,2.5212486e-08,4.422096e-06,0.0,0.0,0.0,0.0,0.0,7.38375e-06,4.8114e-06,4.665819e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.300635e-07,0.0,0.0,1.8913756e-11,4.1929206e-06,0.0,0.0,0.0,2.03355e-05,0.0005279241,0.0,0.0,7.7781e-06,8.764274e-09,0.0,0.0,0.0,0.0,1.93347e-05,1.7184497e-07,0.0,4.7025e-07,0.0,0.00044124795,0.0,0.0,0.0,0.0018586995,7.0032684e-08,0.0,0.0,0.0,0.0,0.0,5.9235e-07,0.0,0.0,0.0,0.0,0.0,1.3509826e-12,0.0,7.0656386e-10,1.264395e-05,0.0,2.3034631e-06,0.0,0.0,0.0,0.0,0.0,1.04115e-05,0.0,0.0,6.6e-08,1.131591e-06,0.0,9.711988e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7760647e-07,0.0,1.13867564e-07,0.0,0.0,1.7552145e-07,0.0,0.0,1.2775567e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7562772e-11,0.0,4.561425e-05,4.2735e-06,0.0,0.0,0.0,0.0,0.0,0.004009843,0.0,0.0,1.2755405e-06,0.0,0.0,0.0,0.0001092498,0.0,5.874e-07,0.0,0.0,0.0,1.452e-07,1.04281435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5397007e-06,0.0,9.0783e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5747844e-08,1.4451325e-07,0.0,0.0,0.0,0.0,8.415e-07,0.0,0.0,0.0,0.0,3.30778e-06,1.6180979e-06,0.0006347005,4.4379595e-07,0.0,1.623881e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8352454e-07,4.379075e-08,0.0,0.0,9.374656e-06,6.354315e-05,2.6376898e-07,0.0,0.0001941324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.520673e-07,0.0,0.0,2.8945252e-08,4.870632e-06,0.0,0.0,0.0,0.0,0.0,8.1147e-06,5.33775e-06,5.4063885e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.6482564e-07,0.0,0.0,4.7734715e-11,4.4859776e-06,0.0,0.0,0.0,2.3359356e-05,0.0005601651,0.0,0.0,8.33745e-06,9.339343e-09,0.0,0.0,0.0,0.0,2.073885e-05,1.995883e-07,0.0,5.2635e-07,0.0,0.000469458,0.0,0.0,0.0,0.001974518,8.133905e-08,0.0,0.0,0.0,0.0,0.0,6.6e-07,0.0,0.0,1.3509826e-12,0.0,0.0,3.6026202e-12,0.0,9.618996e-10,1.379565e-05,0.0,2.3034631e-06,0.0,0.0,0.0,0.0,0.0,1.17612e-05,0.0,0.0,3.3e-07,1.3142791e-06,0.0,1.12799384e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0627972e-07,0.0,1.3225083e-07,0.0,0.0,2.0385787e-07,0.0,0.0,1.432789e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.548308e-11,0.0,4.774935e-05,4.64145e-06,0.0,0.0,0.0,0.0,0.0,0.004292947,0.0,0.0,1.4235397e-06,0.0,0.0,0.0,0.0001202817,0.0,8.2665e-07,0.0,0.0,0.0,1.65e-07,1.2111696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3509826e-12,0.0,0.0,0.0,0.0,0.0,0.0,7.512144e-06,0.0,9.92145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4748086e-08,1.6784382e-07,0.0,0.0,0.0,0.0,9.57e-07,0.0,0.0,0.0,0.0,3.8417984e-06,1.8266387e-06,0.000695178,5.154435e-07,0.0,2.490311e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.420113e-07,5.079694e-08,0.0,0.0,1.0339589e-05,6.70824e-05,3.0596917e-07,0.0,0.0002062599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.403927e-07,0.0,0.0,3.3678642e-08,5.293827e-06,0.0,0.0,0.0,0.0,0.0,8.9595e-06,5.9136e-06,6.0674524e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.9832864e-07,0.0,0.0,5.944323e-11,4.7798994e-06,0.0,0.0,0.0,2.6592961e-05,0.0006058816,0.0,0.0,8.99415e-06,9.339343e-09,0.0,0.0,0.0,0.0,2.222055e-05,2.3152057e-07,0.0,5.643e-07,0.0,0.0004988462,0.0,0.0,0.0,0.0020967764,9.435262e-08,0.0,0.0,0.0,0.0,0.0,7.3425e-07,0.0,0.0,1.3509826e-12,0.0,0.0,4.9536026e-12,0.0,1.1848117e-09,1.4982e-05,0.0,2.3034631e-06,0.0,0.0,0.0,0.0,0.0,1.314225e-05,0.0,0.0,9.7845e-07,1.5245505e-06,0.0,1.3084626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3928243e-07,0.0,1.5340991e-07,0.0,0.0,2.3647283e-07,0.0,0.0,1.6008197e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7191595e-11,0.0,5.01897e-05,5.10345e-06,0.0,0.0,0.0,0.0,0.0,0.0045996415,0.0,0.0,1.5661454e-06,0.0,0.0,0.0,0.0001311156,0.0,1.353e-06,0.0,0.0,0.0,1.8645e-07,1.4049447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3509826e-12,0.0,0.0,0.0,0.0,0.0,0.0,8.55204e-06,0.0,1.09461e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.510742e-08,1.946973e-07,0.0,0.0,0.0,0.0,1.1154e-06,0.0,0.0,0.0,0.0,4.4564476e-06,1.9634429e-06,0.00075630884,5.979093e-07,0.0,2.7861764e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.992115e-07,5.949547e-08,0.0,0.0,1.13114675e-05,7.07256e-05,3.5836254e-07,0.0,0.00021811185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5005244e-07,0.0,0.0,4.1262158e-08,5.6734825e-06,0.0,0.0,0.0,0.0,0.0,9.79605e-06,6.5868e-06,6.7868446e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.2895587e-07,0.0,0.0,7.340339e-11,5.0329613e-06,0.0,0.0,0.0,3.2182477e-05,0.0006524628,0.0,0.0,9.6888e-06,9.339343e-09,0.0,0.0,0.0,0.0,2.382765e-05,2.7116562e-07,0.0,6.072e-07,0.0,0.0005282789,0.0,0.0,0.0,0.0022188234,1.1050947e-07,0.0,0.0,0.0,0.0,0.0,7.3425e-07,0.0,0.0,1.3509826e-12,0.0,0.0,6.3045853e-12,0.0,1.289738e-09,1.62261e-05,0.0,2.3034631e-06,0.0,0.0,0.0,0.0,0.0,1.49919e-05,0.0,0.0,1.6104e-06,1.7856112e-06,0.0,1.532523e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.802564e-07,0.0,1.7967933e-07,0.0,0.0,2.7696584e-07,0.0,0.0,1.7712416e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.980076e-11,0.0,5.298645e-05,5.511e-06,0.0,0.0,0.0,0.0,0.0,0.0049106297,0.0,0.0,1.6730847e-06,0.0,0.0,0.0,0.00014218874,0.0,1.86945e-06,0.0,0.0,0.0,2.079e-07,1.6455244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3509826e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0349574e-05,0.0,1.204005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.796878e-08,2.2803684e-07,0.0,0.0,0.0,0.0,1.23915e-06,0.0,0.0,0.0,0.0,5.2195596e-06,2.1033366e-06,0.00081612135,7.00294e-07,0.0,3.5382233e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0444572e-06,6.837232e-08,0.0,0.0,1.2379688e-05,7.40058e-05,4.1183216e-07,0.0,0.0002293929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6196513e-07,0.0,0.0,4.6918274e-08,6.0690636e-06,0.0,0.0,0.0,0.0,0.0,1.070685e-05,7.22535e-06,7.3956576e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.595786e-07,0.0,0.0,1.1483352e-10,5.298355e-06,0.0,0.0,0.0,3.80554e-05,0.000698082,0.0,0.0,1.03752e-05,1.0321056e-08,0.0,0.0,0.0,0.0,2.553045e-05,3.1162529e-07,0.0,6.5835e-07,0.0,0.0005570664,0.0,0.0,0.0,0.0023430686,1.2699822e-07,0.0,0.0,0.0,0.0,0.0,7.3425e-07,0.0,0.0,3.6026202e-12,0.0,0.0,9.907205e-12,0.0,2.5245361e-09,1.75263e-05,0.0,2.3034631e-06,0.0,0.0,0.0,0.0,0.0,1.67046e-05,0.0,0.0,2.1912e-06,2.0520354e-06,0.0,1.7611859e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2207242e-07,0.0,2.0648868e-07,0.0,0.0,3.1829057e-07,0.0,0.0,1.9818914e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08979256e-10,0.0,5.582775e-05,6.06045e-06,0.0,0.0,0.0,0.0,0.0,0.005227675,0.0,0.0,1.7678777e-06,0.0,0.0,0.0,0.00015260685,0.0,2.1714e-06,0.0,0.0,0.0,2.2935e-07,1.8910467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7019652e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.223825e-05,0.0,1.319835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0109447e-07,2.6206135e-07,0.0,0.0,0.0,0.0,1.44045e-06,0.0,0.0,0.0,0.0,5.99835e-06,2.2666538e-06,0.00088239857,8.047821e-07,0.0,4.7428492e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0808766e-06,7.997366e-08,0.0,0.0,1.35332675e-05,7.72662e-05,4.817117e-07,0.0,0.000241659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0082239e-06,0.0,0.0,5.6901133e-08,6.4966302e-06,0.0,0.0,0.0,0.0,0.0,1.157805e-05,7.83585e-06,7.9623305e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.870017e-07,0.0,0.0,3.6071235e-10,5.607449e-06,0.0,0.0,0.0,4.4211734e-05,0.00074516144,0.0,0.0,1.102695e-05,1.1635562e-08,0.0,0.0,0.0,0.0,2.72217e-05,3.6450183e-07,0.0,7.161e-07,0.0,0.00058643805,0.0,0.0,0.0,0.0024650958,1.4854729e-07,0.0,0.0,0.0,0.0,0.0,7.3425e-07,0.0,0.0,1.39601525e-11,0.0,0.0,3.0622272e-11,0.0,4.6843067e-09,1.882155e-05,0.0,3.0991503e-06,0.0,0.0,0.0,0.0,0.0,1.840905e-05,0.0,0.0,3.02775e-06,2.4002259e-06,0.0,2.0600233e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7672194e-07,0.0,2.4152595e-07,0.0,0.0,3.7229836e-07,0.0,0.0,2.2591715e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3999728e-10,0.0,5.8839e-05,6.5505e-06,0.0,0.0,1.6005e-07,0.0,0.0,0.00554725,0.0,0.0,1.861354e-06,0.0,0.0,0.0,0.0001635645,0.0,2.46015e-06,0.0,0.0,0.0,2.508e-07,2.2119204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2052403e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.4218067e-05,0.0,1.41801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1824835e-07,3.0652802e-07,0.0,0.0,0.0,0.0,1.5873e-06,0.0,0.0,0.0,0.0,7.0161527e-06,2.4184358e-06,0.0009472023,9.413376e-07,0.0,6.00872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1671818e-06,9.187762e-08,0.0,0.0,1.4694155e-05,8.125755e-05,5.534147e-07,0.0,0.00025414786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1582987e-06,0.0,0.0,6.96409e-08,6.8605086e-06,0.0,0.0,0.0,0.0,0.0,1.256145e-05,8.4876e-06,8.5856445e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.178379e-07,0.0,0.0,7.867222e-10,5.92141e-06,0.0,0.0,0.0,5.082751e-05,0.0007950789,0.0,0.0,1.176285e-05,1.2752374e-08,0.0,0.0,0.0,0.0,2.90103e-05,4.187582e-07,0.0,7.5075e-07,0.0,0.0006168343,0.0,0.0,0.0,0.0025878758,1.7065882e-07,0.0,0.0,0.0,0.0,0.0,7.359e-07,0.0,0.0,3.10726e-11,0.0,0.0,6.664847e-11,0.0,5.5390283e-09,2.01135e-05,0.0,3.857674e-06,0.0,0.0,0.0,0.0,0.0,2.03709e-05,0.0,0.0,4.07055e-06,2.7575013e-06,0.0,2.3666603e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3279715e-07,0.0,2.774774e-07,0.0,0.0,4.277152e-07,0.0,0.0,2.620618e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.394378e-10,0.0,6.20862e-05,7.0653e-06,0.0,0.0,3.8775e-07,0.0,0.0,0.0058894064,0.0,0.0,1.9666888e-06,0.0,0.0,0.0,0.00017549234,0.0,2.7786e-06,0.0,0.0,0.0,2.7225e-07,2.5411664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6662118e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.6345639e-05,0.0,1.51767e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3584985e-07,3.5215476e-07,0.0,0.0,0.0,0.0,1.6434e-06,0.0,0.0,0.0,0.0,8.060512e-06,2.5548088e-06,0.0010262209,1.0814566e-06,0.0,7.2664847e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2545886e-06,1.05842275e-07,0.0,0.0,1.5782814e-05,9.190665e-05,6.375296e-07,0.0,0.00026784945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3343515e-06,0.0,0.0,8.5090285e-08,7.27635e-06,0.0,0.0,0.0,0.0,0.0,1.491765e-05,9.24e-06,9.372084e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.505452e-07,0.0,0.0,1.0348526e-09,6.1869896e-06,0.0,0.0,0.0,5.783657e-05,0.0008511459,0.0,0.0,1.260105e-05,1.5168832e-08,0.0,0.0,0.0,0.0,3.099855e-05,4.824066e-07,0.0,7.953e-07,0.0,0.0006511263,0.0,0.0,0.0,0.0027216792,1.9659768e-07,0.0,0.0,0.0,0.0,0.0,7.359e-07,0.0,0.0,4.143013e-11,0.0,0.0,8.736354e-11,0.0,6.159129e-09,2.16051e-05,0.0,4.7073395e-06,1.584e-07,0.0,0.0,0.0,0.0,2.265285e-05,0.0,0.0,5.1282e-06,3.1766215e-06,0.0,2.726373e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.985792e-07,0.0,3.1965192e-07,0.0,0.0,4.9272495e-07,0.0,0.0,3.018829e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.718067e-10,0.0,6.56766e-05,7.62795e-06,0.0,0.0,6.831e-07,0.0,0.0,0.006275812,0.0,0.0,2.021901e-06,0.0,0.0,0.0,0.0001873575,0.0,3.1746e-06,0.0,0.0,0.0,2.937e-07,2.9274051e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1165392e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.8599683e-05,0.0,1.64505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5649827e-07,4.056798e-07,0.0,0.0,0.0,0.0,1.7061e-06,0.0,0.0,0.0,0.0,9.285651e-06,2.7154115e-06,0.0011156938,1.2458302e-06,0.0,8.677811e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
