Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1966,10250243.0,47311504.0,8148940.5,,25208.32,193385330.0,3448216.5,46239.688,328351040.0,36308468.0,28291418.0,7143261.0,102217730.0,13590435.0,5588186.0,41023230.0,61824590.0,648271.5,1317427.9,12422.0,76282490.0,2111673.0,20350140.0,1291124900.0,289675.84,1330288.5,,,6381259.0,548920060.0,32104998.0,48645064.0,1568006900.0,94843080.0,33094714.0,126785670.0,15082270.0,,153706690.0,-34514.88,32133.28,20732820.0,82649384.0,2412504.5,111366370.0,903865100.0,177630.72,177923.84,52796476.0,17602046.0,17514836.0,37633444.0,32785646.0,,95052640.0,13326400.0,102600520.0,44609216.0,415061.12,332111420.0,,10965949.0,634624500.0,-13462159.0,16659145.0,19223726.0,657981.1,2428279.2,-2459533.2,29835668.0,57744.64,22450980.0,11303623.0,23821594.0,12147839.0,4659103.5,59115630.0,354264400.0,564304830.0,25293748.0,87771780.0,33775028.0,3293277.8,13955810.0,175944220.0,3429727.8,2245908.2,470378100.0,203001200.0,24808226.0,15201725.0,38432100.0,10992.0,25464.8,-44189216.0,35102070.0,18627556.0,4277505.5,2791821.2,3719289.8,389190.06,57802.4,46502868.0,,8719150.0,11304997.0,15373231.0,25702780.0,16975356.0,49180932.0,,134360450.0,,5702834.0,3560309.0,286927.84,75233410.0,2190440.0,26181662.0,31330164.0,501418.38,245011.69,26542572.0,87706700.0,,6132268.0,78521740.0,21315724.0,,104632344.0,8639193.0,18689698.0,32976.0,26571162.0,-84858.24,17085477000.0,64782370.0,11163977.0,59225096.0,156920340.0,65952.0,5919338.5,239536160.0,-22651276.0,13601215.0,27363440.0,,6263571.5,111399670.0,1637487400.0,4552300.0,7481427.5,18687228.0,14691207.0,364642.84,513253.16,9043448.0,4116488.8,8689396.0,27158704.0,11906086.0,-256333.44,1781620.0,41328380.0,7494878.5,41419784.0,3330063.0,7328.0,2709963.0,4147794.8,2270654.0,252230620.0,7398636.0,16912066.0,,128752.97,2861894.2,5916454.0,88698860.0,,78387890.0,51521080.0,419348900.0,748485.5,3589840400.0,52858120.0,60089.6,106457570.0,66812296.0,1098760.2,305980.62,3078053.0,201190540.0,60944030.0,26237262.0
1967,8686992.0,43109536.0,7738539.5,,914351.2,254527060.0,3618032.5,279013.6,534470050.0,37186920.0,29210678.0,6446954.5,104769130.0,14207599.0,5726062.5,37877304.0,65888804.0,1003642.94,1889655.4,134719.5,78076410.0,1261698.4,20634676.0,1276983600.0,356690.4,1334685.2,,,6392874.0,559409900.0,33244032.0,50436124.0,1185891800.0,80754220.0,47003736.0,124067200.0,14782335.0,,125300230.0,-33635.52,27260.16,34858960.0,96290660.0,2342165.0,111159544.0,889281660.0,133955.84,78482.875,51793850.0,14893095.0,12873857.0,31933300.0,24450372.0,,87265680.0,14693246.0,101765280.0,41706830.0,421436.47,349441180.0,,16663066.0,606322560.0,-12241088.0,14274468.0,17237544.0,803844.94,2069683.6,1634620.4,30024560.0,60529.28,20333064.0,5888378.0,21162232.0,11939072.0,4452344.0,56516364.0,342031970.0,574200640.0,24357440.0,90126880.0,22271694.0,3117916.8,13692537.0,200446560.0,3745329.5,1954023.2,541798900.0,199742750.0,21767212.0,15260597.0,32465970.0,21984.0,24072.48,-35668572.0,25402476.0,19208446.0,4307254.5,2571908.0,19665898.0,174003.36,57209.84,47533470.0,,10495208.0,11058015.0,15995603.0,28408828.0,18200036.0,46128200.0,,140268690.0,,5556824.5,2991472.8,400072.16,66436944.0,1942170.1,22973292.0,39557880.0,521716.97,456461.12,27846112.0,128903896.0,,33959916.0,84551940.0,20619288.0,,108008130.0,8888328.0,17690964.0,47632.0,26512008.0,58807.195,17638224000.0,47889296.0,15846203.0,57840376.0,112836770.0,73280.0,7395600.5,246282860.0,-15582636.0,13762089.0,25359292.0,,6675222.0,129831580.0,1700334500.0,4374742.5,27096466.0,17980992.0,20278972.0,2766173.5,395528.78,9820766.0,3351079.0,8810527.0,26667802.0,11383114.0,-251387.06,1969949.5,41109050.0,7872668.0,38365756.0,2557325.5,7328.0,-2279979.5,3936784.5,2347598.0,238467840.0,7584847.0,17636428.0,,112887.836,3511317.5,5631278.0,111820600.0,,69611304.0,48260984.0,434036800.0,-513408.5,4192618000.0,54986044.0,52724.96,106874550.0,69803780.0,814287.4,314297.94,2665486.8,211040000.0,59168060.0,24853828.0
1968,8133182.0,44597370.0,8037671.0,,1239238.1,196374690.0,3854661.0,717777.6,333189500.0,39690388.0,30184856.0,12616765.0,115805390.0,22894468.0,5689972.0,37017500.0,79294830.0,1102570.9,1803148.4,756582.5,80546184.0,1166214.5,28854398.0,1301877900.0,458916.0,1322007.8,,,6288266.5,568326700.0,36726144.0,50150804.0,1325184500.0,77484360.0,35410948.0,114190700.0,12261503.0,,108702040.0,-32426.398,37196.24,36673830.0,77045096.0,2427951.2,116738960.0,939439200.0,171841.6,42502.4,55317590.0,23902592.0,12391841.0,35941760.0,27608090.0,,131479310.0,15704943.0,110876070.0,44963948.0,1503204.5,366137730.0,,16636100.0,618991300.0,-10657383.0,12912999.0,16009592.0,362882.56,1766890.6,-466793.6,30723040.0,60785.758,18469804.0,546485.56,19560680.0,12065279.0,4475324.5,59186496.0,330506620.0,437064000.0,26950652.0,103069816.0,22820376.0,3158722.5,13897823.0,211489060.0,4067977.5,2010813.1,605316030.0,198998110.0,19082810.0,15415490.0,26734668.0,32976.0,-76504.32,-31189584.0,23136742.0,17348564.0,4304399.0,2965800.0,31152904.0,121424.96,70322.56,34976604.0,,11465308.0,11976184.0,16671377.0,23067610.0,18782040.0,45992200.0,,138972780.0,,5805661.0,2655777.2,523732.16,61064650.0,1799910.0,21435056.0,47970492.0,921459.4,588768.2,28030574.0,109845910.0,,20361308.0,88118230.0,18062298.0,,114254744.0,10979909.0,17390334.0,47632.0,26361112.0,65512.32,18237686000.0,17652168.0,15043318.0,55220896.0,97605330.0,76944.0,23680360.0,259195660.0,-5443928.0,15055040.0,24348764.0,,7068405.5,127319960.0,1745795100.0,4769539.0,31063504.0,18043978.0,7414401.0,5003859.5,404175.84,9398087.0,3198304.5,8796935.0,27623886.0,11447264.0,-234239.52,3088642.0,42726572.0,8320139.0,49230296.0,2039345.8,7328.0,1814765.8,3558550.0,2338731.2,237027680.0,7774551.0,18310668.0,,211376.17,2946899.5,12622484.0,191788540.0,,64269050.0,44764370.0,447972000.0,-1493218.0,4639372300.0,56908304.0,51845.6,100103910.0,68074350.0,645523.5,271502.4,11449634.0,216951420.0,60437304.0,25510480.0
1969,7225029.0,39262204.0,8165389.0,,20517190.0,172332900.0,3982658.5,997340.8,253423380.0,42150110.0,30836424.0,7795636.5,120902300.0,15629965.0,5361971.0,37292444.0,76958776.0,1271114.9,1921584.4,1012094.0,81955030.0,1877067.2,24726948.0,1299415300.0,500392.47,1430792.0,,,6405734.5,565454500.0,38443700.0,64414984.0,2132727700.0,65847464.0,34935436.0,114015896.0,12843639.0,10992.0,94908610.0,-30960.8,43505.96,36896080.0,129624370.0,2357939.0,124933970.0,1005114560.0,138645.77,22936.64,61076136.0,16513614.0,14792829.0,31458138.0,23629420.0,,103004616.0,16820978.0,94884310.0,48914404.0,769453.9,382369900.0,,18473338.0,632710850.0,-9919741.0,10875078.0,14250286.0,258751.69,1686209.4,1421632.0,32456128.0,65329.117,18965512.0,7429932.5,19956832.0,11810882.0,4317230.0,59623760.0,337268030.0,486063870.0,27238494.0,100866670.0,24988904.0,2255758.5,15000697.0,232760200.0,3989019.2,2374611.8,700308600.0,196855060.0,16988150.0,15563636.0,24158834.0,10992.0,-36493.44,-23922400.0,26800072.0,18153106.0,4949482.0,3327970.8,36475330.0,125125.59,83641.52,30297844.0,,12950174.0,12908283.0,16869628.0,25224144.0,19731816.0,41215708.0,,120074570.0,,5768767.0,5363839.5,544323.8,660530800.0,1636700.8,21869716.0,50485664.0,721808.0,531206.75,20094798.0,145714610.0,,-7888974.0,91449690.0,16141050.0,,116361380.0,12246152.0,37477850.0,65952.0,25061196.0,182980.16,19597758000.0,24175404.0,11621653.0,58153812.0,112339980.0,131904.0,1670490.9,277414200.0,2888552.0,16298509.0,22922126.0,,7160787.0,133907656.0,1777615700.0,4481878.0,37323416.0,18372128.0,3953210.2,6847246.5,352330.22,9893313.0,3042057.2,8873292.0,27522534.0,11593840.0,-199871.2,2663361.5,44944636.0,8540164.0,59047550.0,1837093.0,7328.0,4107270.8,3368205.2,1778175.9,266534660.0,7965873.0,18955820.0,,118676.96,2912705.0,17661124.0,122066856.0,,176297980.0,42864750.0,459652580.0,-2990192.0,4460920000.0,58775220.0,55106.562,101300440.0,75530720.0,3793852.2,262782.1,4462202.5,222589140.0,60221120.0,25769420.0
1970,8153442.0,35926788.0,8153543.5,,15237440.0,161312720.0,4602283.0,361820.0,209172160.0,48004100.0,34098516.0,5757829.5,123024950.0,16296703.0,4034796.5,36178556.0,69534856.0,2590155.0,2713461.2,3479348.0,92625060.0,1349414.6,39780856.0,1340307700.0,452027.7,8620403.0,13254923.0,,6437098.5,600060000.0,40491640.0,64488656.0,2089487900.0,84793940.0,29931060.0,110813384.0,10551440.0,10992.0,434102140.0,-18246.719,42589.96,29497388.0,86587650.0,2266359.8,144999920.0,980761400.0,196353.77,20921.44,63158380.0,15075185.0,28439156.0,39915340.0,25165294.0,,170040640.0,18444298.0,98995850.0,50831300.0,721570.0,406916350.0,,17164300.0,658214850.0,-7249154.0,11101627.0,13593221.0,465987.5,1795360.0,-275349.62,30144552.0,59246.88,19634704.0,5260038.5,19024074.0,14063382.0,4278838.0,67146690.0,320087740.0,376376450.0,28101382.0,129448720.0,26096546.0,2282682.5,16806568.0,202418080.0,4994446.5,2063624.4,812393000.0,200656050.0,14274886.0,16646796.0,-5342808.0,21984.0,-29421.922,-10886820.0,25016840.0,17934290.0,4535026.0,3903122.0,33334872.0,425133.94,106754.76,26617324.0,,15234327.0,13473379.0,19208144.0,24337830.0,21133774.0,37811630.0,,136428450.0,,7078570.5,3304671.5,560921.75,372495360.0,1673665.9,23492118.0,43414012.0,-3114.4062,460638.06,28607292.0,127900110.0,,-8061358.5,97922936.0,17138736.0,3664.0,142065630.0,18363932.0,25275590.0,65952.0,25781564.0,163780.8,20593228000.0,15964858.0,22708088.0,64505456.0,91596810.0,135568.0,16399111.0,288038530.0,14330124.0,17328186.0,22997876.0,,7556546.0,140860900.0,2016063500.0,6233600.0,47476772.0,19307566.0,8160689.0,17738046.0,534028.0,9500899.0,5937554.0,9018570.0,33991292.0,11910211.0,-68516.805,3735704.5,51275956.0,10572344.0,66672736.0,1988049.8,29312.0,3562422.8,3191747.0,102188.97,223948300.0,8249292.0,19971318.0,,118786.88,8938107.0,12167225.0,124870830.0,,186195100.0,43287080.0,486114200.0,-1687314.5,4677410300.0,61560732.0,49976.96,108683410.0,69562590.0,1682289.0,253438.88,2424395.5,229219420.0,73899270.0,26688586.0
1971,7620825.5,32336876.0,8561623.0,,21167478.0,157940210.0,4758122.0,220316.31,211455730.0,49603852.0,34965640.0,4083308.0,119102344.0,14394353.0,8412508.0,47316910.0,72535690.0,3037199.5,6837366.5,4647184.0,90611890.0,1018555.3,50460730.0,1323793000.0,508966.25,7841436.5,13114921.0,,6498250.5,604851600.0,42321216.0,67411030.0,1739566300.0,75918744.0,36307440.0,113577870.0,11816473.0,10992.0,207111940.0,-16634.559,41922.8,19543280.0,185912900.0,2335194.2,152636960.0,995783940.0,220462.88,8866.881,58973264.0,19372422.0,34399160.0,44153124.0,26063380.0,,149601890.0,19909580.0,101828584.0,49063656.0,1582482.2,436811070.0,,20545844.0,665231200.0,-6688432.0,10737865.0,12409198.0,634604.8,1773632.5,386148.97,33161276.0,15901.76,22006856.0,3245314.5,24136368.0,14881157.0,100866.03,66607170.0,325081700.0,426866660.0,33162056.0,159419040.0,39510070.0,2277223.5,16438163.0,225948270.0,5893923.5,2314723.5,835892800.0,204373490.0,13349061.0,16977846.0,-5006489.5,29312.0,-21471.043,-4373664.0,27115982.0,23469092.0,5940923.0,4095298.8,22476000.0,216395.83,111990.4,24234936.0,,17230400.0,12957867.0,18912340.0,24457152.0,22647754.0,40012820.0,3700.64,153721440.0,,7392538.5,2836852.0,562460.6,256478960.0,1658678.6,20979264.0,36338920.0,24475.531,356067.53,28184108.0,159881620.0,,-8410293.0,104341740.0,15153536.0,3664.0,141150270.0,18014588.0,38514760.0,87936.0,49604410.0,2063308.4,20621949000.0,17044118.0,22569000.0,115832440.0,127690184.0,164880.0,4300107.0,295155780.0,50252104.0,18265692.0,22195924.0,,9139834.0,145157200.0,1909027500.0,8445190.0,62220036.0,19329236.0,5568299.0,16223429.0,614342.9,9214154.0,4872597.0,8977972.0,35775616.0,11627233.0,-161435.84,3158196.5,53767060.0,11280562.0,60207750.0,3568516.0,32976.0,10609201.0,2371890.5,-189318.88,423922800.0,8820053.0,21246848.0,,98671.516,7581608.5,14323558.0,161558690.0,,130613460.0,43956524.0,508644130.0,-1255589.5,4636537300.0,65290024.0,46642.72,89495100.0,68053970.0,1081026.5,228413.77,2078953.6,247175540.0,74948820.0,25035688.0
1972,6730149.5,30454880.0,9477922.0,,23440404.0,153368350.0,5010296.5,156379.52,150089760.0,52248960.0,36339628.0,5729067.0,128413080.0,12508273.0,10481165.0,39032172.0,72473224.0,3678399.5,6573667.5,3756352.5,93000580.0,1202305.0,37735090.0,1362291000.0,528935.06,10282540.0,13826323.0,2787754.2,6536283.0,631942300.0,43084508.0,74666000.0,2463378200.0,92032170.0,35114692.0,111344460.0,11683690.0,10992.0,148007330.0,-15095.68,56835.28,58889630.0,164259730.0,2820445.2,154155300.0,1000660740.0,251020.64,4360.16,63663550.0,24752092.0,38989790.0,38528444.0,28155068.0,,151364690.0,21621776.0,85783910.0,53290560.0,1404493.9,460670620.0,,21132450.0,652208700.0,-5634856.0,9765842.0,11445310.0,852612.8,2353167.2,-256589.9,35146476.0,16817.76,28388336.0,6127820.5,22232100.0,13028896.0,-21944.594,66687884.0,330439800.0,588229700.0,31393872.0,176313950.0,35747596.0,2206032.2,17510322.0,245151870.0,6379700.0,2459460.8,890564300.0,207531650.0,12265216.0,17469846.0,-3316543.0,25648.0,-18283.36,-466296.0,27611172.0,25766750.0,6503369.5,4296745.5,16103738.0,166528.81,102064.64,23126648.0,,18900410.0,13267017.0,19417776.0,24746312.0,24385004.0,39103404.0,3664.0,169896050.0,,6751577.0,2777202.0,746869.75,173096560.0,1330011.6,21929582.0,34705490.0,-104314.06,647282.25,25462934.0,149891580.0,,-14789476.0,110858910.0,19138100.0,3664.0,158256820.0,20668104.0,45690376.0,76944.0,29865180.0,2061769.5,21615157000.0,54782664.0,26994776.0,118103620.0,151689220.0,172208.0,588145.3,311768030.0,39210340.0,20153086.0,21120592.0,,10771414.0,148409220.0,1954699300.0,7194520.5,73015896.0,19591196.0,7527347.0,21653618.0,625188.4,8983981.0,4600287.0,8802760.0,32904154.0,11130235.0,-195181.28,3592240.8,54102972.0,10205783.0,60871360.0,3199588.0,43968.0,4996298.0,3052185.2,-323086.8,548566800.0,9146039.0,22361930.0,,91893.12,10191429.0,15035991.0,133506136.0,,96368110.0,43882290.0,531524450.0,-742769.5,4821756400.0,68417930.0,17843.68,96330510.0,70478770.0,915853.44,204451.2,1531881.8,248877060.0,62477668.0,20407200.0
1973,6039179.0,30150830.0,9015735.0,,30613562.0,153282910.0,5350173.5,112851.2,162985230.0,56185400.0,37893948.0,4657933.5,136436200.0,13220152.0,11921373.0,31946486.0,78442190.0,5517764.0,7891800.5,6199213.0,97836430.0,2069610.5,51613972.0,1382465500.0,506694.56,10153091.0,14767312.0,2675562.8,6683099.0,632502100.0,46295668.0,74494104.0,2366074400.0,135892200.0,44246320.0,104667280.0,12160376.0,10992.0,126152000.0,-13556.801,71755.4,25580656.0,89246710.0,410215.5,154866830.0,1046292400.0,241274.4,1685.4395,60703060.0,23487702.0,47031690.0,47605600.0,25996410.0,,154706690.0,23273042.0,76107704.0,59072740.0,913114.9,493573470.0,,24245678.0,663373200.0,-4353569.0,10253814.0,10842728.0,2354743.0,2677834.5,-506511.38,40096600.0,25025.12,32294018.0,5261064.5,19820828.0,15316931.0,200780.88,69536260.0,337194300.0,548901200.0,31358780.0,162414020.0,40323004.0,2394670.2,19915084.0,278007800.0,8447353.0,2931012.5,942646700.0,215303360.0,11904112.0,18151568.0,8429398.0,36640.0,-15681.922,14534708.0,24223840.0,28566890.0,7551077.0,5182957.5,15330289.0,139708.31,128992.72,22149642.0,,21087640.0,13961265.0,20904198.0,23332220.0,25470948.0,39193510.0,3664.0,173429000.0,,7838578.5,5801106.5,718547.06,133959490.0,1439735.2,22159522.0,31387462.0,-545129.94,628082.9,19392532.0,132402080.0,,-34786536.0,117053680.0,14973665.0,3664.0,165618510.0,22296856.0,36305624.0,84272.0,33371972.0,2089579.2,22329176000.0,28025604.0,21559860.0,115083944.0,204137950.0,175872.0,18378332.0,317834750.0,47323764.0,21812536.0,42788800.0,,12475467.0,162812060.0,2114313200.0,9437841.0,98415040.0,16396627.0,9207176.0,20632204.0,631673.6,8731018.0,4479871.0,8848157.0,38729500.0,10556954.0,-184409.11,3523211.0,54258756.0,11863432.0,65245988.0,1874062.8,47632.0,11946830.0,3667810.5,-416131.88,576734400.0,9641573.0,23449074.0,,86873.44,9995774.0,13488737.0,114463680.0,,80327190.0,43583612.0,559116540.0,-939589.0,4984214000.0,72063080.0,22900.0,101215420.0,72359400.0,874633.44,184958.72,2765161.8,248568030.0,61827676.0,23435800.0
1974,5880165.0,29435168.0,7485993.5,,31311518.0,152126340.0,5637668.5,216395.84,132236180.0,53317956.0,38763680.0,3917035.8,132801710.0,14154874.0,13195823.0,27842246.0,74384520.0,5400553.0,7333731.0,6259628.5,98846660.0,1401040.4,58104564.0,1405923800.0,517649.9,8877176.0,13984975.0,2581984.2,7541757.5,624719740.0,41683336.0,67066000.0,2356580000.0,128039620.0,47778320.0,87233544.0,11095801.0,10992.0,112197340.0,-12054.559,74562.4,40098984.0,107493810.0,-2562346.0,156734930.0,1025648500.0,258531.84,15022.4,56791108.0,25859652.0,57984420.0,69255976.0,27916634.0,,168863090.0,24555652.0,68568320.0,55319896.0,2216869.2,477795940.0,,22391730.0,620603460.0,-3217999.0,23543436.0,9965384.0,1143644.4,2301248.5,-934576.5,37883620.0,8024.16,26601664.0,6651259.0,26024396.0,14813974.0,465935.47,70727100.0,320368600.0,519284320.0,29885032.0,155950030.0,36367130.0,2314789.5,19631632.0,286276770.0,7794914.0,2725880.8,941654600.0,215532620.0,36209092.0,18285692.0,3679388.8,32976.0,-6118.879,19433864.0,19314846.0,27413536.0,7243214.5,5111069.5,10131234.0,158394.72,103572.08,19637176.0,,22381394.0,14216882.0,21267230.0,28417816.0,26722690.0,88403360.0,3664.0,185785600.0,,7716426.0,7267549.0,640137.44,112923830.0,1290975.6,22890668.0,27552618.0,-434513.75,656588.8,14290556.0,160581150.0,,-29169924.0,124412770.0,17652824.0,3664.0,160306460.0,20117832.0,31937400.0,98928.0,58288300.0,2320264.8,22149474000.0,36784990.0,24158992.0,95263940.0,259746080.0,194192.0,20465200.0,329813630.0,53663410.0,22516314.0,54070250.0,,10485753.0,168084800.0,2116717600.0,8970021.0,101679336.0,17906784.0,6856022.0,21343350.0,629914.9,8624690.0,4852841.5,9598728.0,38523364.0,11211992.0,-157735.2,2828356.8,54673804.0,11665374.0,58986550.0,1648250.5,54960.0,500933.0,8349230.0,-352517.88,446239230.0,9799622.0,24115162.0,,75881.44,9859942.0,14260310.0,101035520.0,,69235990.0,47139200.0,572818050.0,-948427.0,4811479000.0,74081496.0,16634.56,105161410.0,61127850.0,3589254.2,224786.4,2562107.0,250104140.0,55050656.0,19992412.0
1975,5731778.5,21226536.0,8381250.0,,31055442.0,148891710.0,5917045.0,500575.7,215629650.0,50453980.0,40682428.0,3369451.0,119791560.0,13814856.0,11981683.0,24646428.0,93404504.0,5748669.5,8148546.0,6993916.0,103090230.0,2700184.8,43023780.0,1441611400.0,594190.9,7658016.5,13835264.0,2595614.2,7097131.5,627822460.0,39171704.0,76629510.0,2340613600.0,125498856.0,54987664.0,90439390.0,10968954.0,14656.0,101462860.0,-6741.758,81084.32,46831216.0,118813890.0,-2371899.0,164824220.0,967462700.0,263404.97,3187.6816,57291500.0,34538990.0,61642896.0,59112384.0,31609732.0,,172019300.0,26014096.0,62040416.0,53735244.0,2654012.5,433632600.0,,30195610.0,606883900.0,-2035448.0,14195105.0,8925541.0,722394.25,2203309.5,925782.9,40399280.0,19822.24,31841188.0,1299254.4,33701284.0,15141468.0,953664.8,71321680.0,314267070.0,472986300.0,30530024.0,137869000.0,36672690.0,2126615.2,19574008.0,271901150.0,8414760.0,3037483.0,894085600.0,222724780.0,25555732.0,18999064.0,12507577.0,32976.0,-7767.6797,27681884.0,16817186.0,26100724.0,6332773.0,5148296.0,12250799.0,126811.04,131891.72,27254848.0,,24699744.0,11660168.0,21899818.0,26251558.0,28380676.0,99115140.0,7437.92,196792180.0,,8015083.0,18142418.0,568945.94,98908424.0,1284274.6,21975892.0,23588436.0,-72547.25,557917.25,12858534.0,167759660.0,,-23071840.0,106214130.0,15261313.0,3664.0,153069580.0,23746744.0,30178614.0,102592.0,62133476.0,7244424.0,22112086000.0,25791596.0,26554188.0,90150660.0,333439360.0,194192.0,24814952.0,358903650.0,60996868.0,23195668.0,59895292.0,,10950273.0,177978400.0,2159290400.0,8390890.0,86697240.0,16582367.0,6346204.0,23796910.0,574771.7,8561083.0,6052983.0,9462207.0,39681188.0,10467774.0,-137070.25,3259851.8,57221600.0,11972408.0,61160760.0,1276207.8,58624.0,10956844.0,11764738.0,-356360.7,370717800.0,10251427.0,25367678.0,,25135.04,9239861.0,14425012.0,102911310.0,,60251868.0,48392690.0,601568700.0,-667234.5,4663083500.0,77968104.0,16927.68,95579980.0,109026810.0,1511839.6,410441.28,2235168.5,256195630.0,50223788.0,17273862.0
1976,5285530.5,18630332.0,9623414.0,,39628550.0,151256000.0,6196975.5,202948.97,200597950.0,54910588.0,42055096.0,3849874.5,127836184.0,14290956.0,11302231.0,22902602.0,81772080.0,6569442.0,6317468.0,7264552.0,106108190.0,2784676.8,57165830.0,1474536200.0,555938.75,6739598.0,12957077.0,2899653.0,6944232.5,651430400.0,40467710.0,56464844.0,2202923500.0,171211460.0,52695750.0,90787770.0,9987808.0,14656.0,123998400.0,2125.121,75551.68,51664240.0,82965640.0,-1722948.0,171958060.0,1056691000.0,265163.7,-659.51953,61244160.0,30508380.0,52326856.0,79343600.0,33940936.0,,187504260.0,27320004.0,58368050.0,57249156.0,2202475.5,477352770.0,,29144630.0,602166000.0,-889708.0,11347298.0,8403018.0,669266.25,2095917.9,-938606.9,44067428.0,20774.88,38372720.0,6114373.5,42048716.0,15203408.0,963763.1,75710190.0,331070700.0,431925730.0,35684880.0,149143220.0,51258664.0,2178805.5,19565260.0,298232600.0,7602068.0,3383616.5,926526900.0,227859230.0,19327708.0,19526592.0,6604726.5,32976.0,-2235.039,40935788.0,18461618.0,24358822.0,5864556.5,6181642.5,18618576.0,120655.516,128175.0,30565256.0,,26361264.0,11664707.0,22551712.0,32604884.0,29518852.0,84913656.0,11101.92,224451360.0,,8069336.5,10614809.0,738845.6,87025710.0,1146750.2,29118136.0,21365072.0,37922.375,597818.25,11779943.0,200283490.0,,-18072352.0,115578050.0,23519028.0,3664.0,170385040.0,27101710.0,28909624.0,102592.0,42418584.0,8320431.0,23073288000.0,32076032.0,26853394.0,87432340.0,357071400.0,113584.0,24829426.0,382599360.0,65452332.0,24328188.0,61962944.0,,10374896.0,189087970.0,2297031000.0,7937030.0,104820216.0,16145167.0,216929.38,29344024.0,992467.7,8454314.0,7054718.0,9578722.0,40138910.0,10021172.0,-128789.59,3486713.5,59599956.0,12220298.0,69149870.0,728183.4,80608.0,7529194.5,8076226.0,-502371.0,381102430.0,10622861.0,26343032.0,,39314.72,15454833.0,13562022.0,122520240.0,,55258370.0,40031132.0,623152400.0,-747209.0,4955296300.0,81012150.0,216322.56,106358370.0,91784930.0,1392906.2,411064.16,2523040.0,261342050.0,46515744.0,18326742.0
