Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1870,,,,,,0.5055521,0.025779204,,0.7817091,0.36392835,0.12798434,,0.8989369,,,,,,,,1.234783,,-0.2363028,1.1142561,,,,,,4.6703353,0.11410196,0.4670578,,,,,,,1.2505558,,,0.12443236,0.11048705,,0.47324055,2.837654,,,0.33982903,0.097626194,,,,,0.63147336,0.23487473,,0.6044439,,1.5093822,,,8.095246,0.25299668,,,,,,0.3853726,,0.2016581,,0.10665717,,0.070208155,0.3832196,,,,,,,,0.50470763,,,0.48497626,0.7017783,,0.052699126,,,,,,,,,,,,,,0.6445583,,0.3199439,,0.07733627,,,0.68659234,,,,,,,,,,,,,,,,0.0974452,,0.38488027,0.40667447,,,0.302567,,100.0,,,0.3721618,,,,1.5921389,,0.12892632,,,,0.6966343,19.789007,,,,,,,,0.100651346,,,,,,0.1622943,,1.0241636,,,,,,,0.017553875,0.018377751,,,,,0.39149147,,,,2.6848018,0.104997076,35.252064,0.066026054,,0.70377225,,,,,,,
1871,,,,,,0.51839,0.025012776,,0.7347597,0.4500881,0.12666652,,0.86315316,,,,,,,,1.2039038,,-0.27135894,1.656758,,,,,,2.3106291,0.11516627,0.4601286,,,,,,,1.569821,,,0.12848586,0.11054568,,0.47549188,3.0506413,,,0.33700302,0.0993622,,,,,0.59926325,0.22159769,,0.58948886,,1.4821119,,,8.273595,0.2500739,,,,,,0.39133975,,0.16799326,,0.1060595,,0.057404537,0.4051545,,,,,,,,0.56635433,,,0.55576885,0.69778633,,0.052482948,,,,,,,,,,,,,,0.63034976,,0.31463632,,0.07678574,,,0.67045504,,,,,,,,,,,,,,,,0.13304836,,0.3850674,0.39897847,,,0.2746541,,100.0,,,0.24705936,,,,1.6479384,,0.12974074,,,,0.6857921,17.493452,,,,,,,,0.091322385,,,,,,0.16317947,,1.0168469,,,,,,,0.017600836,0.018868333,,,,,0.36535692,,,,2.7846274,0.10412326,39.245182,0.066706665,,0.72721285,,,,,,,
1872,,,,,,0.4938294,0.022994652,,0.8680452,0.41364622,0.11809704,,0.8505181,,,,,,,,1.1204582,,-0.28449705,1.8023533,,,,,,3.676845,0.1102373,0.44449234,,,,,,,1.4643987,,,0.12813741,0.10399509,,0.45189518,3.0333116,,,0.31273243,0.094523594,,,,,0.55418557,0.19490832,,0.576687,,1.683751,,,7.9571977,0.2297975,,,,,,0.36646393,,0.1284913,,0.09362953,,0.039134413,0.38644478,,,,,,,,0.597398,,,0.4642573,0.6512953,,0.049095266,,,,,,,,,,,,,,0.5886727,,0.28796196,,0.07152841,,,0.6176937,,,,,,,,,,,,,,,,0.21132842,,0.36683893,0.37285596,,,0.22639513,,100.0,,,0.29940888,,,,1.5861287,,0.13551898,,,,0.6438779,19.260563,,,,,,,,0.101972215,,,,,,0.15510477,,0.96539366,,,,,,,0.016500127,0.017814506,,,,,0.32732984,,,,2.6869864,0.101437576,39.15572,0.06251738,,0.7455407,,,,,,,
1873,,,,,,0.5028683,0.022967411,,0.9004415,0.43927768,0.11948493,,0.9445392,,,,,,,,1.1216193,,-0.31718352,1.6926267,,,,,,2.6878717,0.11328977,0.46527913,,,,,,,1.666813,,,0.13018182,0.106712446,,0.46608216,3.2337408,,,0.31711864,0.0980012,,,,,0.5462926,0.18954618,,0.5764743,,1.8307103,,,8.320625,0.23442759,,,,,,0.37508735,,0.1489223,,0.10145584,,0.052257333,0.3986279,,,,,,,,0.6106134,,,0.5227089,0.6608657,,0.049735636,,,,,,,,,,,,,,0.5898466,,0.28864503,,0.0716563,,,0.65565234,,,,,,,,,,,,,,,,0.1811089,,0.382423,0.37741277,,,0.27508384,,99.99999,,,0.32151744,,,,1.6451517,,0.14394319,,,,0.6546144,17.439562,,,,,,,,0.08624749,,,,,,0.16139352,,0.98776025,,,,,,,0.016687026,0.01805352,,,,,0.31910586,,,,2.7847283,0.10219042,42.13662,0.06313084,,0.71109056,,,,,,,
1874,,,,,,0.4929872,0.021915562,,0.8983892,0.3795279,0.11536498,,0.8589135,,,,,,,,1.0844533,,-0.3309252,1.4568087,,,,,,3.4630656,0.10091169,0.4592333,,,,,,,1.6457406,,,0.13195276,0.103083156,,0.45810622,2.3978782,,,0.3091753,0.09532027,,,,,0.51608557,0.1799909,,0.5420111,,1.6913635,,,7.829609,0.22119145,,,,,,0.36244315,,0.15431727,,0.10240757,,0.04364887,0.3741089,,,,,,,,0.5827104,,,0.5217471,0.63579434,,0.04807435,,,,,,,,,,,,,,0.56839454,,0.27984357,,0.068631,,,0.61851877,,,,,,,,,,,,,,,,0.23530725,,0.36835688,0.36639428,,,0.23235263,,100.0,,,0.32129985,,,,1.6352379,,0.1343208,,,,0.6169646,19.670115,,,,,,,,0.11062168,,,,,,0.15783033,,0.95258987,,,,,,,0.016158296,0.017656464,,,,,0.2968396,,,,2.7525632,0.10474043,41.919724,0.061487082,,0.65113163,,,,,,,
1875,,,,,,0.47668892,0.02106767,,0.96498406,0.33882588,0.11217535,,0.8445718,,,,,,,,1.0533335,,-0.3437132,1.8562182,,,,,,3.438096,0.10555196,0.42275095,,,,,,,1.5703835,,,0.12440932,0.09992372,,0.45259508,3.0636244,,,0.30166996,0.0935411,,,,,0.49665722,0.16986941,,0.56001735,,1.6991318,,,7.8720045,0.21526243,,,,,,0.35332495,,0.13255619,,0.10933174,,0.047109228,0.3592807,,,,,,,,0.6072116,,,0.5479052,0.6179186,,0.046727575,,,,,,,,,,,,,,0.55056924,,0.2725328,,0.06611937,,,0.6029872,,,,,,,,,,,,,,,,0.17962381,,0.3655105,0.359132,,,0.22569127,,100.0,,,0.3604372,,,,1.5642399,,0.14681649,,,,0.5877101,19.241745,,,,,,,,0.12317292,,,,,,0.15378217,,0.9363271,,,,,,,0.015727235,0.01731479,,,,,0.28132662,,,,2.7170582,0.09825565,41.697254,0.060122084,,0.6268895,,,,,,,
1876,,,,,,0.47951832,0.02087883,,0.7192297,0.34097263,0.112226,,0.8372126,,,,,,,,1.0444403,,-0.36217344,1.2514983,,,,,,3.2809324,0.10664943,0.35838968,,,,,,,1.6241636,,,0.1251363,0.09718333,,0.57687753,3.0942607,,,0.30177385,0.09323159,,,,,0.49398294,0.16386934,,0.54204583,,1.6824272,,,7.7208095,0.21271451,,,,,,,,0.1061746,,0.097482994,,0.04164701,0.3621141,,,,,,,,0.66234636,,,0.61578363,0.61659944,,0.046783082,,,,,,,,,,,,,,0.54455024,,0.2695639,,0.065888904,,,0.59691936,,,,,,,,,,,,,,,,0.2421148,,0.39208916,0.35333756,,,0.24003592,,100.0,,,0.31151402,,,,1.5498558,,0.14623085,,,,0.58575773,18.809946,,,,,,,,0.08697767,,,,,,0.1947487,,0.94064516,,,,,,,0.015792433,0.017599644,,,,,0.27051166,,,,2.751945,0.09868927,42.451355,0.06090367,,0.69806504,,,,,,,
1877,,,,,,0.49288094,0.021260753,,0.911192,0.3310176,0.115378805,,0.83132917,,,,,,,,1.0593647,,-0.391377,1.628977,,,,,,2.718325,0.10252051,0.4112549,,,,,,,1.5999423,,,0.12693891,0.10045109,,0.60434633,3.1030085,,,0.30773598,0.09730999,,,,,0.50457865,0.16132386,,0.56533766,,1.6779019,,,8.018504,0.21966623,,,,,,,,0.10232543,,0.09246085,,0.0433248,0.3762691,,,,,,,,0.67499095,,,0.5676631,0.63256836,,0.04803317,,,,,,,,,,,,,,0.5605428,,0.27264982,,0.06695314,,,0.65562725,,,,,,,,,,,,,,,,0.25640348,,0.41019425,0.3696964,,,0.28848568,,100.0,,,0.37352496,,,,1.5387583,,0.13811196,,,,0.6002445,18.78142,,,,,,,,0.08462632,,,,,,0.20320614,,0.971162,,,,,,,0.016209606,0.018085781,,,,,0.2749754,,,,2.862378,0.10313912,44.99041,0.06252491,,0.5958294,,,,,,,
1878,,,,,,0.4890591,0.020786168,,0.8801367,0.3217833,0.113784894,,0.85563946,,,,,,,,1.0382868,,-0.40015838,1.671466,,,,,,2.648638,0.09862627,0.44920805,,,,,,,1.6536237,,,0.12876211,0.10052784,,0.6026663,3.1036906,,,0.29459944,0.09432097,,,,,0.48762515,0.1557481,,0.5676408,,1.6673795,,,7.672687,0.21520047,,,,,,,,0.12569305,,0.083219856,,0.048817195,0.3644666,,2.7956064,,,,,,0.673617,,,0.59298646,0.62077,,0.047348715,,,,,,,,,,,,,,0.5464688,,0.2680668,,0.06566801,,,0.6051005,,,,,,,,,,,,,,,,0.22507055,,0.40758553,0.35620493,,,0.28797927,,100.0,,,0.3462744,,,,1.5138011,,0.13468021,,,,0.57695854,18.413153,,,,,,,,0.0840544,,,,,,0.20237455,,0.9524532,,,,,,,0.0160607,0.018245665,,,,,0.2596861,,,,2.8482497,0.10064084,45.337677,0.06282334,,0.6609674,,,,,,,
1879,,,,,,0.48589832,0.020509059,,0.99742645,0.35809442,0.113274105,,0.84716624,,,,,,,,1.0271802,,-0.41297227,1.4491216,,,,,,2.152285,0.094123214,0.45824072,,,,,,,1.4980241,,,0.12416276,0.099790156,,0.6193074,3.2234383,,,0.29868597,0.093571946,,,,,0.48401394,0.1515762,,0.53742355,,1.6854559,,,7.60485,0.21151729,,,,,,0.35183102,,0.11910693,,0.12749892,,0.04025976,0.3612284,,2.7542644,,,,,,0.6715248,,,0.5517524,0.61597323,,0.047011063,,,,,,,,,,,,,,0.54482836,,0.26614496,,0.06492868,,,0.61816937,,,,,,,,,,,,,,,,0.21730438,,0.40874827,0.35316208,,,0.32799295,,100.0,,,0.36475423,,,,1.5528939,,0.1351696,,,,0.5715992,17.69133,,,,,,,,0.08969233,,,,,,0.20810471,,0.9467827,,,,,,,0.01594701,0.018144073,,,,,0.24685207,,,,2.8633876,0.09935929,46.674843,0.062429734,,0.6136095,,,,,,,
1880,,,,,,0.46699673,0.019539345,,0.7822408,0.687386,0.10997166,,0.8944928,,,,,,,,0.9793746,,0.058896657,2.1527536,,,,,,3.2434738,0.0995755,0.4647314,,,,,,,1.6640291,,,0.10945745,0.09457509,,0.58107126,3.377369,,,0.3000716,0.10599641,,,,,0.43883067,0.14076507,,0.5603579,,1.8035289,,,7.8941402,0.19607176,,,,,,,,0.12423456,,0.09384678,,0.060777992,0.35045457,,2.7115872,0.1166741,,,,,0.66921717,,,0.5759697,0.5941819,,0.045399264,,,,,,,,,,,,,,0.5176082,,0.25737742,,0.06258425,,,1.1385195,,,,,,,,,,,,,,,,0.19289133,,0.43209806,0.33753568,,,0.29526594,,100.0,,,0.40895602,,,,1.4621651,,0.1408563,,,,0.5296464,18.88566,,,,,,,,0.07612662,,,,,,0.20601822,,0.8715668,,,,,,,0.0155005455,0.017868819,,,,,0.22696833,,,,2.866781,0.09107544,41.159344,0.06151147,,0.7040762,,,,,,,
1881,,,,,,0.47680843,0.01937855,,0.7902557,0.36961412,0.11011853,,0.88800734,,,,0.26583683,,,,0.98619753,,0.27841172,2.4711268,,,,,,2.8197064,0.08738953,0.469776,,,,,,,1.5625263,,,0.11745685,0.095400535,,0.5851316,3.5655608,,,0.2855501,0.11280799,,,,,0.4324951,0.13502444,,0.537232,,1.8051116,,,8.08925,0.19404368,,,,,,,,0.09230529,,0.11029268,,0.06344895,0.34954178,,2.7523842,0.09442881,,,,,0.731384,,,0.5877602,0.59117806,,0.047715873,,,,,,,,,,,,,,0.5147758,,0.25533658,,0.06247623,,,1.4275109,,,,,,,,,,,,,,,,0.17820023,,0.42614478,0.33605173,,,0.32861215,,100.0,,,0.44229326,,,,1.4357569,,0.14407052,,,,0.51987773,18.573336,,,,,,,,0.08203327,,,,,,0.20975107,,0.84312403,,,,,,,0.01548405,0.018012904,,,,,0.22049654,,,,2.931059,0.10507365,39.00752,0.06210156,,0.7018989,,,,,,,
1882,,,,,,0.4623457,0.018355343,,0.6899288,0.35795408,0.105066225,,0.8725149,,,,0.25718623,,,,0.93894136,,0.39876917,2.6023605,,,,,,3.6085522,0.08706977,0.4681132,,,,,,,1.5741317,,,0.111359276,0.091482945,,0.55651695,3.5774744,,,0.2881709,0.11103841,,,,,0.41088673,0.12652092,,0.54067296,,1.7847941,,,7.7754416,0.18089692,,,,,,,,0.0690047,,0.079273246,,0.07555045,0.32823706,,2.6855395,,,,,,0.7323061,,,0.56022096,0.5662819,,0.044831596,,,,,,,,,,,,,,0.4892509,,0.24433903,,0.059394985,,,1.4915642,,,,,,,,,,,,,,,,0.16517471,,0.40379766,0.32121482,,,0.38183498,,100.0,,,0.44132948,,,,1.3749827,,0.14356658,,,,0.48970088,18.982649,,,,,,,,0.09103749,,,,,,0.20102575,,0.8160066,,,,,,,0.014756476,0.017306108,,,,,0.2034579,,,,2.8418093,0.10881657,37.55262,0.05970968,,0.62549406,,,,,,,
1883,,,,,,0.46813846,0.018472735,,0.75705314,0.38307154,0.106617875,,0.9222317,,,,0.26291406,,,,0.9458238,,0.49923608,2.8023758,,,,,,3.5740812,0.087115,0.48689777,,,,,,,1.6192577,,,0.10752924,0.09163694,,0.57881504,3.7835357,,,0.29564553,0.11381039,,,,,0.41593972,0.12345521,,0.5502026,,1.8532213,,,8.1130085,0.18160729,,,,,,0.33580664,,0.08238626,,0.08034634,,0.06803308,0.33754185,,2.6960642,,,,,,0.7330212,,,0.619641,0.57301444,,0.04518991,,,,,,,,,,,,,,0.49275067,,0.24384408,,0.059993733,,,1.5851758,,,,,,,,,,,,,,,,0.2333703,,0.42911446,0.32315078,,,0.386344,,100.0,,,0.49269673,,,,1.4324533,,0.14727394,,,,0.48998055,16.684643,,,,,,,,0.073190816,,,,,,0.20939352,,0.8174581,,,,,,,0.01497973,0.017828986,,,,,0.20008186,,,,2.9132633,0.11985558,38.358723,0.061430402,,0.70228386,,,,,,,
1884,,,,,,0.45910543,0.017774282,,0.7792297,0.36427334,0.10323273,,0.8812927,,,,0.25778583,,,,0.9133769,,0.55627996,2.88414,,,,,,3.2372794,0.08439145,0.44162655,,,,,,,1.5802479,,,0.10082856,0.088470355,,0.5642944,3.7358582,,,0.2815972,0.110937044,,,,,0.39343503,0.11574716,,0.5217454,,1.694144,,,7.62749,0.17340738,,,,,,,,0.06604337,,0.07613622,,0.066685505,0.3304481,,2.6201198,,,,,,0.7206712,,,0.58857334,0.5542365,,0.043603964,,,,,,,,,,,,,,0.47701284,,0.23758748,,0.057879135,,,1.6596423,,,,,,,,,,,,,,,,0.23377647,,0.4145719,0.31128457,,,0.4090227,,100.0,,,0.52964294,,,,1.3949722,,0.14511368,,,,0.4704735,19.568033,,,,,,,,0.06429884,,,,,,0.205421,,0.78277475,,,,,,,0.014473372,0.01727763,,,,,0.18917862,,,,2.8558025,0.12417478,36.7672,0.05956334,,0.6421872,,,,,0.36508244,,
1885,,,,,,0.46030858,0.017777646,,0.7125277,0.37585258,0.10385477,,0.85107654,,,,0.2614504,,,0.22392291,0.91349006,,0.6164952,2.7075968,,,,,,4.101276,0.08251824,0.46050408,,,,,,,1.5098785,,,0.10126578,0.08916284,,0.5790845,3.8009222,,,0.27906734,0.11272861,,,,,0.3855257,0.11415366,,0.54728556,,1.6059377,,,7.4898252,0.17519462,,,,,,,,0.048908368,,0.06533293,0.16779248,0.08166172,0.3325937,,2.6269324,,,,,,0.76278615,,,0.61265975,0.55704576,,0.043750226,,,,,,,,,,,,,,0.4764318,,0.23845886,,0.058292743,,,1.683009,,0.055576157,,,,0.05224243,,,,,,,,,,0.25211492,,0.41871494,0.31454718,,,0.37106562,,100.0,,,0.52035666,,,,1.4182302,,0.14449754,,,,0.47142467,18.9405,,,,,,,,0.07847826,,0.36763105,,,,0.21137477,0.05536609,0.7876894,,,,,,,0.014574781,0.0175712,,,,,0.1856747,,,,2.8976946,0.13131194,36.661907,0.06050964,,0.6692261,,,,,0.35354564,,
1886,,,,,,0.47410157,0.01803299,,0.6909558,0.36817962,0.105897136,,0.8409507,,,,0.26876003,,,,0.9277308,,0.6775477,2.672124,,,,,,3.7377362,0.08403192,0.4549942,,,,,,,1.6314698,,,0.10920799,0.08937898,,0.6048742,3.8864896,,,0.28209394,0.113581896,,,,,0.39300188,0.11262691,,0.5578667,,1.5781609,,,7.554829,0.17680736,,,,,,,,0.055879198,,0.061857253,,0.06049101,0.3323284,,2.6804864,,,,,,0.7789118,,,0.70019907,0.56909364,,0.044512182,,,,,,,,,,,,,,0.4834479,,0.23933473,,0.059279215,,,1.8057557,,,,,,,,,,,,,,,,0.21519782,,0.4311181,0.31552967,,,0.41109642,,100.0,,,0.5336856,,,,1.4472582,,0.1507129,,,,0.47643995,17.961222,,,,,,,,0.060776036,,,,,,0.2225937,,0.79773384,,,,,,,0.014845272,0.017956853,,,,,0.18410942,,,,2.9859636,0.13314411,37.035088,0.06183791,,0.58770365,,,,,0.3513681,,
1887,,,,,,0.46980113,0.017308552,,0.75452876,0.3720511,0.102128744,,0.8711115,,,,0.2609273,,,,0.89254963,,0.69351083,2.867993,,,,,,3.121456,0.085403055,0.47118965,,,,,,,1.6005131,,,0.1026072,0.08780729,,0.6027053,3.8860378,,,0.27747494,0.11137774,,,,,0.37610018,0.10694136,,0.55533737,,1.6325501,,,7.427377,0.17198737,,,,,,,,0.046387758,,0.06489119,,0.07735473,0.31903204,,2.5923052,,,,,,0.81659305,,,0.6347708,0.54823333,,0.042846937,,,,,,,,,,,,,,0.47102323,,0.23390274,,0.056841128,,,1.8108848,,,,,,,,,,,,,,,,0.18113163,,0.43278998,0.30061296,,,0.45096433,,100.0,,,0.5062658,,,,1.3985834,,0.14739494,,,,0.45706436,18.46506,,,,,,,,0.06797234,,,,,,0.22058867,,0.7664829,,,,,,,0.014322895,0.017440239,,,,,0.1760376,,,,2.9039004,0.13526931,36.3108,0.060012903,,0.64996666,,,,,0.33153674,,
1888,,,,,,0.46640885,0.017348386,,0.71144074,0.36636847,0.10293533,,0.911254,,,,0.26415092,,,,0.8954144,,0.7334393,2.6580143,,,,,,3.287387,0.08592209,0.45804703,,,,,,,1.424463,,,0.09816561,0.089727506,,0.6286142,4.211388,,,0.2809844,0.11160852,,,,,0.37756133,0.10316909,,0.56453043,,1.683004,,,7.71344,0.1705385,,,,,,0.32385972,,0.047182057,,0.060125303,,0.07435741,0.32201207,,2.6268783,,,,,,0.85535187,,,0.6737475,0.5509588,,0.043067757,,,,,,,,,,,,,,0.46566886,,0.23212922,,0.0569515,,,1.7902483,,,,,,,,,,,,,,,,0.16355145,,0.4530784,0.30427012,,,0.42797494,,100.0,,,0.59478825,,,,1.4547191,,0.15007564,,,,0.45590752,17.265436,,,,,,,,0.10057896,,,,,,0.22822261,,0.78025067,,,,,,,0.014420348,0.0176475,,,,,0.1738402,,,,2.934004,0.1405749,37.498936,0.060693603,,0.6471857,,,,,0.32751438,,
1889,,,,,,0.47756562,0.017005756,,0.6119582,0.37780824,0.10131493,,0.90973294,,,,0.26026642,,,,0.8867894,,,2.8694806,,,,,,3.730681,0.08655273,0.42626917,,,,,,,1.4703528,,,0.0936673,0.0893748,,0.6391481,4.3672566,,,0.27507877,0.11055274,,,,,0.374016,0.099454336,,0.55756176,,1.6828163,,,7.7311816,0.16538116,,,,,,,,0.045765765,,0.05378677,,0.07097989,0.31778103,4.303254,2.5527043,,,,,,0.8437891,,,0.6746155,0.54235584,,0.042331237,,,,,,,,,,,,,,0.4586714,,0.22772199,,0.055834312,,,1.8409674,,,,,,,,,,,,,,,,0.20619923,,0.44102022,0.29990634,,,0.41595456,,100.0,,,0.52127135,,,,1.4784681,,0.15195444,,,,0.43608806,17.914038,,,,,,,,0.06305578,,,,,,0.2309096,,0.7655019,,,,,,,0.014222401,0.01756388,,,,,0.17004837,,,,2.901873,0.14978516,35.400963,0.060315974,,0.6867227,,,,,0.31729367,,
1890,,,,,,0.46799067,0.014438978,,0.8261563,0.3590772,0.093305625,,0.9180303,,,,0.17154136,,,0.20634845,0.8227747,,,2.405665,,,,,,2.8971553,0.09573096,0.42170885,,,,,,,1.4535735,,,0.105062455,0.08418995,,0.6470665,4.241678,,,0.26410872,0.113104165,,,,,0.4679972,0.093331955,,0.51734936,,1.7020742,,,7.3771915,0.14660491,,,,,,,,0.046051838,,0.049256545,0.16128203,0.080264024,0.3275428,5.533606,2.358023,,,,,,0.75324684,,,0.69002676,0.50827724,,0.04005017,,,,,,,,,,,,,,0.4239986,,0.21888469,,0.053866208,,,1.9792061,,0.05063988,,,,0.04805329,,,,,,0.8183593,,,,0.21365471,,0.4162126,0.28705138,,,0.44766894,,100.0,,,0.4604335,,,,1.3543515,,0.13358214,0.03328524,,,0.40478548,18.370434,,,,,,,,0.049308393,,0.32159466,,,,0.22243834,0.05382335,0.72252864,,,,,,,0.013523253,0.017047454,,,,,0.15007283,,,,2.9886584,0.13475636,35.936474,0.05837157,,0.38776097,,,,,0.3882941,,
1891,,,,,,0.4649728,0.013285337,,0.879996,0.38039902,0.08858329,,0.8269223,,,,0.13431336,,,0.19375184,0.7758055,,,2.864046,,,,,,2.2883663,0.10554764,0.41958958,,,,,,,1.4704274,,,0.118648686,0.08316858,,0.640698,4.2798004,,,0.26035652,0.11210055,,,,,0.5014792,0.08584963,,0.4780336,,1.5943472,,,7.1306424,0.1358185,,,,,,,,0.04065896,,0.058723208,0.15378492,0.07013119,0.32532924,6.4128547,2.22929,,,,,,0.72260845,,,0.6989827,0.4916372,,0.038598944,,,,,,,,,,,,,,0.40211967,,0.20545383,,0.052330673,,,2.0987735,,0.048357338,,,,0.04405872,,,,,,0.8639741,,,,0.18475322,,0.41838574,0.27917963,,,0.40033332,,100.0,,,0.46734172,,,,1.3323302,,0.12483721,0.032421403,,,0.38836566,18.685135,,,,,,,,0.045566898,,0.30564663,,,,0.21526304,0.052380268,0.6939488,,,,,,,0.013080774,0.016736187,,,,,0.13932543,,,,2.968648,0.12893598,34.93642,0.05722114,,0.26876342,,,,,0.41064304,,
1892,,,,,,0.49760988,0.013098958,,0.94156,0.37764478,0.08920122,,0.8203415,,,,0.11456469,,,0.19875751,0.7856401,,,2.1616309,,,,,,2.1647966,0.10815127,0.43243855,,,,,,,1.5527719,,,0.11993165,0.086254366,,0.65911347,4.2296915,,,0.26760325,0.115168415,,0.21270132,,,0.5389764,0.079409584,,0.50568336,,1.5851465,,,7.0263968,0.13539203,,,,,,0.29590252,,0.03986819,,0.052715678,0.16062176,0.07545284,0.3355147,7.040822,2.2402961,,,,,,0.74599063,,,0.7116061,0.50102335,,0.039313708,,,,,,,,,,,,,,0.41043082,,0.1999375,,0.053604104,,,2.1753986,,0.04908645,,,,0.04530378,,,,,,0.5747679,,,,0.22444144,,0.404011,0.28310043,,,0.46870673,,100.0,,,0.42633513,,,,1.2966762,,0.12299071,0.033164658,,,0.39311385,18.855713,,,,,,,,0.05158181,,0.30867252,,,,0.21861136,0.05472656,0.7111629,,,,,,,0.013338749,0.017216742,,,,,0.13787895,,,,3.0991573,0.13081594,35.400215,0.05883355,,0.27407736,1.231169,,,,0.4453464,,
1893,,,,,,0.49799109,0.012618544,,0.9428158,0.42587066,0.08741815,,0.77813905,,,,0.094215326,,,0.19558896,0.7556547,,,2.8388164,,,,,,2.8977985,0.098799214,0.44885513,,,,,,,1.444523,,,0.11554149,0.083167076,,0.6532405,4.214687,,,0.26026732,0.113709114,,-0.07723796,,,0.53674674,0.07569837,,0.49971068,,1.4726856,,,6.208178,0.13093957,,,,,,0.2876876,,0.043583762,,0.045819648,0.15844643,0.07106026,0.33153278,7.104693,2.1526499,,,,,,0.7084485,,,0.690008,0.495834,,0.038849525,,,,,,,,,,,,,,0.39223433,,0.1958381,,0.05309206,,,2.2296898,,0.04796664,,,,0.04470652,,,,,,0.34311762,,,,0.16385862,,0.4078917,0.27517173,,,0.48356402,,100.0,,,0.41919962,,,,1.2833395,,0.11463922,0.0323971,,,0.38538012,19.095886,,,,,,,,0.055048335,,0.30049852,,,,0.21592852,0.053765245,0.6819476,,,,,,,0.013284286,0.017555391,,,,,0.1313785,,,,3.096388,0.13047282,35.33277,0.059764437,,0.19594756,1.2346718,,,,0.47444424,,
1894,,,,,,0.51496357,0.012246885,,0.944863,0.42983443,0.086299755,,0.83511376,,,,0.0778513,,,0.19230825,0.7521155,,,2.0518944,,,,,,2.9093513,0.10928734,0.47743985,,,,,,,1.467576,,,0.11950311,0.083701186,,0.6615759,4.330842,,,0.26867655,0.11332978,,0.1931435,,,0.5540189,0.07794013,,0.502442,,1.5387664,,,6.98159,0.12560879,,,,,,0.28545132,,0.04731508,,0.046138056,0.15569168,0.07388836,0.33424294,7.5672536,2.118412,,,,,,0.716246,,,0.7487616,0.49328676,,0.03862945,,,,,,,,,,,,,,0.39520308,,0.20002982,,0.05268881,,,2.2409563,,0.047804795,,,,0.043959763,,,,,,0.3822666,,,,0.21957578,,0.41024032,0.279798,,,0.46927005,,99.99999,,,0.45717254,,,,1.2758676,,0.11675612,0.032282855,,,0.3690246,18.791134,,,,,,,,0.041151963,,0.2956032,,,,0.2161838,0.053289145,0.68668824,,,,,,,0.013197311,0.017485803,,,,,0.12648392,,,,3.1399438,0.13361496,34.511467,0.059543036,,0.21928446,1.1568167,,,,0.49245137,,
1895,,,,,,0.5202366,0.012054193,,0.98502994,0.46348658,0.08597391,,0.8133308,,,,0.06274793,,,0.18919277,0.741822,,,2.3236794,,,,,,3.3166537,0.11785381,0.40284154,,,,,,,1.5198991,,,0.12428574,0.08177202,,0.672764,4.418123,,,0.26755154,0.11319027,,0.12942064,,,0.5528666,0.07405668,,0.5083638,,1.5082183,,,6.914816,0.1266731,,,,,,0.2814558,,0.040124863,,0.06479254,0.15547769,0.06649512,0.33168307,7.3838944,2.1190794,,,,,,0.7132967,,,0.7543468,0.49478284,,0.03872371,,,,,,,,,,,,,,0.38567463,,0.19513309,,0.05292063,,,2.2802212,,0.04723572,,,,0.042781204,,,,,,0.20989557,,,,0.22484325,,0.3943458,0.2790572,,,0.4783674,,99.99999,,,0.4065329,,,,1.2976,,0.11237617,0.031897552,,,0.35720286,18.204796,,,,,,,,0.046591982,,0.28971422,,,,0.21728225,0.053770237,0.6794689,,,,,,,0.013331754,0.018057402,,,,,0.12252224,,,,3.1665711,0.1326926,34.571465,0.061259847,,0.17177095,1.2733477,,,,0.5115564,,
