Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1889,11231428.0,8112792.0,2083055.2,27656.023,102405.07,81323270.0,984029.4,19463.523,101564330.0,20331064.0,4222809.0,1743547.6,53526452.0,93369.28,1802847.8,51557656.0,11072069.0,20146.543,25563.496,7155300.0,45523364.0,434944.28,27033136.0,121679080.0,110503.664,166127.34,1443754.2,1088065.1,1604595.0,174000240.0,6513825.5,17795648.0,310399870.0,5039465.5,4792405.0,15360716.0,4473609.5,8259.119,60650824.0,78252.9,20110.543,4327647.5,11862845.0,482189.6,42919016.0,271808480.0,53095.938,-10179.059,13360843.0,3771943.8,2900045.0,14387529.0,7769640.5,303557.72,23872564.0,5341726.5,40234932.0,24450862.0,92976.89,173645180.0,67518.85,2027450.8,471294700.0,7500503.5,1369505.9,5530030.5,342922.9,337194.9,176883.14,9957717.0,31864.547,5433080.5,6803627.5,74130.71,4443813.5,5794295.5,4004227.0,21286580.0,200258030.0,344942980.0,31380214.0,20237834.0,3080205.5,311051.53,506921.53,44882824.0,1645935.4,262503.44,41057860.0,38404550.0,5068609.0,3496338.0,10646118.0,3397.1743,119928.766,8266418.5,78753.69,6907998.5,260261.42,1402942.0,376191.28,15900.729,14933.106,6886637.0,427851.97,18501906.0,465121.84,9813199.0,14350.461,6471149.0,3948476.2,18931706.0,3204.5479,64224656.0,1836528.4,3957753.8,37971.016,122939520.0,1799057.5,34198620.0,7610661.5,2009721.1,135799.81,1348579.9,40733816.0,840240.4,2803288.0,11794717.0,9100220.0,2310.8142,29559024.0,12226791.0,10158694.0,277.2522,40269332.0,258342.14,6833890300.0,25007896.0,3857648.2,22244530.0,47146068.0,15368.615,5666618.0,109610904.0,12850096.0,8834832.0,2913705.2,34356.74,22081276.0,683082100.0,1234461.2,560667.7,15661315.0,2201724.8,175318.73,158914.88,4862002.5,4037158.5,4376747.0,10085977.0,5931204.5,10584.012,359250.56,12879905.0,2400010.8,32675524.0,368326.7,3733.1975,4454474.0,351.79388,3804045.8,316596.66,34078108.0,1693370.8,5230978.5,873631.75,62789.97,1235290.0,1224230.4,16119757.0,1316.3564,1409604.4,9491989.0,5543907.0,124833220.0,23815616.0,1855117200.0,9171505.0,36348.98,27775592.0,69031370.0,159313.44,128769.73,2392130.0,11693226.0,10823937.0,1852195.0
1890,11400705.0,8737187.0,2154147.5,27405.266,102836.6,83708530.0,963167.9,18027.732,113395176.0,20637030.0,4257434.0,1751355.6,57560228.0,115272.984,1835944.0,52340784.0,9742702.0,20171.29,26388.115,7212002.5,45567812.0,625513.6,24370520.0,111379704.0,112089.15,237168.23,2091551.1,1118241.6,1708877.5,150769870.0,7210458.0,18924396.0,334663420.0,5784367.0,-270482.12,20264312.0,5938278.0,8410.003,63877052.0,79010.15,20535.02,4986200.0,12033179.0,478937.3,45465124.0,281630500.0,53526.85,12076.948,13541394.0,4138449.8,2910020.0,-2151395.8,7903999.0,311974.53,26961568.0,5504522.0,39905636.0,24263760.0,222674.75,184714190.0,67513.63,-956567.4,483582880.0,7233581.5,1496446.9,5853886.0,382139.22,349024.25,-899364.56,10032765.0,32258.635,5478971.0,4012664.5,75413.78,4375619.0,5869331.0,4386056.5,22566054.0,252759600.0,349263070.0,30766898.0,19923112.0,3157764.2,298057.0,506594.25,43716370.0,1360368.6,263462.75,43483010.0,38928510.0,5230361.0,3540241.5,10683335.0,3453.9036,118026.77,8165783.0,79225.92,7417111.5,265560.88,1367942.2,464891.2,18712.148,15184.096,7943183.0,452581.56,18416418.0,466218.25,10170388.0,14493.986,6504308.5,4028566.5,19998020.0,3275.5361,72433340.0,1877284.6,4027233.8,37683.32,121636810.0,1801499.9,34772524.0,7811536.5,2024764.6,127564.516,1338392.6,37044424.0,869252.3,2868007.2,12413766.0,10036051.0,2346.5715,29818944.0,12454932.0,10425410.0,283.0083,42005556.0,259531.0,7247878000.0,25165692.0,4025458.2,22101326.0,41715660.0,15738.984,80502130.0,109303620.0,12700261.0,8717310.0,3013758.2,34574.594,22602524.0,761290200.0,1258503.4,563963.56,15876900.0,2277049.8,173890.94,-97500.055,5461069.5,3708208.2,4424150.5,10088490.0,5997139.0,106720.27,364046.8,13386361.0,2401582.8,32992486.0,387928.2,3751.5728,3847042.5,354.1657,3860187.5,335595.12,37017324.0,1702511.9,5303516.0,865693.5,63563.977,1102738.4,1280403.5,16302242.0,1346.7762,1419108.0,9830350.0,5644414.0,132503340.0,23784908.0,2008664300.0,9333583.0,37081.332,20153594.0,71424376.0,197087.53,132781.11,2404383.0,13947051.0,11037035.0,1940162.0
1891,11525183.0,9001929.0,2166822.8,27971.639,103083.4,85976830.0,957918.6,17330.95,116258050.0,22880780.0,4275187.5,1756926.2,55002076.0,130978.89,1856532.4,52148070.0,9028006.0,20162.547,26775.867,7075644.0,45686690.0,551662.1,23043632.0,145531980.0,112397.266,10108.704,2482042.0,1135904.8,1738606.4,127262400.0,8014506.0,19885918.0,334660160.0,5517484.5,13960394.0,17076690.0,4611860.5,8464.394,67483750.0,79230.66,20763.412,5339529.0,12310445.0,477310.78,46891290.0,297033250.0,53621.25,21349.445,14098754.0,4274993.0,2930242.2,3194200.2,8014886.0,318622.03,28890634.0,5434523.0,40209892.0,23466634.0,41175.27,184879400.0,67459.125,5304785.0,491833920.0,7040972.0,1532574.5,6549992.5,398250.0,356282.88,3202377.5,10191540.0,32374.059,5345025.0,2781746.8,77410.91,4656438.5,5870738.5,4357593.0,23298344.0,289758140.0,350616800.0,30570338.0,19766784.0,3203048.2,296994.44,505565.44,44484436.0,942590.56,263663.97,45737444.0,39560276.0,5289064.5,3556288.8,11106666.0,3448.402,115691.43,8132988.0,79535.086,7445477.0,269916.16,1337272.2,502009.9,19221.408,15441.306,9907509.0,470101.22,18368292.0,464550.47,10050951.0,14631.722,6528424.0,4087163.5,20656438.0,3310.2764,78589950.0,1903158.9,4058886.0,37974.727,131241240.0,1721284.4,35950492.0,8243289.0,2029099.4,129082.836,1397251.8,45826650.0,882544.75,2945333.2,12788019.0,9359041.0,2376.2659,31303062.0,12837269.0,10516846.0,285.70886,40317736.0,260691.02,7542617600.0,25224802.0,4145532.8,23969996.0,52737170.0,15902.449,94426776.0,111909800.0,12541808.0,8780477.0,3094942.0,34746.496,23187230.0,828063400.0,1266193.4,566200.4,16056999.0,2317098.2,173804.22,194413.86,5821591.5,3785449.8,4450631.0,10150578.0,6018847.0,86625.99,368287.8,13645548.0,2447428.8,33360944.0,397271.38,3762.722,3527567.5,355.5291,3871197.5,340083.9,38169892.0,1676321.4,5372202.5,856329.5,64159.707,1068418.0,1314286.5,16539136.0,1359.3251,1439249.1,9981045.0,5663232.5,136598770.0,24114210.0,2055160700.0,9465864.0,37347.0,17723030.0,72863650.0,238150.69,134121.84,2409842.2,15014364.0,11397520.0,1985235.0
1892,11631145.0,8920602.0,2207566.0,28285.988,103316.76,88862410.0,955931.25,16997.33,117653680.0,22634096.0,4289190.0,1775361.8,54338256.0,146815.42,1872776.0,52928630.0,8550412.0,20163.35,27141.203,7256644.5,46060252.0,590745.5,22924714.0,107679330.0,112921.375,168197.27,2977320.5,1151694.5,1785708.1,120464584.0,8147296.0,20340236.0,344170880.0,5461458.0,-2358667.5,12763892.0,3420401.0,8531.3955,71789520.0,79398.195,20974.96,5513418.0,12557357.0,476669.94,47615308.0,292396700.0,53673.773,26652.984,14440315.0,4400711.5,2947593.0,11402610.0,8132558.0,321797.25,30068866.0,5116090.5,40763852.0,24750190.0,1204638.8,185037340.0,67387.89,-1471883.2,481907500.0,7015604.5,1560710.8,6549714.5,414573.25,370819.03,-1791509.6,10727205.0,32489.506,5317705.5,6064240.0,79412.34,4471624.5,6151973.5,4673607.0,23811910.0,305003200.0,352332770.0,30098100.0,19686360.0,3242677.0,295705.38,505002.3,45819772.0,984478.75,264133.0,45989812.0,40055580.0,5322035.5,3569540.5,11145674.0,3445.1902,114993.66,8017653.5,79839.43,6903528.0,273200.38,1399467.2,523240.84,19418.27,15748.522,10191732.0,484898.3,18672826.0,466123.4,9673649.0,14769.615,6556577.0,4140914.2,20404980.0,3345.054,80901304.0,1931373.6,4079589.2,38293.25,133333500.0,1774506.2,36229290.0,7777083.0,2033327.9,134208.92,1544881.0,31790444.0,892491.94,2970297.2,13299513.0,10861133.0,2415.363,30479492.0,12982248.0,10597953.0,288.6431,43563380.0,261946.89,7510893600.0,25286184.0,4835109.0,22976294.0,40804430.0,16072.365,100832450.0,109194690.0,12280209.0,8758394.0,3161760.8,34920.074,23532030.0,829603700.0,1276178.8,568980.8,16264488.0,2345898.2,172356.5,20136.35,6328046.0,3728709.2,4475645.0,10226518.0,6032138.5,51335.676,399933.03,13774621.0,2532336.2,34009224.0,406950.8,3774.1504,3314934.5,357.11182,3860580.8,341356.44,36078950.0,1655077.1,5417393.5,986153.7,64755.055,1055722.5,1340020.4,16785864.0,1372.7744,1459457.8,10006414.0,5707884.5,140494020.0,24460914.0,2064959200.0,9563654.0,37652.594,19522356.0,72867700.0,203019.34,135265.33,2416352.5,15896282.0,11402249.0,2029318.2
1893,11730896.0,9167427.0,2237970.8,27899.17,103575.21,91088520.0,964271.6,16816.795,118081220.0,26090230.0,4360850.5,1773538.6,53335390.0,164082.64,1885008.9,52684060.0,8202316.0,20164.533,27538.848,7418505.0,45897480.0,667324.4,23030296.0,151665000.0,113567.32,73228.8,2231276.8,1166338.1,1767118.2,166461180.0,7836617.5,21944926.0,335678800.0,5686315.0,4346456.0,15197299.0,4133363.8,8601.698,69872904.0,79540.19,21151.307,5549993.0,12654934.0,476593.34,48477956.0,300321180.0,53739.215,30843.545,14551471.0,4500053.0,2962665.8,-4041716.2,8254141.0,321415.78,30326934.0,5113389.5,40715156.0,25257088.0,183247.7,182108320.0,67299.85,1131199.2,441538460.0,7042443.0,1609358.8,6624748.5,417524.4,362553.5,2203.3782,10814055.0,32619.61,5392899.0,4688334.0,81420.01,4367371.0,6278675.5,4599133.0,24343772.0,311524260.0,352550460.0,29836244.0,19656370.0,3279416.8,293946.8,504703.4,45338096.0,1007514.25,264815.16,45916200.0,40917596.0,5369033.0,3613011.5,11066078.0,3444.1611,114927.086,7962441.0,80158.95,6655427.0,275650.6,1348363.6,533403.0,19786.332,16417.482,9797961.0,496229.4,18382584.0,476183.72,9803895.0,14907.662,6592728.5,4214157.5,22676486.0,3379.884,84511896.0,1959884.5,4095928.2,38645.0,129784584.0,1822657.2,36655784.0,8797527.0,2037885.2,134266.75,1446849.1,20703872.0,905270.2,3012225.2,13830055.0,8889228.0,2454.6926,31574116.0,13076471.0,10647298.0,291.5791,44955490.0,263244.4,7691345400.0,25343554.0,5395311.0,23909418.0,59618236.0,16248.32,99980650.0,110938380.0,11926537.0,8617554.0,3216215.8,35096.746,24008638.0,877507000.0,1283118.0,572243.44,16421635.0,2370672.2,176810.0,673131.8,6242029.0,4214432.0,4500319.0,10343495.0,6052733.0,9368.131,382546.3,14037009.0,2554428.5,33618464.0,421536.47,3785.7034,3171562.0,358.8054,3845345.5,341005.97,37058530.0,1665020.8,5503397.0,912779.44,65386.273,1056986.6,1362440.2,17065802.0,1387.085,1479740.6,10179294.0,5766787.5,144247330.0,24957234.0,2119092400.0,9761798.0,38033.234,16850784.0,74211240.0,270814.75,136438.94,2423507.0,17787602.0,11404068.0,2092153.9
1894,11827020.0,8963436.0,2251718.0,28329.336,103842.29,93777190.0,963518.4,16700.707,118182880.0,26654690.0,4368654.5,1786657.8,57401230.0,180609.05,1893583.4,53067156.0,7890233.5,20166.104,27914.53,7365362.0,46364504.0,535940.9,23195128.0,110301730.0,114257.17,32676.557,2146568.8,1180654.2,1846304.5,169829870.0,8523713.0,23804754.0,342777100.0,5537670.0,1267848.9,15279308.0,4588747.5,8665.991,70601100.0,79693.18,21292.41,5635996.5,12871170.0,476758.1,49477916.0,311911970.0,53817.426,34311.902,15273869.0,4570260.0,2977760.0,11482719.0,8377513.5,346457.9,31370438.0,5357483.0,41728510.0,25739726.0,-306848.38,189905860.0,67213.26,494693.75,498466340.0,6862906.0,1645959.6,6199145.0,438998.38,379112.78,-830352.9,10941591.0,32746.156,5801060.5,6034050.5,83435.805,4469130.5,6197209.0,4831388.0,24899364.0,336842700.0,353417440.0,29746902.0,19646144.0,3314485.8,292245.6,504476.38,46666170.0,866957.75,265500.0,49811264.0,41359750.0,5401428.5,3632009.8,11354848.0,3445.2227,114897.586,7893227.5,80477.016,7153019.0,277732.88,1912769.8,540383.75,20139.883,16146.77,10496939.0,507839.44,18845542.0,480613.7,10189578.0,15045.855,6643439.0,4237943.5,20263654.0,3414.79,85129060.0,1987435.2,4111537.5,39091.043,135252820.0,1813036.5,36355748.0,7891448.5,2044818.5,136785.83,1429948.4,24055264.0,916649.8,3035846.2,14322935.0,10955849.0,2485.0845,32166092.0,13593648.0,10707585.0,294.8003,44282170.0,264584.16,7778905600.0,25430750.0,4345272.0,25531678.0,55964604.0,16429.95,102232696.0,111554010.0,11415974.0,8956325.0,3284811.0,35277.93,23509554.0,872702300.0,1287019.1,575890.3,16611503.0,2383180.5,178451.94,140966.5,6465709.0,3660534.5,4525221.5,10312852.0,6065371.0,30833.98,382085.75,14235452.0,2547967.8,34396130.0,421425.0,3797.3794,3057148.5,360.4525,3831527.2,340158.6,36037290.0,1666143.8,5526717.5,891932.25,66052.984,1062147.4,1389927.0,17266246.0,1402.2181,1500104.2,10259539.0,5761640.0,147534420.0,25515758.0,2089127200.0,9825488.0,38397.652,19047324.0,72464060.0,148845.08,137751.2,2431137.5,18845270.0,11414175.0,2109633.2
1895,11914074.0,9298100.0,2267019.5,28290.236,104119.86,96512990.0,974935.9,16613.0,120975960.0,29052906.0,4453748.0,1781293.4,56974092.0,194497.86,1900509.8,53285816.0,7601326.0,20168.057,28304.305,7357923.5,46610908.0,478320.12,23310112.0,129639900.0,114961.33,76987.94,1760183.0,1194774.5,1925839.9,196881780.0,9133324.0,19962526.0,353971970.0,5508071.5,-619155.25,13085370.0,3394460.5,8742.445,74888024.0,79838.8,21434.87,5840981.5,12971039.0,477017.56,50899364.0,323043870.0,53908.223,37396.645,15518927.0,4641313.5,2992648.8,8230201.0,8501614.0,331867.34,31552854.0,5263965.0,42009870.0,26507992.0,598815.06,190974430.0,67109.73,-1035908.5,501910400.0,7074064.5,1644495.1,5880957.5,454565.25,368866.94,-1577983.2,11030702.0,32841.523,5179430.0,8522202.0,85461.63,5152069.0,6290924.0,4468683.0,25231820.0,330948260.0,356557020.0,29416028.0,19651664.0,3347380.0,290368.03,504367.16,47458676.0,717167.0,266151.12,50816396.0,42199492.0,5419766.0,3680573.8,11347622.0,3448.2812,114846.195,8049953.0,80822.76,7049251.5,280353.03,1516739.1,545228.3,20551.674,16914.246,10145929.0,520432.2,18682140.0,476370.06,10100308.0,15184.193,6720381.5,4311648.0,22893826.0,3449.7932,88363840.0,2000222.2,4127277.5,39637.48,133475656.0,1787766.1,37084492.0,7876835.5,2050990.2,123162.31,1458116.2,14926357.0,931707.75,3051276.0,14717934.0,11009080.0,2534.0078,31794148.0,13855318.0,10766945.0,298.21805,45050640.0,265902.78,7894431000.0,25512478.0,4378568.5,24502028.0,54620370.0,16616.883,110455390.0,114375920.0,12087994.0,8909498.0,3347893.5,35474.215,23345668.0,858465400.0,1293184.5,579850.75,16774643.0,2398431.0,167626.0,198518.25,6382714.5,3993647.8,4550360.5,10289747.0,6084543.5,4411.7334,382701.38,14537256.0,2610295.2,34623600.0,423909.53,3809.177,2961263.2,362.0567,3818738.5,339079.44,35945150.0,1688054.1,5628802.0,889899.94,66736.484,1068533.4,1428598.4,17526606.0,1418.1351,1520555.8,10261864.0,5924231.5,150894140.0,25812158.0,2126277500.0,10032072.0,38746.01,17200436.0,76769890.0,228331.62,139054.2,2439276.5,20202874.0,11493385.0,2170592.8
1896,11999387.0,9544926.0,2290647.2,28386.977,104409.77,99001304.0,976391.6,16552.764,116953780.0,30043874.0,4465647.0,1789248.0,59686480.0,210264.39,1911022.5,53321020.0,7385363.0,20170.395,28670.287,7476928.0,46877256.0,755598.06,23513610.0,132690880.0,116124.766,-12552.887,2152517.8,1209911.8,1841172.5,141784350.0,9528844.0,21280728.0,361623330.0,5623770.0,12972009.0,12910758.0,3569196.5,8821.749,75933530.0,79995.28,21560.324,5900464.5,12924084.0,477378.56,51814750.0,344717220.0,54011.45,40144.24,16495176.0,4677838.0,3007369.5,1594028.4,8636126.0,331329.0,32554588.0,5207793.0,41637896.0,25472210.0,405392.53,195210080.0,66989.17,3812468.8,512204300.0,7110947.5,1737478.5,6130642.5,437477.6,367335.53,2511932.2,11205122.0,32975.41,5132354.5,4696470.0,87499.43,5255153.0,6423676.0,4796907.0,25991054.0,327187740.0,358025400.0,29104512.0,19667544.0,3379494.8,288266.28,504293.28,48181496.0,594235.5,266787.1,56897344.0,42658060.0,5460882.0,3701703.2,11167732.0,3453.771,114862.36,8292259.5,81161.2,7637935.5,282786.28,1489660.1,550602.8,20985.184,17198.654,10680127.0,533569.0,18878900.0,480241.5,10088312.0,15322.607,6836354.0,4344276.5,20122774.0,3485.2007,88950120.0,2019878.5,4144813.2,40327.062,133307544.0,1806972.4,37510160.0,8230827.0,2055012.6,119794.336,1515514.2,28506478.0,945774.56,3076508.5,15228840.0,11668481.0,2573.972,33123340.0,13979608.0,10839594.0,301.71158,44567076.0,267246.72,7899118600.0,25593450.0,4400787.5,23173422.0,60188980.0,16810.447,108526760.0,117751180.0,12489273.0,8995964.0,3432453.8,35668.695,23656316.0,800820030.0,1294211.5,584054.06,16966262.0,2417172.0,129190.16,29224.324,6436633.5,3700457.2,4575827.0,10518819.0,6097712.5,35542.137,384866.47,14808501.0,2640936.2,35177664.0,426296.12,3821.095,2879099.2,363.67316,3807985.8,338180.16,37923656.0,1696953.1,5658207.5,1032272.8,67446.01,1075221.9,1485561.8,17900476.0,1434.797,1545393.4,10443677.0,5889589.0,152911920.0,26173972.0,2142356100.0,10097892.0,39114.277,16667305.0,75021660.0,290311.25,140441.39,2447710.0,21580550.0,11823044.0,2172076.2
1897,12083254.0,9315247.0,2341003.5,28393.805,104723.07,101503784.0,992021.7,16483.514,126754904.0,32056346.0,4567212.5,1818563.2,61256172.0,230024.1,1926188.6,54380370.0,7209290.0,20173.117,29066.71,7529533.5,47025800.0,1060977.4,23656322.0,137477780.0,117310.016,309881.62,2337507.5,1225290.9,1809951.8,167674930.0,9763972.0,22809672.0,366842800.0,5480983.0,2617421.8,17823824.0,4257254.0,8903.752,74419310.0,80153.414,21695.387,5870756.0,13031834.0,477804.47,53995388.0,365036320.0,54126.94,42481.133,16966462.0,4733050.0,3021996.5,11320302.0,8771573.0,336111.4,33035382.0,5176893.5,41739132.0,26484468.0,-255554.27,201539740.0,66869.85,704828.0,524963040.0,6850269.0,1698378.4,6236537.0,455968.2,383887.38,-320113.12,11300757.0,33110.86,5078898.0,3444137.5,89597.21,4740479.0,6565386.5,4358307.5,26324148.0,347237700.0,360263600.0,28872138.0,19691202.0,3411019.0,285420.1,504218.12,48588532.0,434413.12,267417.28,60336456.0,43619770.0,5494202.0,3759957.0,11594846.0,3461.076,114936.85,8450205.0,81521.52,7438314.0,285114.0,1432174.2,558550.94,21320.791,17237.457,12070293.0,547671.56,19000752.0,480054.66,10079840.0,15461.156,7005063.0,4423414.5,21837128.0,3520.7568,90457464.0,2033021.5,4164712.0,41142.266,141530260.0,1836392.0,37848136.0,7765264.5,2061002.9,141143.36,1503655.6,40879264.0,952953.7,3144761.8,15725321.0,10804189.0,2623.2861,34008132.0,14378794.0,10908049.0,305.4049,46615480.0,268607.44,8156441000.0,25686792.0,4471681.5,22023128.0,53540616.0,17008.586,112892800.0,120137656.0,11641914.0,9135815.0,3521466.2,35881.11,24087208.0,876613700.0,1300798.1,588484.7,17135282.0,2487958.2,155163.11,466501.62,6639142.0,3487217.0,4601750.0,10339236.0,6111518.5,52392.465,386576.2,15398462.0,2707420.0,35859988.0,431304.44,3833.199,2807526.2,365.30414,3800796.8,337139.62,41160090.0,1728335.6,5754630.5,945850.0,68171.57,1083478.0,1568171.8,18066862.0,1452.1648,1621848.1,10496146.0,5979572.5,156585540.0,26320320.0,2164421600.0,10328568.0,39474.66,15151229.0,76367176.0,224532.1,141881.0,2456333.2,22558446.0,11645597.0,2205521.5
1898,12165306.0,9558165.0,2353521.2,28358.16,105043.3,104225210.0,1005471.1,16449.496,122709650.0,33669108.0,4661552.0,1821926.5,62042616.0,255012.95,1943759.0,54059280.0,7074890.5,20176.225,29464.617,7506566.5,47527736.0,753954.56,23737956.0,125954900.0,118563.086,196984.03,2045569.0,1241913.8,1868239.1,133951060.0,10242486.0,22904498.0,370850020.0,5409347.5,4175044.2,18560292.0,4878418.5,8988.305,76025530.0,80313.1,21813.992,6082083.5,13285701.0,478247.1,54920424.0,379344960.0,54254.543,44884.418,17108780.0,4833901.5,3047040.0,11303474.0,8920993.0,335990.1,33125988.0,5275826.0,41901630.0,27899642.0,-326174.84,206502340.0,66724.23,1436968.4,525897200.0,7244646.5,1667267.1,6494163.5,466261.06,373307.75,73621.375,11502756.0,33234.863,5326723.0,8822473.0,91714.46,5024849.0,6536063.5,5046884.5,27496052.0,347359700.0,362066430.0,28690442.0,19721242.0,3442053.5,281769.88,504196.78,49627504.0,576120.25,268041.97,63323910.0,44520628.0,5524568.5,3814376.0,11957845.0,3470.1033,115169.36,8703911.0,81896.21,8302116.5,287344.3,1459189.2,571583.06,21824.252,17707.8,11233211.0,562784.0,18996410.0,476378.62,10130201.0,15599.831,7232978.0,4504011.0,21175064.0,3556.4844,90918184.0,2063774.5,4186852.8,42021.242,133391530.0,1866926.2,37456660.0,7760360.5,2071127.5,132185.64,1487796.6,15040450.0,967371.94,3275733.5,16350161.0,9185659.0,2672.78,33751556.0,14421750.0,10967814.0,309.22342,46446880.0,269967.38,8223389700.0,25753772.0,4619084.0,24122568.0,55344564.0,17210.934,116847010.0,124989730.0,11746706.0,9470045.0,3584853.5,36094.56,24539910.0,887893100.0,1305779.9,593117.8,17348316.0,2458042.0,161197.95,-1077.5541,6707010.5,3936225.0,4628257.0,10416287.0,6141443.5,46233.215,391038.47,15650680.0,2742701.8,36581764.0,438438.84,3845.4243,2744247.8,367.00293,3796217.0,335874.84,39055476.0,1758467.8,5845189.5,931277.6,68931.12,1093347.5,1680256.6,18725544.0,1470.1998,1715582.6,10593238.0,6078782.5,160096380.0,26942256.0,2227894000.0,10539577.0,39853.234,15919797.0,76496056.0,284064.28,143344.17,2465170.2,24445072.0,11780812.0,2246940.8
1899,12245885.0,9287754.0,2363137.5,28757.754,105372.3,107330504.0,1025675.94,16358.912,124533064.0,33965064.0,4791329.0,1824664.6,63613600.0,278672.0,1964379.1,54532870.0,6920668.5,20188.877,29890.615,7416110.5,47997030.0,704451.8,24118574.0,141911120.0,119560.34,365778.3,2506515.8,1259903.1,2024460.4,139386780.0,10553611.0,23439864.0,373323070.0,5435480.5,6347085.5,21458376.0,5436297.5,9066.095,76353780.0,80483.45,21934.46,6110485.0,13535294.0,478706.38,56092036.0,400241660.0,54375.754,43845.586,17877866.0,4825570.5,3098246.0,19767814.0,9078423.0,346095.5,34699664.0,5396104.5,42801772.0,28057682.0,644998.5,213009890.0,66570.53,1703634.1,558266240.0,6971530.0,1882126.6,7249947.0,451629.97,371842.8,688564.3,11363140.0,33291.98,5564720.0,5242497.0,93853.31,4605471.0,6412642.5,4482244.5,27420832.0,359658100.0,364375140.0,28410772.0,19756864.0,3472662.0,277365.94,504192.62,49960852.0,323529.2,268633.88,67186216.0,45637650.0,5545080.0,3887296.5,11544399.0,3480.7607,115546.16,8800300.0,82277.77,7895639.5,289457.78,2271365.2,592255.75,20113.416,17033.465,12115967.0,578923.1,19269214.0,470365.47,10279610.0,15738.632,7516748.5,4610316.5,20265966.0,3592.4055,94584320.0,2089174.8,4211665.0,42905.98,139884000.0,1799032.5,37254370.0,7952502.0,2086526.6,127603.72,1582730.6,30557586.0,981218.25,3470938.5,16999714.0,10620798.0,2722.4434,33785716.0,15233621.0,11041396.0,313.1516,46619216.0,271336.28,8505797000.0,25837154.0,4737731.0,26658510.0,51127510.0,17417.125,114940504.0,127746110.0,11680395.0,9568251.0,3672872.0,36319.63,24733576.0,890638800.0,1305693.2,597947.0,17567724.0,2457784.2,169625.14,118705.53,6605930.0,3637162.0,4655540.5,10550575.0,6160905.5,59859.91,392039.78,15997080.0,2682736.5,38371436.0,443091.0,3857.769,2687974.0,368.7707,3796297.2,334760.88,38592796.0,1799530.0,5953542.5,922618.7,69715.1,1103985.1,1820844.6,19194376.0,1488.863,1697814.0,10614826.0,6128197.5,164451140.0,27285922.0,2340192800.0,10823352.0,40166.84,16159506.0,76055896.0,204291.44,144829.56,2474126.0,24479528.0,11920726.0,2291802.0
