Date,ABW,AFG,AGO,ALB,ARE,ARG,ARM,ATA,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2000,0.5383149,0.19802545,0.52168566,0.15368114,0.20869145,0.20389657,0.13006824,0.0039411676,0.16636743,0.26815203,0.1674646,0.22540046,0.18604553,0.17047596,0.21456155,0.22981262,0.19477677,0.20973653,0.17161128,0.123075634,0.25120825,0.21531838,0.18175167,0.21243373,0.21243036,0.14388591,0.18742305,0.2709919,0.2819255,0.26359543,0.18304373,0.15524688,0.119726576,0.19031964,0.309249,0.19929667,0.32879075,0.18007912,1.3109571,0.18745168,0.1801215,0.23617193,0.21977903,0.18540154,0.23071307,0.23469599,0.2681457,0.22541007,0.103685915,0.22033727,0.22956252,0.22352587,0.28471357,0.20097506,0.2529949,0.23272036,0.20327923,0.27877414,0.21585369,0.15877317,0.11580218,0.13026011,0.22506115,0.34131995,0.6192798,0.21359192,0.15707079,0.18571486,0.21387646,0.21712911,0.14702845,0.8365407,0.27602893,0.22080965,0.25301197,0.23173563,0.25583187,0.20398897,0.25259387,0.20354539,0.254036,0.20742142,0.24165148,0.26478887,0.26103154,0.26293984,0.25809744,0.08826921,0.26177192,0.22360903,0.23825577,0.22941524,0.20213144,0.38777885,0.2514641,0.106436245,0.22559558,0.2519436,0.22328681,0.19461298,0.25160053,0.19067554,0.2589897,0.2108848,0.25000924,0.23759753,0.18925749,0.9757359,0.15131967,0.23390996,0.18608628,0.22140476,0.2826331,0.11111553,0.22825776,0.15747559,0.23077714,0.2744969,0.26038185,0.13330793,0.23056836,,0.43731079,0.12929833,0.2235587,0.22050677,0.16868626,0.17617531,0.20067923,0.17040743,0.24284042,0.20707746,0.45336804,0.2329107,0.25817433,0.1707715,0.072207876,0.26418653,0.18408854,0.14044881,0.2153057,,0.23103955,0.21486013,0.09499199,0.19460973,0.23366685,0.22152932,0.31198484,0.22726873,0.22330005,0.18154119,0.28794235,0.18356842,0.29897034,0.22207032,0.2050352,0.19240308,0.23205104,0.18392737,0.19604895,0.084351026,0.21365467,0.21159816,0.14685631,0.2147984,0.16058317,0.19533293,,,0.17500705,0.31543007,0.18873915,0.19185522,0.084276594,0.1783927,0.08378296,0.2561961,0.38022718,0.47234377,0.295982,0.2256359,0.07082922,0.3021348,,0.21741456,0.2046844,0.21991062,0.2662722,0.22224325,0.19219124,0.18730007,0.1801842,0.1538025,0.22640255,0.20758972,0.22501637,0.18501638,0.26800928,0.2518596,0.22065207,0.16618624,0.26149,0.31914312,0.12937307,0.26685753
2001,0.5266682,0.29298526,0.4791496,0.16026717,0.18726794,0.19660822,0.13111132,0.0038360697,0.17322794,0.27199915,0.1725694,0.22334374,0.17450994,0.17108698,0.21530743,0.2292937,0.19952482,0.21871974,0.16995682,0.11595718,0.24589323,0.21783172,0.18429343,0.2136353,0.26472974,0.1502423,0.18707152,0.23212187,0.29161385,0.2560678,0.18610378,0.15631163,0.11586603,0.1688822,0.29899687,0.23319826,0.33255357,0.18344198,1.0194808,0.19652647,0.17940834,0.23430297,0.230707,0.19135967,0.24451552,0.22790353,0.2620067,0.2252769,0.104072675,0.21473616,0.23559126,0.23160297,0.2793939,0.22191119,0.21515852,0.22398992,0.19646724,0.27434784,0.25052634,0.17040633,0.13813484,0.13058843,0.22531277,0.27589723,0.6100326,0.21471477,0.14324926,0.20871882,0.21044715,0.2179323,0.14798382,1.6972244,0.2801989,0.21623468,0.25129446,0.22908027,0.2620442,0.15155828,0.24736191,0.20465775,0.20909815,0.2079922,0.25429612,0.26745805,0.2599135,0.26130834,0.26729676,0.08528073,0.27737725,0.22401263,0.24047457,0.2454055,0.20198081,0.3334246,0.23277873,0.09309539,0.23700744,0.29526258,0.22060658,0.19677617,0.26863188,0.19782943,0.2564052,0.20697205,0.2474308,0.22601631,0.19845824,0.97524965,0.13978282,0.23091047,0.18299383,0.21431161,0.29002458,0.11784177,0.20845838,0.19238724,0.24251102,0.2855501,0.28070402,0.1341763,0.21762812,,0.46286267,0.11349222,0.22557105,0.22050677,0.17508985,0.16603163,0.20879206,0.1859218,0.21228659,0.19887431,0.4133142,0.23530757,0.25192186,0.1695238,0.0837854,0.27128246,0.19427614,0.15112667,0.18186614,,0.2305636,0.2128661,0.11006974,0.1739906,0.23314784,0.21661991,0.3102565,0.2419067,0.21817936,0.18167356,0.1723992,0.19619134,0.3534524,0.23286337,0.20682202,0.19515714,0.22815765,0.19494799,0.19630933,0.07693956,0.21396813,0.21225175,0.15925007,0.22166869,0.16525201,0.19533293,,,0.19370927,0.34819824,0.1927308,0.19825797,0.08025449,0.15865454,0.08513201,0.2444955,0.37007728,0.51037645,0.28877702,0.22023135,0.06863725,0.22402376,,0.22281711,0.21071385,0.2069181,0.27226204,0.21962695,0.20171647,0.19100395,0.1944406,0.14773215,0.22793649,0.21172586,0.23231235,0.15977193,0.27823052,0.2519526,0.18949433,0.17179002,0.26389438,0.31188637,0.1287161,0.25556344
2002,0.5156981,0.40288556,0.4553387,0.16579346,0.14306247,0.1898212,0.12596539,0.0038360697,0.17758037,0.27019775,0.17690368,0.22745517,0.1965133,0.17296247,0.23331086,0.22162506,0.2048511,0.21224667,0.16278575,0.11706756,0.26084116,0.20993823,0.18437931,0.21441115,0.28608587,0.1478885,0.18767485,0.17887734,0.28285947,0.25487024,0.18516952,0.15263161,0.11999305,0.17093308,0.302128,0.23277524,0.3126847,0.18111955,0.76465625,0.31108624,0.17638008,0.23378745,0.23221146,0.2029262,0.24638702,0.2374306,0.2546814,0.22405195,0.11310828,0.21618335,0.23460671,0.24059947,0.28169668,0.23847085,0.2116449,0.19621073,0.20558946,0.2665984,0.25146297,0.17639542,0.13924368,0.13015614,0.22178106,0.27024597,0.590927,0.21296363,0.10981237,0.2279267,0.21041223,0.21618897,0.1483883,0.097818784,0.27898172,0.22234908,0.24881946,0.23497087,0.25491273,0.16220133,0.24876273,0.21566215,0.22829303,0.20946759,0.24081285,0.26664707,0.2540964,0.24412157,0.28183627,0.08571539,0.25584912,0.22703245,0.23423526,0.24612366,0.20743045,0.3715703,0.19390926,0.13840513,0.22846583,0.20145968,0.22685787,0.19666284,0.2575942,0.20704469,0.25660148,0.21715674,0.23736553,0.25013688,0.20460093,0.9773844,0.12963814,0.22896327,0.18203636,0.17639567,0.2867685,0.11639967,0.19832484,0.2068759,0.23839438,0.2762105,0.30196023,0.13805404,0.19849752,,0.45606795,0.117982276,0.22360404,0.284113,0.18012647,0.1900194,0.19996645,0.18135685,0.24590611,0.19819035,0.3605435,0.23868628,0.2611237,0.16875245,0.078303404,0.21465486,0.19756289,0.14680389,0.2046492,,0.23071252,0.21960351,0.095889404,0.1700758,0.23179826,0.22536352,0.3062518,0.23801483,0.23436955,0.17981003,0.15937257,0.18620427,0.27836218,0.22501013,0.20645285,0.19027078,0.23430581,0.20612945,0.20051286,0.083378375,0.2051938,0.21502051,0.2147899,0.21980938,0.170847,0.19105956,,,0.19738871,0.2028689,0.1859112,0.20250253,0.08727914,0.15482546,0.09880475,0.17685978,0.3675656,0.5394744,0.30118963,0.21778105,0.056540195,0.23116173,,0.23974267,0.20314594,0.21169716,0.2574827,0.21768561,0.20570067,0.19244003,0.19050588,0.1618499,0.22611885,0.21692614,0.22416136,0.20120677,0.3017159,0.26261154,0.19857189,0.17413396,0.2540057,0.30704975,0.12610912,0.25210398
2003,0.48676935,0.39302164,0.44534704,0.18546987,0.16864806,0.19081911,0.13006303,0.0038360697,0.17808427,0.2716143,0.18983416,0.2241154,0.19524947,0.16837354,0.23057689,0.22424443,0.20287137,0.22447903,0.16250516,0.17031236,0.30087918,0.21641167,0.18366392,0.21631797,0.21579377,0.14442445,0.19161741,0.20726271,0.26792774,0.24040283,0.1836186,0.15650474,0.124594636,0.17085876,0.30603662,0.18700457,0.3143962,0.20078088,0.75241137,0.39353433,0.1777163,0.23349833,0.2535361,0.20452875,0.24683736,0.23551509,0.24792896,0.2230414,0.115041085,0.21765447,0.23757803,0.26973173,0.28071952,0.2539371,0.23207638,0.25084496,0.19845192,0.2746242,0.25729495,0.18397798,0.1431235,0.13065633,0.22367547,0.26891106,0.654936,0.21419095,0.14220145,0.24284007,0.21658091,0.21618897,0.16106272,0.10243376,0.27381957,0.22145465,0.25002158,0.22329709,0.26735875,0.17184325,0.25208318,0.21846743,0.23580687,0.21664566,0.24384774,0.26635426,0.2583136,0.24813916,0.3330902,0.08510083,0.2613286,0.2281477,0.23518388,0.23299922,0.20891014,0.37843388,0.17900892,0.16007745,0.2205924,0.21315344,0.22649327,0.19429816,0.22414048,0.19920796,0.29608452,0.2131105,0.25446385,0.23758323,0.19892311,0.9769701,0.12417978,0.22866838,0.18921798,0.17118157,0.2803379,0.113748334,0.2078806,0.20270425,0.250274,0.26675937,0.3268604,0.12802485,0.18691422,,0.4447569,0.10796268,0.22075266,0.21854845,0.18784422,0.19157782,0.21442546,0.18153927,0.2575639,0.19577993,0.37720966,0.24445881,0.13907325,0.17089391,0.0914716,0.21935739,0.18888989,0.15891208,0.252381,,0.23478647,0.21193632,0.09752893,0.16709782,0.2247872,0.21792895,0.3084017,0.24529672,0.2112932,0.1817765,0.16460852,0.18610568,0.28428677,0.23532578,0.20635365,0.19010942,0.22394022,0.21971926,0.22359228,0.08702691,0.20739642,0.21494488,0.22271138,0.22195192,0.171971,0.18031561,,,0.19964394,0.23179221,0.19294274,0.20279272,0.0940392,0.1511878,0.096963204,0.24893367,0.37488866,0.9128748,0.33141825,0.2095972,0.05924632,0.24152522,0.3554892,0.22237805,0.20926741,0.22003368,0.26034865,0.21749754,0.21010537,0.18997109,0.19300209,0.14886035,0.22780298,0.23554742,0.22536892,0.21016216,0.28966963,0.27078092,0.16922162,0.16555563,0.24693336,0.32148105,0.12604377,0.24844582
2004,0.4767916,0.33287328,0.39808482,0.16697328,0.16546929,0.2090767,0.13310488,0.0075711906,0.18050565,0.272819,0.18390861,0.20957424,0.18843497,0.16842581,0.23670873,0.23247223,0.20502868,0.22772321,0.15857509,0.15202585,0.33029047,0.20437439,0.1739034,0.21718681,0.2096931,0.14437883,0.19359961,0.18806818,0.2196938,0.24434079,0.17747365,0.15370286,0.12664632,0.17202613,0.28187978,0.23747867,0.30691594,0.1708555,0.7602042,0.24842913,0.160948,0.23031105,0.23812437,0.2122978,0.23385629,0.24934797,0.24305768,0.2186018,0.11416438,0.22328438,0.2279846,0.23841079,0.26220712,0.2565242,0.22370034,0.18703003,0.20236151,0.2702081,0.25601685,0.17532182,0.13943987,0.12998824,0.22329858,0.24768701,0.60407585,0.21311928,0.14916548,0.20584823,0.21314934,0.22003858,0.16153988,0.99146575,0.27492812,0.21645328,0.2584305,0.25385225,0.28465074,0.1476569,0.24391,0.20675147,0.19721861,0.20761286,0.24915776,0.26049125,0.2559673,0.2413371,0.34601167,0.086851776,0.24099332,0.22506206,0.23877905,0.23582946,0.20535822,0.379835,0.18396655,0.17013294,0.2121871,0.19900556,0.22492965,0.19160599,0.21178478,0.2023608,0.2718354,0.23121476,0.254538,0.2528316,0.2270243,0.9666677,0.12856805,0.22826257,0.16834737,0.16172376,0.28422657,0.12769489,0.20224504,0.20437098,0.23785949,0.26049936,0.35038376,0.117346436,0.22335894,,0.43149605,0.104392424,0.22039145,0.284113,0.18398389,0.17845136,0.21952677,0.1834113,0.24563845,0.18998222,0.34543952,0.23493461,0.13934964,0.16706613,0.0909272,0.20537135,0.20126764,0.1527045,0.20518908,,0.2312024,0.20971842,0.09215165,0.18001804,0.22759673,0.22202927,0.3109783,0.24131507,0.22527783,0.17962398,0.18575677,0.18652594,0.23951219,0.2249575,0.20547497,0.19543836,0.23958585,0.2535208,0.22344437,0.079841,0.31772974,0.21652928,0.2170369,0.21475355,0.1718495,0.17620496,,,0.19403091,0.20159808,0.19958876,0.19619407,0.08503937,0.15753254,0.07544723,0.21046197,0.37232444,0.88621414,0.32261008,0.2094818,0.06977746,0.26372638,0.6565148,0.22510977,0.19266874,0.22549243,0.25134337,0.21735486,0.18729503,0.18908997,0.19587064,0.154032,0.22724369,0.23225382,0.22825918,0.17475304,0.2893595,0.25573802,0.19114144,0.17154205,0.25280133,0.3272989,0.123278305,0.24395117
2005,0.45882693,0.376819,0.43945295,0.17220779,0.16236122,0.20290719,0.13180014,0.007555578,0.18934998,0.2738157,0.1833588,0.20495142,0.18416424,0.16616404,0.24205408,0.21972227,0.19825208,0.21468851,0.1632386,0.14707766,0.3785939,0.20876116,0.17352763,0.20633909,0.23761438,0.14183033,0.19849834,0.16067024,0.23553865,0.24274339,0.17643704,0.15088214,0.13432857,0.17106882,0.27973846,0.21310522,0.30199692,0.16989441,0.6707945,0.17582157,0.1799621,0.23391591,0.16019696,0.19633856,0.24851395,0.22742388,0.24188438,0.21901602,0.122902624,0.24081486,0.22056238,0.22528508,0.30303338,0.25338298,0.2405102,0.1728353,0.20806226,0.2651063,0.21274681,0.1595983,0.12969932,0.13182773,0.22125311,0.23814781,0.5365552,0.21024886,0.14813748,0.19196543,0.21501511,0.22054732,0.16818482,0.27481014,0.285003,0.21687146,0.21206163,0.26028603,0.26441,0.16191074,0.23791999,0.21318567,0.19706103,0.19521748,0.24533771,0.25921968,0.25589454,0.24057327,0.36987263,0.08291149,0.23104131,0.22554196,0.22840196,0.23775473,0.20307039,0.39641684,0.1897382,0.16658218,0.18465209,0.18000934,0.22478034,0.18870857,0.21803227,0.18321209,0.2748673,0.23515606,0.24238116,0.23619258,0.19316913,0.9114572,0.1473492,0.22980177,0.1648856,0.1671627,0.276822,0.12469234,0.20279208,0.2034114,0.22940315,0.26380208,0.33995014,0.12792507,0.15893231,,0.41834778,0.094268784,0.21934581,0.2404033,0.18270466,0.17974217,0.20320693,0.1915089,0.24960527,0.17586872,0.33563998,0.22717148,0.13478833,0.15997536,0.07747165,0.2292896,0.1939756,0.16360109,0.20240863,,0.2314769,0.20838381,0.11234572,0.18518986,0.22909743,0.25028613,0.30394325,0.2556347,0.23348346,0.172895,0.18927506,0.19215085,0.21259089,0.2201415,0.20823523,0.19611512,0.22771251,0.21197534,0.22704567,0.073021986,0.25456685,0.21689925,0.19636749,0.21289629,0.1713151,0.18031561,,,0.19056395,0.20435742,0.18971328,0.19852199,0.08005125,0.1583374,0.08528806,0.183827,0.3740168,0.8445383,0.3264656,0.2098928,0.06574936,0.2734988,0.4227482,0.21843769,0.20416868,0.21190037,0.2659036,0.22079638,0.20929886,0.19719955,0.1952862,0.15886138,0.22785577,0.21650006,0.22685578,0.17465033,0.301368,0.25918868,0.20069596,0.17292698,0.26008916,0.32032195,0.12449065,0.2576979
2006,0.4590832,0.33064502,0.38667977,0.16622956,0.16417946,0.20848884,0.13279308,0.007555578,0.19774319,0.26675949,0.18036632,0.21038151,0.17391388,0.1633837,0.23837565,0.24159558,0.20266643,0.2157103,0.15017621,0.123219155,0.395343,0.20437323,0.1704061,0.20472094,0.21619661,0.13964015,0.20335706,0.13719463,0.121609144,0.23042774,0.1785202,0.15483205,0.12957853,0.17326201,0.28177005,0.23103385,0.238097,0.15766945,0.6101949,0.17471565,0.16141582,0.23135903,0.16688788,0.19341473,0.26610696,0.23787913,0.23899484,0.21820527,0.13151805,0.2295372,0.2328632,0.23938672,0.27924728,0.23252222,0.24325736,0.19483933,0.20170549,0.258136,0.20992474,0.17828114,0.13187358,0.12980697,0.21055266,0.22401176,0.47360557,0.21201424,0.19442558,0.27639657,0.21682894,0.2190871,0.16727148,0.22393148,0.27332348,0.22381566,0.23927651,0.24737811,0.27586517,0.14668222,0.28523564,0.2176856,0.19546145,0.19707496,0.24052931,0.26622453,0.24497254,0.23629925,0.32895002,0.08010956,0.25267947,0.2232076,0.22217092,0.2309117,0.20001182,0.405923,0.1919551,0.15546952,0.21982151,0.16177215,0.22092971,0.1874424,0.23141177,0.19441704,0.26090497,0.23739886,0.2539061,0.24739735,0.17777508,0.8912842,0.15868016,0.23067047,0.18493976,0.13632141,0.28087014,0.119918704,0.19764446,0.19868629,0.23153651,0.26068813,0.30145052,0.12543735,0.18909448,0.1680576,0.4320999,0.094284415,0.24310008,0.2404033,0.19184524,0.17213687,0.20133218,0.1908696,0.24265125,0.17159095,0.33204103,0.23140413,0.13612075,0.15885554,0.08576347,0.19757564,0.1880553,0.16211687,0.235463,,0.23294887,0.21195848,0.11027221,0.17028067,0.21708833,0.24604227,0.30312473,0.27088264,0.21920054,0.1648013,0.17710766,0.19437583,0.24302593,0.22309658,0.20709647,0.19419241,0.2342778,0.19346955,0.18412757,0.06779949,0.276397,0.21451123,0.21819083,0.21796206,0.17001756,0.19092241,0.33059758,,0.1995153,0.20321195,0.19416662,0.20013945,0.085278824,0.14968024,0.08104862,0.1857663,0.36901322,0.86365175,0.32638368,0.20692712,0.072789334,0.2749341,0.40863916,0.21925065,0.19694819,0.22869827,0.25552505,0.2228157,0.21742734,0.21334688,0.20503277,0.17502923,0.22669268,0.23800124,0.22347301,0.1665978,0.301232,0.293987,0.20607178,0.17057142,0.28590173,0.33691522,0.122120656,0.25093183
2007,0.4629409,0.36089313,0.3370496,0.17064303,0.16267212,0.19973053,0.13562238,0.01118648,0.1953786,0.26522624,0.17643018,0.19882546,0.10764378,0.1578076,0.23685469,0.22747199,0.20153248,0.23964424,0.16203181,0.10805391,0.387811,0.20431855,0.19558558,0.1971694,0.2070035,0.13896708,0.21391661,0.14775684,0.1520203,0.22913307,0.18169354,0.15104403,0.122172385,0.19083862,0.27878904,0.21049309,0.32126158,0.17129892,0.43088698,0.2070886,0.15420835,0.22716656,0.1529968,0.20456389,0.25316676,0.24307574,0.24511194,0.21731934,0.14088753,0.22237729,0.22472486,0.24301848,0.27497122,0.25533357,0.2406449,0.17736809,0.20094012,0.27026036,0.20503874,0.17468686,0.13556749,0.12875079,0.20517255,0.2332755,0.42335603,0.2148714,0.16335966,0.2796843,0.21459511,0.21144144,0.16810639,0.18744032,0.27315032,0.21755446,0.20659253,0.2247129,0.2622394,0.14332357,0.24047714,0.22870967,0.1784878,0.19607992,0.25076804,0.2642848,0.24151494,0.22527803,0.20216449,0.07762698,0.24619237,0.2250989,0.20230322,0.25080675,0.20763488,0.37609762,0.19729975,0.16116238,0.22934508,0.17723483,0.22415502,0.18863633,0.24137938,0.19186006,0.27357966,0.23634703,0.21098961,0.24783467,0.18018804,0.71001875,0.15660793,0.22553293,0.1865261,0.12439949,0.2996582,0.13665277,0.19339249,0.20140071,0.22894728,0.27414757,0.29079565,0.118289486,0.17562485,0.17216972,0.5019003,0.09393597,0.24384284,0.21627273,0.1878708,0.18901393,0.1946318,0.16866834,0.24789612,0.16676202,0.33104342,0.22664765,0.1474877,0.15605353,0.08247931,0.21037899,0.1930882,0.15867761,0.26195812,,0.23252554,0.21989596,0.114964105,0.19028793,0.22236219,0.29755706,0.30410185,0.25337368,0.20968625,0.16222364,0.176416,0.1825584,0.2121883,0.24033396,0.20610717,0.20152389,0.2178598,0.21407585,0.18673074,0.06337832,0.2181526,0.20887338,0.19658263,0.21319056,0.1806703,0.18413398,0.32163468,,0.1931,0.22233239,0.19916904,0.20312905,0.08265994,0.14893104,0.10327885,0.222807,0.36762333,0.8868404,0.27194327,0.207743,0.10081809,0.296352,0.3590891,0.22683035,0.2059034,0.27463356,0.26726425,0.21663721,0.20744444,0.20083243,0.20818552,0.15858234,0.22648199,0.2220899,0.23742473,0.15780266,0.3024404,0.27393112,0.1271064,0.1658907,0.26677585,0.34139395,0.13874966,0.24462
2008,0.46400854,0.28287643,0.30827588,0.18402243,0.1637718,0.21311387,0.15416123,0.0,0.19230105,0.26430008,0.17309657,0.21854818,0.18369636,0.15492378,0.23090091,0.23448177,0.20336966,0.23502792,0.17157285,0.11317255,0.39645493,0.21042675,0.189428,0.18342616,0.20563668,0.14052735,0.2135073,0.1632591,0.2670846,0.23474438,0.1684378,0.14870587,0.12329218,0.19104107,0.28829223,0.19228347,0.3206059,0.18644123,0.37897834,0.20156156,0.16393456,0.23041308,0.13993786,0.20595363,0.23865987,0.2431087,0.23935047,0.21770777,0.1359881,0.24242015,0.2181857,0.24675663,0.2622727,0.21156724,0.23769975,0.23381059,0.18927649,0.26253837,0.21192507,0.15909283,0.13198052,0.12613074,0.20253004,0.2233069,0.44803053,0.21296272,0.13832207,0.24033202,0.21495399,0.21208948,0.16986893,0.19686933,0.26988435,0.21403912,0.24399571,0.22148153,0.26463398,0.15128191,0.25383085,0.21805282,0.17682193,0.1945733,0.23374788,0.2670904,0.24115966,0.22748685,0.27159244,0.067527615,0.25904372,0.22237454,0.2394501,0.2516508,0.20009398,0.35697103,0.20255268,0.17581049,0.24629067,0.15828289,0.2244095,0.18914242,0.24408007,0.2004809,0.26555422,0.22651494,0.22752756,0.24113652,0.18855114,0.8503277,0.1529015,0.2244611,0.17592351,0.115235806,0.28517655,0.13805148,0.18482442,0.20002255,0.21962097,0.2810551,0.26831603,0.113944456,0.14859599,0.19953498,0.4743816,0.09862985,0.20657223,0.1990846,0.18769762,0.17767712,0.20633902,0.19296417,0.24237294,0.1674803,0.2913099,0.22566332,0.18650855,0.16055104,0.07979003,0.23818034,0.1898398,0.16299671,0.23476952,0.30291423,0.23372687,0.21588144,0.0969284,0.18134958,0.23501603,0.2853241,0.29309627,0.25882816,0.21018699,0.16400418,0.16246343,0.18296671,0.21360388,0.2377232,0.20873564,0.18895477,0.22068146,0.20462692,0.17814341,0.058210272,0.2680537,0.21084437,0.20735084,0.20979612,0.18040352,0.18413398,0.27855232,,0.17694743,0.20013376,0.19580267,0.19516599,0.07965734,0.15039566,0.09732721,0.22219357,0.360257,0.6775722,0.22741194,0.20791791,0.09850614,0.38369054,0.32340482,0.22359994,0.20388469,0.24642643,0.2639816,0.21437407,0.20839208,0.20152001,0.20868911,0.17231469,0.223996,0.24533604,0.22271144,0.15545523,0.29251298,0.2500012,0.14824231,0.14506726,0.263073,0.33890474,0.14175363,0.24810274
2009,0.46482947,0.2530623,0.29386675,0.1828662,0.18152304,0.20909442,0.13808534,0.0,0.18978491,0.26967996,0.1642536,0.22357653,0.19747312,0.15056266,0.22419178,0.2522955,0.20048758,0.2267957,0.16492279,0.1692475,0.34241757,0.21442284,0.21055217,0.17104754,0.21786186,0.13323273,0.22217171,0.20794716,0.2182448,0.21385631,0.17180878,0.14589709,0.12259885,0.18613137,0.2905522,0.16900209,0.3346101,0.18241213,0.35522646,0.21878745,0.17945467,0.23212409,0.16401571,0.20667702,0.23760508,0.24201113,0.23331976,0.21395248,0.13933125,0.26677647,0.22118768,0.24343893,0.26479638,0.24032451,0.2396249,0.21647924,0.1794695,0.24528636,0.20703195,0.16385002,0.1361707,0.12749647,0.19982487,0.21562502,0.44999537,0.20393983,0.15739317,0.16961887,0.2147728,0.20357661,0.1692467,0.1532429,0.26316953,0.22369078,0.19981329,0.2162632,0.2872837,0.13462289,0.2537882,0.20430773,0.20076573,0.18870439,0.24821083,0.26922366,0.23889329,0.2283929,0.30875227,0.066219494,0.25047833,0.21258223,0.22276047,0.24917291,0.2069235,0.39463508,0.21846706,0.1551311,0.231502,0.18138658,0.226733,0.1898462,0.25336593,0.2188279,0.25929314,0.24403302,0.20651774,0.24719936,0.20081721,0.761526,0.14285383,0.2232506,0.16916081,0.18079315,0.28932148,0.13399604,0.2058904,0.19726276,0.21740222,0.26450548,0.20301032,0.10062792,0.17625403,0.17260629,0.48911563,0.104974195,0.23059334,0.21734005,0.19186068,0.19746286,0.21223055,0.1733691,0.2543971,0.17100734,0.40921164,0.22617033,0.14169347,0.15772766,0.08382448,0.25203928,0.17902869,0.15082344,0.22202958,0.29727346,0.23358639,0.20865224,0.11538431,0.19910918,0.22905801,0.24344105,0.2912324,0.28989944,0.19826552,0.16565804,0.16122581,0.18466164,0.22566636,0.22372067,0.20539688,0.19492756,0.22868393,0.206646,0.20666325,0.05498632,0.28506172,0.21100624,0.20497087,0.20850143,0.17978117,0.18413398,0.26207092,,0.17982654,0.20174712,0.1965472,0.18752266,0.08147168,0.16489229,0.09482047,0.21945213,0.3720326,0.8662314,0.21241853,0.2063608,0.09318055,0.23147987,0.3261621,0.22473592,0.20526741,0.29488567,0.26528218,0.20941316,0.20483322,0.2048744,0.20862934,0.16300102,0.21826406,0.20837335,0.20717253,0.1502284,0.27908158,0.26616767,0.18403813,0.14410457,0.26052454,0.3265336,0.16187553,0.26384833
